window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral,lw_edge_oo,lw_edge_op,lw_edge_pp,thaw_mean_jaccard,thaw_mean_pressure,thaw_mean_add,thaw_mean_drop,thaw_mean_range,fb_died_share,fb_ema,fb_ratio,fb_multiplier,fb_warmup
1,5000,6098,19,5,0,1.9993,0,18.7,0,0,6.75,1.0,6098.0,624,1.0,373,587,214,2090,0.000943,0.0076,407.3107,0,0.0,0.0076,0.0011,1,0,0,0,0.036981,0.015625,64,0.5775,0.037,0.2578,93,195,85,2144,1404,1461,1.0,0.0,0,0,0,0.00152,0.00152,1.0,1.0,1
2,5000,4079,5,5,0,1.9993,0,17.9,460,3591,5.51,0.8602,4765.3,488,1.0,360,34,47,2205,0.001024,0.0067,386.6348,1,0.9,0.0061,0.0012,1,0,0,0,0.035954,0.015625,64,0.5654,0.0705,0.2586,95,179,86,1296,1303,755,1.0,0.0,0,0,0,0.014016,0.00985,1.4229,1.0,1
3,5000,3554,2,4,0,1.9993,0,17.2,285,3286,5.06,0.8592,4177.2,268,1.0,308,13,65,2143,0.001061,0.0085,257.0048,2,1.9,0.005,0.0015,0,0,0,0,0.03698,0.015625,64,0.5775,0.1075,0.2597,92,137,79,988,1284,618,1.0,0.0,0,0,0,0.033898,0.021874,1.5497,1.0,1
4,5000,3312,4,5,0,1.9993,0,16.9,75,3245,4.75,0.8676,3838.3,67,1.0,214,9,103,1992,0.001194,0.0128,91.0345,3,2.8,0.0099,0.0022,2,0,0,0,0.037209,0.015625,61,0.5801,0.1389,0.2653,78,76,60,895,1269,542,1.0,0.0,0,0,0,0.073256,0.042427,1.7266,1.0,1
5,5000,3252,2,5,0,1.9994,0,16.8,9,3235,4.67,0.8931,3643.5,17,1.0,186,2,30,1592,0.001596,0.0232,29.7723,4,3.8,0.0152,0.0039,1,0,0,0,0.05298,0.015625,59,0.7051,0.162,0.2795,74,62,50,873,1299,494,1.0,0.0,0,0,0,0.006623,0.030492,0.2172,1.0,1
6,5000,3242,2,4,0,1.9991,2,16.8,4,3229,4.62,0.9187,3528.8,13,1.0,173,1,14,1528,0.001611,0.0234,24.5747,5,4.7,0.0177,0.0037,0,0,0,0,0.043243,0.015625,59,0.6387,0.1984,0.2918,69,57,47,804,1282,556,1.0,0.0,0,0,0,0.003604,0.02281,0.158,1.0,1
7,5000,3173,1,5,1,1.9976,2,16.9,2,3161,4.61,0.9224,3439.9,12,1.0,159,3,17,1455,0.001603,0.0283,25.5319,6,5.6,0.0195,0.0044,1,0,0,0,0.064646,0.015625,58,0.7583,0.2531,0.2994,64,51,44,775,1261,517,1.0,0.0,0,0,0,0.00404,0.018117,0.223,1.0,1
8,5000,3119,1,5,0,1.9954,2,16.6,0,3109,4.49,0.9259,3368.6,10,1.0,138,1,22,1332,0.001749,0.0312,23.2558,7,6.6,0.0182,0.0047,1,0,0,0,0.069196,0.015625,56,0.7742,0.3223,0.3098,55,43,40,778,1255,511,1.0,0.0,0,0,0,0.002232,0.014587,0.153,1.0,1
9,5000,3326,0,0,1,1.9893,2,16.6,2,3324,4.71,0.9899,3360.0,2,1.0,129,2,11,1261,0.001828,0.0335,4.6083,8,7.5,0.0236,0.0056,0,0,0,0,0.066964,0.015625,56,0.7667,0.3892,0.3202,52,38,39,860,1306,522,1.0,0.0,0,0,0,0.002232,0.012116,0.1842,1.0,1
10,5000,3181,0,0,0,1.985,1,16.7,0,3181,4.53,0.956,3327.5,0,1.0,112,0,17,1160,0.001816,0.0275,0.0,9,8.5,0.0177,0.0053,0,0,0,0,0.052342,0.015625,52,0.7015,0.4416,0.3286,43,35,34,813,1237,488,1.0,0.0,0,0,0,0.002755,0.010414,0.2645,1.0,1
11,5000,3154,0,0,0,1.9901,1,16.8,0,3154,4.62,0.9562,3298.6,0,1.0,106,0,6,1079,0.001816,0.0324,0.0,10,9.5,0.0164,0.0052,0,0,0,0,0.047059,0.015625,51,0.668,0.4886,0.3345,41,31,34,800,1302,510,1.0,0.0,0,0,0,0.0,0.008679,0.0,1.0,1
12,5000,3275,2,5,0,1.9551,1,16.7,4,3266,4.66,0.9939,3294.9,9,1.0,98,3,11,1040,0.001966,0.0358,27.6074,11,10.2,0.0205,0.0067,1,0,0,0,0.074627,0.015625,48,0.7906,0.5454,0.3433,38,26,34,837,1294,564,1.0,0.0,0,0,0,0.002985,0.007803,0.3826,1.0,1
13,5000,3113,1,5,3,1.9255,1,16.6,8,3100,4.51,0.9523,3269.0,13,1.0,91,1,8,999,0.002175,0.0433,40.7524,12,11.1,0.0272,0.0074,1,0,0,0,0.074303,0.015625,47,0.7897,0.6197,0.3539,36,24,31,817,1194,533,1.0,0.0,0,0,0,0.0,0.006688,0.0,1.0,1
14,5000,3151,0,0,3,1.9135,2,16.7,3,3148,4.57,0.9686,3253.2,3,1.0,89,0,2,984,0.002012,0.0349,8.8757,13,12.0,0.0191,0.0065,0,0,0,0,0.055233,0.015625,47,0.7171,0.6749,0.3644,36,24,29,797,1280,492,1.0,0.0,0,0,0,0.0,0.005796,0.0,1.0,1
15,5000,3221,0,0,3,1.8512,1,16.7,3,3218,4.64,0.9913,3249.2,3,1.0,82,0,7,928,0.002038,0.0324,10.0334,14,13.0,0.0241,0.0077,0,0,0,0,0.061489,0.015625,45,0.7459,0.717,0.3733,33,23,26,796,1274,526,1.0,0.0,0,0,0,0.0,0.005072,0.0,1.0,1
16,5000,3233,1,5,3,1.8089,1,16.6,7,3221,4.66,0.9956,3247.3,12,1.0,85,5,2,963,0.002085,0.0398,37.6176,15,13.3,0.0251,0.0074,1,0,0,0,0.073394,0.015625,48,0.7871,0.7567,0.3765,34,22,29,812,1250,546,1.0,0.0,0,0,0,0.0,0.004475,0.0,1.0,1
17,5000,3213,1,5,1,1.835,1,16.8,6,3203,4.57,0.9909,3243.6,10,1.0,78,1,8,936,0.002046,0.0386,33.0033,16,14.2,0.0228,0.0073,1,0,0,0,0.057878,0.015625,48,0.73,0.7953,0.3771,32,19,27,838,1291,510,1.0,0.0,0,0,0,0.003215,0.004335,0.7417,1.0,1
18,5000,3206,2,4,1,1.842,2,17.0,10,3196,4.66,0.9896,3239.6,10,1.0,76,2,4,926,0.002277,0.0417,32.7869,17,14.7,0.023,0.0083,0,0,0,0,0.067308,0.015625,47,0.7679,0.8434,0.3785,33,17,26,838,1276,525,1.0,0.0,0,0,0,0.0,0.003879,0.0,1.0,1
