window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral,lw_edge_oo,lw_edge_op,lw_edge_pp,thaw_mean_jaccard,thaw_mean_pressure,thaw_mean_add,thaw_mean_drop,thaw_mean_range,fb_died_share,fb_ema,fb_ratio,fb_multiplier,fb_warmup
1,5000,6062,21,6,0,1.9998,0,18.2,0,0,6.6,1.0,6062.0,655,1.0,406,618,212,2097,0.000898,0.0069,420.8494,0,0.0,0.0,0.001,0,0,0,0,0.037531,0.015625,64,0.5837,0.0375,0.2326,80,230,96,2004,1358,1532,1.0,0.0,0,0,0,0.001481,0.001481,1.0,1.0,1
2,5000,4198,6,5,0,1.9997,0,17.1,491,3700,5.57,0.8721,4827.3,498,1.0,397,36,45,2224,0.000959,0.0074,367.3319,1,0.9,0.0051,0.0012,1,0,0,0,0.03288,0.015625,64,0.5248,0.0704,0.2093,96,207,94,1296,1377,833,1.0,0.0,0,0,0,0.011338,0.008052,1.408,1.0,1
3,5000,3468,5,5,0,1.9998,0,16.8,299,3201,4.94,0.8413,4166.2,267,1.0,310,12,99,2187,0.001036,0.0116,258.9719,2,1.8,0.0093,0.0016,2,0,0,0,0.030209,0.015625,64,0.4828,0.0975,0.2043,87,145,78,940,1283,618,1.0,0.0,0,0,0,0.041828,0.02494,1.6771,1.0,1
4,5000,3378,5,5,0,1.9998,0,16.7,92,3286,4.84,0.8789,3854.9,92,1.0,221,10,99,1975,0.001217,0.0121,119.0168,3,2.7,0.0107,0.0022,4,0,0,0,0.035165,0.015625,62,0.5557,0.1173,0.2058,78,90,53,962,1275,508,1.0,0.0,0,0,0,0.061538,0.03958,1.5548,1.0,1
5,5000,3306,0,0,1,1.9998,0,16.7,24,3287,4.7,0.9013,3673.6,19,1.0,156,3,68,1687,0.001485,0.0187,33.9893,4,3.6,0.0138,0.0033,0,0,0,0,0.043682,0.015625,62,0.6423,0.1422,0.2188,56,62,38,866,1309,534,1.0,0.0,0,0,0,0.070203,0.049787,1.4101,1.0,1
6,5000,3213,0,0,3,1.9998,1,16.6,4,3209,4.63,0.9071,3542.0,4,1.0,119,0,37,1336,0.001849,0.0235,8.5837,5,4.5,0.0137,0.0043,0,1,0,0,0.064579,0.015625,58,0.758,0.1945,0.2352,47,43,29,802,1296,507,1.0,0.0,0,0,0,0.054795,0.051218,1.0698,1.0,1
7,5000,3162,0,0,3,1.9993,1,16.5,4,3159,4.63,0.9175,3447.3,3,1.0,108,0,11,1098,0.002252,0.0303,8.5714,6,5.5,0.0216,0.0059,0,0,0,0,0.046832,0.015625,51,0.6664,0.2413,0.249,43,38,27,821,1270,493,1.0,0.0,0,0,0,0.008264,0.04048,0.2042,1.0,1
8,5000,3240,3,5,0,1.9995,1,16.6,4,3231,4.65,0.9526,3401.2,9,1.0,102,3,9,1080,0.002282,0.0301,25.641,7,6.4,0.016,0.0058,1,1,0,0,0.049315,0.015625,50,0.6832,0.2879,0.2665,41,33,28,815,1266,530,1.0,0.0,0,0,0,0.008219,0.033311,0.2467,1.0,1
9,5000,3213,0,0,1,1.9953,1,16.5,0,3213,4.55,0.9552,3363.6,0,1.0,96,0,6,994,0.002435,0.0489,0.0,8,7.4,0.0172,0.0069,0,0,0,0,0.066092,0.015625,50,0.7636,0.3392,0.2863,40,29,27,813,1242,579,1.0,0.0,0,0,0,0.002874,0.027223,0.1056,1.0,1
10,5000,3191,1,5,0,1.9947,1,16.5,6,3180,4.63,0.9576,3332.2,11,1.0,92,7,11,990,0.002316,0.0305,26.3158,9,8.1,0.023,0.0064,1,0,0,0,0.066482,0.015625,49,0.765,0.4057,0.3001,39,24,29,817,1259,483,1.0,0.0,0,0,0,0.00554,0.023281,0.238,1.0,1
