window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral,lw_edge_oo,lw_edge_op,lw_edge_pp,thaw_mean_jaccard,thaw_mean_pressure,thaw_mean_add,thaw_mean_drop,thaw_mean_range,fb_died_share,fb_ema,fb_ratio,fb_multiplier,fb_warmup
1,5000,5810,17,6,0,1.9989,0,18.8,0,0,6.39,1.0,5810.0,547,1.0,331,508,177,1890,0.001097,0.01,418.3908,0,0.0,0.0053,0.0013,1,0,0,0,0.043684,0.015625,63,0.6423,0.0437,0.2434,98,171,62,1993,1356,1365,1.0,0.0,0,0,0,0.00059,0.00059,1.0,1.0,1
2,5000,4026,4,6,0,1.999,0,17.7,448,3556,5.43,0.8729,4632.7,470,1.0,329,31,33,2012,0.001147,0.0121,398.4571,1,0.9,0.0069,0.0014,2,0,0,0,0.03766,0.015625,64,0.5851,0.0813,0.2292,104,158,67,1308,1316,722,1.0,0.0,0,0,0,0.012777,0.008715,1.4661,1.0,1
3,5000,3661,3,5,0,1.999,0,17.5,287,3387,5.1,0.8853,4155.8,274,1.0,281,5,53,1936,0.001166,0.0156,278.7386,2,1.9,0.0094,0.0018,2,0,0,0,0.035304,0.015625,62,0.5574,0.1117,0.2342,102,121,58,983,1340,634,1.0,0.0,0,0,0,0.022167,0.015441,1.4356,1.0,1
4,5000,3313,1,5,0,1.999,0,17.4,119,3218,4.75,0.8717,3828.3,95,1.0,200,1,82,1780,0.00133,0.0168,136.2984,3,2.9,0.0106,0.0025,1,0,0,0,0.034772,0.015625,62,0.5506,0.1453,0.2475,85,73,42,914,1260,526,1.0,0.0,0,0,0,0.059952,0.033246,1.8033,1.0,1
5,5000,3286,0,0,1,1.999,0,17.5,14,3277,4.7,0.9018,3649.2,9,1.0,175,0,25,1445,0.001677,0.0336,17.7165,4,3.9,0.0177,0.0041,0,0,0,0,0.046642,0.015625,58,0.665,0.1919,0.261,75,63,37,853,1282,536,1.0,0.0,0,0,0,0.001866,0.022786,0.0819,1.0,1
6,5000,3240,0,0,0,1.9989,0,17.4,0,3240,4.64,0.9173,3532.3,0,1.0,154,0,21,1325,0.001775,0.0234,0.0,5,4.9,0.0156,0.0041,0,0,0,0,0.044586,0.015625,57,0.6496,0.2132,0.2792,66,52,36,841,1261,530,1.0,0.0,0,0,0,0.0,0.016275,0.0,1.0,1
7,5000,3187,1,5,0,1.9993,1,17.2,0,3182,4.57,0.9248,3446.0,5,1.0,139,1,16,1256,0.001843,0.0342,11.8765,6,5.8,0.0186,0.0048,1,0,0,0,0.045662,0.015625,56,0.6578,0.2588,0.2863,59,45,35,804,1249,528,1.0,0.0,0,0,0,0.002283,0.012777,0.1787,1.0,1
8,5000,3228,2,5,0,1.9979,1,17.2,6,3212,4.56,0.9501,3397.5,16,1.0,131,6,14,1245,0.001849,0.025,37.9147,7,6.6,0.0179,0.005,1,0,0,0,0.054545,0.015625,56,0.7135,0.2838,0.2915,56,37,38,786,1294,555,1.0,0.0,0,0,0,0.0,0.009938,0.0,1.0,1
9,5000,3360,3,5,3,1.9948,2,17.5,11,3340,4.72,0.9911,3390.0,20,1.0,128,6,9,1241,0.001864,0.0291,46.2963,8,7.2,0.0186,0.0053,1,0,0,0,0.053691,0.015625,54,0.709,0.3241,0.304,58,32,38,832,1356,573,1.0,0.0,0,0,0,0.0,0.00795,0.0,1.0,1
10,5000,3249,1,3,0,1.9957,2,18.0,11,3229,4.68,0.9657,3364.4,20,1.0,120,6,14,1213,0.001923,0.0301,46.3415,9,8.0,0.0154,0.0057,0,0,0,0,0.05787,0.015625,54,0.73,0.3496,0.3141,56,28,36,811,1340,520,1.0,0.0,0,0,0,0.00463,0.007347,0.6302,1.0,1
11,5000,3258,0,0,3,1.9883,2,17.0,3,3250,4.62,0.9735,3346.7,8,1.0,116,0,4,1185,0.001733,0.0293,18.648,10,9.1,0.0183,0.0052,0,0,0,0,0.054176,0.015625,54,0.7116,0.4002,0.3204,55,27,34,840,1348,510,1.0,0.0,0,0,0,0.004515,0.006875,0.6567,1.0,1
12,5000,3108,2,3,3,1.9842,1,17.0,0,3105,4.51,0.939,3309.9,3,1.0,113,3,6,1162,0.001784,0.0378,7.7519,11,9.9,0.0171,0.0062,0,0,0,0,0.052897,0.015625,55,0.7046,0.4425,0.327,54,24,35,803,1248,478,1.0,0.0,0,0,0,0.002519,0.006204,0.406,1.0,1
13,5000,3179,1,5,3,1.9726,1,17.0,2,3172,4.57,0.9659,3291.2,7,1.0,109,3,7,1143,0.001771,0.0296,16.4835,12,10.7,0.0124,0.0053,1,0,0,0,0.06469,0.015625,54,0.7585,0.4776,0.3303,53,22,34,780,1302,533,1.0,0.0,0,0,0,0.002695,0.005703,0.4726,1.0,1
14,5000,3318,3,5,1,1.9816,2,16.8,3317,0,4.69,1.0115,3297.1,18,1.0,102,4,11,1126,0.001746,0.031,45.6989,13,11.5,0.0194,0.0061,2,0,0,0,0.046512,0.015625,54,0.6641,0.5189,0.3349,53,17,32,822,1348,523,1.0,0.0,0,0,0,0.007752,0.005976,1.2971,1.0,1
15,5000,3162,1,4,3,1.9887,2,16.7,4,3153,4.57,0.964,3280.2,9,1.0,98,1,5,1091,0.00193,0.0366,22.7273,14,12.3,0.0224,0.0073,0,0,0,0,0.068293,0.015625,53,0.7712,0.5531,0.338,51,16,31,793,1276,534,1.0,0.0,0,0,0,0.002439,0.005534,0.4407,1.0,1
16,5000,3287,2,5,3,1.968,2,22.6,3276,0,4.66,1.0029,3281.5,15,1.0,92,3,9,1084,0.002031,0.04,38.3562,15,13.1,0.0215,0.0074,2,0,0,0,0.056,0.015625,54,0.721,0.6083,0.341,48,15,29,882,1300,520,1.0,0.0,0,0,0,0.005333,0.005511,0.9678,1.0,1
17,5000,3156,0,0,3,1.9578,2,16.8,4,3152,4.48,0.9659,3267.5,4,1.0,89,0,3,1038,0.001974,0.0356,11.3314,16,14.0,0.0207,0.0071,0,0,0,0,0.049315,0.015625,50,0.6832,0.6577,0.3441,46,15,28,780,1235,522,1.0,0.0,0,0,0,0.0,0.004898,0.0,1.0,1
18,5000,3125,1,5,1,1.8958,1,17.9,4,3116,4.49,0.9608,3252.5,9,1.0,85,1,5,1027,0.002005,0.035,27.1903,17,14.8,0.0212,0.008,1,0,0,0,0.075802,0.015625,47,0.7939,0.7335,0.3504,43,15,27,782,1239,542,1.0,0.0,0,0,0,0.002915,0.00469,0.6217,1.0,1
