window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral,lw_edge_oo,lw_edge_op,lw_edge_pp,thaw_mean_jaccard,thaw_mean_pressure,thaw_mean_add,thaw_mean_drop,thaw_mean_range,fb_died_share,fb_ema,fb_ratio,fb_multiplier,fb_warmup
1,5000,5941,11,8,0,1.9988,0,18.7,0,0,6.53,1.0,5941.0,583,1.0,365,551,186,2012,0.000999,0.0121,418.5212,0,0.0,0.0,0.0012,0,0,0,0,0.03082,0.015625,63,0.493,0.0308,0.2423,102,170,93,2079,1327,1410,1.0,0.0,0,0,0,0.00055,0.00055,1.0,1.0,1
2,5000,4089,6,5,0,1.9988,0,18.0,453,3599,5.54,0.8703,4717.7,490,1.0,354,25,36,2112,0.001077,0.0155,395.7997,1,0.9,0.0062,0.0014,2,0,0,0,0.030941,0.015625,64,0.495,0.0618,0.2327,103,158,93,1344,1283,775,1.0,0.0,0,0,0,0.007426,0.005134,1.4464,1.0,1
3,5000,3507,1,4,0,1.9989,0,18.1,248,3257,5.01,0.8557,4122.8,250,1.0,279,2,77,2051,0.001103,0.0099,257.732,2,1.9,0.0062,0.0017,0,0,0,0,0.037037,0.015625,64,0.5781,0.093,0.2421,93,109,77,1005,1217,601,1.0,0.0,0,0,0,0.039506,0.02232,1.77,1.0,1
4,5000,3396,0,0,1,1.9989,0,16.7,77,3329,4.77,0.8886,3837.7,67,1.0,204,0,75,1799,0.001308,0.0175,99.2593,3,2.9,0.01,0.0024,0,0,0,0,0.038653,0.015625,63,0.5958,0.1267,0.2559,87,62,55,918,1280,547,1.0,0.0,0,0,0,0.063591,0.038828,1.6377,1.0,1
5,5000,3337,2,4,0,1.9989,0,16.8,19,3322,4.72,0.9102,3672.8,15,1.0,189,5,20,1508,0.001609,0.0216,28.463,4,3.8,0.0144,0.0035,0,0,0,0,0.034234,0.015625,60,0.5436,0.1537,0.2607,76,57,56,872,1326,528,1.0,0.0,0,0,0,0.005405,0.027687,0.1952,1.0,1
6,5000,3236,0,0,1,1.9988,1,16.7,4,3232,4.66,0.9121,3548.0,4,1.0,166,0,23,1388,0.001667,0.0266,7.8278,5,4.8,0.0114,0.0038,0,0,0,0,0.043643,0.015625,60,0.642,0.1916,0.2707,67,47,52,825,1275,507,1.0,0.0,0,0,0,0.0,0.019777,0.0,1.0,1
7,5000,3260,1,4,3,1.9924,1,16.7,7,3253,4.59,0.9379,3476.0,7,1.0,155,1,12,1340,0.001612,0.0194,15.7658,6,5.7,0.0075,0.0037,0,0,0,0,0.040948,0.015625,57,0.6184,0.2261,0.2817,61,42,52,837,1269,551,1.0,0.0,0,0,0,0.0,0.014833,0.0,1.0,1
8,5000,3205,2,4,0,1.9942,1,16.6,5,3200,4.63,0.9383,3415.8,5,1.0,151,2,6,1321,0.001628,0.0207,10.7991,7,6.7,0.0124,0.0037,0,0,0,0,0.060166,0.015625,58,0.7403,0.2863,0.287,59,40,52,813,1255,546,1.0,0.0,0,0,0,0.002075,0.011997,0.1729,1.0,1
9,5000,3209,2,3,0,1.9899,2,16.7,5,3199,4.69,0.951,3374.4,10,1.0,142,7,16,1276,0.001686,0.0349,22.5225,8,7.4,0.0185,0.0048,0,0,0,0,0.050109,0.015625,58,0.6882,0.3364,0.2891,56,37,49,804,1244,547,1.0,0.0,0,0,0,0.004357,0.010469,0.4162,1.0,1
10,5000,3223,2,4,0,1.9648,2,16.7,6,3212,4.65,0.963,3346.9,11,1.0,134,5,13,1215,0.001701,0.0218,25.3456,9,8.1,0.0207,0.0043,0,0,0,0,0.054585,0.015625,58,0.7137,0.391,0.2855,57,31,46,851,1264,509,1.0,0.0,0,0,0,0.0,0.008566,0.0,1.0,1
