window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral,lw_edge_oo,lw_edge_op,lw_edge_pp,thaw_mean_jaccard,thaw_mean_pressure,thaw_mean_add,thaw_mean_drop,thaw_mean_range,fb_died_share,fb_ema,fb_ratio,fb_multiplier,fb_warmup
1,5000,6000,17,5,0,1.9993,0,18.5,0,0,6.63,1.0,6000.0,604,1.0,376,574,198,2082,0.000972,0.0084,413.9822,0,0.0,0.0084,0.0012,1,0,0,0,0.036959,0.015625,64,0.5772,0.037,0.2368,108,190,78,2088,1394,1433,1.0,0.0,0,0,0,0.0,0,0.0,1.0,1
2,5000,4099,10,5,0,1.9992,0,17.2,434,3616,5.51,0.8674,4742.7,483,1.0,356,29,49,2231,0.001038,0.0096,378.1447,1,0.9,0.0067,0.0012,3,0,0,0,0.044964,0.015625,64,0.6525,0.0756,0.2354,107,169,80,1342,1306,743,1.0,0.0,0,0,0,0.013189,0.008793,1.5,1.0,1
3,5000,3648,2,5,0,1.9993,0,16.8,253,3380,5.04,0.8732,4208.8,268,1.0,294,7,69,2115,0.001099,0.0116,255.9923,2,1.9,0.0087,0.0016,1,0,0,0,0.042669,0.015625,64,0.6338,0.1183,0.2398,96,127,71,1000,1345,641,1.0,0.0,0,0,0,0.031032,0.019912,1.5584,1.0,1
4,5000,3379,0,0,1,1.9992,0,16.7,89,3294,4.89,0.8748,3884.5,85,1.0,199,0,95,1869,0.00129,0.0151,117.2414,3,2.9,0.0104,0.0023,0,0,0,0,0.035921,0.015625,63,0.565,0.1542,0.2423,84,68,47,893,1330,561,1.0,0.0,0,0,0,0.066049,0.038367,1.7215,1.0,1
5,5000,3272,0,0,0,1.9992,0,19.3,21,3255,4.71,0.8908,3683.3,17,1.0,165,0,34,1432,0.001706,0.025,33.9321,4,3.9,0.0154,0.0039,0,0,0,0,0.053846,0.015625,60,0.7098,0.1926,0.2546,72,54,39,875,1278,476,1.0,0.0,0,0,0,0.003846,0.02686,0.1432,1.0,1
6,5000,3234,1,5,0,1.9995,0,16.6,3,3227,4.58,0.9097,3555.0,7,1.0,150,4,19,1359,0.001804,0.0384,15.5556,5,4.8,0.0217,0.005,1,0,0,0,0.055437,0.015625,58,0.7181,0.2332,0.269,68,44,38,833,1311,526,1.0,0.0,0,0,0,0.004264,0.020404,0.209,1.0,1
7,5000,3269,2,5,0,1.9985,1,16.6,6,3258,4.66,0.9384,3483.5,11,1.0,141,3,12,1348,0.001803,0.0265,22.8311,6,5.7,0.0185,0.005,2,0,0,0,0.059603,0.015625,57,0.7378,0.2845,0.288,63,41,37,835,1301,508,1.0,0.0,0,0,0,0.004415,0.016407,0.2691,1.0,1
8,5000,3168,1,5,0,1.995,2,16.5,5,3163,4.57,0.9281,3413.4,5,1.0,129,1,13,1273,0.001822,0.0259,12.0773,7,6.7,0.0173,0.0048,1,0,0,0,0.058962,0.015625,54,0.735,0.334,0.3025,58,37,34,831,1201,554,1.0,0.0,0,0,0,0.0,0.012761,0.0,1.0,1
9,5000,3224,0,0,1,1.9974,2,16.6,0,3224,4.65,0.9551,3375.5,0,1.0,114,0,15,1169,0.001959,0.0275,0.0,8,7.6,0.0174,0.0054,0,0,0,0,0.057851,0.015625,51,0.7299,0.3919,0.3169,50,31,33,852,1243,515,1.0,0.0,0,0,0,0.0,0.010209,0.0,1.0,1
10,5000,3351,0,0,0,1.995,1,16.6,3,3348,4.66,0.9941,3371.0,3,1.0,109,3,8,1137,0.001842,0.0289,8.1967,9,8.4,0.0181,0.0059,0,0,0,0,0.060526,0.015625,51,0.7418,0.4291,0.3287,51,27,31,798,1425,524,1.0,0.0,0,0,0,0.002632,0.008831,0.298,1.0,1
