window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral,lw_edge_oo,lw_edge_op,lw_edge_pp,thaw_mean_jaccard,thaw_mean_pressure,thaw_mean_add,thaw_mean_drop,thaw_mean_range,fb_died_share,fb_ema,fb_ratio,fb_multiplier,fb_warmup
1,5000,5966,14,5,0,1.9986,0,18.4,0,0,6.57,1.0,5966.0,581,1.0,365,556,191,1991,0.000992,0.0072,415.8912,0,0.0,0.0066,0.0011,1,0,0,0,0.042378,0.015625,64,0.6313,0.0424,0.2881,102,198,65,2063,1383,1417,1.0,0.0,0,0,0,0.00055,0.00055,1.0,1.0,1
2,5000,4164,2,5,0,1.9988,0,20.9,442,3702,5.61,0.8746,4770.0,462,1.0,349,15,31,2046,0.001099,0.0079,363.4933,1,1.0,0.0045,0.0013,1,0,0,0,0.038159,0.015625,64,0.5905,0.0805,0.2784,104,181,64,1317,1328,784,1.0,0.0,0,0,0,0.007268,0.005029,1.4453,1.0,1
3,5000,3552,0,0,1,1.9988,0,16.8,287,3288,5.09,0.8575,4175.0,264,1.0,290,4,63,1985,0.001114,0.009,275.0,2,1.9,0.0073,0.0015,0,0,0,0,0.04727,0.015625,64,0.6695,0.1278,0.277,96,139,55,963,1273,653,1.0,0.0,0,0,0,0.031785,0.018407,1.7268,1.0,1
4,5000,3301,0,0,0,1.9988,0,16.6,93,3228,4.78,0.8663,3833.4,73,1.0,177,0,113,1711,0.001354,0.0144,116.242,3,2.9,0.0085,0.0028,0,0,0,0,0.047182,0.015625,63,0.6688,0.175,0.2789,79,64,34,893,1263,514,1.0,0.0,0,0,0,0.093054,0.048266,1.9279,1.0,1
5,5000,3180,0,0,3,1.9988,0,16.5,9,3178,4.58,0.8809,3617.9,2,1.0,153,0,24,1253,0.001889,0.0258,4.4643,4,3.9,0.0204,0.004,0,0,0,0,0.051502,0.015625,59,0.6966,0.2265,0.2846,72,51,30,812,1286,477,1.0,0.0,0,0,0,0.0,0.032177,0.0,1.0,1
6,5000,3259,4,5,0,1.9987,0,17.8,13,3246,4.64,0.9271,3515.4,13,1.0,143,4,14,1236,0.001982,0.0295,32.5815,5,4.8,0.0221,0.0045,1,0,0,0,0.083538,0.015625,59,0.813,0.2781,0.3071,67,45,31,883,1243,512,1.0,0.0,0,0,0,0.0,0.022984,0.0,1.0,1
7,5000,3238,2,5,0,1.9967,1,19.8,0,3228,4.62,0.9396,3446.0,10,1.0,135,4,12,1209,0.001924,0.0248,25.8398,6,5.6,0.0205,0.0044,1,0,0,0,0.059553,0.015625,59,0.7376,0.3327,0.3121,62,42,31,837,1301,531,1.0,0.0,0,0,0,0.0,0.017238,0.0,1.0,1
8,5000,3257,0,0,1,1.9945,2,16.4,0,3252,4.63,0.9568,3404.0,5,1.0,121,0,14,1123,0.001928,0.0269,13.8122,7,6.6,0.0235,0.0051,0,0,0,0,0.077957,0.015625,58,0.7996,0.3898,0.3141,56,38,27,841,1283,519,1.0,0.0,0,0,0,0.0,0.013407,0.0,1.0,1
9,5000,3305,1,3,0,1.9978,1,16.4,1,3299,4.71,0.9766,3384.2,6,1.0,114,5,12,1077,0.001919,0.0251,17.4419,8,7.4,0.0132,0.0048,0,0,0,0,0.066852,0.015625,56,0.7663,0.4567,0.3196,53,32,29,849,1304,537,1.0,0.0,0,0,0,0.005571,0.01184,0.4705,1.0,1
10,5000,3275,0,0,3,1.9962,1,16.5,4,3266,4.67,0.9734,3364.4,9,1.0,110,9,13,1037,0.002051,0.0237,24.8447,9,7.9,0.0141,0.0049,0,0,0,0,0.073964,0.015625,56,0.7888,0.5188,0.3267,50,27,33,824,1291,556,1.0,0.0,0,0,0,0.002959,0.010225,0.2893,1.0,1
11,5000,3178,1,3,0,1.9952,1,16.5,3,3170,4.62,0.9534,3333.3,8,1.0,102,1,9,961,0.00201,0.0272,25.3968,10,8.9,0.0204,0.0052,0,0,0,0,0.072508,0.015625,54,0.7845,0.5853,0.3295,51,23,28,841,1238,506,1.0,0.0,0,0,0,0.0,0.008521,0.0,1.0,1
12,5000,3165,3,5,0,1.9861,1,16.5,12,3153,4.56,0.9569,3307.4,12,1.0,95,3,10,914,0.002227,0.0408,43.0108,11,9.6,0.0184,0.0062,1,0,0,0,0.071429,0.015625,55,0.7812,0.6567,0.3272,49,21,25,822,1240,521,1.0,0.0,0,0,0,0.0,0.00721,0.0,1.0,1
13,5000,3212,0,0,1,1.962,2,16.5,4,3208,4.62,0.9752,3293.8,4,1.0,88,4,11,917,0.002103,0.0311,3.5042,12,10.6,0.0201,0.0066,0,0,0,0,0.062284,0.015625,54,0.7491,0.719,0.326,46,20,22,794,1291,529,1.0,0.0,0,0,0,0.017301,0.008652,1.9998,1.0,1
14,5000,3171,1,5,0,1.92,1,16.5,4,3162,4.66,0.9675,3277.4,9,1.0,86,5,7,893,0.002237,0.0396,28.3019,13,11.2,0.0229,0.0075,1,0,0,0,0.091463,0.015625,55,0.8292,0.8104,0.328,46,17,23,804,1242,528,1.0,0.0,0,0,0,0.006098,0.008311,0.7337,1.0,1
15,5000,3205,0,0,0,1.9233,1,16.4,0,3205,4.62,0.9806,3268.4,0,1.0,80,0,6,844,0.002388,0.036,0.0,14,12.2,0.0228,0.0075,0,0,0,0,0.082734,0.015625,51,0.8111,0.8932,0.3322,41,17,22,776,1305,521,1.0,0.0,0,0,0,0.0,0.007272,0.0,1.0,1
16,5000,3082,2,5,3,1.8851,1,16.5,13,3069,4.39,0.9493,3246.4,13,1.0,81,5,4,879,0.002423,0.0381,45.9364,15,12.5,0.0234,0.0073,2,0,0,0,0.086505,0.015625,51,0.8194,0.952,0.3354,40,18,23,790,1224,501,1.0,0.0,0,0,0,0.0,0.006417,0.0,1.0,1
17,5000,3167,0,0,3,1.9457,1,16.5,3,3164,4.59,0.9782,3237.6,3,1.0,75,0,6,843,0.002316,0.0498,11.0701,16,13.5,0.0249,0.0075,0,0,0,0,0.088968,0.015625,50,0.8244,1.0123,0.3387,37,16,22,839,1221,535,1.0,0.0,0,0,0,0.003559,0.006099,0.5835,1.0,1
18,5000,3119,2,5,3,1.9822,1,17.9,10,3099,4.58,0.9671,3225.1,20,1.0,74,10,11,850,0.0027,0.0502,75.4717,17,12.5,0.0247,0.0088,2,0,0,0,0.071685,0.015625,49,0.782,1.0806,0.3408,35,14,25,820,1224,547,1.0,0.0,0,0,0,0.003584,0.005834,0.6143,1.0,1
19,5000,3175,1,5,3,1.976,1,19.0,6,3155,4.53,0.986,3220.1,20,1.0,71,4,7,847,0.002667,0.0377,68.1004,18,13.1,0.0258,0.0082,1,0,0,0,0.09589,0.015625,49,0.8371,1.1765,0.3436,34,14,23,840,1254,501,1.0,0.0,0,0,0,0.006849,0.005936,1.1539,1.0,1
20,5000,3246,2,5,3,1.9785,2,16.7,3249,0,4.55,1.014,3224.9,21,1.0,71,6,6,886,0.00256,0.0337,70.1754,19,13.7,0.0281,0.0089,1,0,0,0,0.063973,0.015625,49,0.7558,1.2304,0.3459,33,14,24,787,1319,565,1.0,0.0,0,0,0,0.013468,0.006653,2.0243,1.1024,0
21,5000,3113,0,0,3,1.9174,2,16.7,3,3100,4.5,0.9685,3214.2,13,1.0,65,3,9,854,0.002931,0.0436,49.0566,20,14.8,0.0264,0.009,0,0,0,0,0.076364,0.015625,45,0.7954,1.3067,0.3491,31,13,21,731,1268,494,1.0,0.0,0,0,0,0.010909,0.007059,1.5455,1.0546,0
22,5000,3199,0,0,3,1.8916,1,17.8,1,3193,4.5,0.9957,3212.8,6,1.0,58,1,8,825,0.002659,0.042,19.9203,21,17.0,0.0323,0.0103,0,1,0,0,0.091603,0.015625,45,0.8294,1.3983,0.3515,29,11,18,763,1269,554,1.0,0.0,0,0,0,0.026718,0.008931,2.9916,1.1992,0
23,5000,3208,1,3,0,1.8752,1,22.4,0,3208,4.54,0.9987,3212.3,0,1.0,58,1,1,744,0.002776,0.0427,0.0,22,17.7,0.026,0.0091,0,0,0,0,0.098291,0.015625,43,0.841,1.4966,0.3536,29,11,18,785,1268,522,1.0,0.0,0,0,0,0.0,0.00808,0.0,0.9,0
24,5000,3239,0,0,3,1.8669,1,16.5,3249,0,4.69,1.0106,3215.9,1,1.0,55,1,4,727,0.002142,0.0335,0.0,23,18.4,0.0251,0.0071,0,0,0,0,0.100418,0.015625,40,0.8444,1.597,0.3575,28,9,18,810,1306,527,1.0,0.0,0,0,0,0.004184,0.007709,0.5427,0.9543,0
25,5000,3125,0,0,3,1.9328,1,16.7,1,3124,4.5,0.9744,3207.2,1,1.0,52,1,4,696,0.002466,0.0645,0.0,24,19.3,0.0289,0.0131,0,0,0,0,0.087558,0.015625,39,0.8215,1.6616,0.3616,27,8,17,783,1239,516,1.0,0.0,0,0,0,0.004608,0.007414,0.6216,0.9622,0
26,4998,3142,0,0,3,1.8218,1,16.8,0,3142,4.45,0.9816,3201.0,0,1.0,49,0,3,665,0.002348,0.0558,0.0,25,20.4,0.0328,0.0113,0,0,0,0,0.090129,0.015625,38,0.8266,1.7517,0.3641,26,8,15,778,1276,501,1.0,0.0,0,0,0,0.0,0.006708,0.0,0.9,0
27,4998,3215,0,0,3,1.6751,1,16.6,3222,0,4.57,1.0059,3203.0,0,1.0,48,0,1,657,0.002104,0.0547,0.0,26,21.3,0.0326,0.0118,0,0,0,0,0.109453,0.015625,37,0.8572,1.8611,0.3697,25,8,15,831,1293,524,1.0,0.0,0,0,0,0.0,0.006069,0.0,0.9,0
28,4996,3206,0,0,3,1.7108,1,16.6,3209,0,4.63,1.0031,3204.1,5,1.0,48,5,5,651,0.00222,0.0446,25.2525,27,20.6,0.0279,0.0106,0,0,0,0,0.089109,0.015625,38,0.8247,1.9503,0.3714,24,8,16,810,1261,530,1.0,0.0,0,0,0,0.0,0.005491,0.0,0.9,0
29,4996,3085,0,0,3,1.8829,1,16.7,0,3080,4.53,0.9663,3192.7,5,1.0,47,0,1,641,0.002244,0.0423,27.3224,28,21.9,0.026,0.0104,0,0,0,0,0.137566,0.015625,37,0.8864,2.0878,0.375,24,7,16,818,1197,495,1.0,0.0,0,0,0,0.0,0.004968,0.0,0.9,0
30,4996,3175,2,5,3,1.8911,1,16.7,5,3165,4.58,0.995,3191.0,10,1.0,48,2,1,673,0.002339,0.0676,46.0829,29,21.8,0.0326,0.0128,2,0,0,0,0.121622,0.015625,37,0.8715,2.2094,0.3777,25,7,16,801,1244,552,1.0,0.0,0,0,0,0.0,0.004495,0.0,0.9,0
31,4996,3158,0,0,3,1.8765,1,16.7,0,3158,4.58,0.9906,3187.9,0,1.0,46,0,2,664,0.002367,0.0553,0.0,30,23.1,0.0337,0.013,0,0,0,0,0.087558,0.015625,36,0.8215,2.297,0.3792,25,6,15,794,1238,508,1.0,0.0,0,0,0,0.004608,0.004506,1.0228,1.0023,0
32,4995,3110,1,5,3,1.9125,1,16.4,0,3105,4.5,0.9778,3180.5,5,1.0,46,1,1,667,0.002763,0.055,25.5102,31,23.5,0.0321,0.0123,1,0,0,0,0.175,0.015625,35,0.9107,2.472,0.3832,25,7,14,763,1257,495,1.0,0.0,0,0,0,0.0,0.004077,0.0,0.9,0
33,4994,3186,0,0,3,1.981,1,16.4,3184,0,4.62,1.0033,3181.6,8,1.0,45,3,4,679,0.002391,0.0597,41.4508,32,24.1,0.0345,0.0134,0,0,0,0,0.134328,0.015625,35,0.8837,2.6063,0.3863,22,7,16,805,1265,504,1.0,0.0,0,0,0,0.014925,0.00511,2.9209,1.1921,0
34,4993,3143,1,4,1,1.981,1,16.3,4,3134,4.55,0.989,3177.9,9,1.0,45,1,1,682,0.003013,0.0524,43.9024,33,25.1,0.0279,0.0109,0,0,0,0,0.190476,0.015625,34,0.918,2.7968,0.3897,22,8,15,763,1234,554,1.0,0.0,0,0,0,0.004762,0.005077,0.938,0.9938,0
35,4993,3139,2,5,1,1.9211,1,16.3,9,3125,4.53,0.9889,3174.2,14,1.0,47,2,0,725,0.00279,0.0676,64.2202,34,25.0,0.0298,0.0137,2,0,0,0,0.130631,0.015625,36,0.8804,2.9274,0.392,22,8,17,803,1252,521,1.0,0.0,0,0,0,0,0.004593,0.0,0.9,0
36,4992,3135,0,0,1,1.9668,2,16.3,6,3129,4.45,0.9888,3170.5,6,1.0,45,2,4,735,0.002073,0.0461,18.9573,35,26.3,0.0276,0.0113,0,0,0,0,0.152074,0.015625,37,0.8973,3.0795,0.3956,22,7,16,753,1285,494,1.0,0.0,0,0,0,0.018433,0.005911,3.1183,1.2,0
37,4991,3193,0,0,0,1.8322,1,16.4,3207,0,4.63,1.0116,3174.3,4,1.0,43,0,2,685,0.00298,0.0476,19.5122,36,26.9,0.0307,0.0108,0,0,0,0,0.128571,0.015625,33,0.8785,3.2081,0.3995,20,7,16,785,1254,556,1.0,0.0,0,0,0,0.0,0.005348,0.0,0.9,0
38,4991,3107,0,0,0,1.864,1,16.4,0,3107,4.56,0.9808,3167.9,0,1.0,41,0,2,671,0.002068,0.0464,0.0,37,27.5,0.0277,0.01,0,0,0,0,0.128866,0.015625,31,0.8788,3.3369,0.403,19,6,16,788,1237,508,1.0,0.0,0,0,0,0.0,0.004839,0.0,0.9,0
39,4991,3170,1,5,0,1.8834,1,16.4,3167,0,4.59,1.0023,3168.7,9,1.0,44,5,2,719,0.002087,0.0601,39.6476,38,26.5,0.0311,0.0126,1,0,0,0,0.107296,0.015625,33,0.8544,3.4442,0.4061,21,6,17,784,1218,573,1.0,0.0,0,0,0,0.017167,0.006013,2.855,1.1855,0
40,4991,3155,1,4,3,1.944,1,16.4,1,3149,4.51,0.9961,3167.4,6,1.0,45,4,3,719,0.003228,0.0569,24.7525,39,25.9,0.0301,0.0118,0,0,0,0,0.094787,0.015625,31,0.8352,3.539,0.4104,21,4,20,765,1272,532,1.0,0.0,0,0,0,0.004739,0.005892,0.8044,0.9804,0
