window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral,lw_edge_oo,lw_edge_op,lw_edge_pp,thaw_mean_jaccard,thaw_mean_pressure,thaw_mean_add,thaw_mean_drop,thaw_mean_range,fb_died_share,fb_ema,fb_ratio,fb_multiplier,fb_warmup
1,5000,6062,4,3,0,1.9981,0,18.1,0,0,6.62,1.0,6062.0,538,1.0,343,530,187,1885,0.001045,0.0075,405.283,0,0.0,0.0,0.0012,0,0,0,0,0.031792,0.015625,64,0.5085,0.0318,0.2456,85,175,83,2041,1438,1465,1.0,0.0,0,0,0,0.001156,0.001156,1.0,1.0,1
2,5000,4124,7,5,0,1.9981,0,17.2,461,3643,5.54,0.8653,4775.3,481,1.0,340,42,45,2062,0.001127,0.0107,230.8837,1,0.9,0.0076,0.0012,2,0,0,0,0.030954,0.015625,64,0.4952,0.0627,0.2325,90,159,91,1329,1333,758,1.0,0.0,0,0,0,0.015161,0.010493,1.4449,1.0,1
3,5000,3546,1,4,0,1.9981,0,16.9,277,3289,5.05,0.8564,4175.7,257,1.0,283,4,61,1992,0.001123,0.0084,276.9397,2,1.9,0.008,0.0015,0,0,0,0,0.036195,0.015625,64,0.5683,0.0947,0.2306,91,114,78,960,1295,643,1.0,0.0,0,0,0,0.03367,0.022081,1.5248,1.0,1
4,5000,3368,2,5,0,1.9981,0,16.7,82,3303,4.76,0.8771,3859.4,65,1.0,188,6,101,1787,0.001335,0.0132,101.5625,3,2.8,0.0083,0.0023,1,0,0,0,0.047431,0.015625,64,0.6706,0.1422,0.2389,70,62,56,924,1286,553,1.0,0.0,0,0,0,0.090909,0.049612,1.8324,1.0,1
5,5000,3347,1,3,0,1.9981,0,19.6,11,3331,4.72,0.9074,3688.6,16,1.0,138,7,57,1424,0.00172,0.0255,28.8066,4,3.6,0.0164,0.0034,0,0,0,0,0.043716,0.015625,62,0.6426,0.1859,0.2472,62,36,40,886,1330,521,1.0,0.0,0,0,0,0.067395,0.05554,1.2135,1.0,1
6,5000,3210,0,0,1,1.9989,2,21.7,3,3202,4.52,0.9038,3551.9,8,1.0,130,3,11,1123,0.002088,0.0258,21.5054,5,4.6,0.0206,0.0049,0,0,0,0,0.048969,0.015625,57,0.6809,0.2194,0.2634,60,33,37,813,1248,526,1.0,0.0,0,0,0,0.0,0.039671,0.0,1.0,1
7,5000,3207,0,0,3,1.9985,1,16.6,4,3203,4.62,0.9254,3465.6,4,1.0,120,1,11,1062,0.002179,0.03,8.5714,6,5.6,0.0236,0.0053,0,0,0,0,0.043597,0.015625,54,0.6416,0.2548,0.2794,55,33,32,829,1273,523,1.0,0.0,0,0,0,0.002725,0.030435,0.0895,1.0,1
8,5000,3228,3,4,0,1.9991,1,16.5,12,3207,4.66,0.9458,3412.8,21,1.0,118,13,15,1071,0.002058,0.0227,56.1497,7,6.2,0.0168,0.005,0,0,0,0,0.063131,0.015625,54,0.7525,0.2977,0.2956,57,26,35,857,1269,488,1.0,0.0,0,0,0,0.007576,0.025355,0.2988,1.0,1
9,5000,3230,0,0,1,1.9974,1,17.1,5,3220,4.58,0.9567,3376.3,10,1.0,105,2,15,958,0.002262,0.0274,31.746,8,7.0,0.0132,0.0055,0,0,0,0,0.060976,0.015625,49,0.7438,0.3343,0.3071,52,22,31,822,1308,521,1.0,0.0,0,0,0,0.0,0.020284,0.0,1.0,1
10,5000,3329,2,5,0,1.995,1,18.2,13,3307,4.71,0.9885,3367.7,22,1.0,102,7,10,980,0.002291,0.0278,64.3275,9,7.7,0.0256,0.0063,2,0,0,0,0.066667,0.015625,49,0.7656,0.401,0.3208,50,20,32,863,1320,557,1.0,0.0,0,0,0,0.008333,0.018111,0.4601,1.0,1
