window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral,lw_edge_oo,lw_edge_op,lw_edge_pp,thaw_mean_jaccard,thaw_mean_pressure,thaw_mean_add,thaw_mean_drop,thaw_mean_range,fb_died_share,fb_ema,fb_ratio,fb_multiplier,fb_warmup
1,5000,5939,20,5,0,1.9979,0,24.0,0,0,6.5,1.0,5939.0,503,1.0,300,466,166,1765,0.001201,0.0078,414.5334,0,0.0,0.0045,0.0014,2,0,0,0,0.033701,0.015625,63,0.5364,0.0337,0.2512,83,148,69,2073,1363,1376,1.0,0.0,0,0,0,0.000648,0.000648,1.0,1.0,1
2,5000,3954,7,6,0,1.9979,0,24.4,391,3561,5.35,0.8586,4629.7,393,1.0,297,27,30,1886,0.001261,0.0165,361.2903,1,0.9,0.0085,0.0017,4,0,0,0,0.033046,0.015625,63,0.5272,0.0667,0.2475,86,140,71,1247,1243,744,1.0,0.0,0,0,0,0.011494,0.007879,1.4589,1.0,1
3,5000,3500,4,5,0,1.9979,0,17.1,239,3268,5.02,0.8647,4077.8,232,1.0,241,15,71,1870,0.001278,0.0135,260.0897,2,1.8,0.0091,0.0022,1,0,0,0,0.040431,0.015625,63,0.6135,0.1072,0.2557,83,94,64,970,1319,582,1.0,0.0,0,0,0,0.038634,0.023257,1.6612,1.0,1
4,5000,3366,0,0,3,1.9979,0,17.0,64,3307,4.84,0.8899,3799.1,59,1.0,172,0,69,1596,0.001539,0.0189,93.5024,3,2.8,0.0108,0.0029,0,1,0,0,0.037889,0.015625,62,0.5876,0.1397,0.2624,74,49,49,954,1322,522,1.0,0.0,0,0,0,0.062246,0.038852,1.6021,1.0,1
5,5000,3263,0,0,3,1.9979,0,17.3,19,3240,4.64,0.9021,3621.7,23,1.0,125,5,52,1291,0.001877,0.0213,47.2103,4,3.7,0.0139,0.0037,0,0,0,0,0.040698,0.015625,58,0.6161,0.1745,0.2756,57,32,36,867,1273,492,1.0,0.0,0,0,0,0.056202,0.044635,1.2591,1.0,1
6,5000,3258,0,0,0,1.9985,1,18.5,0,3258,4.53,0.9261,3517.8,0,1.0,93,0,32,1080,0.002202,0.0318,0.0,5,4.7,0.0111,0.0053,0,0,0,0,0.047745,0.015625,55,0.6727,0.1984,0.2897,41,23,29,827,1290,561,1.0,0.0,0,0,0,0.058355,0.048555,1.2018,1.0,1
7,5000,3199,0,0,3,1.9982,1,16.9,0,3199,4.66,0.9305,3438.1,0,1.0,69,0,24,875,0.002862,0.043,0.0,6,5.6,0.0193,0.0076,0,0,0,0,0.062914,0.015625,46,0.7516,0.2308,0.3118,34,15,20,821,1286,515,1.0,0.0,0,0,0,0.049669,0.048834,1.0171,1.0,1
8,5000,3176,2,5,0,1.9986,1,16.9,9,3157,4.59,0.9397,3379.9,19,1.0,60,11,20,845,0.003157,0.0508,71.4286,7,5.8,0.0292,0.0099,2,0,0,0,0.064407,0.015625,43,0.7574,0.2597,0.3218,28,9,23,790,1228,524,1.0,0.0,0,0,0,0.054237,0.050035,1.084,1.0,1
9,5000,3261,0,0,3,1.9999,1,19.8,4,3252,4.63,0.9717,3356.1,9,1.0,51,0,9,692,0.003702,0.0426,41.4747,8,6.8,0.0282,0.0091,0,0,0,0,0.080851,0.015625,36,0.8067,0.3171,0.3411,25,8,18,831,1313,527,1.0,0.0,0,0,0,0.021277,0.044283,0.4805,1.0,1
10,5000,3124,4,5,0,1.997,1,17.1,13,3101,4.52,0.9427,3313.9,23,1.0,47,5,9,721,0.003892,0.0408,94.0171,9,7.1,0.0315,0.0098,3,0,0,0,0.073469,0.015625,35,0.7873,0.3905,0.3574,25,6,16,779,1215,531,1.0,0.0,0,0,0,0.028571,0.041426,0.6897,1.0,1
11,5000,3165,0,0,1,1.9951,1,17.0,8,3157,4.65,0.9623,3289.1,8,1.0,41,4,10,664,0.004627,0.0588,23.5726,10,7.7,0.0354,0.0123,0,0,0,0,0.081448,0.015625,31,0.8082,0.4539,0.3709,21,5,15,768,1270,534,1.0,0.0,0,0,0,0.031674,0.039801,0.7958,1.0,1
12,5000,3276,4,5,0,1.9881,1,17.1,14,3257,4.62,0.9966,3287.1,19,1.0,44,9,6,720,0.004009,0.0524,75.3138,11,7.4,0.0295,0.0105,2,0,0,0,0.068548,0.015625,33,0.7721,0.5224,0.3821,21,6,17,835,1304,500,1.0,0.0,0,0,0,0.016129,0.036159,0.4461,1.0,1
13,5000,3226,1,5,1,1.9938,1,17.0,5,3216,4.65,0.984,3278.3,10,1.0,43,2,3,735,0.004044,0.0533,38.6266,12,8.0,0.0316,0.0116,1,0,0,0,0.065574,0.015625,34,0.7617,0.588,0.3906,21,4,18,794,1284,538,1.0,0.0,0,0,0,0.012295,0.03275,0.3754,1.0,1
14,5000,3176,3,4,1,1.9852,2,17.3,8,3168,4.61,0.9728,3264.7,8,1.0,44,5,4,756,0.003844,0.0513,30.837,13,8.1,0.0269,0.0113,0,0,0,0,0.068376,0.015625,33,0.7715,0.6436,0.3976,20,5,19,792,1287,522,1.0,0.0,0,0,0,0.012821,0.030093,0.426,1.0,1
15,5000,3209,0,0,3,1.9705,2,17.3,0,3209,4.58,0.985,3257.7,0,1.0,36,0,8,724,0.00409,0.0553,0.0,14,8.6,0.0333,0.014,0,1,0,0,0.082949,0.015625,30,0.8116,0.662,0.4089,16,5,15,806,1289,520,1.0,0.0,0,0,0,0.032258,0.030363,1.0624,1.0,1
16,5000,3170,3,4,1,1.97,1,17.2,6,3164,4.65,0.9762,3247.4,6,1.0,38,4,2,689,0.003758,0.0483,30.1508,15,9.0,0.0279,0.0107,0,0,0,0,0.086957,0.015625,31,0.8203,0.7303,0.4185,16,5,17,838,1290,487,1.0,0.0,0,0,0,0.014493,0.028496,0.5086,1.0,1
17,5000,3167,0,0,1,1.969,1,17.0,0,3167,4.5,0.9779,3238.5,0,1.0,34,0,4,647,0.004196,0.064,0.0,16,10.7,0.0345,0.0116,0,1,0,0,0.08867,0.015625,29,0.8238,0.8042,0.4263,16,3,15,830,1246,535,1.0,0.0,0,0,0,0.014778,0.026972,0.5479,1.0,1
18,5000,3241,2,5,3,1.9315,1,17.0,3231,0,4.66,1.0012,3239.0,12,1.0,36,4,2,677,0.003901,0.0558,51.2821,17,11.0,0.0352,0.0131,2,0,0,0,0.081218,0.015625,30,0.8076,0.8601,0.4299,16,3,17,833,1280,544,1.0,0.0,0,0,0,0.010152,0.025202,0.4028,1.0,1
19,5000,3283,1,4,3,1.956,1,17.1,3338,0,4.73,1.0296,3249.7,8,1.0,36,1,1,678,0.00375,0.0585,40.8163,18,11.6,0.0319,0.0117,0,1,0,0,0.087805,0.015625,28,0.822,0.9089,0.4378,15,3,18,854,1256,551,1.0,0.0,0,0,0,0.004878,0.023169,0.2105,1.0,1
20,5000,3162,1,5,3,1.9155,2,17.1,1,3151,4.5,0.9755,3241.3,11,1.0,37,2,1,687,0.003858,0.0697,55.0,19,12.2,0.0345,0.0145,1,0,0,0,0.104478,0.015625,29,0.8504,0.9636,0.4431,15,3,19,772,1258,515,1.0,0.0,0,0,0,0.004975,0.021436,0.2321,0.9232,0
21,5000,3100,2,5,3,1.9283,2,17.0,7,3083,4.49,0.9604,3227.9,17,1.0,37,4,4,734,0.003361,0.0533,68.4932,20,12.4,0.0353,0.0115,2,0,0,0,0.075556,0.015625,30,0.7932,1.0125,0.4456,14,5,18,770,1213,556,1.0,0.0,0,0,0,0.013333,0.020665,0.6452,0.9645,0
22,5000,3126,1,4,3,1.9521,2,16.9,5,3112,4.56,0.9714,3218.2,14,1.0,37,2,2,733,0.003522,0.0708,59.9078,21,13.1,0.0315,0.0146,0,0,0,0,0.088496,0.015625,30,0.8234,1.101,0.4482,14,5,18,748,1289,495,1.0,0.0,0,0,0,0.00885,0.019539,0.4529,0.9453,0
23,5000,3240,2,5,1,1.97,2,17.0,3255,0,4.65,1.0118,3222.1,5,1.0,39,2,0,749,0.003414,0.0478,22.0264,22,13.4,0.0294,0.012,1,0,0,0,0.082609,0.015625,30,0.8109,1.1749,0.4518,14,5,20,818,1309,546,1.0,0.0,0,0,0,0,0.017679,0.0,0.9,0
24,5000,3237,0,0,1,1.9349,2,21.6,3245,0,4.67,1.0092,3225.3,10,1.0,40,5,4,764,0.002982,0.0574,42.735,23,13.4,0.0292,0.0108,0,0,0,0,0.065574,0.015625,33,0.7617,1.2405,0.4529,14,5,21,788,1336,523,1.0,0.0,0,0,0,0.016393,0.017556,0.9338,0.9934,0
25,5000,3261,1,4,1,1.9507,1,16.8,3273,0,4.7,1.0176,3231.2,15,1.0,39,3,4,759,0.003195,0.058,69.1244,24,14.7,0.0299,0.0122,0,0,0,0,0.098214,0.015625,32,0.8409,1.3387,0.4563,13,6,20,853,1261,538,1.0,0.0,0,0,0,0.022321,0.01801,1.2394,1.0239,0
26,5000,3157,0,0,3,1.9235,1,16.8,3,3154,4.54,0.9792,3224.2,3,1.0,38,3,4,744,0.002885,0.0476,4.902,25,16.1,0.028,0.0097,0,0,0,0,0.080952,0.015625,32,0.807,1.4196,0.4596,13,5,20,789,1259,482,1.0,0.0,0,0,0,0.02381,0.018562,1.2827,1.0283,0
27,4999,3130,1,4,3,1.8955,1,17.6,4,3126,4.54,0.9735,3215.2,4,1.0,37,1,2,719,0.003096,0.0538,18.018,26,16.7,0.0293,0.011,0,0,0,0,0.080717,0.015625,31,0.8064,1.4645,0.4614,13,5,19,791,1266,521,1.0,0.0,0,0,0,0.004484,0.017222,0.2604,0.926,0
28,4998,3087,0,0,3,1.8823,1,16.9,4,3083,4.44,0.9638,3203.0,4,1.0,35,0,2,715,0.002642,0.0471,21.5054,27,18.3,0.028,0.0111,0,0,0,0,0.078534,0.015625,30,0.801,1.5325,0.464,13,5,17,785,1200,530,1.0,0.0,0,0,0,0.010471,0.016579,0.6316,0.9632,0
29,4994,3156,2,4,1,1.9315,1,16.8,12,3144,4.53,0.9867,3198.5,12,1.0,36,2,1,726,0.00282,0.0489,54.0541,28,18.3,0.0316,0.011,0,0,0,0,0.071111,0.015625,31,0.7803,1.6036,0.4634,14,5,17,784,1323,514,1.0,0.0,0,0,0,0.004444,0.015423,0.2882,0.9288,0
30,4992,3201,2,5,3,1.9612,1,16.8,3178,0,4.69,1.001,3198.8,24,1.0,38,4,2,761,0.003114,0.0622,105.5046,29,17.9,0.0283,0.0137,2,0,0,0,0.084444,0.015625,33,0.815,1.6436,0.4622,15,4,19,802,1257,523,1.0,0.0,0,0,0,0.008889,0.014801,0.6006,0.9601,0
31,4990,3180,3,5,3,1.9544,2,16.8,12,3154,4.64,0.9947,3197.1,26,1.0,44,14,8,814,0.003037,0.0486,108.2251,30,15.9,0.0258,0.0102,1,1,0,0,0.072874,0.015625,38,0.7856,1.7044,0.4577,18,6,20,860,1242,513,1.0,0.0,0,0,0,0.024291,0.015705,1.5468,1.0547,0
32,4988,3204,0,0,3,1.9668,2,16.8,3193,0,4.68,1.0025,3197.9,13,1.0,42,0,2,772,0.003264,0.0558,53.4979,31,17.2,0.027,0.0116,0,0,0,0,0.075697,0.015625,34,0.7936,1.7801,0.4548,18,6,18,847,1267,520,1.0,0.0,0,0,0,0.007968,0.014968,0.5324,0.9532,0
33,4987,3190,3,5,3,1.9902,1,16.8,8,3168,4.62,0.9978,3197.2,22,1.0,47,13,8,856,0.002496,0.0487,84.0,32,16.1,0.0234,0.0093,1,0,0,0,0.074906,0.015625,38,0.7914,1.8175,0.452,19,6,22,826,1272,502,1.0,0.0,0,0,0,0.037453,0.017109,2.1891,1.1189,0
