window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral,lw_edge_oo,lw_edge_op,lw_edge_pp,thaw_mean_jaccard,thaw_mean_pressure,thaw_mean_add,thaw_mean_drop,thaw_mean_range,fb_died_share,fb_ema,fb_ratio,fb_multiplier,fb_warmup
1,5000,5997,17,5,0,1.9978,0,19.6,0,0,6.56,1.0,5997.0,626,1.0,380,589,209,2118,0.000967,0.0076,403.4861,0,0.0,0.0072,0.0011,3,0,0,0,0.028197,0.015625,63,0.4459,0.0282,0.2064,119,198,63,2052,1347,1455,1.0,0.0,0,0,0,0.001007,0.001007,1.0,1.0,1
2,5000,4131,2,5,0,1.9978,0,17.2,446,3675,5.51,0.8709,4766.3,456,1.0,347,14,47,2143,0.001117,0.0087,363.1285,1,1.0,0.0076,0.0013,2,0,0,0,0.033084,0.015625,63,0.5277,0.0538,0.2062,112,169,66,1345,1324,759,1.0,0.0,0,0,0,0.009988,0.006994,1.428,1.0,1
3,5000,3533,0,0,1,1.9979,0,16.8,284,3284,5.1,0.8575,4171.7,249,1.0,289,2,60,2073,0.001108,0.0109,242.1875,2,2.0,0.0076,0.0017,0,0,0,0,0.032736,0.015625,62,0.5227,0.0855,0.2062,105,130,54,991,1264,624,1.0,0.0,0,0,0,0.035853,0.021424,1.6735,1.0,1
4,5000,3273,1,5,0,1.9978,0,20.8,77,3203,4.71,0.8613,3818.6,70,1.0,191,5,103,1798,0.001295,0.0142,108.3591,3,2.9,0.0095,0.0022,1,0,0,0,0.041451,0.015625,62,0.623,0.1192,0.2164,86,74,31,915,1264,517,1.0,0.0,0,0,0,0.085492,0.047051,1.817,1.0,1
5,5000,3291,1,5,0,1.9978,0,20.4,9,3275,4.66,0.904,3643.7,16,1.0,171,1,21,1431,0.001731,0.0246,31.6206,4,3.9,0.0149,0.0039,1,0,0,0,0.05104,0.015625,62,0.6939,0.1663,0.2308,80,61,30,874,1220,551,1.0,0.0,0,0,0,0.003781,0.032628,0.1159,1.0,1
6,5000,3235,2,5,0,1.9988,2,18.0,0,3221,4.69,0.9172,3527.0,14,1.0,155,5,21,1350,0.001843,0.025,28.1124,5,4.7,0.0163,0.0043,1,0,0,0,0.044146,0.015625,59,0.6461,0.2047,0.2449,72,56,27,854,1241,529,1.0,0.0,0,0,0,0.001919,0.023854,0.0805,1.0,1
7,5000,3197,1,4,0,1.9979,2,16.6,3,3189,4.57,0.9282,3444.5,8,1.0,140,6,21,1274,0.001859,0.0198,20.6186,6,5.6,0.0167,0.0043,0,0,0,0,0.054455,0.015625,57,0.7131,0.2591,0.2626,63,50,27,825,1258,523,1.0,0.0,0,0,0,0.002475,0.018509,0.1337,1.0,1
8,5000,3286,0,0,3,1.999,2,16.5,0,3281,4.67,0.9638,3409.2,5,1.0,126,0,14,1183,0.001962,0.0231,12.0482,7,6.6,0.0118,0.0043,0,0,0,0,0.050808,0.015625,56,0.6925,0.2822,0.2749,56,47,23,817,1298,555,1.0,0.0,0,0,0,0.0,0.014396,0.0,1.0,1
9,5000,3177,0,0,0,1.9982,1,16.5,4,3169,4.56,0.9447,3362.8,8,1.0,118,4,12,1137,0.001854,0.0256,21.5054,8,7.4,0.0163,0.005,0,0,0,0,0.063939,0.015625,55,0.7556,0.3462,0.291,51,45,22,800,1265,522,1.0,0.0,0,0,0,0.0,0.011517,0.0,1.0,1
10,5000,3108,2,5,0,1.9956,1,16.6,4,3094,4.56,0.9371,3316.5,14,1.0,108,2,12,1114,0.001916,0.0269,39.4366,9,8.3,0.0175,0.0057,2,0,0,0,0.077957,0.015625,54,0.7996,0.3972,0.3055,46,39,23,804,1252,501,1.0,0.0,0,0,0,0.005376,0.0104,0.5169,1.0,1
