window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral,lw_edge_oo,lw_edge_op,lw_edge_pp,thaw_mean_jaccard,thaw_mean_pressure,thaw_mean_add,thaw_mean_drop,thaw_mean_range,fb_died_share,fb_ema,fb_ratio,fb_multiplier,fb_warmup
1,5000,6076,21,5,0,1.999,0,18.3,0,0,6.65,1.0,6076.0,671,1.0,415,623,208,2236,0.000867,0.0067,414.3476,0,0.0,0.0044,0.001,3,0,0,0,0.034696,0.015625,64,0.5497,0.0347,0.2179,114,201,100,2055,1349,1527,1.0,0.0,0,0,0,0.000475,0.000475,1.0,1.0,1
2,5000,4168,5,5,0,1.9991,0,18.6,482,3655,5.55,0.8689,4814.0,513,1.0,398,12,29,2297,0.000948,0.0073,375.9178,1,1.0,0.0047,0.001,2,0,0,0,0.034059,0.015625,64,0.5412,0.0688,0.2247,113,189,96,1278,1340,829,1.0,0.0,0,0,0,0.006142,0.004253,1.4441,1.0,1
3,5000,3626,2,3,0,1.9991,0,17.3,301,3348,5.13,0.8641,4238.0,278,1.0,316,7,89,2240,0.000968,0.0087,252.2769,2,1.9,0.0051,0.0015,0,1,0,0,0.034058,0.015625,64,0.5412,0.0912,0.2216,94,137,85,950,1335,680,1.0,0.0,0,0,0,0.042754,0.023503,1.819,1.0,1
4,5000,3405,2,3,0,1.9991,0,17.0,84,3334,4.87,0.8757,3913.6,71,1.0,228,4,92,1975,0.001142,0.0141,90.4459,3,2.9,0.0084,0.002,0,0,0,0,0.033514,0.015625,64,0.5338,0.1239,0.2241,75,84,69,924,1314,554,1.0,0.0,0,0,0,0.064865,0.040048,1.6197,1.0,1
5,5000,3296,1,3,0,1.9991,0,16.6,10,3286,4.64,0.889,3707.7,10,1.0,210,9,27,1714,0.001374,0.0174,15.1261,4,3.8,0.0099,0.0028,0,0,0,0,0.050633,0.015625,64,0.6914,0.1503,0.23,74,72,64,853,1315,519,1.0,0.0,0,0,0,0.006329,0.028808,0.2197,1.0,1
6,5000,3325,0,0,1,1.9985,2,16.5,0,3325,4.7,0.924,3598.4,0,1.0,187,0,23,1617,0.001427,0.0183,0.0,5,4.8,0.01,0.0031,0,0,0,0,0.04485,0.015625,63,0.6516,0.1806,0.2365,67,66,54,830,1355,514,1.0,0.0,0,0,0,0.004983,0.022001,0.2265,1.0,1
7,5000,3155,2,5,0,1.9967,1,16.6,5,3147,4.53,0.9047,3487.5,8,1.0,167,3,23,1503,0.001522,0.0273,15.0862,6,5.7,0.0139,0.0037,1,0,0,0,0.037815,0.015625,61,0.5868,0.2163,0.2365,60,60,47,800,1257,528,1.0,0.0,0,0,0,0.002101,0.017026,0.1234,1.0,1
8,5000,3241,2,5,0,1.9994,1,16.4,5,3231,4.64,0.9441,3432.8,10,1.0,153,5,19,1436,0.001533,0.0215,20.2247,7,6.5,0.0147,0.0037,1,0,0,0,0.053648,0.015625,59,0.7087,0.2609,0.2441,57,50,46,848,1265,531,1.0,0.0,0,0,0,0.004292,0.014196,0.3023,1.0,1
9,5000,3155,4,4,0,1.9942,2,16.4,10,3137,4.52,0.9342,3377.2,18,1.0,150,7,10,1418,0.001579,0.022,39.8126,8,7.3,0.0132,0.0041,0,0,0,0,0.07489,0.015625,60,0.7914,0.2921,0.2476,56,48,46,831,1203,502,1.0,0.0,0,0,0,0.002203,0.011798,0.1867,1.0,1
10,5000,3158,1,4,0,1.9737,2,16.5,0,3153,4.56,0.9463,3337.3,5,1.0,140,1,11,1359,0.00157,0.0235,11.3122,9,8.2,0.0128,0.0042,0,0,0,0,0.053419,0.015625,58,0.7075,0.337,0.2511,52,46,42,794,1283,505,1.0,0.0,0,0,0,0.002137,0.010041,0.2128,1.0,1
