window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral,lw_edge_oo,lw_edge_op,lw_edge_pp,thaw_mean_jaccard,thaw_mean_pressure,thaw_mean_add,thaw_mean_drop,thaw_mean_range,fb_died_share,fb_ema,fb_ratio,fb_multiplier,fb_warmup
1,5000,5886,14,5,0,1.9987,0,27.1,0,0,6.44,1.0,5886.0,621,1.0,388,591,203,2128,0.000932,0.0082,413.1737,0,0.0,0.0079,0.0011,2,0,0,0,0.030194,0.015625,64,0.4825,0.0302,0.2371,88,205,95,2026,1318,1427,1.0,0.0,0,0,0,0.000512,0.000512,1.0,1.0,1
2,5000,4165,4,4,0,1.9987,0,23.9,449,3709,5.6,0.8798,4745.3,456,1.0,362,21,47,2215,0.001048,0.0084,355.7467,1,1.0,0.0075,0.0012,0,0,0,0,0.032954,0.015625,64,0.5259,0.056,0.2179,88,182,92,1335,1339,755,1.0,0.0,0,0,0,0.010186,0.006961,1.4632,1.0,1
3,5000,3604,1,3,0,1.9986,0,17.2,306,3327,5.15,0.8672,4189.2,277,1.0,306,5,61,2101,0.001057,0.0094,272.6378,2,1.9,0.0074,0.0015,0,0,0,0,0.031177,0.015625,64,0.4988,0.0872,0.2174,80,142,84,944,1337,627,1.0,0.0,0,0,0,0.024942,0.015951,1.5636,1.0,1
4,5000,3346,3,5,0,1.9988,0,16.9,112,3244,4.76,0.8729,3861.9,102,1.0,217,13,102,1936,0.00122,0.0107,142.6554,3,2.8,0.0083,0.002,2,0,0,0,0.036773,0.015625,63,0.5751,0.1239,0.2199,66,88,63,892,1270,510,1.0,0.0,0,0,0,0.074733,0.039464,1.8937,1.0,1
5,5000,3390,4,5,0,1.9989,0,16.8,32,3346,4.81,0.9156,3705.6,44,1.0,153,7,71,1628,0.00159,0.0262,76.9231,4,3.6,0.0162,0.0037,2,0,0,0,0.046225,0.015625,62,0.662,0.1565,0.2221,50,57,46,922,1323,504,1.0,0.0,0,0,0,0.072419,0.050449,1.4355,1.0,1
6,5000,3287,3,4,0,1.9989,2,16.7,11,3265,4.76,0.9168,3586.3,22,1.0,117,7,43,1347,0.001877,0.0301,45.7666,5,4.4,0.0174,0.0044,0,0,0,0,0.048096,0.015625,58,0.6751,0.2045,0.2268,40,42,35,883,1272,544,1.0,0.0,0,0,0,0.066132,0.05493,1.2039,1.0,1
7,5000,3235,1,5,0,1.9988,2,16.7,8,3222,4.62,0.9247,3498.5,13,1.0,107,4,14,1096,0.002363,0.034,35.3261,6,5.3,0.0194,0.0058,1,0,0,0,0.060209,0.015625,54,0.7405,0.249,0.243,39,37,31,820,1318,529,1.0,0.0,0,0,0,0.015707,0.045124,0.3481,1.0,1
8,5000,3248,3,5,0,1.9985,2,16.7,9,3229,4.75,0.9434,3442.8,19,1.0,106,8,9,1059,0.002447,0.039,51.6304,7,5.9,0.0201,0.0062,1,0,0,0,0.051948,0.015625,51,0.6992,0.2906,0.2592,41,35,30,839,1256,536,1.0,0.0,0,0,0,0.005195,0.036251,0.1433,1.0,1
9,5000,3267,0,0,3,1.9977,2,16.6,6,3256,4.64,0.9587,3407.6,11,1.0,97,1,10,1013,0.002361,0.0299,31.1526,8,6.9,0.0157,0.0059,0,0,0,0,0.086567,0.015625,49,0.8195,0.3127,0.2794,38,30,29,853,1261,552,1.0,0.0,0,0,0,0.00597,0.030195,0.1977,1.0,1
10,5000,3208,2,5,0,1.9952,1,16.6,4,3194,4.61,0.9515,3371.3,14,1.0,88,3,12,973,0.002556,0.0432,41.6667,9,7.8,0.0243,0.0077,1,1,0,0,0.052469,0.015625,49,0.7022,0.3528,0.2925,34,26,28,790,1220,545,1.0,0.0,0,0,0,0.009259,0.026388,0.3509,1.0,1
11,5000,3211,1,3,3,1.9842,1,16.7,6,3200,4.55,0.96,3344.6,11,1.0,85,4,7,933,0.002414,0.0351,40.293,10,8.5,0.0237,0.007,0,0,0,0,0.052632,0.015625,47,0.7031,0.3883,0.3023,34,26,25,818,1265,515,1.0,0.0,0,0,0,0.003509,0.022575,0.1554,1.0,1
12,5000,3282,1,4,1,1.9321,2,16.7,8,3269,4.73,0.9841,3335.0,13,1.0,80,3,8,898,0.002586,0.0426,44.3686,11,9.3,0.0238,0.0087,0,0,0,0,0.065574,0.015625,46,0.7617,0.4461,0.3142,31,25,24,858,1243,544,1.0,0.0,0,0,0,0.006557,0.020111,0.3261,1.0,1
13,5000,3163,2,4,3,1.8615,2,16.7,8,3150,4.56,0.9555,3310.4,13,1.0,84,4,0,911,0.002312,0.0387,43.4783,12,9.8,0.0141,0.0068,0,0,0,0,0.048387,0.015625,48,0.6771,0.4784,0.3176,33,25,26,800,1268,520,1.0,0.0,0,0,0,0,0.017238,0.0,1.0,1
14,5000,3162,1,4,1,1.8503,2,17.4,12,3145,4.64,0.9609,3290.6,17,1.0,76,1,9,857,0.002466,0.041,59.6491,13,10.8,0.0195,0.0081,0,1,0,0,0.075085,0.015625,46,0.7919,0.5417,0.3229,31,22,23,836,1275,450,1.0,0.0,0,0,0,0.003413,0.015395,0.2217,1.0,1
15,5000,3250,1,3,3,1.7975,2,16.8,7,3238,4.59,0.9892,3285.6,12,1.0,70,0,6,797,0.002622,0.0385,47.4308,14,11.8,0.0253,0.0084,0,0,0,0,0.057692,0.015625,45,0.7292,0.5763,0.3285,30,19,21,790,1303,540,1.0,0.0,0,0,0,0.0,0.01347,0.0,1.0,1
16,5000,3181,1,4,1,1.8411,2,17.0,12,3167,4.57,0.9718,3273.2,14,1.0,71,8,7,820,0.002567,0.0456,56.7686,15,11.7,0.0267,0.01,0,0,0,0,0.062241,0.015625,45,0.749,0.6095,0.3335,30,19,22,841,1167,562,1.0,0.0,0,0,0,0.008299,0.012862,0.6452,1.0,1
17,5000,3177,4,5,1,1.8169,2,16.9,15,3158,4.57,0.9738,3262.6,19,1.0,73,8,6,868,0.002595,0.0366,73.3591,16,11.8,0.022,0.0074,1,0,0,0,0.047619,0.015625,46,0.6719,0.6352,0.3367,29,18,26,808,1230,527,1.0,0.0,0,0,0,0.010989,0.012654,0.8684,1.0,1
18,5000,3200,1,3,3,1.7908,2,17.0,6,3194,4.6,0.9828,3256.0,6,1.0,74,1,0,865,0.002671,0.0465,20.6186,17,12.6,0.0291,0.0092,0,0,0,0,0.056478,0.015625,44,0.7233,0.6651,0.3439,29,18,27,762,1293,523,1.0,0.0,0,0,0,0,0.011322,0.0,1.0,1
19,5000,3159,1,5,3,1.832,2,16.8,8,3146,4.56,0.9731,3246.3,13,1.0,69,6,11,868,0.0026,0.0521,47.4453,18,13.3,0.0251,0.0092,1,0,0,0,0.055556,0.015625,46,0.7188,0.7102,0.3456,26,15,28,819,1241,508,1.0,0.0,0,0,0,0.013889,0.011578,1.1995,1.0,1
20,5000,3183,1,4,3,1.7732,2,16.9,9,3164,4.58,0.9823,3240.2,19,1.0,69,8,8,866,0.002338,0.0306,55.5125,19,13.4,0.0215,0.0072,0,0,0,0,0.054422,0.015625,46,0.7129,0.751,0.3461,27,14,28,781,1267,537,1.0,0.0,0,0,0,0.013605,0.011772,1.1558,1.0156,0
21,5000,3204,1,4,3,1.7221,2,16.9,7,3185,4.53,0.9899,3236.8,19,1.0,68,8,9,834,0.002402,0.0404,66.9014,20,13.4,0.0251,0.0082,0,0,0,0,0.053872,0.015625,45,0.71,0.7746,0.3484,28,14,26,805,1272,524,1.0,0.0,0,0,0,0.010101,0.011612,0.8698,0.987,0
22,5000,3231,1,4,3,1.7446,2,16.8,11,3216,4.66,0.9984,3236.2,15,1.0,61,1,8,786,0.002628,0.0455,64.9351,21,15.2,0.0216,0.0104,0,0,0,0,0.07438,0.015625,41,0.7899,0.8118,0.3532,27,13,21,833,1244,512,1.0,0.0,0,0,0,0.012397,0.011687,1.0607,1.0061,0
23,5000,3165,1,4,3,1.7197,2,16.8,11,3151,4.52,0.9803,3229.6,14,1.0,58,1,4,782,0.002729,0.0438,58.5774,22,16.4,0.0279,0.0104,0,0,0,0,0.067729,0.015625,39,0.7693,0.8556,0.3583,27,12,19,785,1237,536,1.0,0.0,0,0,0,0.011952,0.011712,1.0205,1.002,0
24,5000,3204,2,5,3,1.8497,2,16.9,9,3190,4.59,0.9928,3227.1,14,1.0,59,5,4,795,0.002704,0.0516,57.8512,23,16.6,0.0214,0.0101,1,0,0,0,0.071429,0.015625,39,0.7812,0.9037,0.3628,28,11,20,838,1225,529,1.0,0.0,0,0,0,0.007937,0.011353,0.6991,0.9699,0
25,5000,3247,0,0,3,1.8512,2,16.9,3260,0,4.55,1.0131,3231.6,14,1.0,59,5,5,777,0.002367,0.0354,57.8512,24,16.7,0.0232,0.0083,0,0,0,0,0.062992,0.015625,37,0.752,0.9667,0.3673,28,11,20,844,1277,531,1.0,0.0,0,0,0,0.0,0.010272,0.0,0.9,0
26,4999,3267,1,5,3,1.9183,1,16.9,3265,0,4.58,1.0144,3236.5,18,1.0,54,4,9,787,0.002526,0.0401,61.3027,25,17.4,0.0262,0.0087,1,0,0,0,0.076642,0.015625,36,0.7961,0.9923,0.369,26,9,19,848,1257,567,1.0,0.0,0,0,0,0.018248,0.011031,1.6542,1.0654,0
27,4998,3194,4,5,3,1.9197,1,16.9,5,3174,4.64,0.9881,3232.4,20,1.0,60,7,1,822,0.002662,0.035,73.5294,26,16.5,0.0237,0.0082,2,0,0,0,0.06993,0.015625,40,0.7766,1.0599,0.3683,28,9,23,833,1240,539,1.0,0.0,0,0,0,0.0,0.009981,0.0,0.9,0
28,4998,3243,1,4,3,1.8888,2,16.8,3241,0,4.64,1.0052,3234.2,10,1.0,61,1,0,837,0.002306,0.0367,34.6021,27,17.2,0.0236,0.0076,0,0,0,0,0.046667,0.015625,41,0.6652,1.1032,0.3672,29,9,23,839,1339,503,1.0,0.0,0,0,0,0,0.00903,0.0,0.9,0
29,4995,3148,0,0,3,1.9367,2,16.9,0,3138,4.56,0.9758,3226.0,10,1.0,59,0,2,825,0.002211,0.0493,37.037,28,18.3,0.0282,0.0103,0,0,0,0,0.056338,0.015625,41,0.7227,1.1384,0.3675,28,9,22,746,1273,526,1.0,0.0,0,0,0,0.003521,0.008505,0.414,0.9414,0
30,4994,3141,0,0,3,1.9244,1,16.8,0,3138,4.53,0.9761,3217.9,3,1.0,57,0,2,798,0.002135,0.0476,12.1951,29,19.9,0.0226,0.0105,0,0,0,0,0.063492,0.015625,40,0.7539,1.1741,0.3692,27,9,21,799,1273,498,1.0,0.0,0,0,0,0.0,0.007695,0.0,0.9,0
31,4989,3138,2,5,1,1.8775,1,16.8,5,3129,4.51,0.9775,3210.3,9,1.0,57,4,4,838,0.002046,0.0394,32.1285,30,19.8,0.0228,0.0086,1,0,0,0,0.043307,0.015625,43,0.6392,1.2017,0.3685,27,8,22,823,1224,505,1.0,0.0,0,0,0,0.007874,0.007712,1.021,1.0021,0
32,4988,3164,1,5,1,1.894,1,16.7,9,3155,4.63,0.9869,3205.9,9,1.0,57,5,5,846,0.002373,0.0382,31.6206,31,19.7,0.0229,0.0082,1,0,0,0,0.083969,0.015625,40,0.8139,1.2589,0.3685,26,8,23,785,1253,529,1.0,0.0,0,0,0,0.015267,0.008432,1.8106,1.0811,0
33,4986,3217,0,0,1,1.8836,2,17.0,3223,0,4.57,1.006,3207.9,4,1.0,56,0,1,839,0.002372,0.0449,11.4943,32,21.0,0.0247,0.0095,0,0,0,0,0.067416,0.015625,40,0.7682,1.3264,0.3691,26,8,22,820,1295,530,1.0,0.0,0,0,0,0.003745,0.007986,0.469,0.9469,0
34,4983,3157,3,5,1,1.9656,1,17.2,9,3143,4.62,0.9856,3203.0,14,1.0,58,4,2,880,0.002152,0.0443,45.4545,33,20.7,0.0214,0.0093,1,0,0,0,0.062731,0.015625,41,0.7509,1.3743,0.3691,25,8,25,790,1210,528,1.0,0.0,0,0,0,0.00369,0.007576,0.487,0.9487,0
35,4982,3120,2,5,1,1.9694,1,17.2,5,3105,4.55,0.9765,3195.1,15,1.0,60,2,0,916,0.002343,0.04,51.0204,34,21.0,0.0219,0.0091,2,0,0,0,0.053333,0.015625,43,0.707,1.421,0.3674,25,8,27,764,1282,522,1.0,0.0,0,0,0,0,0.006855,0.0,0.9,0
