seed,window,A_islands,A_nodes_in_isl,A_c_nodes,B_islands,B_nodes_in_isl,B_c_nodes,boundary_links,boundary_weight,concept_entropy,r0_entropy,r1_entropy,r2_entropy,r3_entropy,total_c_nodes,r0_concept,r1_concept,r2_concept,r3_concept,global_k,div_flag,merge_count,split_count
3,1,0,0,903,0,0,856,652,19.5295,1.5845,0.9043,0.9369,0.9193,0.9313,2659,A,B,A,B,0,0,0,0
3,2,0,0,380,0,0,316,694,19.9972,1.5809,0.9002,0.9371,0.8808,0.9516,1045,A,B,A,B,0,0,0,0
3,3,1,1,54,0,0,45,682,19.6888,1.5779,0.971,0.9852,0.9183,0.8631,156,A,B,A,B,0,1,0,0
3,4,1,1,16,0,0,11,673,18.8559,1.5137,0.9774,0.971,0.8905,0.994,51,A,B,A,B,3,1,0,0
3,5,0,0,15,0,0,13,668,18.1202,1.5401,0.9612,0.994,0.7793,1.0,51,A,B,A,B,4,1,0,0
3,6,0,0,15,0,0,15,662,21.5311,1.571,0.9457,0.9457,0.9968,0.9612,50,A,B,A,B,4,1,0,0
3,7,0,0,13,0,0,20,690,18.2967,1.5632,0.8454,0.9403,0.9911,0.896,50,A,B,A,B,4,0,0,0
3,8,0,0,9,0,0,14,658,17.7821,1.5605,0.9852,0.971,0.8631,0.9183,36,A,B,A,B,4,0,0,0
3,9,0,0,15,1,3,13,733,19.7327,1.5656,0.65,0.8631,0.8631,0.9183,38,A,B,A,B,3,1,0,0
3,10,0,0,16,0,0,20,681,17.8743,1.5628,0.5436,0.7219,0.8905,0.9612,49,A,B,A,B,4,0,0,0
3,11,0,0,14,0,0,8,646,17.8687,1.5403,0.5436,0.971,0.9457,0.0,31,A,B,A,B,4,0,0,0
3,12,0,0,11,1,2,6,648,17.3868,1.5204,0.7219,0.971,0.5436,0.7219,23,A,B,A,B,4,0,0,0
3,13,0,0,14,0,0,9,677,18.2369,1.558,0.7642,0.9183,0.9457,0.8631,33,A,B,A,B,4,0,0,0
3,14,0,0,17,0,0,9,674,18.901,1.4523,0.469,0.7219,0.9183,0.0,32,A,B,A,B,1,1,0,0
3,15,0,0,15,0,0,16,694,19.4852,1.557,0.8454,0.5033,0.7642,0.9183,41,A,B,A,B,4,0,0,0
3,16,0,0,18,0,0,13,663,17.7118,1.5433,0.4395,0.5917,0.8454,0.9799,41,A,B,A,B,4,0,0,0
3,17,0,0,12,0,0,9,659,18.4341,1.571,0.5917,0.7219,0.971,0.9544,30,A,B,A,B,4,0,0,0
3,18,0,0,11,0,0,12,612,16.9998,1.581,0.9911,0.5436,0.9183,0.8631,33,A,B,A,B,4,0,0,0
3,19,0,0,7,0,0,7,642,18.2849,1.5683,0.0,0.0,0.9911,0.65,19,A,B,A,B,4,0,0,0
3,20,0,0,12,0,0,16,691,19.7296,1.5751,0.9183,0.9544,0.971,0.5665,42,A,B,A,B,3,1,0,0
3,21,0,0,9,0,0,16,647,18.1043,1.5461,0.971,1.0,0.971,0.7496,39,A,B,A,B,4,0,0,0
3,22,0,0,13,0,0,18,685,18.9014,1.5669,0.9183,0.8113,0.7642,0.971,44,A,B,A,B,4,0,0,0
3,23,0,0,11,1,3,16,654,18.5026,1.5609,0.9852,0.65,0.5436,0.994,38,A,B,A,B,4,0,0,0
3,24,0,0,11,0,0,8,660,17.9967,1.5722,0.9183,1.0,0.65,0.8631,28,A,B,A,B,4,0,0,0
3,25,0,0,6,0,0,7,682,18.5522,1.5505,0.9852,1.0,0.9183,0.9852,23,A,B,A,B,4,0,0,0
