seed,window,A_islands,A_nodes_in_isl,A_c_nodes,B_islands,B_nodes_in_isl,B_c_nodes,boundary_links,boundary_weight,concept_entropy,r0_entropy,r1_entropy,r2_entropy,r3_entropy,total_c_nodes,r0_concept,r1_concept,r2_concept,r3_concept,global_k,div_flag,merge_count,split_count
5,1,1,3,855,1,1,849,686,19.2432,1.5843,0.9226,0.9126,0.9534,0.9363,2612,A,B,A,B,0,0,0,0
5,2,0,0,270,0,0,249,692,19.1126,1.5837,0.8581,0.946,0.9759,0.9268,793,A,B,A,B,0,1,0,0
5,3,0,0,46,0,0,39,693,18.9632,1.5817,0.9294,0.9403,0.9097,0.8813,127,A,B,A,B,1,1,0,0
5,4,0,0,14,0,0,11,662,19.5555,1.5752,0.7219,0.7219,0.9183,0.9799,36,A,B,A,B,4,0,0,0
5,5,0,0,11,0,0,14,670,18.036,1.5627,0.9544,0.994,0.994,0.9183,42,A,B,A,B,1,1,0,0
5,6,0,0,4,0,0,7,688,18.8001,1.4937,0.971,1.0,0.9183,0.971,21,A,B,A,B,2,1,0,0
5,7,0,0,7,0,0,5,662,18.0822,1.5683,0.0,0.9183,1.0,0.971,19,A,B,A,B,1,1,0,0
5,8,0,0,9,0,0,16,673,20.6817,1.4807,0.9852,0.8113,0.9852,0.9887,49,A,B,A,B,3,1,0,0
5,9,0,0,14,1,2,12,676,19.6092,1.5644,0.971,0.469,0.9911,1.0,44,A,B,A,B,3,1,0,0
5,10,0,0,13,0,0,9,655,17.4916,1.5544,0.9544,0.8813,0.9852,0.971,37,A,B,A,B,3,1,0,0
5,11,0,0,13,0,0,9,681,19.0964,1.5671,0.4395,0.9852,0.971,0.9183,32,A,B,A,B,4,0,0,0
5,12,0,0,7,0,0,7,670,18.3956,1.5632,0.9544,0.8113,0.7219,0.9852,24,A,B,A,B,4,0,0,0
5,13,0,0,8,0,0,9,701,19.78,1.579,0.994,1.0,1.0,0.5436,27,A,B,A,B,4,0,0,0
5,14,0,0,8,0,0,15,637,17.2524,1.532,1.0,0.5033,0.9544,0.9457,38,A,B,A,B,4,0,0,0
5,15,0,0,7,0,0,8,660,17.5829,1.569,0.9183,0.971,1.0,0.9544,25,A,B,A,B,4,0,0,0
5,16,0,0,10,0,0,15,640,17.8653,1.5642,1.0,0.7219,0.9957,0.5436,39,A,B,A,B,4,0,0,0
5,17,0,0,13,0,0,10,687,19.8787,1.4883,0.5917,0.8113,0.5436,0.7219,28,A,B,A,B,4,0,0,0
5,18,0,0,6,0,0,4,694,18.8786,1.5262,0.0,0.8113,0.8113,1.0,13,A,B,A,B,4,0,0,0
5,19,0,0,14,0,0,9,653,17.2576,1.5523,0.9852,1.0,0.8631,0.971,38,A,B,A,B,4,0,0,0
5,20,2,3,16,1,1,9,665,18.2957,1.4897,0.9852,0.971,0.8454,0.9544,48,A,B,A,B,3,1,0,0
5,21,0,0,17,0,0,5,667,18.227,1.4366,0.8366,1.0,0.9183,0.8113,36,A,B,A,neutral,4,0,0,0
5,22,0,0,5,0,0,8,662,19.2676,1.5574,0.0,0.5436,0.971,0.9183,19,A,B,A,B,4,0,0,0
5,23,0,0,11,0,0,15,676,18.9226,1.5671,0.9544,0.6194,0.971,0.9457,42,A,B,A,B,4,0,0,0
5,24,0,0,7,0,0,10,702,18.8403,1.569,0.9183,0.8813,0.8631,0.971,25,A,B,A,B,3,1,0,0
5,25,0,0,4,0,0,6,705,19.0498,1.5486,0.0,0.9911,1.0,0.9183,17,A,B,A,B,4,0,0,0
