seed,window,rate,n_C,r_000,r_001,r_010,r_011,r_100,r_101,r_110,r_111,bd_0,bd_1,sz_0,sz_1,f_0,f_1,intr_0,intr_1,intr_2p,cp_full_types,cp_full_entropy
2024,1,0.0005,116,93,13,0,5,0,0,0,5,109,7,116,0,56,60,116,0,0,10,2.0444
2024,2,0.0005,82,71,6,0,5,0,0,0,0,78,4,82,0,36,46,82,0,0,7,1.7096
2024,3,0.0005,32,27,3,0,2,0,0,0,0,30,2,32,0,15,17,32,0,0,6,1.7618
2024,4,0.0005,15,13,1,0,1,0,0,0,0,14,1,15,0,6,9,12,1,2,6,2.0635
2024,5,0.0005,19,17,2,0,0,0,0,0,0,19,0,19,0,10,9,19,0,0,3,1.378
2024,6,0.0005,18,12,2,0,2,0,0,0,2,16,2,18,0,8,10,18,0,0,7,2.3355
2024,7,0.0005,10,7,2,0,0,0,0,0,1,10,0,10,0,3,7,8,2,0,5,2.171
2024,8,0.0005,20,17,0,0,1,0,0,0,2,19,1,17,3,9,11,20,0,0,5,1.6955
2024,9,0.0005,22,20,2,0,0,0,0,0,0,22,0,22,0,13,9,22,0,0,3,1.342
2024,10,0.0005,11,11,0,0,0,0,0,0,0,11,0,11,0,4,7,11,0,0,2,0.9457
2024,11,0.0005,16,15,1,0,0,0,0,0,0,16,0,16,0,6,10,16,0,0,3,1.2476
2024,12,0.0005,18,12,4,0,0,0,0,0,2,17,1,18,0,6,12,18,0,0,6,2.128
2024,13,0.0005,7,6,0,0,1,0,0,0,0,6,1,7,0,4,3,7,0,0,3,1.4488
2024,14,0.0005,5,2,2,0,1,0,0,0,0,5,0,5,0,2,3,5,0,0,5,2.3219
2024,15,0.0005,15,13,2,0,0,0,0,0,0,15,0,15,0,6,9,15,0,0,4,1.5329
2024,16,0.0005,13,11,1,0,0,0,0,0,1,12,1,13,0,6,7,12,1,0,5,1.892
2024,17,0.0005,13,11,0,0,0,0,0,0,2,12,1,13,0,4,9,13,0,0,4,1.4885
2024,18,0.0005,8,3,5,0,0,0,0,0,0,8,0,8,0,5,3,8,0,0,4,1.9056
2024,19,0.0005,6,3,3,0,0,0,0,0,0,6,0,6,0,6,0,6,0,0,2,1.0
2024,20,0.0005,16,14,0,0,0,0,0,0,2,15,1,14,2,9,7,16,0,0,4,1.5306
2024,21,0.0005,13,9,2,0,1,0,0,0,1,11,2,13,0,5,8,13,0,0,6,2.192
2024,22,0.0005,10,5,3,0,2,0,0,0,0,9,1,10,0,2,8,10,0,0,6,2.3219
2024,23,0.0005,22,15,2,0,4,0,0,0,1,20,2,21,1,12,10,21,1,0,10,2.6635
2024,24,0.0005,13,11,1,0,1,0,0,0,0,12,1,13,0,9,4,13,0,0,4,1.5734
2024,25,0.0005,8,4,1,0,3,0,0,0,0,6,2,6,2,4,4,8,0,0,6,2.4056
