window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,bg_prob_effective
1,5000,5934,13,5,0,1.9986,0,18.2,0,0,6.46,1.0,5934.0,553,1.0,343,528,185,1886,0.001047,0.0079,399.278,0,0.0,0.0059,0.0011,2,0,0,0,0.044868,0.015625,63,0.6518,0.0449,0.2843,0.003
2,5000,3632,4,5,0,1.9986,0,17.2,431,3184,5.2,0.8283,4417.3,448,1.0,335,23,31,1962,0.001128,0.0097,378.8136,1,1.0,0.0067,0.0013,1,0,0,0,0.040803,0.015625,64,0.6171,0.0857,0.2681,0.003094
3,5000,3316,1,3,0,1.9986,0,17.0,206,3126,4.82,0.8617,3880.7,190,1.0,269,3,69,1912,0.001155,0.0102,219.6532,2,1.9,0.0053,0.0015,0,0,0,0,0.052045,0.015625,63,0.6998,0.1377,0.2701,0.003188
4,5000,3160,1,3,0,1.9986,0,16.6,45,3130,4.58,0.8823,3598.4,30,1.0,232,2,39,1626,0.001417,0.0186,48.1728,3,2.9,0.0114,0.0027,0,0,0,0,0.080745,0.015625,61,0.8065,0.2185,0.2852,0.003281
5,5000,3131,0,0,1,1.9985,0,16.6,0,3131,4.55,0.9095,3442.6,0,1.0,201,0,31,1499,0.001491,0.0202,0.0,4,3.9,0.0123,0.0031,0,0,0,0,0.064338,0.015625,61,0.7571,0.2828,0.298,0.003373
6,5000,2962,2,5,0,1.9984,1,16.6,0,2953,4.3,0.8961,3305.3,9,1.0,185,4,20,1465,0.001461,0.0176,18.6722,5,4.8,0.0098,0.0034,1,0,0,0,0.064706,0.015625,61,0.7585,0.3475,0.311,0.003464
7,5000,3029,0,0,1,1.9982,1,16.5,5,3019,4.43,0.936,3236.2,10,1.0,165,5,25,1354,0.001577,0.0161,20.79,6,5.7,0.0106,0.0033,0,0,0,0,0.068548,0.015625,60,0.7721,0.4161,0.317,0.003552
8,5000,3073,0,0,0,1.9984,1,16.6,4,3064,4.45,0.9603,3199.9,9,1.0,149,0,16,1265,0.001626,0.0227,21.327,7,6.7,0.0131,0.0038,0,0,0,0,0.056818,0.015625,60,0.725,0.4729,0.3253,0.003639
9,5000,3091,2,5,0,1.9991,1,16.7,12,3079,4.52,0.9726,3178.2,12,1.0,135,2,16,1213,0.001759,0.0245,30.303,8,7.5,0.0152,0.0045,1,0,0,0,0.04902,0.015625,57,0.6813,0.5145,0.3268,0.003723
10,5000,3163,1,5,0,1.9988,1,16.6,11,3147,4.48,0.9961,3175.4,16,1.0,128,4,11,1176,0.001708,0.0222,41.2371,9,8.4,0.0156,0.0045,1,0,0,0,0.098522,0.015625,55,0.8414,0.6131,0.333,0.003804
11,5000,3075,1,4,3,1.9982,2,16.6,11,3059,4.52,0.9735,3158.7,16,1.0,118,3,13,1112,0.00187,0.0272,45.0704,10,9.1,0.0172,0.0056,0,0,0,0,0.081522,0.015625,50,0.8083,0.6946,0.3371,0.003882
12,5000,3012,2,5,3,1.9929,2,16.6,6,2996,4.39,0.9604,3136.1,16,1.0,106,2,14,1044,0.001936,0.0269,50.3145,11,9.8,0.0214,0.006,1,0,0,0,0.062874,0.015625,48,0.7515,0.7515,0.3433,0.003956
13,5000,3053,1,5,1,1.9838,2,16.5,8,3030,4.43,0.9772,3124.2,23,1.0,100,3,9,1027,0.002042,0.0342,70.9677,12,10.5,0.0179,0.0062,1,0,0,0,0.074534,0.015625,49,0.7904,0.8229,0.3465,0.004027
14,5000,3239,0,0,3,1.9733,2,16.6,3236,0,4.62,1.0328,3140.1,7,1.0,92,0,8,972,0.002062,0.0385,25.7353,13,11.7,0.0232,0.0073,0,0,0,0,0.073427,0.015625,47,0.7872,0.8963,0.353,0.004093
15,5000,3117,2,4,3,1.9715,1,16.5,7,3110,4.47,0.9936,3137.2,7,1.0,88,2,6,936,0.002115,0.0441,24.055,14,12.4,0.0225,0.0071,0,0,0,0,0.054237,0.015625,46,0.7119,0.9506,0.3561,0.004156
16,5000,3083,1,5,1,1.9767,1,16.5,14,3069,4.42,0.9847,3130.8,14,1.0,82,6,12,924,0.002194,0.037,48.7805,15,12.8,0.0243,0.0075,1,0,0,0,0.077441,0.015625,46,0.7982,1.028,0.3603,0.004214
17,5000,3035,2,5,3,1.9518,2,16.6,9,3017,4.36,0.9727,3120.2,18,1.0,80,3,5,899,0.002393,0.0397,60.8108,16,13.1,0.0242,0.0083,1,0,0,0,0.066225,0.015625,44,0.7641,1.0777,0.3625,0.004266
18,5000,3078,1,4,3,1.9183,2,16.6,16,3062,4.46,0.9879,3115.7,16,1.0,80,5,5,920,0.002375,0.0324,60.8365,17,13.3,0.0219,0.0073,0,0,0,0,0.068345,0.015625,46,0.7714,1.1244,0.3641,0.004314
19,5000,3039,2,4,1,1.9749,2,16.8,6,3026,4.43,0.9778,3108.1,13,1.0,79,6,7,958,0.002244,0.0312,43.3213,18,13.9,0.0201,0.0074,0,0,0,0,0.072917,0.015625,47,0.7857,1.1974,0.3656,0.004357
20,5000,3086,0,0,1,1.9571,2,16.7,4,3082,4.47,0.9936,3106.0,4,1.0,73,0,6,904,0.002205,0.0366,14.9813,19,15.3,0.0212,0.0078,0,0,0,0,0.062271,0.015625,44,0.7491,1.256,0.369,0.004395
21,5000,3063,1,3,3,1.9666,1,16.6,4,3051,4.47,0.9875,3101.9,12,1.0,73,7,7,885,0.002227,0.0406,45.977,20,14.8,0.0251,0.0078,0,0,0,0,0.081181,0.015625,45,0.8075,1.3371,0.3729,0.004427
22,5000,3076,1,3,3,1.9587,1,16.5,6,3065,4.46,0.9925,3099.4,11,1.0,72,4,5,890,0.002344,0.0332,42.3077,21,15.1,0.0232,0.008,0,0,0,0,0.062731,0.015625,45,0.7509,1.3999,0.3747,0.004453
23,5000,3129,1,3,3,1.9958,2,16.6,3112,0,4.49,1.0086,3102.2,17,1.0,68,4,8,852,0.002295,0.0496,63.4921,22,15.9,0.0237,0.0089,0,0,0,0,0.068702,0.015625,45,0.7726,1.4686,0.378,0.004473
24,5000,3137,0,0,3,1.9984,2,16.5,3128,0,4.51,1.0101,3105.5,9,1.0,63,0,5,804,0.002249,0.0389,36.4372,23,17.4,0.0202,0.0077,0,0,0,0,0.058366,0.015625,41,0.7323,1.5269,0.381,0.004488
25,5000,2931,1,5,3,1.9742,1,16.6,9,2917,4.38,0.9489,3088.9,14,1.0,59,1,5,771,0.0025,0.0379,67.9612,24,18.3,0.0254,0.0088,1,0,0,0,0.066351,0.015625,40,0.7645,1.5933,0.3836,0.004497
26,4999,3105,3,5,1,1.96,1,16.5,3083,0,4.5,1.0047,3090.4,22,1.0,60,7,6,793,0.002391,0.0378,97.3451,25,17.5,0.0252,0.0084,1,0,0,0,0.063025,0.015625,42,0.7521,1.6479,0.3852,0.0045
27,4999,3150,0,0,3,1.9649,2,16.5,3134,0,4.52,1.0174,3096.1,16,1.0,53,0,7,749,0.002713,0.0445,67.2269,26,18.8,0.0321,0.0107,0,0,0,0,0.064777,0.015625,39,0.7588,1.7127,0.3892,0.004497
28,4999,3141,4,8,3,1.9958,1,16.6,3109,0,4.51,1.0131,3100.4,32,1.0,56,8,5,813,0.00303,0.0534,115.942,27,17.4,0.0267,0.0116,0,0,0,0,0.085409,0.015625,39,0.8171,1.7803,0.392,0.004488
29,4998,3126,0,0,1,1.9865,1,16.6,3113,0,4.51,1.0075,3102.8,13,1.0,54,0,2,803,0.0031,0.0601,57.5221,28,18.4,0.025,0.0115,0,0,0,0,0.064378,0.015625,39,0.7573,1.8232,0.3928,0.004473
30,4998,2936,0,0,3,1.9772,1,16.5,8,2928,4.38,0.9511,3086.9,8,1.0,53,4,5,764,0.002768,0.0505,38.0952,29,19.1,0.0217,0.0102,0,1,0,0,0.077982,0.015625,41,0.7996,1.8737,0.3937,0.004453
31,4998,2976,1,5,1,1.9667,1,16.5,13,2963,4.38,0.9674,3076.4,13,1.0,47,1,7,751,0.002936,0.0714,69.5187,30,20.4,0.0264,0.0122,1,1,0,0,0.071429,0.015625,36,0.7812,1.94,0.3955,0.004427
32,4998,3174,0,0,3,1.9794,1,16.5,3165,0,4.54,1.0286,3085.7,9,1.0,45,5,7,702,0.003259,0.0702,36.6972,31,20.1,0.0279,0.0129,0,0,0,0,0.070175,0.015625,34,0.7773,1.9751,0.3969,0.004395
33,4998,3075,2,5,3,1.9968,1,16.6,7,3058,4.43,0.9969,3084.7,17,1.0,42,2,5,698,0.003517,0.0724,70.4225,32,20.8,0.0359,0.0147,2,0,0,0,0.113122,0.015625,31,0.8619,2.0022,0.3992,0.004357
34,4997,3136,1,3,1,1.9569,1,16.5,3126,0,4.54,1.015,3089.5,10,1.0,40,1,3,696,0.002989,0.0625,39.2157,33,21.1,0.0337,0.0147,0,0,0,0,0.091346,0.015625,30,0.8289,2.0359,0.4039,0.004314
35,4997,3011,1,4,1,1.9849,2,16.5,2,3004,4.42,0.9769,3082.1,7,1.0,38,1,3,671,0.003076,0.0691,37.4332,34,22.2,0.0408,0.0156,0,1,0,0,0.095745,0.015625,29,0.8368,2.0785,0.4079,0.004266
36,4997,3029,2,4,1,1.9888,2,16.6,7,3018,4.36,0.9844,3077.0,11,1.0,38,2,2,667,0.003073,0.0532,59.7826,35,22.1,0.0324,0.0119,0,0,0,0,0.095745,0.015625,30,0.8368,2.0944,0.4102,0.004214
37,4997,3008,0,0,1,1.9884,2,16.5,2,3006,4.38,0.9797,3070.4,2,1.0,35,2,5,677,0.003082,0.0636,5.9524,36,24.5,0.0323,0.0149,0,0,0,0,0.098266,0.015625,29,0.841,2.1233,0.4138,0.004156
38,4997,3011,1,5,3,1.9895,1,16.5,5,3001,4.46,0.9825,3064.8,10,1.0,37,6,4,661,0.00318,0.0761,52.6316,37,24.1,0.034,0.0157,1,0,0,0,0.13198,0.015625,30,0.8816,2.1436,0.4157,0.004093
39,4997,3006,0,0,3,1.8664,1,16.5,5,3001,4.47,0.9826,3059.2,5,1.0,35,0,2,631,0.003132,0.073,29.4118,38,25.4,0.0406,0.0164,0,0,0,0,0.073034,0.015625,30,0.7861,2.1717,0.4192,0.004027
40,4997,3027,1,4,3,1.8862,1,16.5,11,3016,4.41,0.9905,3056.1,11,1.0,35,3,3,644,0.003035,0.0595,54.878,39,25.3,0.0357,0.0145,0,0,0,0,0.083333,0.015625,28,0.8125,2.1836,0.4226,0.003956
41,4997,3162,1,3,3,1.8968,1,16.6,3157,0,4.55,1.0333,3066.9,12,1.0,40,11,6,694,0.002801,0.0642,62.1469,40,22.0,0.0296,0.012,0,0,0,0,0.069519,0.015625,32,0.7752,2.1997,0.4243,0.003882
42,4997,3063,3,5,3,1.8622,2,16.6,9,3049,4.49,0.9989,3066.5,14,1.0,41,5,4,727,0.00299,0.0655,58.8235,41,22.2,0.0284,0.0118,1,0,0,0,0.091703,0.015625,31,0.8296,2.2302,0.4267,0.003804
43,4997,3101,1,3,0,1.9586,2,16.6,3091,0,4.46,1.0102,3069.8,10,1.0,42,6,5,740,0.002982,0.0586,42.0561,42,22.6,0.0302,0.0136,0,0,0,0,0.103604,0.015625,34,0.8492,2.2437,0.4281,0.003723
44,4997,3008,1,5,1,1.9904,2,16.6,3,3000,4.44,0.9818,3063.9,8,1.0,40,1,3,736,0.00286,0.0552,45.1977,43,24.4,0.0295,0.0108,1,0,0,0,0.110497,0.015625,30,0.8586,2.31,0.4313,0.003639
45,4997,2937,1,5,1,1.9988,2,16.6,3,2920,4.38,0.9624,3051.8,17,1.0,39,5,6,741,0.002814,0.0524,92.8962,44,24.7,0.0288,0.012,1,0,0,0,0.089005,0.015625,30,0.8244,2.3729,0.4347,0.003552
46,4996,3121,3,5,3,1.9724,2,16.6,3096,0,4.5,1.0205,3058.4,25,1.0,40,5,4,770,0.002824,0.0463,88.2353,45,24.8,0.0285,0.0117,2,0,0,0,0.081851,0.015625,32,0.8091,2.4156,0.4355,0.003464
47,4996,3062,1,5,3,1.956,2,16.6,3047,0,4.47,1.0011,3058.7,15,1.0,43,4,1,767,0.002996,0.0522,65.7895,46,24.0,0.0295,0.0115,1,0,0,0,0.073913,0.015625,32,0.7886,2.4895,0.4365,0.003373
48,4996,3098,0,0,3,1.8372,2,16.7,3093,0,4.47,1.0116,3062.5,5,1.0,40,1,4,776,0.002413,0.0544,17.6991,47,26.6,0.0302,0.0134,0,1,0,0,0.112971,0.015625,32,0.8617,2.5481,0.4389,0.003281
49,4996,3022,2,4,1,1.8678,1,16.7,11,3011,4.35,0.988,3058.6,11,1.0,39,2,3,736,0.002625,0.0563,52.8846,48,25.7,0.0266,0.0122,0,0,0,0,0.089202,0.015625,30,0.8248,2.6044,0.4412,0.003188
50,4996,3121,1,4,3,1.976,1,16.7,3108,0,4.49,1.0184,3064.6,13,1.0,41,4,2,740,0.003114,0.0594,61.9048,49,24.1,0.0246,0.0124,0,0,0,0,0.063927,0.015625,33,0.7556,2.6455,0.4415,0.003094
51,4996,3082,2,5,3,1.9357,2,16.6,3065,0,4.49,1.0051,3066.2,17,1.0,43,6,4,794,0.002831,0.0633,80.9524,50,23.8,0.0267,0.0115,2,0,0,0,0.072398,0.015625,35,0.7842,2.6772,0.4417,0.003
52,4996,3054,2,5,3,1.8521,2,16.6,13,3036,4.46,0.9964,3065.1,18,1.0,44,7,6,844,0.002779,0.0547,68.7023,51,24.0,0.0275,0.01,1,0,0,0,0.080292,0.015625,38,0.8054,2.7319,0.4419,0.002906
53,4996,3110,2,5,3,1.9908,2,16.5,3088,0,4.54,1.0132,3069.3,22,1.0,49,9,4,847,0.002661,0.0584,89.4309,52,21.8,0.025,0.0101,1,1,0,0,0.066148,0.015625,37,0.7638,2.7553,0.4407,0.002812
54,4996,3082,2,4,3,1.9886,2,16.5,3063,0,4.54,1.0037,3070.5,19,1.0,51,5,3,886,0.002371,0.0438,72.5191,53,21.6,0.0212,0.0082,0,0,0,0,0.072993,0.015625,38,0.7859,2.7917,0.4388,0.002719
55,4995,3154,0,0,3,1.976,2,16.5,3145,0,4.54,1.0248,3078.6,10,1.0,47,2,6,864,0.002434,0.0368,34.8837,54,23.2,0.0239,0.0087,0,1,0,0,0.080882,0.015625,37,0.8068,2.8285,0.4381,0.002627
56,4995,2917,3,5,1,1.9772,1,16.5,7,2905,4.29,0.9523,3063.2,12,1.0,48,3,2,869,0.002724,0.0498,51.0638,55,23.4,0.0269,0.0109,1,0,0,0,0.082988,0.015625,35,0.8117,2.8576,0.4378,0.002536
57,4993,2958,1,5,1,1.9763,1,16.5,9,2949,4.39,0.9688,3053.2,9,1.0,44,2,6,878,0.002389,0.0522,35.8744,56,26.2,0.0259,0.0107,1,0,0,0,0.06087,0.015625,34,0.7433,2.8923,0.4371,0.002448
58,4993,3098,0,0,3,1.8931,2,16.5,3090,0,4.47,1.0133,3057.5,8,1.0,46,5,3,858,0.002217,0.0429,36.1991,57,25.9,0.0236,0.0097,0,0,0,0,0.072961,0.015625,34,0.7858,2.9402,0.4371,0.002361
59,4992,3042,0,0,3,1.9322,1,16.5,0,3037,4.37,0.9954,3056.0,5,1.0,44,0,2,830,0.002092,0.0602,20.9205,58,26.8,0.0265,0.0107,0,0,0,0,0.084337,0.015625,33,0.8147,3.0246,0.4384,0.002277
60,4990,3021,0,0,3,1.92,1,16.5,4,3014,4.4,0.9896,3052.6,7,1.0,45,4,3,830,0.001928,0.0545,24.2915,59,25.9,0.0246,0.0092,0,0,0,0,0.097276,0.015625,32,0.8394,3.1102,0.4398,0.002196
61,4988,3146,0,0,3,1.8999,1,16.5,3148,0,4.49,1.0291,3062.0,3,1.0,43,0,2,809,0.001951,0.0439,13.3929,60,27.9,0.0257,0.0108,0,0,0,0,0.127193,0.015625,30,0.8772,3.2374,0.4422,0.002118
62,4987,2953,0,0,3,1.9065,1,16.5,3,2950,4.34,0.9677,3051.6,3,1.0,42,0,1,808,0.002123,0.0491,13.6986,61,29.3,0.0248,0.0107,0,0,0,0,0.102679,0.015625,30,0.8478,3.34,0.4443,0.002044
63,4984,3010,0,0,3,1.944,1,16.5,6,3004,4.37,0.9876,3047.7,6,1.0,43,3,2,808,0.001969,0.0343,26.6667,62,29.5,0.0273,0.0089,0,0,0,0,0.098712,0.015625,30,0.8417,3.4387,0.4456,0.001973
64,4980,3063,1,4,3,1.9363,1,16.5,3055,0,4.53,1.0045,3049.1,8,1.0,45,3,1,815,0.002063,0.0524,36.5297,63,28.9,0.023,0.011,0,0,0,0,0.082969,0.015625,31,0.8117,3.5217,0.4458,0.001907
65,4978,3112,1,5,3,1.9219,1,16.4,3102,0,4.45,1.0186,3055.1,10,1.0,45,4,4,838,0.002019,0.0456,43.6681,64,29.7,0.0227,0.0104,1,0,0,0,0.06639,0.015625,31,0.7646,3.5881,0.4458,0.001844
66,4976,3049,1,3,3,1.8911,2,16.4,3,3041,4.41,0.9982,3054.5,8,1.0,44,4,5,850,0.001958,0.0426,33.6134,65,30.8,0.0243,0.0085,0,0,0,0,0.073643,0.015625,31,0.7878,3.6617,0.4459,0.001786
67,4969,3100,1,5,3,1.7527,2,16.4,3087,0,4.52,1.0134,3058.9,13,1.0,45,1,0,841,0.002038,0.0645,48.5075,66,31.1,0.0254,0.0111,1,0,0,0,0.107527,0.015625,30,0.8547,3.7227,0.4468,0.001734
68,4965,3020,1,5,1,1.831,2,16.4,0,3015,4.45,0.9885,3055.2,5,1.0,41,1,5,847,0.002031,0.0571,21.0084,67,34.5,0.0271,0.0133,1,0,0,0,0.134694,0.015625,30,0.884,3.8574,0.4487,0.001686
69,4961,3137,3,5,2,1.7818,2,16.3,3125,0,4.57,1.0248,3063.1,14,1.0,43,3,1,878,0.00199,0.0506,54.902,68,33.8,0.0245,0.0102,3,0,0,0,0.108949,0.015625,29,0.8566,3.9663,0.4493,0.001643
