window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,bg_prob_effective
1,5000,6171,13,5,0,1.9967,0,18.3,0,0,6.72,1.0,6171.0,656,1.0,412,631,219,2145,0.000883,0.0083,393.8665,0,0.0,0.0083,0.001,1,0,0,0,0.038016,0.015625,64,0.589,0.038,0.2222,0.003
2,5000,3725,4,5,0,1.9969,0,16.9,513,3237,5.28,0.8259,4577.0,488,1.0,382,9,39,2183,0.001024,0.0089,375.1926,1,1.0,0.0086,0.0012,1,0,0,0,0.036643,0.015625,64,0.5736,0.0747,0.2293,0.003094
3,5000,3428,1,5,0,1.9969,0,16.5,260,3188,4.87,0.8599,4014.5,240,1.0,306,1,77,2109,0.001057,0.0082,243.9024,2,2.0,0.0071,0.0014,1,0,0,0,0.040816,0.015625,63,0.6172,0.1114,0.2347,0.003188
4,5000,3123,1,3,0,1.9968,0,16.4,68,3086,4.58,0.86,3671.9,37,1.0,258,6,54,1765,0.001315,0.0171,57.0988,3,2.9,0.0124,0.0024,0,0,0,0,0.037143,0.015625,62,0.5793,0.1443,0.2441,0.003281
5,5000,3100,1,5,0,1.9969,0,16.5,9,3093,4.46,0.8909,3481.9,7,1.0,234,1,25,1689,0.001332,0.0191,11.6667,4,3.9,0.0115,0.0026,1,0,0,0,0.041335,0.015625,62,0.622,0.1713,0.2491,0.003373
6,5000,3113,0,0,1,1.9971,2,16.3,5,3105,4.5,0.922,3376.5,8,1.0,212,3,25,1600,0.001321,0.0212,13.0841,5,4.9,0.0133,0.0029,0,0,0,0,0.042403,0.015625,62,0.6315,0.2031,0.2546,0.003464
7,5000,3141,2,5,0,1.9966,1,16.6,1,3131,4.48,0.9468,3317.6,10,1.0,180,4,36,1473,0.001472,0.022,18.9076,6,5.8,0.0136,0.0035,1,0,0,0,0.041916,0.015625,58,0.6272,0.241,0.2569,0.003552
8,5000,3162,1,4,0,1.9981,1,16.6,3,3154,4.51,0.9631,3283.1,8,1.0,164,6,22,1409,0.001478,0.0182,16.8421,7,6.6,0.0142,0.0032,0,0,0,0,0.054656,0.015625,57,0.7141,0.276,0.263,0.003639
9,5000,3075,0,0,3,1.9943,2,16.6,0,3070,4.46,0.9487,3241.4,5,1.0,149,0,15,1314,0.001634,0.0243,11.6009,8,7.6,0.0128,0.0042,0,0,0,0,0.057395,0.015625,56,0.7278,0.32,0.2716,0.003723
10,5000,3107,1,4,0,1.9928,1,16.5,2,3101,4.49,0.9658,3217.0,6,1.0,140,4,13,1261,0.001617,0.0246,12.7877,9,8.4,0.0182,0.0048,0,0,0,0,0.054187,0.015625,56,0.7116,0.3742,0.2785,0.003804
