window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,bg_prob_effective
1,5000,6129,12,4,0,1.9987,0,18.7,0,0,6.63,1.0,6129.0,599,1.0,376,581,205,2049,0.000976,0.0071,395.1187,0,0.0,0.0,0.0011,0,0,0,0,0.028412,0.015625,64,0.4501,0.0284,0.2252,0.003
2,5000,3842,1,3,0,1.9986,0,17.6,448,3372,5.29,0.8374,4625.0,470,1.0,362,13,27,2097,0.001081,0.0067,374.8006,1,1.0,0.0,0.0011,0,0,0,0,0.032967,0.015625,64,0.526,0.0599,0.224,0.003094
3,5000,3417,1,3,0,1.9986,0,17.2,245,3200,4.88,0.8546,4038.0,217,1.0,294,3,71,2007,0.001112,0.0112,227.8481,2,2.0,0.0,0.0014,0,0,0,0,0.03876,0.015625,64,0.5969,0.0934,0.2256,0.003188
4,5000,3153,1,5,0,1.9986,0,17.0,46,3121,4.55,0.8591,3691.2,32,1.0,261,1,34,1767,0.001301,0.011,46.5116,3,2.9,0.011,0.0022,1,0,0,0,0.036986,0.015625,64,0.5775,0.1222,0.2223,0.003281
5,5000,3048,1,5,0,1.9986,0,17.0,0,3043,4.46,0.8767,3476.8,5,1.0,225,1,37,1628,0.001399,0.0186,8.8339,4,3.9,0.016,0.0028,1,0,0,0,0.04223,0.015625,64,0.63,0.1481,0.23,0.003373
6,5000,3114,2,5,0,1.9982,0,17.0,0,3104,4.5,0.9232,3373.1,10,1.0,204,3,24,1562,0.001428,0.0265,18.5185,5,4.9,0.0182,0.0032,1,0,0,0,0.056437,0.015625,64,0.7231,0.1803,0.2339,0.003464
7,5000,3087,0,0,1,1.9962,2,17.1,1,3082,4.43,0.935,3301.6,5,1.0,183,1,22,1466,0.001475,0.0241,8.4926,6,5.9,0.0188,0.0035,0,0,0,0,0.052314,0.015625,64,0.7013,0.2247,0.2428,0.003552
8,5000,3083,0,0,0,1.9918,1,17.1,5,3078,4.48,0.9477,3253.0,5,1.0,170,5,18,1412,0.001405,0.0193,8.9888,7,6.7,0.0093,0.0031,0,0,0,0,0.053648,0.015625,63,0.7087,0.2783,0.251,0.003639
9,5000,3168,1,4,0,1.9873,1,17.0,8,3160,4.52,0.979,3236.0,8,1.0,156,1,15,1312,0.001506,0.024,18.018,8,7.7,0.0095,0.0039,0,0,0,0,0.063319,0.015625,60,0.7532,0.3155,0.2645,0.003723
10,5000,3112,2,5,0,1.9926,1,17.2,0,3102,4.44,0.9684,3213.5,10,1.0,140,2,18,1245,0.001613,0.0287,24.9377,9,8.6,0.0187,0.0044,2,0,0,0,0.059809,0.015625,59,0.7388,0.3633,0.2734,0.003804
11,5000,3103,0,0,0,1.993,2,16.9,0,3098,4.44,0.9712,3195.1,5,1.0,122,0,18,1143,0.001729,0.0361,15.3846,10,9.6,0.0265,0.0055,0,0,0,0,0.063253,0.015625,55,0.753,0.4115,0.282,0.003882
12,5000,3184,0,0,0,1.9815,1,17.1,4,3175,4.51,0.9971,3193.4,9,1.0,116,4,10,1095,0.001708,0.036,25.788,11,10.4,0.0172,0.0055,0,0,0,0,0.058172,0.015625,54,0.7314,0.4641,0.2925,0.003956
13,5000,2996,1,3,0,1.973,1,17.0,11,2983,4.37,0.9466,3165.2,13,1.0,110,6,12,1067,0.001722,0.0364,38.0952,12,11.1,0.0139,0.0051,0,0,0,0,0.063636,0.015625,54,0.7545,0.5278,0.2979,0.004027
14,5000,3087,0,0,1,1.9735,1,24.2,10,3077,4.42,0.9785,3154.7,10,1.0,104,2,8,1025,0.001864,0.0273,28.3912,13,11.9,0.0242,0.0061,0,0,0,0,0.093939,0.015625,51,0.8337,0.6005,0.3089,0.004093
15,5000,3196,1,5,3,1.968,1,17.7,3183,0,4.58,1.0114,3159.9,13,1.0,99,1,6,994,0.001893,0.0348,42.2078,14,12.7,0.0211,0.006,1,0,0,0,0.063291,0.015625,50,0.7531,0.648,0.3179,0.004156
16,5000,3079,0,0,3,1.9532,1,16.8,0,3079,4.45,0.9773,3150.4,0,1.0,93,0,6,962,0.001807,0.0314,0.0,15,13.9,0.0163,0.0062,0,0,0,0,0.062718,0.015625,48,0.7509,0.7002,0.327,0.004214
17,5000,3122,0,0,3,1.9672,1,16.8,6,3116,4.48,0.992,3147.2,6,1.0,88,6,11,904,0.001886,0.0268,20.2429,16,14.3,0.0204,0.0063,0,0,0,0,0.065134,0.015625,43,0.7601,0.7539,0.338,0.004266
18,5000,3084,3,5,1,1.9392,1,16.9,10,3065,4.43,0.982,3140.6,19,1.0,87,6,7,918,0.002069,0.037,67.1378,17,14.6,0.0244,0.0077,2,0,0,0,0.070707,0.015625,44,0.779,0.8145,0.3452,0.004314
19,5000,3029,0,0,1,1.9018,1,16.8,5,3024,4.45,0.9679,3129.4,5,1.0,76,0,11,846,0.002125,0.0373,21.4592,18,15.6,0.0213,0.0078,0,0,0,0,0.06639,0.015625,42,0.7646,0.8809,0.3499,0.004357
20,5000,3128,3,5,1,1.9846,1,16.9,17,3111,4.51,0.9996,3129.3,17,1.0,72,3,7,845,0.002326,0.0382,66.4062,19,15.9,0.0288,0.0096,1,0,0,0,0.091603,0.015625,41,0.8294,0.9725,0.3573,0.004395
21,5000,3131,2,3,1,1.9577,1,16.8,3119,0,4.46,1.0005,3129.4,12,1.0,74,2,0,870,0.002231,0.0376,46.6926,20,16.5,0.0242,0.0084,0,0,0,0,0.101504,0.015625,42,0.8461,1.074,0.3612,0.004427
22,5000,3125,0,0,3,1.9512,2,16.9,8,3117,4.55,0.9987,3129.0,8,1.0,70,0,4,831,0.002368,0.0512,31.746,21,17.3,0.0241,0.0081,0,0,0,0,0.070866,0.015625,41,0.7795,1.1251,0.3653,0.004453
23,5000,2969,1,5,3,1.9526,1,16.9,14,2955,4.34,0.9535,3113.8,14,1.0,70,3,3,860,0.002321,0.0407,45.6274,22,18.0,0.0256,0.0086,1,0,0,0,0.059259,0.015625,42,0.7363,1.177,0.368,0.004473
24,5000,3040,1,5,3,1.9628,1,17.0,9,3026,4.41,0.9785,3106.8,14,1.0,69,2,3,858,0.00242,0.0439,58.5586,23,18.6,0.0275,0.0102,1,0,0,0,0.070175,0.015625,42,0.7773,1.2296,0.3695,0.004488
25,5000,3140,0,0,3,1.981,2,16.9,3132,0,4.52,1.0097,3109.9,8,1.0,64,0,5,811,0.002501,0.0468,34.7826,24,19.7,0.0282,0.0104,0,0,0,0,0.06383,0.015625,40,0.7552,1.2637,0.3709,0.004497
26,5000,3092,0,0,3,1.9056,1,16.8,8,3079,4.43,0.9948,3108.2,13,1.0,67,10,7,838,0.00229,0.0395,50.0,25,18.6,0.0273,0.0089,0,0,0,0,0.059289,0.015625,41,0.7365,1.2992,0.3733,0.0045
27,5000,3087,3,5,3,1.8866,1,16.9,9,3064,4.45,0.9938,3106.2,23,1.0,73,12,6,892,0.002308,0.049,86.4662,26,17.6,0.021,0.0082,1,0,0,0,0.059441,0.015625,43,0.7371,1.3447,0.3743,0.004497
28,5000,3055,0,0,1,1.8661,1,16.9,9,3041,4.43,0.9851,3101.3,14,1.0,65,0,8,829,0.002565,0.0421,56.9106,27,18.7,0.0236,0.0101,0,0,0,0,0.065134,0.015625,39,0.7601,1.3945,0.376,0.004488
29,5000,3130,0,0,3,1.8313,1,16.8,3128,0,4.53,1.0084,3104.0,2,1.0,62,2,5,831,0.002239,0.0417,3.9683,28,20.0,0.0262,0.0099,0,0,0,0,0.075758,0.015625,41,0.7937,1.4172,0.3784,0.004473
30,5000,3047,1,5,3,1.8208,1,16.7,0,3042,4.34,0.9833,3098.6,5,1.0,58,1,5,806,0.002274,0.0418,21.4592,29,21.5,0.0257,0.0095,1,0,0,0,0.062762,0.015625,39,0.751,1.4382,0.3816,0.004453
31,5000,3077,0,0,3,1.8803,1,16.7,0,3072,4.44,0.9937,3096.6,5,1.0,51,0,7,737,0.002719,0.0615,26.178,30,22.6,0.0331,0.0112,0,0,0,0,0.087179,0.015625,35,0.8208,1.4484,0.386,0.004427
32,5000,3146,0,0,3,1.8765,1,16.6,3141,0,4.57,1.0144,3101.3,5,1.0,48,0,3,684,0.002469,0.0688,26.738,31,23.1,0.0313,0.0132,0,0,0,0,0.079365,0.015625,32,0.8031,1.5056,0.3906,0.004395
33,5000,3080,2,5,1,1.8463,1,16.6,0,3070,4.43,0.9938,3099.2,10,1.0,48,2,2,721,0.002617,0.0933,52.356,32,23.3,0.027,0.014,2,1,0,0,0.093264,0.015625,34,0.8325,1.5419,0.3899,0.004357
34,5000,3043,0,0,1,1.8402,1,16.7,0,3043,4.38,0.9836,3093.9,0,1.0,46,0,2,682,0.00278,0.0495,0.0,33,23.9,0.0311,0.0124,0,0,0,0,0.089109,0.015625,33,0.8247,1.5815,0.3934,0.004314
35,5000,3111,0,0,0,1.8973,1,16.7,3110,0,4.5,1.005,3095.5,1,1.0,43,1,4,666,0.002584,0.0512,0.0,34,24.9,0.0322,0.0125,0,0,0,0,0.07907,0.015625,32,0.8024,1.6513,0.3976,0.004266
36,5000,3089,2,3,3,1.9194,1,16.8,4,3080,4.43,0.9981,3094.9,9,1.0,47,7,3,692,0.002855,0.0535,49.4505,35,22.9,0.0302,0.0128,0,0,0,0,0.096257,0.015625,34,0.8377,1.678,0.399,0.004214
37,5000,3161,1,4,3,1.8638,1,16.8,3153,0,4.53,1.0193,3101.2,8,1.0,48,1,0,707,0.002756,0.0543,37.5587,36,23.4,0.0239,0.0113,0,0,0,0,0.095023,0.015625,34,0.8356,1.7142,0.4007,0.004156
38,5000,3053,0,0,3,1.883,2,16.7,0,3053,4.44,0.9859,3096.6,0,1.0,43,0,5,648,0.002788,0.0759,0.0,37,24.8,0.0399,0.0171,0,1,0,0,0.113924,0.015625,32,0.8628,1.7332,0.4046,0.004093
39,5000,3111,0,0,3,1.8796,1,16.6,3111,0,4.42,1.0042,3098.0,0,1.0,40,0,3,627,0.002635,0.0535,0.0,38,25.6,0.0321,0.0127,0,0,0,0,0.112299,0.015625,32,0.8609,1.7546,0.4086,0.004027
40,5000,3118,0,0,3,1.9498,1,16.7,3111,0,4.5,1.0058,3099.9,7,1.0,40,7,7,627,0.002705,0.0533,43.4783,39,24.4,0.031,0.0123,0,0,0,0,0.076923,0.015625,34,0.7969,1.7605,0.4105,0.003956
41,5000,3040,1,5,1,1.8623,1,20.9,3,3032,4.38,0.9825,3094.2,8,1.0,40,1,1,625,0.002652,0.0632,47.619,40,25.2,0.0304,0.0134,1,0,0,0,0.091954,0.015625,31,0.8301,1.772,0.4141,0.003882
42,5000,3118,0,0,1,1.7758,1,16.9,3115,0,4.51,1.007,3096.4,3,1.0,37,0,3,605,0.002453,0.0585,18.5185,41,27.1,0.0388,0.0138,0,0,0,0,0.099415,0.015625,28,0.8428,1.8168,0.4191,0.003804
43,5000,3102,0,0,0,1.7643,1,17.0,3099,0,4.44,1.0016,3097.0,3,1.0,35,0,2,590,0.002581,0.0602,18.6335,42,29.5,0.0392,0.0152,0,0,0,0,0.084337,0.015625,28,0.8147,1.8951,0.4228,0.003723
44,5000,3081,0,0,3,1.8898,1,16.9,5,3076,4.49,0.9953,3095.5,5,1.0,34,2,3,577,0.002304,0.0727,18.9873,43,30.1,0.0364,0.0146,0,0,0,0,0.078788,0.015625,26,0.8017,1.9739,0.4268,0.003639
45,5000,3143,2,5,3,1.8623,1,16.9,3133,0,4.53,1.0139,3100.0,10,1.0,34,2,2,590,0.002935,0.0652,55.2486,44,29.7,0.0394,0.0146,2,0,0,0,0.157609,0.015625,25,0.9009,2.05,0.4313,0.003552
46,5000,3015,0,0,3,1.9152,1,17.0,0,3005,4.44,0.9751,3091.9,10,1.0,35,5,4,599,0.00303,0.0759,64.5161,45,28.6,0.0368,0.0145,0,0,0,0,0.126582,0.015625,26,0.8766,2.1323,0.4355,0.003464
47,5000,3164,0,0,3,1.8516,1,17.0,3150,0,4.46,1.0211,3098.8,14,1.0,34,4,5,606,0.003325,0.0845,63.1068,46,28.9,0.0358,0.014,0,0,0,0,0.122066,0.015625,28,0.872,2.198,0.4387,0.003373
48,5000,3017,1,5,3,1.8316,1,16.9,9,3008,4.41,0.9761,3091.0,9,1.0,35,1,0,611,0.003311,0.0819,48.1928,47,29.0,0.0365,0.0154,1,0,0,0,0.116959,0.015625,26,0.8664,2.2506,0.4426,0.003281
49,5000,3074,0,0,3,1.8762,1,16.9,11,3058,4.47,0.995,3089.4,16,1.0,39,7,3,619,0.003212,0.055,83.7696,48,26.5,0.0316,0.0124,0,1,0,0,0.14,0.015625,26,0.8884,2.3706,0.4478,0.003188
50,5000,3150,1,3,3,1.9497,1,17.0,3134,0,4.59,1.0177,3095.1,16,1.0,39,1,1,633,0.003136,0.0594,76.555,49,27.4,0.0348,0.0129,0,0,0,0,0.100457,0.015625,27,0.8445,2.462,0.4513,0.003094
51,5000,3057,1,4,3,1.9647,1,17.0,7,3045,4.43,0.9888,3091.5,12,1.0,40,1,0,639,0.002743,0.0576,65.9341,50,27.7,0.0288,0.0119,0,0,0,0,0.099476,0.015625,28,0.8429,2.5562,0.4525,0.003
52,5000,3107,0,0,3,1.9476,2,17.0,3104,0,4.51,1.0045,3093.0,3,1.0,37,1,4,621,0.002638,0.0611,11.3636,51,30.7,0.0322,0.0133,0,1,0,0,0.144444,0.015625,28,0.8918,2.634,0.4547,0.002906
53,5000,3074,0,0,3,1.9846,1,16.9,4,3070,4.46,0.9944,3091.2,4,1.0,37,4,4,627,0.002316,0.0597,15.544,52,31.4,0.0328,0.014,0,0,0,0,0.114428,0.015625,28,0.8635,2.7384,0.4572,0.002812
54,5000,3069,0,0,3,1.9888,1,16.9,0,3066,4.45,0.9935,3089.1,3,1.0,37,3,3,628,0.002436,0.0647,12.0482,53,31.0,0.0341,0.0138,0,0,0,0,0.152941,0.015625,29,0.8978,2.8619,0.4595,0.002719
55,5000,3022,0,0,3,1.9656,1,17.0,0,3022,4.44,0.9803,3082.7,0,1.0,37,0,0,617,0.002457,0.0617,0.0,54,32.0,0.0366,0.0158,0,0,0,0,0.17284,0.015625,28,0.9096,3.0347,0.4616,0.002627
56,5000,3117,2,5,1,1.9666,1,16.9,3109,0,4.48,1.0101,3085.9,8,1.0,36,2,3,648,0.002789,0.0857,47.3373,55,32.1,0.0368,0.0164,1,0,0,0,0.148571,0.015625,28,0.8948,3.1833,0.4631,0.002536
57,5000,3075,0,0,1,1.9446,1,17.1,0,3075,4.42,0.9968,3084.9,0,1.0,35,0,1,614,0.0025,0.071,0.0,56,34.0,0.0362,0.0158,0,0,0,0,0.142012,0.015625,26,0.89,3.3016,0.4659,0.002448
58,5000,3039,1,3,3,1.9166,1,17.0,0,3035,4.44,0.9865,3080.5,4,1.0,35,3,3,628,0.002631,0.0521,21.6216,57,34.5,0.0345,0.012,0,0,0,0,0.109375,0.015625,28,0.8571,3.411,0.4674,0.002361
59,5000,2999,1,5,1,1.9175,1,17.0,5,2994,4.37,0.976,3072.8,5,1.0,33,1,3,628,0.002577,0.0718,26.3158,58,37.2,0.0375,0.0163,1,1,0,0,0.14359,0.015625,27,0.8912,3.5546,0.4694,0.002277
60,5000,3115,0,0,1,1.9304,2,17.0,3115,0,4.46,1.0124,3076.8,0,1.0,32,0,1,601,0.002358,0.065,0.0,59,39.2,0.0387,0.0141,0,0,0,0,0.135,0.015625,25,0.8843,3.6896,0.4716,0.002196
61,4998,3135,2,5,3,1.9629,1,17.0,3124,0,4.56,1.0171,3082.3,11,1.0,34,3,1,643,0.002735,0.0773,52.0833,60,37.8,0.0361,0.0158,2,0,0,0,0.092784,0.015625,28,0.8316,3.7824,0.4714,0.002118
62,4998,3095,1,4,3,1.976,1,17.0,3087,0,4.42,1.0037,3083.5,8,1.0,37,5,2,669,0.00281,0.0615,42.1053,61,35.6,0.032,0.0154,0,1,0,0,0.102564,0.015625,29,0.8477,3.8695,0.4714,0.002044
63,4997,2973,0,0,3,1.9597,2,16.9,9,2964,4.41,0.9675,3073.0,9,1.0,35,1,3,652,0.002439,0.0824,49.0798,62,38.6,0.0382,0.0164,0,1,0,0,0.158824,0.015625,29,0.9016,4.0225,0.4737,0.001973
64,4996,3037,1,4,3,1.9689,1,17.0,11,3026,4.39,0.9894,3069.6,11,1.0,35,1,1,615,0.002221,0.0575,63.9535,63,38.3,0.028,0.0118,0,0,0,0,0.143678,0.015625,27,0.8912,4.1604,0.4759,0.001907
65,4996,3116,1,5,3,1.899,1,17.0,3105,0,4.47,1.0137,3074.0,11,1.0,35,1,1,618,0.002332,0.0503,62.1469,64,38.0,0.0332,0.0111,1,0,0,0,0.128492,0.015625,26,0.8784,4.2666,0.4772,0.001844
66,4995,3151,1,5,3,1.9772,2,17.4,3146,0,4.52,1.0226,3081.3,5,1.0,33,1,3,609,0.003023,0.0733,26.738,65,39.2,0.0355,0.0165,1,0,0,0,0.120419,0.015625,27,0.8702,4.387,0.4781,0.001786
