window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,bg_prob_effective
1,5000,6084,12,5,0,1.9992,0,18.3,0,0,6.61,1.0,6084.0,612,1.0,377,593,216,2037,0.000977,0.0065,397.1447,0,0.0,0.0055,0.0011,1,0,0,0,0.037924,0.015625,64,0.588,0.0379,0.2442,0.003
2,5000,3625,3,5,0,1.9992,0,17.3,483,3152,5.16,0.8205,4476.7,473,1.0,357,12,32,2089,0.001099,0.0094,388.6139,1,1.0,0.0075,0.0013,2,0,0,0,0.032704,0.015625,63,0.5222,0.0687,0.2325,0.003094
3,5000,3401,1,3,0,1.9992,0,17.0,234,3177,4.9,0.8669,3950.8,224,1.0,279,2,80,2017,0.001092,0.0092,234.555,2,2.0,0.0064,0.0016,0,0,0,0,0.032663,0.015625,63,0.5216,0.0964,0.2304,0.003188
4,5000,3051,2,5,0,1.9992,0,16.9,48,3014,4.39,0.8533,3598.9,37,1.0,246,9,42,1735,0.001353,0.0195,60.3589,3,2.9,0.0109,0.0025,1,0,0,0,0.041916,0.015625,62,0.6272,0.1383,0.2403,0.003281
5,5000,3012,1,4,0,1.9992,0,16.9,9,3003,4.41,0.885,3403.3,9,1.0,220,2,28,1652,0.001394,0.0183,15.7895,4,3.9,0.0129,0.003,0,0,0,0,0.044925,0.015625,62,0.6522,0.1716,0.2477,0.003373
6,5000,3065,0,0,1,1.9994,0,16.9,10,3055,4.38,0.9269,3306.6,10,1.0,197,2,25,1576,0.001397,0.0157,16.5441,5,4.8,0.0092,0.0027,0,0,0,0,0.034904,0.015625,62,0.5523,0.2012,0.2486,0.003464
7,5000,3057,0,0,0,1.9991,1,16.8,10,3047,4.42,0.9423,3244.2,10,1.0,173,2,26,1473,0.001444,0.0204,17.316,6,5.8,0.0143,0.0037,0,0,0,0,0.044807,0.015625,62,0.6513,0.2338,0.2635,0.003552
8,5000,3179,2,3,0,1.9996,1,16.7,6,3173,4.54,0.9843,3229.7,6,1.0,167,2,8,1431,0.001479,0.019,12.959,7,6.8,0.0137,0.0037,0,0,0,0,0.05074,0.015625,62,0.6921,0.2782,0.27,0.003639
9,5000,3201,0,0,1,1.9995,1,16.8,5,3196,4.61,0.9929,3224.0,5,1.0,159,0,8,1383,0.001427,0.0193,11.2613,8,7.7,0.0134,0.0039,0,0,0,0,0.055675,0.015625,61,0.7194,0.3156,0.2746,0.003723
10,5000,3131,3,5,0,1.998,1,21.1,12,3114,4.52,0.9763,3207.1,17,1.0,148,5,16,1356,0.001481,0.0211,36.2319,9,8.5,0.0145,0.0038,2,0,0,0,0.039906,0.015625,60,0.6085,0.3485,0.2733,0.003804
