window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,bg_prob_effective
1,5000,6235,19,6,0,1.9991,0,17.8,0,0,6.71,1.0,6235.0,607,1.0,381,567,186,2078,0.000973,0.009,389.3521,0,0.0,0.009,0.0011,1,0,0,0,0.035088,0.015625,64,0.5547,0.0351,0.2553,0.003
2,5000,3718,1,3,0,1.9991,0,16.8,458,3290,5.19,0.8199,4583.7,428,1.0,361,15,35,2120,0.00105,0.0076,355.2413,1,1.0,0.0051,0.0012,0,0,0,0,0.037484,0.015625,64,0.5832,0.0688,0.2323,0.003094
3,5000,3292,2,5,0,1.9991,0,16.5,261,3054,4.82,0.8408,3954.3,238,1.0,296,3,68,2055,0.00106,0.0107,242.5793,2,2.0,0.0068,0.0015,2,0,0,0,0.033689,0.015625,63,0.5362,0.1008,0.2241,0.003188
4,5000,3219,2,3,0,1.9991,0,16.5,37,3204,4.55,0.8833,3669.0,15,1.0,261,3,38,1818,0.001262,0.0139,21.0843,3,2.9,0.0106,0.0022,0,0,0,0,0.033333,0.015625,63,0.5313,0.1258,0.2208,0.003281
5,5000,3102,1,5,0,1.9991,0,16.6,7,3095,4.48,0.8914,3480.0,7,1.0,231,3,33,1730,0.001299,0.0175,8.2919,4,3.9,0.0111,0.0026,1,0,0,0,0.031797,0.015625,63,0.5086,0.1576,0.2262,0.003373
6,5000,3119,3,5,0,1.9993,2,16.4,6,3108,4.43,0.9236,3376.9,11,1.0,204,4,31,1650,0.001341,0.0207,17.8891,5,4.9,0.0141,0.0032,2,0,0,0,0.039587,0.015625,62,0.6053,0.1972,0.2298,0.003464
7,5000,3052,1,4,0,1.9972,2,16.3,0,3052,4.38,0.9261,3295.6,0,1.0,189,1,16,1582,0.001381,0.0175,0.0,6,5.8,0.0161,0.0034,0,0,0,0,0.038529,0.015625,62,0.5945,0.2322,0.2401,0.003552
8,5000,3021,1,3,0,1.9986,2,22.1,0,3021,4.43,0.934,3234.6,0,1.0,172,1,18,1501,0.001408,0.0219,0.0,7,6.8,0.0106,0.0036,0,0,0,0,0.039761,0.015625,62,0.607,0.272,0.2437,0.003639
9,5000,3108,0,0,3,1.9985,2,23.9,2,3106,4.44,0.9684,3209.3,2,1.0,166,2,8,1487,0.001325,0.0184,2.1277,8,7.7,0.0143,0.0036,0,0,0,0,0.045082,0.015625,62,0.6534,0.3171,0.2469,0.003723
10,5000,2993,1,5,3,1.9985,1,23.1,2,2986,4.43,0.9442,3170.0,7,1.0,154,3,15,1395,0.001423,0.0236,14.5631,9,8.6,0.0152,0.0042,1,0,0,0,0.040094,0.015625,61,0.6103,0.3524,0.2509,0.003804
11,5000,3046,1,3,3,1.9955,1,16.6,9,3037,4.42,0.9672,3149.3,9,1.0,144,8,18,1342,0.00142,0.0186,19.8511,10,9.2,0.0133,0.0037,0,0,0,0,0.046512,0.015625,60,0.6641,0.371,0.257,0.003882
12,5000,3062,3,5,0,1.9934,2,16.6,7,3050,4.46,0.9764,3135.9,12,1.0,135,3,12,1304,0.001545,0.0241,29.6296,11,10.0,0.0142,0.0044,1,0,0,0,0.060241,0.015625,58,0.7406,0.4,0.2613,0.003956
13,5000,3050,0,0,1,1.9905,2,16.5,3,3047,4.47,0.9764,3123.6,3,1.0,124,0,11,1247,0.001554,0.0284,7.3892,12,11.1,0.0166,0.0051,0,0,0,0,0.061611,0.015625,57,0.7464,0.4584,0.2661,0.004027
14,5000,3090,2,5,0,1.993,1,16.5,5,3077,4.51,0.9907,3119.1,13,1.0,114,5,15,1193,0.001621,0.0243,36.0111,13,11.6,0.0147,0.0046,1,0,0,0,0.045946,0.015625,57,0.6599,0.5043,0.2714,0.004093
15,5000,3139,0,0,3,1.9786,1,16.5,3133,0,4.47,1.0056,3121.6,6,1.0,104,1,11,1117,0.001814,0.0441,14.1243,14,12.6,0.0214,0.0068,0,0,0,0,0.055096,0.015625,55,0.7164,0.5236,0.2761,0.004156
16,5000,3025,0,0,3,1.9915,1,16.5,0,3020,4.35,0.9726,3110.2,5,1.0,99,0,5,1078,0.001739,0.0393,16.9492,15,13.7,0.0211,0.0065,0,0,0,0,0.055738,0.015625,54,0.7197,0.5629,0.2827,0.004214
17,5000,3103,1,4,3,1.9908,1,16.4,5,3098,4.44,0.9979,3109.4,5,1.0,96,3,6,1059,0.001762,0.0292,16.5017,16,14.4,0.0188,0.0064,0,0,0,0,0.061688,0.015625,52,0.7467,0.6246,0.2861,0.004266
18,5000,3000,1,3,3,1.9696,1,16.5,0,3000,4.43,0.9684,3097.9,0,1.0,85,1,12,990,0.002006,0.044,0.0,17,15.3,0.0175,0.0083,0,0,0,0,0.065934,0.015625,49,0.763,0.6906,0.2916,0.004314
19,5000,3108,1,3,0,1.9551,2,16.5,3105,0,4.49,1.0029,3098.9,3,1.0,79,1,7,924,0.001938,0.0378,10.4167,18,16.0,0.0237,0.0077,0,0,0,0,0.075601,0.015625,48,0.7933,0.7662,0.2969,0.004357
20,5000,3113,0,0,3,1.9749,2,16.5,3110,0,4.54,1.0041,3100.3,3,1.0,71,0,8,872,0.002025,0.038,11.4943,19,17.0,0.022,0.0081,0,0,0,0,0.060837,0.015625,47,0.7432,0.827,0.3017,0.004395
21,5000,3175,0,0,3,1.9845,1,16.7,3172,0,4.63,1.0218,3107.4,3,1.0,66,0,5,822,0.00199,0.0364,12.2449,20,17.8,0.0252,0.0083,0,0,0,0,0.080972,0.015625,44,0.807,0.908,0.3085,0.004427
22,5000,3081,2,5,3,1.9769,1,16.7,3,3073,4.47,0.9923,3104.9,8,1.0,66,4,4,832,0.002239,0.0474,30.1887,21,17.9,0.0303,0.0109,1,0,0,0,0.080292,0.015625,43,0.8054,0.9627,0.318,0.004453
23,5000,3008,2,5,3,1.9904,1,16.8,0,2998,4.45,0.9717,3095.6,10,1.0,64,2,4,828,0.002454,0.0492,38.4615,22,18.2,0.0319,0.0104,2,0,0,0,0.075758,0.015625,42,0.7937,1.0385,0.3208,0.004473
24,5000,3182,1,4,3,1.9789,2,17.0,3202,0,4.53,1.0345,3106.9,12,1.0,64,5,5,852,0.002191,0.0481,41.6667,23,18.5,0.0216,0.009,0,0,0,0,0.051852,0.015625,43,0.6987,1.0792,0.3226,0.004488
25,5000,3149,1,3,3,1.9656,2,17.0,3136,0,4.57,1.0122,3110.9,13,1.0,64,4,4,840,0.00219,0.032,53.4979,24,18.3,0.0233,0.008,0,0,0,0,0.048,0.015625,45,0.6745,1.1112,0.3256,0.004497
26,5000,3115,3,5,1,1.9946,2,16.9,3094,0,4.48,1.0012,3111.3,21,1.0,63,6,7,887,0.002605,0.0463,70.3704,25,18.0,0.0244,0.0102,2,0,0,0,0.053381,0.015625,46,0.7073,1.161,0.3274,0.0045
27,5000,3017,1,4,3,1.9995,2,16.8,7,3005,4.37,0.9725,3102.3,12,1.0,60,1,4,859,0.00276,0.0464,52.1739,26,18.7,0.0253,0.0102,0,0,0,0,0.067511,0.015625,45,0.7686,1.2032,0.327,0.004497
28,5000,3025,1,5,3,1.9975,2,16.8,7,3008,4.49,0.9774,3095.0,17,1.0,54,4,10,856,0.002295,0.0504,65.0407,27,19.5,0.0264,0.0104,1,0,0,0,0.077519,0.015625,41,0.7984,1.2304,0.3322,0.004488
