window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,bg_prob_effective
1,5000,6087,9,3,0,1.9982,0,18.4,0,0,6.58,1.0,6087.0,548,1.0,341,533,192,1918,0.001072,0.0069,408.0417,0,0.0,0.0,0.0012,0,0,0,0,0.030963,0.015625,64,0.4954,0.031,0.2588,0.003
2,5000,3726,3,5,0,1.9983,0,17.2,444,3257,5.28,0.828,4529.0,469,1.0,330,19,30,2004,0.00113,0.008,405.8977,1,1.0,0.008,0.0012,1,0,0,0,0.032645,0.015625,64,0.5214,0.063,0.255,0.003094
3,5000,3382,0,0,1,1.9982,0,16.9,245,3147,4.84,0.8582,3966.5,235,1.0,276,9,63,1927,0.001158,0.0098,261.4525,2,1.9,0.0072,0.0016,0,0,0,0,0.034884,0.015625,64,0.5521,0.0954,0.2454,0.003188
4,5000,3186,2,5,0,1.9983,0,16.7,55,3143,4.62,0.8749,3661.1,43,1.0,237,2,41,1652,0.001431,0.0174,67.3981,3,2.9,0.0155,0.0026,2,0,0,0,0.042029,0.015625,62,0.6282,0.1293,0.2466,0.003281
5,5000,3045,3,5,0,1.9983,0,16.6,9,3022,4.36,0.8811,3455.7,23,1.0,211,6,32,1583,0.001455,0.0193,41.9708,4,3.8,0.0147,0.003,2,0,0,0,0.042032,0.015625,61,0.6283,0.1695,0.2564,0.003373
6,5000,3033,0,0,1,1.9987,2,16.6,9,3014,4.44,0.9095,3335.0,19,1.0,197,4,18,1562,0.001451,0.0227,33.2031,5,4.7,0.0129,0.003,0,0,0,0,0.037879,0.015625,61,0.5875,0.2017,0.2608,0.003464
7,5000,3027,1,4,0,1.9955,1,16.5,8,3009,4.48,0.9291,3258.0,18,1.0,176,1,22,1441,0.001576,0.0351,39.1304,6,5.7,0.0161,0.004,0,0,0,0,0.049587,0.015625,59,0.6849,0.2389,0.2686,0.003552
8,5000,3080,1,5,1,1.9952,1,16.5,0,3075,4.49,0.957,3218.4,5,1.0,164,1,13,1415,0.001493,0.018,10.395,7,6.7,0.0124,0.0034,1,1,0,0,0.04,0.015625,59,0.6094,0.2789,0.2644,0.003639
9,5000,3154,1,5,0,1.9973,2,16.6,0,3154,4.43,0.9839,3205.5,0,1.0,151,1,14,1315,0.001595,0.0269,0.0,8,7.6,0.0187,0.0043,1,0,0,0,0.049327,0.015625,59,0.6832,0.3215,0.2665,0.003723
10,5000,2999,1,3,0,1.9938,2,16.4,4,2995,4.42,0.9467,3168.0,4,1.0,143,3,11,1259,0.001538,0.0223,10.3093,9,8.4,0.0149,0.0041,0,0,0,0,0.04703,0.015625,58,0.6678,0.3611,0.2683,0.003804
11,5000,3018,1,5,0,1.9802,2,16.4,7,3011,4.41,0.9602,3143.0,7,1.0,128,3,18,1177,0.001719,0.0299,19.4444,10,9.2,0.0159,0.0045,1,0,0,0,0.065217,0.015625,57,0.7604,0.4264,0.27,0.003882
12,5000,3130,2,5,0,1.9898,2,21.7,12,3118,4.57,0.9965,3141.0,12,1.0,125,7,10,1186,0.001692,0.0281,35.0877,11,10.0,0.0169,0.005,1,0,0,0,0.047753,0.015625,56,0.6728,0.4685,0.2663,0.003956
13,5000,3096,1,5,0,1.9923,2,23.9,5,3091,4.51,0.9877,3134.6,5,1.0,116,1,10,1123,0.00182,0.0315,14.9701,12,10.9,0.0181,0.0057,1,0,0,0,0.057307,0.015625,54,0.7273,0.4943,0.269,0.004027
14,5000,3208,3,5,0,1.9891,2,17.6,3199,0,4.54,1.0202,3144.4,9,1.0,110,3,9,1109,0.001889,0.0374,26.6272,13,11.6,0.0195,0.0059,1,0,0,0,0.086207,0.015625,54,0.8187,0.5546,0.2713,0.004093
15,5000,2938,1,4,1,1.9759,2,16.5,8,2930,4.41,0.9421,3118.6,8,1.0,99,3,14,1033,0.001889,0.0286,26.0586,14,12.2,0.019,0.0062,0,0,0,0,0.066667,0.015625,53,0.7656,0.5959,0.2736,0.004156
16,5000,3008,0,0,1,1.9821,2,16.4,0,3008,4.51,0.9686,3105.6,0,1.0,89,0,10,971,0.001888,0.0353,0.0,15,13.3,0.0203,0.0067,0,1,0,0,0.057692,0.015625,51,0.7292,0.644,0.2776,0.004214
17,5000,3068,0,0,0,1.9684,1,16.5,0,3068,4.48,0.9892,3101.4,0,1.0,81,0,8,889,0.002124,0.034,0.0,16,14.4,0.0243,0.0077,0,0,0,0,0.067925,0.015625,49,0.77,0.6968,0.2865,0.004266
18,5000,3077,1,5,1,1.9946,1,16.4,1,3071,4.51,0.993,3098.8,6,1.0,77,2,6,863,0.002202,0.0382,19.4553,17,15.3,0.0237,0.0085,1,0,0,0,0.068702,0.015625,48,0.7726,0.7541,0.2933,0.004314
19,5000,3062,1,4,1,1.9919,1,16.4,5,3052,4.46,0.9893,3095.1,10,1.0,74,3,6,859,0.002212,0.0491,30.6513,18,16.0,0.0253,0.0085,0,0,0,0,0.056604,0.015625,49,0.724,0.7842,0.2966,0.004357
20,5000,3100,2,5,0,1.9737,2,16.5,3095,0,4.46,1.0014,3095.6,5,1.0,70,2,6,827,0.002229,0.0403,20.4082,19,16.5,0.0231,0.0085,1,0,0,0,0.060484,0.015625,46,0.7417,0.8326,0.3009,0.004395
21,5000,3051,1,3,1,1.982,2,16.4,3,3048,4.38,0.9869,3091.3,3,1.0,66,2,6,811,0.002369,0.0424,8.6957,20,17.4,0.0239,0.0087,0,0,0,0,0.055085,0.015625,45,0.7163,0.8665,0.3051,0.004427
22,5000,3083,1,5,1,1.944,2,16.5,0,3078,4.45,0.9976,3090.6,5,1.0,64,1,3,791,0.002315,0.0444,22.5225,21,18.0,0.0263,0.0097,1,0,0,0,0.057778,0.015625,45,0.7296,0.9243,0.3109,0.004453
23,5000,3060,1,4,1,1.977,2,16.4,0,3055,4.34,0.991,3087.6,5,1.0,62,3,5,774,0.00242,0.0533,22.5225,22,18.2,0.0296,0.0111,0,0,0,0,0.062222,0.015625,45,0.7489,0.9465,0.3153,0.004473
24,5000,3043,1,3,0,1.9314,2,16.5,3,3035,4.42,0.9869,3083.4,8,1.0,58,1,5,757,0.002606,0.0478,35.8744,23,19.2,0.0293,0.0113,0,0,0,0,0.06087,0.015625,45,0.7433,0.9639,0.3193,0.004488
25,5000,3063,1,3,3,1.9852,2,16.5,5,3055,4.52,0.994,3081.4,8,1.0,58,4,4,752,0.002423,0.0493,36.6972,24,19.4,0.0254,0.011,0,0,0,0,0.067265,0.015625,44,0.7677,1.0132,0.3232,0.004497
