window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,bg_prob_effective
1,5000,6158,14,6,0,1.9969,0,18.2,0,0,6.63,1.0,6158.0,644,1.0,400,615,215,2131,0.000885,0.0067,402.2486,0,0.0,0.0058,0.001,2,0,0,0,0.034566,0.015625,63,0.548,0.0346,0.2733,0.003
2,5000,3754,3,5,0,1.9968,0,16.8,489,3246,5.25,0.8267,4572.7,508,1.0,369,11,42,2183,0.001009,0.0078,400.4739,1,1.0,0.0065,0.0011,2,0,0,0,0.038021,0.015625,63,0.589,0.0726,0.2572,0.003094
3,5000,3355,1,5,0,1.9969,0,16.6,287,3099,4.8,0.8522,3983.8,256,1.0,302,14,81,2144,0.00104,0.0103,253.9841,2,1.9,0.0057,0.0014,1,0,0,0,0.041897,0.015625,62,0.6271,0.1145,0.2603,0.003188
4,5000,3135,0,0,1,1.9969,0,16.5,58,3106,4.57,0.8662,3657.5,29,1.0,266,3,39,1883,0.001286,0.0196,44.4104,3,2.9,0.0109,0.0025,0,0,0,0,0.044693,0.015625,62,0.6504,0.1578,0.2667,0.003281
5,5000,3084,1,4,0,1.9968,0,16.7,6,3078,4.46,0.8897,3466.3,6,1.0,223,1,44,1729,0.00135,0.02,9.8361,4,3.9,0.0104,0.0029,0,0,0,0,0.047619,0.015625,62,0.6719,0.19,0.281,0.003373
6,5000,3113,0,0,1,1.9971,1,16.7,3,3110,4.42,0.925,3365.4,3,1.0,196,0,27,1573,0.001405,0.0202,5.7915,5,4.9,0.0125,0.003,0,0,0,0,0.049632,0.015625,59,0.6852,0.2286,0.295,0.003464
7,5000,3067,0,0,0,1.9957,1,16.4,3,3064,4.43,0.932,3290.8,3,1.0,178,0,18,1489,0.001429,0.0251,6.5934,6,5.9,0.0159,0.0036,0,0,0,0,0.043933,0.015625,56,0.6443,0.2558,0.3024,0.003552
8,5000,3010,1,3,0,1.994,1,16.4,2,3008,4.43,0.9324,3228.4,2,1.0,164,1,15,1394,0.001414,0.0237,4.5147,7,6.8,0.0129,0.0038,0,0,0,0,0.056034,0.015625,56,0.7212,0.2909,0.3076,0.003639
9,5000,3124,3,5,0,1.9918,1,16.6,8,3111,4.57,0.974,3207.5,13,1.0,159,6,11,1389,0.001501,0.0282,27.5424,8,7.6,0.0144,0.0043,1,0,0,0,0.054435,0.015625,54,0.713,0.3453,0.3153,0.003723
10,5000,3067,1,5,0,1.9935,2,16.6,0,3057,4.47,0.9639,3182.0,10,1.0,144,1,16,1305,0.001608,0.0253,21.978,9,8.5,0.0157,0.0046,1,0,0,0,0.056962,0.015625,53,0.7257,0.3833,0.3266,0.003804
