window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,bg_prob_effective
1,5000,6142,17,5,0,1.9999,0,18.5,0,0,6.65,1.0,6142.0,698,1.0,430,665,235,2328,0.000817,0.0071,399.3135,0,0.0,0.0071,0.001,1,0,0,0,0.027876,0.015625,63,0.4395,0.0279,0.2265,0.003
2,5000,3832,3,5,0,1.9999,0,17.3,536,3253,5.32,0.8351,4618.7,579,1.0,410,15,35,2356,0.00095,0.0092,414.4596,1,1.0,0.0071,0.001,1,0,0,0,0.027702,0.015625,63,0.436,0.0516,0.2146,0.003094
3,5000,3444,2,4,0,1.9999,0,16.9,323,3126,4.87,0.8571,4041.3,318,1.0,344,11,77,2299,0.000938,0.0092,288.1818,2,1.9,0.0064,0.0012,0,0,0,0,0.032509,0.015625,63,0.5194,0.0799,0.214,0.003188
4,5000,3145,0,0,1,1.9999,0,16.9,93,3091,4.61,0.8618,3700.4,54,1.0,299,0,45,2024,0.001103,0.0164,70.3125,3,2.9,0.0135,0.0021,0,0,0,0,0.042155,0.015625,62,0.6293,0.1153,0.2121,0.003281
5,5000,3108,3,5,0,1.9999,0,16.7,13,3090,4.42,0.8873,3502.9,18,1.0,272,6,33,1971,0.001157,0.0196,25.6024,4,3.9,0.0122,0.0023,1,0,0,0,0.042076,0.015625,62,0.6286,0.1546,0.219,0.003373
6,5000,2956,1,4,0,1.9998,1,16.6,7,2950,4.39,0.8835,3347.0,6,1.0,236,1,37,1789,0.00122,0.016,10.1351,5,4.8,0.0112,0.0026,0,0,0,0,0.035256,0.015625,62,0.5568,0.1818,0.2251,0.003464
7,5000,3076,1,5,0,1.9991,2,16.5,0,3071,4.47,0.938,3279.2,5,1.0,211,1,26,1670,0.001231,0.0189,8.3333,6,5.8,0.0134,0.0028,1,0,0,0,0.041009,0.015625,61,0.619,0.2228,0.2356,0.003552
8,5000,3101,1,5,0,1.9991,2,16.4,0,3096,4.43,0.9572,3239.6,5,1.0,192,1,20,1596,0.001253,0.0214,9.2593,7,6.8,0.0121,0.003,1,0,0,0,0.05694,0.015625,61,0.7256,0.2798,0.2381,0.003639
9,5000,2967,0,0,1,1.9973,2,16.5,2,2965,4.44,0.9315,3185.1,2,1.0,165,2,29,1438,0.001434,0.0235,2.2523,8,7.7,0.0137,0.0038,0,0,0,0,0.044872,0.015625,59,0.6518,0.3246,0.2411,0.003723
10,5000,3017,0,0,0,1.9894,1,16.5,4,3013,4.39,0.9564,3154.5,4,1.0,159,4,10,1389,0.001292,0.0129,9.1743,9,8.5,0.009,0.0031,0,0,0,0,0.060215,0.015625,58,0.7405,0.3848,0.2435,0.003804
11,5000,3261,2,5,0,1.9966,1,16.5,3254,0,4.65,1.0288,3172.8,10,1.0,146,2,15,1343,0.001555,0.0291,23.0415,10,9.4,0.0176,0.0046,2,0,0,0,0.047085,0.015625,58,0.6682,0.4319,0.2454,0.003882
12,5000,3049,1,3,1,1.9865,1,21.4,5,3044,4.44,0.9668,3153.7,5,1.0,132,4,18,1259,0.001637,0.032,12.8535,11,10.1,0.0183,0.0051,0,0,0,0,0.049261,0.015625,57,0.6828,0.4713,0.2463,0.003956
13,5000,3060,1,5,1,1.9349,2,16.3,5,3045,4.51,0.9744,3140.3,15,1.0,119,6,19,1194,0.001691,0.0328,42.6136,12,10.7,0.0198,0.0054,1,0,0,0,0.068306,0.015625,57,0.7712,0.5205,0.2487,0.004027
14,5000,3106,0,0,0,1.9342,2,16.4,3,3093,4.44,0.9905,3135.8,13,1.0,113,3,9,1161,0.001685,0.031,32.0856,13,11.5,0.0181,0.0052,0,0,0,0,0.069767,0.015625,56,0.776,0.5774,0.2535,0.004093
15,5000,3156,2,4,1,1.9606,1,16.4,3135,0,4.61,1.0056,3138.3,21,1.0,114,8,7,1175,0.001657,0.0276,48.4262,14,11.7,0.0181,0.0052,0,0,0,0,0.069124,0.015625,56,0.774,0.6465,0.2573,0.004156
16,5000,3019,0,0,3,1.9369,1,16.5,0,3019,4.41,0.9663,3124.3,0,1.0,101,0,13,1076,0.001806,0.0328,0.0,15,12.8,0.0149,0.0059,0,0,0,0,0.080597,0.015625,55,0.8061,0.7271,0.2613,0.004214
17,5000,3032,2,4,1,1.9674,1,16.5,4,3023,4.44,0.9737,3114.0,9,1.0,95,6,12,1026,0.0017,0.0296,31.25,16,13.6,0.019,0.0062,0,0,0,0,0.059259,0.015625,53,0.7363,0.7863,0.2641,0.004266
