window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,bg_prob_effective
1,5000,6116,10,5,0,1.9974,0,18.3,0,0,6.61,1.0,6116.0,586,1.0,367,561,194,1969,0.000965,0.0064,407.6655,0,0.0,0.0011,0.0011,1,0,0,0,0.034685,0.015625,64,0.5495,0.0347,0.2329,0.003
2,5000,3800,4,5,0,1.9973,0,17.0,476,3335,5.25,0.8343,4594.0,465,1.0,354,19,32,2015,0.001093,0.0071,394.402,1,1.0,0.0042,0.0011,1,0,0,0,0.036036,0.015625,64,0.5664,0.0707,0.2281,0.003094
3,5000,3455,1,5,0,1.9973,0,16.8,270,3213,4.9,0.8632,4041.0,242,1.0,290,1,65,1959,0.001098,0.0078,261.3391,2,1.9,0.0049,0.0014,1,0,0,0,0.044386,0.015625,64,0.648,0.1151,0.2333,0.003188
4,5000,3203,6,5,0,1.9974,0,16.7,72,3145,4.66,0.871,3721.0,58,1.0,201,11,100,1827,0.001315,0.0152,83.3333,3,2.8,0.0109,0.0023,5,0,0,0,0.044192,0.015625,64,0.6464,0.1492,0.2507,0.003281
5,5000,3146,1,5,1,1.9973,0,16.7,0,3131,4.58,0.8914,3529.3,15,1.0,181,1,21,1499,0.001718,0.0289,30.426,4,3.8,0.0137,0.004,1,0,0,0,0.05395,0.015625,61,0.7104,0.1877,0.2701,0.003373
6,5000,3182,0,0,3,1.9973,2,16.6,0,3177,4.5,0.9277,3430.1,5,1.0,169,0,12,1442,0.001663,0.0186,9.7656,5,4.8,0.0144,0.0035,0,0,0,0,0.046382,0.015625,61,0.6631,0.2193,0.2757,0.003464
7,5000,3101,1,3,0,1.9981,1,16.6,2,3099,4.44,0.9263,3347.8,2,1.0,156,3,16,1383,0.001606,0.0241,4.5558,6,5.7,0.0143,0.004,0,0,0,0,0.045952,0.015625,60,0.66,0.252,0.2716,0.003552
8,5000,3073,0,0,3,1.9941,1,16.5,0,3073,4.42,0.935,3286.8,0,1.0,145,0,11,1281,0.001675,0.0217,0.0,7,6.7,0.0142,0.0041,0,1,0,0,0.038647,0.015625,57,0.5957,0.281,0.2737,0.003639
9,5000,3143,3,5,0,1.9973,1,16.5,5,3128,4.52,0.9647,3258.0,15,1.0,132,3,16,1238,0.0018,0.0358,36.3196,8,7.5,0.0182,0.0053,3,0,0,0,0.064439,0.015625,54,0.7575,0.3096,0.2727,0.003723
10,5000,3216,2,5,0,1.9816,1,16.4,6,3210,4.54,0.9894,3250.4,6,1.0,123,3,12,1199,0.00199,0.0362,11.6009,9,8.4,0.019,0.0059,1,0,0,0,0.054299,0.015625,52,0.7122,0.3413,0.2792,0.003804
11,5000,3070,0,0,3,1.9804,2,16.5,0,3065,4.47,0.9533,3220.3,5,1.0,118,5,10,1144,0.001887,0.0235,15.1515,10,9.0,0.0189,0.0055,0,0,0,0,0.052941,0.015625,52,0.7049,0.3766,0.2849,0.003882
12,5000,3075,0,0,0,1.979,1,16.5,0,3072,4.48,0.9616,3197.9,3,1.0,110,3,11,1105,0.001812,0.0292,6.0606,11,10.1,0.0191,0.0058,0,1,0,0,0.061404,0.015625,50,0.7455,0.4117,0.2926,0.003956
13,5000,3127,0,0,3,1.9769,1,16.5,0,3127,4.57,0.9809,3187.8,0,1.0,101,0,9,1047,0.001858,0.0336,0.0,12,11.1,0.0165,0.006,0,0,0,0,0.063758,0.015625,48,0.7549,0.4452,0.3039,0.004027
14,5000,3060,0,0,3,1.9709,1,16.5,0,3060,4.5,0.9651,3170.8,0,1.0,95,0,6,1012,0.001856,0.0326,0.0,13,12.2,0.0184,0.0059,0,0,0,0,0.055375,0.015625,48,0.7178,0.4778,0.3098,0.004093
15,5000,3170,1,5,1,1.9108,1,16.4,0,3165,4.55,0.9998,3170.7,5,1.0,85,1,11,950,0.001959,0.0368,17.301,14,13.0,0.0231,0.0076,1,0,0,0,0.056856,0.015625,47,0.7252,0.5012,0.3156,0.004156
16,5000,3062,1,4,0,1.9092,1,16.5,7,3055,4.52,0.9696,3157.9,7,1.0,81,4,8,938,0.002018,0.0498,18.2482,15,13.6,0.024,0.0078,0,0,0,0,0.05694,0.015625,49,0.7256,0.5403,0.3192,0.004214
17,5000,3089,1,4,1,1.9133,2,16.7,4,3085,4.43,0.9806,3150.2,4,1.0,78,1,4,901,0.002242,0.0336,13.6519,16,14.5,0.0238,0.0081,0,0,0,0,0.060403,0.015625,46,0.7413,0.5705,0.3272,0.004266
18,5000,3035,2,5,1,1.9751,2,16.7,0,3030,4.42,0.9671,3138.1,5,1.0,72,2,8,859,0.002238,0.041,19.0114,17,14.9,0.0255,0.0088,1,0,0,0,0.085821,0.015625,43,0.8179,0.6282,0.3333,0.004314
19,5000,3131,2,5,1,1.9334,2,16.5,0,3126,4.55,0.998,3137.4,5,1.0,68,2,6,847,0.002474,0.0407,18.797,18,15.2,0.0241,0.0097,1,0,0,0,0.07037,0.015625,42,0.778,0.6801,0.3389,0.004357
20,5000,3099,1,3,3,1.9297,2,16.7,3,3096,4.52,0.9889,3133.7,3,1.0,65,1,4,831,0.002394,0.0421,11.7188,19,15.8,0.0244,0.0087,0,0,0,0,0.084291,0.015625,40,0.8146,0.7452,0.3444,0.004395
21,5000,3032,2,4,3,1.9781,2,16.7,10,3019,4.46,0.9705,3124.0,13,1.0,63,5,7,845,0.002448,0.0407,50.0,20,15.7,0.0276,0.0099,0,0,0,0,0.060976,0.015625,40,0.7438,0.8062,0.3489,0.004427
22,5000,3052,0,0,3,1.9827,2,16.6,7,3045,4.46,0.9791,3117.2,7,1.0,60,0,3,798,0.002601,0.0508,28.2258,21,16.5,0.0218,0.0106,0,0,0,0,0.089844,0.015625,40,0.8261,0.8765,0.3516,0.004453
23,5000,3031,1,3,1,1.9649,1,16.5,7,3020,4.43,0.9749,3109.0,11,1.0,56,3,7,772,0.002464,0.0396,50.0,22,17.0,0.0277,0.0097,0,0,0,0,0.07489,0.015625,40,0.7914,0.9426,0.3561,0.004473
24,5000,3000,2,5,3,1.9591,1,16.5,9,2986,4.41,0.9682,3098.6,14,1.0,54,2,4,789,0.002807,0.0541,64.8148,23,17.6,0.0265,0.0128,2,0,0,0,0.076577,0.015625,37,0.796,0.9831,0.3594,0.004488
25,5000,2995,1,3,3,1.9749,2,16.5,0,2991,4.35,0.9697,3088.7,4,1.0,53,3,4,787,0.002464,0.061,19.4175,24,18.4,0.0267,0.0119,0,0,0,0,0.098592,0.015625,36,0.8415,1.0817,0.3669,0.004497
26,5000,3054,2,5,1,1.97,2,16.5,1,3043,4.46,0.9898,3085.4,11,1.0,50,4,7,771,0.00262,0.0718,49.505,25,17.6,0.0287,0.0134,1,0,0,0,0.119617,0.015625,34,0.8694,1.1152,0.3695,0.0045
27,5000,3185,0,0,1,1.9839,2,16.6,3193,0,4.49,1.0326,3096.1,4,1.0,50,4,4,773,0.002572,0.0423,14.7059,26,17.5,0.0279,0.0099,0,0,0,0,0.075117,0.015625,35,0.792,1.1903,0.3752,0.004497
28,5000,3070,2,5,3,1.9123,1,16.5,5,3060,4.46,0.9924,3093.6,10,1.0,48,4,6,807,0.002524,0.0449,34.4828,27,19.0,0.0259,0.0098,1,0,0,0,0.085714,0.015625,37,0.8177,1.2393,0.3796,0.004488
29,5000,3129,3,5,3,1.9048,1,16.5,3112,0,4.57,1.0104,3096.9,17,1.0,50,5,3,804,0.002645,0.0558,74.8899,28,18.6,0.0278,0.0115,1,0,0,0,0.060086,0.015625,34,0.74,1.2779,0.3836,0.004473
30,5000,3106,0,0,1,1.9042,2,16.5,3101,0,4.44,1.0026,3097.8,5,1.0,47,0,3,791,0.002623,0.0517,22.1239,29,20.1,0.0263,0.0109,0,0,0,0,0.081897,0.015625,33,0.8092,1.321,0.3896,0.004453
31,5000,3172,0,0,3,1.9457,1,24.1,3167,0,4.54,1.0216,3104.9,5,1.0,43,0,4,752,0.002478,0.066,23.8095,30,21.4,0.0305,0.0128,0,0,0,0,0.09434,0.015625,31,0.8344,1.3823,0.3973,0.004427
32,5000,3009,1,5,3,1.9462,1,24.1,2,3002,4.41,0.972,3095.7,7,1.0,42,3,4,757,0.002821,0.0588,27.4725,31,21.5,0.0294,0.0118,1,0,0,0,0.090909,0.015625,33,0.8281,1.4465,0.402,0.004395
