seed,window,A_islands,A_nodes_in_isl,A_c_nodes,B_islands,B_nodes_in_isl,B_c_nodes,boundary_links,boundary_weight,concept_entropy,r0_entropy,r1_entropy,r2_entropy,r3_entropy,total_c_nodes,r0_concept,r1_concept,r2_concept,r3_concept,global_k,div_flag,merge_count,split_count
38,1,0,0,927,0,0,843,691,19.7659,1.5834,0.9169,0.9407,0.9082,0.95,2703,A,B,A,B,0,0,0,0
38,2,0,0,215,0,0,193,711,19.7787,1.5834,0.8928,0.9487,0.8555,0.9324,606,A,B,A,B,1,1,0,0
38,3,0,0,29,0,0,30,671,17.9487,1.5823,0.9059,0.9457,0.9544,0.6292,85,A,B,A,B,3,1,0,0
38,4,0,0,14,0,0,14,681,19.1816,1.5762,0.8113,0.9799,0.5033,0.8813,39,A,B,A,B,4,1,0,0
38,5,0,0,13,0,0,10,683,19.0244,1.5656,0.9183,0.9612,0.8813,0.65,38,A,B,A,B,4,1,0,0
38,6,0,0,10,0,0,10,669,19.7744,1.5794,0.5917,0.994,0.9852,0.9852,32,A,B,A,B,4,1,0,0
38,7,0,0,8,0,0,9,651,18.0462,1.5774,1.0,0.7642,0.0,1.0,24,A,B,A,B,4,1,0,0
38,8,0,0,14,0,0,5,663,17.7115,1.4701,1.0,0.971,0.0,0.971,28,A,B,A,B,1,1,0,0
38,9,0,0,16,0,0,8,616,18.5197,1.5277,0.7219,0.9852,0.9183,0.65,35,A,B,A,B,1,1,0,0
38,10,0,0,18,0,0,20,681,19.8982,1.5801,0.9367,0.5917,1.0,0.9968,60,A,B,A,B,3,1,0,0
38,11,0,0,20,0,0,16,648,18.5715,1.569,0.7793,0.9457,0.9183,0.684,50,A,B,A,B,4,1,0,0
38,12,0,0,26,1,2,14,650,17.9511,1.5303,0.7793,0.9957,0.8865,0.0,56,A,B,A,B,4,1,0,0
38,13,0,0,20,0,0,13,706,19.5981,1.5367,0.684,0.8631,0.7496,0.9183,44,A,B,A,B,4,1,0,0
38,14,0,0,10,0,0,19,690,19.4252,1.5379,0.994,0.9799,0.9852,0.7219,45,A,B,A,B,4,1,0,0
38,15,1,1,10,0,0,10,696,19.2341,1.5243,0.9799,0.8113,0.8454,0.9852,38,A,B,neutral,B,2,1,0,0
38,16,0,0,8,0,0,6,684,17.3253,1.5262,0.5917,0.9183,0.8631,0.9183,26,A,B,neutral,B,3,1,0,0
38,17,0,0,10,1,2,13,703,20.5857,1.5734,0.0,0.8631,0.9183,0.9852,33,A,B,A,B,3,1,0,0
38,18,0,0,10,0,0,13,676,18.1951,1.5566,0.8113,0.7793,0.5436,1.0,31,A,B,A,B,3,1,0,0
38,19,0,0,8,0,0,9,671,17.2801,1.579,0.971,0.8113,0.9183,0.971,27,A,B,A,B,3,1,0,0
38,20,0,0,5,0,0,3,645,17.8037,1.4772,1.0,0.8113,1.0,0.0,16,A,B,A,neutral,3,1,0,0
38,21,0,0,20,0,0,4,655,18.4922,1.3328,0.684,1.0,0.7496,0.971,34,A,B,A,B,4,1,0,0
38,22,0,0,21,0,0,17,664,18.6892,1.5791,0.8631,0.9957,0.6194,0.9544,56,A,B,A,B,4,1,0,0
38,23,0,0,14,0,0,10,695,19.4973,1.5371,0.9799,1.0,0.8113,0.9852,43,A,B,A,B,4,0,0,0
38,24,0,0,10,0,0,7,657,17.7119,1.4142,0.8454,0.8454,0.8813,0.9852,39,neutral,neutral,A,B,4,0,0,0
38,25,0,0,10,0,0,6,674,17.9987,1.4772,0.8631,0.9852,0.8454,0.9852,32,neutral,B,A,B,3,1,0,0
