seed,window,A_islands,A_nodes_in_isl,A_c_nodes,B_islands,B_nodes_in_isl,B_c_nodes,boundary_links,boundary_weight,concept_entropy,r0_entropy,r1_entropy,r2_entropy,r3_entropy,total_c_nodes,r0_concept,r1_concept,r2_concept,r3_concept,global_k,div_flag,merge_count,split_count
26,1,0,0,924,0,0,863,707,19.7736,1.5844,0.9302,0.939,0.8879,0.9162,2686,A,B,A,B,0,0,0,0
26,2,0,0,245,0,0,248,676,19.1736,1.5849,0.9383,0.9218,0.901,0.9029,738,A,B,A,B,1,1,0,0
26,3,0,0,39,0,0,35,678,18.8804,1.583,0.885,0.9059,0.9183,0.9183,109,A,B,A,B,3,1,0,0
26,4,0,0,19,0,0,13,686,19.6251,1.5541,0.4395,0.9911,0.8113,0.8113,44,A,B,A,B,4,0,0,0
26,5,0,0,14,0,0,12,664,18.3763,1.5621,0.8113,0.971,0.8454,0.684,35,A,B,A,B,3,1,0,0
26,6,0,0,12,0,0,10,675,18.7744,1.5746,0.7642,0.9852,0.8631,0.8113,31,A,B,A,B,4,0,0,0
26,7,0,0,10,2,4,11,674,18.4346,1.5601,0.8113,0.65,0.9183,0.8113,28,A,B,A,B,4,0,0,0
26,8,0,0,9,0,0,14,688,18.4789,1.558,0.8113,0.5436,1.0,0.9457,33,A,B,A,B,4,0,0,0
26,9,0,0,6,0,0,13,679,18.6977,1.5144,0.9183,0.9183,0.9183,0.8813,31,A,B,A,B,4,0,0,0
26,10,0,0,4,0,0,11,652,17.5112,1.4777,0.9183,0.8813,1.0,0.9183,23,A,B,A,B,4,0,0,0
26,11,0,0,10,0,0,16,690,18.835,1.5589,0.8813,0.9612,0.971,0.9183,40,A,B,A,B,3,1,0,0
26,12,0,0,20,1,2,15,661,18.6411,1.5669,0.6194,0.9799,0.8113,0.9183,49,A,B,A,B,1,1,0,0
26,13,0,0,14,0,0,7,721,19.1011,1.508,0.9183,0.971,0.9183,0.9457,37,A,B,A,B,4,0,0,0
26,14,0,0,7,0,0,6,645,16.8314,1.5644,0.971,0.8113,0.65,0.9852,22,A,B,A,B,4,0,0,0
26,15,0,0,5,0,0,7,684,18.6493,1.4316,1.0,0.8113,0.0,0.0,14,A,B,A,B,4,0,0,0
26,16,1,1,7,0,0,8,673,18.9499,1.5751,0.9183,0.7642,0.8113,1.0,21,A,B,A,B,3,1,0,0
26,17,0,0,14,0,0,14,648,18.8277,1.5813,0.5917,0.8454,0.9612,0.9183,40,A,B,A,B,4,0,0,0
26,18,0,0,13,0,0,11,663,18.3931,1.5575,0.9183,0.0,0.9457,0.5436,32,A,B,A,B,4,0,0,0
26,19,0,0,17,0,0,11,666,18.5297,1.5625,0.9612,0.9852,0.8113,0.9457,43,A,B,A,B,4,0,0,0
26,20,0,0,11,0,0,7,690,18.4908,1.5199,0.7642,0.971,0.9183,0.9612,33,A,B,A,B,4,0,0,0
26,21,0,0,11,0,0,12,680,18.5643,1.5647,0.0,0.5917,0.7496,0.9183,31,neutral,B,A,B,3,1,0,0
26,22,0,0,14,0,0,4,678,18.7889,1.4319,0.7219,0.9852,0.8631,0.0,29,A,B,A,neutral,4,0,0,0
26,23,0,0,10,0,0,18,661,18.498,1.5452,0.7219,0.469,0.7642,0.8905,42,A,B,neutral,B,3,1,0,0
26,24,0,0,14,0,0,15,703,19.4104,1.5363,0.8113,0.65,0.8631,0.65,37,A,B,A,B,3,1,0,0
26,25,0,0,7,0,0,7,672,19.1276,1.5813,0.9544,0.0,1.0,0.5917,20,A,B,A,B,3,1,0,0
