seed,window,A_islands,A_nodes_in_isl,A_c_nodes,B_islands,B_nodes_in_isl,B_c_nodes,boundary_links,boundary_weight,concept_entropy,r0_entropy,r1_entropy,r2_entropy,r3_entropy,total_c_nodes,r0_concept,r1_concept,r2_concept,r3_concept,global_k,div_flag,merge_count,split_count
77,1,1,2,945,0,0,819,736,18.9751,1.5823,0.9132,0.9318,0.9221,0.9411,2681,A,B,A,B,0,0,0,0
77,2,0,0,314,0,0,277,690,18.2788,1.5815,0.9169,0.9323,0.9623,0.9412,918,A,B,A,B,1,1,0,0
77,3,0,0,39,0,0,27,638,17.1811,1.5639,0.795,0.951,0.9673,0.9984,106,A,B,A,B,4,1,0,0
77,4,0,0,13,0,0,7,646,18.4588,1.519,0.9183,1.0,0.8813,0.9544,35,A,B,A,B,4,1,0,0
77,5,0,0,11,0,0,9,703,20.3826,1.561,0.9852,0.7219,0.5436,0.8631,27,A,B,A,B,3,1,0,0
77,6,0,0,9,0,0,4,700,19.6088,1.4278,0.9544,0.9457,0.7219,0.0,27,A,B,A,neutral,4,1,0,0
77,7,0,0,12,0,0,8,718,19.9513,1.5613,0.7219,0.9799,0.7219,0.971,32,A,B,A,B,3,1,0,0
77,8,0,0,12,0,0,13,673,18.3701,1.5682,0.9183,0.7642,0.9183,0.5917,34,A,B,A,B,3,1,0,0
77,9,0,0,13,0,0,6,673,19.0517,1.5165,0.5436,1.0,0.8113,1.0,28,A,B,A,B,4,1,0,0
77,10,0,0,15,0,0,13,680,18.8464,1.5797,0.7642,1.0,0.9612,0.9183,44,A,B,A,B,3,1,0,0
77,11,0,0,15,0,0,14,640,18.0166,1.5842,0.0,0.8454,1.0,0.994,43,A,B,A,B,3,1,0,0
77,12,0,0,12,0,0,6,651,17.6486,1.5305,0.65,0.8631,0.7642,0.7219,27,A,B,A,neutral,4,0,0,0
77,13,0,0,14,0,0,6,671,18.1454,1.5052,1.0,0.971,0.0,1.0,32,A,B,A,B,4,0,0,0
77,14,0,0,9,1,2,9,612,17.141,1.5512,0.9457,0.994,0.9183,0.9852,32,A,B,A,B,4,0,0,0
77,15,0,0,12,0,0,16,668,19.0715,1.5482,0.971,0.9367,0.971,0.9799,49,A,B,A,B,4,0,0,0
77,16,1,3,12,0,0,8,705,20.3429,1.5486,0.9183,0.9852,0.994,0.9852,34,A,B,A,B,4,0,0,0
77,17,0,0,16,0,0,12,642,18.0557,1.5653,0.9957,0.9544,0.9544,0.7642,46,A,B,A,B,4,0,0,0
77,18,0,0,13,0,0,14,670,19.8702,1.5462,0.9183,0.5033,0.7642,0.8113,35,A,B,A,B,3,1,0,0
77,19,0,0,18,0,0,15,675,18.1827,1.5306,0.9183,0.5917,0.65,0.684,42,A,B,A,B,3,1,0,0
77,20,0,0,10,0,0,15,643,17.2284,1.5567,0.9183,0.9911,0.9183,0.4395,35,A,B,A,B,3,1,0,0
77,21,1,3,10,0,0,6,673,17.8861,1.5546,0.9852,0.8113,0.8113,0.0,24,A,B,A,neutral,4,0,0,0
77,22,0,0,7,0,0,7,641,16.7698,1.5743,0.971,0.971,0.8631,0.9183,23,A,B,A,B,4,0,0,0
77,23,0,0,8,1,2,13,661,17.9496,1.5524,0.7219,0.0,0.9911,0.9183,30,A,B,A,B,4,0,0,0
77,24,1,3,9,0,0,11,694,19.081,1.561,0.9183,0.5033,0.8813,0.971,27,A,B,A,B,4,0,0,0
77,25,0,0,9,0,0,6,657,18.2807,1.509,0.0,0.8113,0.7219,0.971,19,A,B,A,B,4,0,0,0
