seed,window,A_islands,A_nodes_in_isl,A_c_nodes,B_islands,B_nodes_in_isl,B_c_nodes,boundary_links,boundary_weight,concept_entropy,r0_entropy,r1_entropy,r2_entropy,r3_entropy,total_c_nodes,r0_concept,r1_concept,r2_concept,r3_concept,global_k,div_flag,merge_count,split_count
2,1,0,0,876,0,0,902,705,20.0201,1.5847,0.9126,0.9452,0.9218,0.9198,2699,A,B,A,B,0,0,0,0
2,2,0,0,267,0,0,249,708,19.6561,1.5843,0.9215,0.9744,0.9093,0.8537,779,A,B,A,B,0,1,0,0
2,3,0,0,32,0,0,35,668,19.1567,1.584,0.684,0.9518,0.9656,0.9341,100,A,B,A,B,3,1,0,0
2,4,0,0,20,0,0,18,683,20.464,1.5284,0.4138,0.5665,0.8905,0.9544,48,A,B,A,B,3,1,0,0
2,5,0,0,10,0,0,8,666,19.0119,1.569,0.5436,0.0,1.0,0.9852,25,A,B,A,B,3,1,0,0
2,6,0,0,7,0,0,14,694,19.2559,1.5147,0.8631,0.0,0.971,0.9544,29,A,B,A,B,4,0,0,0
2,7,0,0,10,0,0,14,656,17.7939,1.5709,0.971,0.684,0.9183,0.9911,37,A,B,A,B,4,0,0,0
2,8,0,0,16,0,0,13,674,18.9741,1.5784,0.9968,0.8631,0.7219,0.9612,45,A,B,A,B,4,0,0,0
2,9,0,0,9,0,0,8,664,18.5383,1.5827,0.8631,1.0,0.7219,0.9183,25,A,B,A,B,4,0,0,0
2,10,0,0,11,0,0,5,707,18.7819,1.497,0.8631,0.971,0.5917,0.9183,22,A,B,A,B,4,0,0,0
2,11,0,0,11,0,0,4,698,20.1091,1.4728,0.9183,0.8113,0.9457,0.0,22,A,B,A,B,4,0,0,0
2,12,0,0,8,0,0,10,691,18.5061,1.5546,0.971,0.7642,0.65,0.8113,24,A,B,A,B,4,0,0,0
2,13,0,0,3,0,0,10,661,17.9406,1.4412,0.8113,0.9183,0.9183,0.7219,21,neutral,B,A,B,4,0,0,0
2,14,0,0,6,0,0,4,595,16.1044,1.5656,0.9183,0.0,0.65,0.7219,15,A,neutral,A,B,4,0,0,0
2,15,0,0,14,0,0,13,676,19.6701,1.5269,0.0,0.971,0.469,0.7642,34,A,B,A,B,4,0,0,0
2,16,0,0,14,0,0,11,672,18.2729,1.5069,0.7219,0.8113,0.5917,0.65,31,A,B,A,B,4,0,0,0
2,17,0,0,10,0,0,11,704,19.9133,1.5437,0.9911,1.0,0.9544,0.9957,38,A,B,A,B,1,1,0,0
2,18,0,0,14,0,0,16,624,18.0821,1.582,0.65,0.9852,0.684,0.7793,44,A,B,A,B,3,1,0,0
2,19,0,0,10,0,0,14,710,19.1224,1.5657,0.7219,1.0,0.8113,0.684,34,A,B,A,B,4,0,0,0
2,20,0,0,7,0,0,3,674,18.3544,1.4618,0.8113,1.0,1.0,0.7219,19,A,B,A,neutral,4,0,0,0
2,21,0,0,9,0,0,10,690,18.7118,1.5831,0.0,0.9852,0.65,0.994,28,A,B,A,B,4,0,0,0
2,22,0,0,12,0,0,6,659,18.9536,1.5262,1.0,1.0,0.684,0.0,26,A,B,A,B,4,0,0,0
2,23,0,0,9,0,0,3,682,18.1514,1.4618,0.8113,0.9183,0.9183,0.9183,19,A,B,A,B,4,0,0,0
2,24,0,0,12,0,0,11,661,18.0038,1.5647,0.0,1.0,0.5917,0.65,31,A,B,A,B,4,0,0,0
2,25,0,0,13,0,0,10,661,19.1157,1.5766,1.0,0.9183,0.0,0.9183,35,A,B,A,B,4,0,0,0
