seed,window,A_islands,A_nodes_in_isl,A_c_nodes,B_islands,B_nodes_in_isl,B_c_nodes,boundary_links,boundary_weight,concept_entropy,r0_entropy,r1_entropy,r2_entropy,r3_entropy,total_c_nodes,r0_concept,r1_concept,r2_concept,r3_concept,global_k,div_flag,merge_count,split_count
16,1,0,0,922,0,0,855,688,19.1128,1.5843,0.9316,0.9208,0.898,0.9315,2677,A,B,A,B,0,0,0,0
16,2,0,0,230,0,0,211,727,19.3082,1.5821,0.9716,0.9609,0.9147,0.8941,687,A,B,A,B,1,1,0,0
16,3,0,0,48,0,0,36,671,19.6315,1.5746,0.799,0.9666,0.9766,0.9294,129,A,B,A,B,0,1,0,0
16,4,0,0,5,0,0,9,647,18.0263,1.5284,0.9183,0.8813,1.0,0.971,24,A,B,A,B,4,1,0,0
16,5,0,0,4,0,0,11,604,17.1772,1.4655,0.9183,0.9852,1.0,0.7642,26,A,B,A,B,4,1,0,0
16,6,0,0,11,0,0,21,686,19.4486,1.3743,0.8631,0.4395,0.8113,0.0,37,A,B,A,B,4,0,0,0
16,7,0,0,12,0,0,12,696,19.4998,1.5839,0.971,0.8905,0.8113,1.0,37,A,B,A,B,4,0,0,0
16,8,0,0,13,0,0,8,655,18.7889,1.4806,0.5917,0.9183,0.5436,0.7219,26,A,B,A,B,4,0,0,0
16,9,0,0,11,0,0,9,692,19.1198,1.5161,0.8631,0.0,0.5917,0.9183,25,A,B,A,B,4,0,0,0
16,10,0,0,10,0,0,5,693,19.8321,1.4741,0.9911,0.9183,0.9544,1.0,29,A,B,A,B,4,0,0,0
16,11,0,0,14,0,0,10,656,17.8936,1.57,0.8454,0.8454,0.971,0.9183,35,A,B,A,B,4,0,0,0
16,12,0,0,14,0,0,6,706,20.5771,1.4784,0.8113,0.9183,0.7219,0.9183,27,A,B,A,B,4,0,0,0
16,13,0,0,13,1,2,14,609,17.947,1.5644,0.9183,0.8631,0.9799,1.0,46,A,B,A,B,4,0,0,0
16,14,0,0,9,0,0,17,694,18.6441,1.5259,0.9852,0.7496,0.971,0.9957,44,A,B,A,B,4,0,0,0
16,15,0,0,12,0,0,10,713,20.1125,1.5794,0.9911,0.9183,0.5436,0.9183,32,A,B,A,B,3,1,0,0
16,16,0,0,17,0,0,15,665,20.5547,1.5516,0.994,0.5917,0.6194,0.684,42,A,B,A,B,4,1,0,0
16,17,0,0,15,0,0,9,680,19.1226,1.4855,0.8366,0.0,0.7219,0.8113,30,A,B,A,B,1,1,0,0
16,18,0,0,10,0,0,6,705,20.2509,1.5505,0.5436,0.9183,0.971,1.0,23,A,B,A,B,4,1,0,0
16,19,0,0,19,0,0,14,656,17.6344,1.5222,0.3912,0.9183,0.7642,0.8113,42,A,B,A,B,4,1,0,0
16,20,0,0,24,0,0,12,661,18.1631,1.4354,0.4395,0.7219,0.5436,0.9852,44,A,B,A,B,4,0,0,0
16,21,0,0,19,0,0,10,645,17.4912,1.5371,0.8631,0.9852,0.8113,0.9183,43,A,B,A,B,4,0,0,0
16,22,0,0,11,0,0,7,657,17.8363,1.5494,0.971,0.9852,0.9544,0.971,30,A,B,A,B,4,0,0,0
16,23,0,0,7,0,0,13,671,18.3715,1.541,0.971,0.684,0.9852,0.9852,30,A,B,A,B,4,0,0,0
16,24,0,0,9,0,0,9,692,18.3377,1.5828,0.7219,0.5917,0.8631,0.9852,26,A,B,A,B,4,0,0,0
16,25,0,0,13,0,0,11,692,20.147,1.5735,0.971,0.8113,0.7793,0.9975,39,A,B,A,B,4,0,0,0
