seed,window,A_islands,A_nodes_in_isl,A_c_nodes,B_islands,B_nodes_in_isl,B_c_nodes,boundary_links,boundary_weight,concept_entropy,r0_entropy,r1_entropy,r2_entropy,r3_entropy,total_c_nodes,r0_concept,r1_concept,r2_concept,r3_concept,global_k,div_flag,merge_count,split_count
52,1,1,2,947,1,2,840,663,19.2239,1.5832,0.9107,0.9296,0.8827,0.9376,2670,A,B,A,B,0,0,0,0
52,2,0,0,192,0,0,156,723,19.9794,1.5797,0.8454,0.975,0.896,0.9552,528,A,B,A,B,3,1,0,0
52,3,0,0,32,0,0,29,605,15.7926,1.575,0.7219,0.8113,0.9183,0.9457,85,A,B,A,B,0,1,0,0
52,4,0,0,10,0,0,10,632,17.1674,1.5657,0.9852,0.9911,0.994,0.8631,34,A,B,A,B,1,1,0,0
52,5,0,0,8,0,0,11,674,19.8306,1.5037,0.971,0.5436,0.994,0.7793,37,A,neutral,A,B,4,1,0,0
52,6,0,0,10,0,0,13,632,17.617,1.5566,0.8631,0.65,0.65,0.9183,31,A,B,A,B,4,1,0,0
52,7,0,0,2,0,0,8,677,18.2993,1.3222,0.0,0.0,0.971,1.0,22,neutral,B,A,B,1,1,0,0
52,8,0,0,6,0,0,9,659,20.8876,1.5305,1.0,0.0,1.0,0.5917,27,A,B,A,neutral,4,1,0,0
52,9,0,0,12,0,0,13,648,17.1409,1.5787,0.994,0.684,0.971,1.0,40,A,B,A,B,3,1,0,0
52,10,1,3,12,0,0,8,689,20.251,1.5647,0.9183,0.5917,0.971,0.971,31,A,B,A,B,1,1,0,0
52,11,0,0,16,0,0,9,649,16.5926,1.5436,0.8631,0.9852,0.4138,0.9852,40,A,B,A,B,4,0,0,0
52,12,0,0,4,0,0,8,709,18.4959,1.5305,0.9183,0.971,0.9183,0.8631,18,A,B,A,B,4,0,0,0
52,13,1,3,8,0,0,10,640,18.2357,1.5566,0.5436,1.0,0.9183,1.0,31,A,B,A,B,4,0,0,0
52,14,0,0,10,0,0,6,699,19.3085,1.5189,0.5436,1.0,0.9852,0.9183,29,A,B,A,B,4,0,0,0
52,15,1,1,7,0,0,9,676,18.2619,1.5241,0.8631,1.0,0.9183,0.9852,30,A,B,A,B,4,0,0,0
52,16,0,0,10,0,0,12,671,18.1138,1.5794,0.0,0.9183,1.0,0.8113,32,A,B,A,B,3,1,0,0
52,17,1,2,13,0,0,16,625,17.8064,1.5796,0.5917,0.684,0.9968,0.8813,43,A,B,A,B,3,1,0,0
52,18,0,0,11,0,0,12,671,19.3713,1.5838,0.8113,0.7219,0.994,0.9183,35,A,B,A,B,4,0,0,0
52,19,0,0,6,0,0,5,632,17.5327,1.325,0.8113,0.0,0.0,0.0,12,A,B,A,neutral,4,0,0,0
52,20,0,0,6,0,0,6,677,19.6047,1.571,0.9183,0.9544,0.9183,0.9183,20,A,B,A,B,4,0,0,0
52,21,0,0,15,0,0,8,698,19.0812,1.5391,0.9799,0.9544,0.5033,0.9852,36,A,B,A,B,4,0,0,0
52,22,0,0,8,0,0,6,700,20.1046,1.5751,0.9852,0.8113,0.7219,0.971,21,A,B,A,B,4,0,0,0
52,23,0,0,15,0,0,18,611,17.6452,1.5794,1.0,0.9403,0.7793,0.684,48,A,B,A,B,4,0,0,0
52,24,0,0,12,0,0,11,666,18.0505,1.5275,0.5917,0.5033,0.5917,1.0,29,A,B,A,B,4,0,0,0
52,25,0,0,18,0,0,22,610,16.1886,1.5782,0.9544,0.65,0.9852,0.8813,58,A,B,A,B,3,1,0,0
