seed,window,A_islands,A_nodes_in_isl,A_c_nodes,B_islands,B_nodes_in_isl,B_c_nodes,boundary_links,boundary_weight,concept_entropy,r0_entropy,r1_entropy,r2_entropy,r3_entropy,total_c_nodes,r0_concept,r1_concept,r2_concept,r3_concept,global_k,div_flag,merge_count,split_count
14,1,0,0,879,0,0,823,648,18.0595,1.5844,0.9168,0.9146,0.9162,0.9449,2573,A,B,A,B,0,0,0,0
14,2,0,0,245,0,0,241,671,18.9434,1.5849,0.9343,0.8865,0.8952,0.9378,726,A,B,A,B,0,1,0,0
14,3,0,0,25,0,0,39,637,17.3834,1.558,0.9852,0.8256,0.795,0.8404,92,A,B,A,B,4,0,0,0
14,4,0,0,8,0,0,8,651,18.5444,1.5822,0.9183,0.971,0.7219,0.8631,23,A,B,A,B,1,1,0,0
14,5,0,0,9,0,0,14,659,18.1467,1.558,0.9852,0.6194,0.9544,0.971,33,A,B,A,B,1,1,0,0
14,6,0,0,12,0,0,19,696,19.2633,1.5596,0.7219,0.874,0.9852,0.9799,48,A,B,A,B,4,0,0,0
14,7,0,0,12,0,0,24,717,18.5195,1.5294,0.9544,0.8524,0.9975,0.7496,57,A,B,A,B,4,0,0,0
14,8,0,0,7,0,0,13,694,18.7208,1.5269,0.971,0.9183,0.994,0.7642,34,A,B,A,B,3,1,0,0
14,9,0,0,3,0,0,6,660,19.1929,1.433,0.9183,1.0,0.971,0.971,19,A,B,A,B,4,0,0,0
14,10,0,0,15,0,0,22,687,18.867,1.5674,1.0,0.6962,0.9887,0.684,55,A,B,A,B,4,0,0,0
14,11,0,0,12,0,0,14,647,17.637,1.5813,0.9544,0.8454,1.0,0.5917,40,A,B,A,B,4,0,0,0
14,12,1,3,16,0,0,13,677,19.6639,1.547,0.7496,0.684,0.9911,0.0,38,A,B,A,B,3,1,0,0
14,13,0,0,19,0,0,14,674,18.3538,1.5736,0.8631,0.9957,0.8905,0.5033,49,A,B,A,B,4,0,0,0
14,14,0,0,7,1,1,4,640,17.352,1.4937,0.971,0.971,0.971,0.0,21,A,B,A,B,4,0,0,0
14,15,0,0,15,1,2,9,661,19.4756,1.4531,0.7219,0.8113,0.5436,0.0,29,A,B,A,B,4,0,0,0
14,16,0,0,17,0,0,13,702,20.9713,1.5002,0.6194,0.469,0.8113,0.9183,37,A,B,A,B,4,0,0,0
14,17,0,0,9,0,0,14,649,17.2229,1.5571,0.8113,0.8366,0.971,0.9183,37,A,B,A,B,4,0,0,0
14,18,0,0,9,1,2,19,644,18.5426,1.4467,0.65,0.684,0.9183,0.65,35,A,B,A,B,4,0,0,0
14,19,0,0,6,1,1,13,678,19.1595,1.5179,0.7219,0.971,0.9183,0.7642,30,A,B,A,B,4,0,0,0
14,20,0,0,11,0,0,13,687,19.4426,1.5538,1.0,0.9852,0.9183,0.9911,42,A,B,A,B,1,1,0,0
14,21,0,0,17,0,0,9,643,17.2138,1.5245,0.9852,0.9852,0.6962,0.65,36,A,B,A,B,3,1,0,0
14,22,0,0,10,0,0,13,668,19.6743,1.5763,0.65,0.994,0.9544,0.7642,34,A,B,A,B,3,1,0,0
14,23,0,0,12,0,0,11,663,17.9891,1.5816,0.8113,0.9911,0.971,0.7642,36,A,B,A,B,3,1,0,0
14,24,0,0,7,0,0,6,667,18.1468,1.5644,0.8631,0.971,1.0,0.9183,22,A,B,A,B,3,1,0,0
14,25,0,0,9,0,0,7,650,16.9888,1.5774,0.9183,0.971,0.9544,0.7219,24,A,B,A,B,3,1,0,0
