seed,window,A_islands,A_nodes_in_isl,A_c_nodes,B_islands,B_nodes_in_isl,B_c_nodes,boundary_links,boundary_weight,concept_entropy,r0_entropy,r1_entropy,r2_entropy,r3_entropy,total_c_nodes,r0_concept,r1_concept,r2_concept,r3_concept,global_k,div_flag,merge_count,split_count
66,1,0,0,898,0,0,804,699,18.8546,1.5833,0.9066,0.9263,0.9266,0.9431,2582,A,B,A,B,0,0,0,0
66,2,0,0,236,0,0,200,678,19.387,1.5806,0.8498,0.9443,0.9008,0.8924,637,A,B,A,B,0,1,0,0
66,3,0,0,34,1,3,31,688,20.023,1.5735,0.5586,0.971,0.9457,0.7219,90,A,B,A,B,1,1,0,0
66,4,1,3,8,0,0,15,702,19.5951,1.4748,0.8113,0.7219,0.65,0.7496,29,A,B,A,B,1,1,0,0
66,5,0,0,14,0,0,14,694,19.053,1.4958,0.5436,0.0,0.5436,0.971,34,A,B,A,B,4,0,0,0
66,6,0,0,11,0,0,7,719,19.9256,1.5343,0.65,0.65,0.8113,1.0,24,A,B,A,B,4,0,0,0
66,7,0,0,7,0,0,8,700,19.6099,1.4816,0.9183,0.9457,1.0,0.8113,31,A,B,A,neutral,3,1,0,0
66,8,0,0,11,0,0,10,700,17.8102,1.5601,0.5033,0.7219,0.9852,0.5917,28,A,B,A,B,3,1,0,0
66,9,0,0,13,0,0,11,632,17.419,1.5779,0.7642,1.0,0.994,0.8813,38,A,B,A,B,4,0,0,0
66,10,0,0,14,0,0,16,668,19.5472,1.5684,0.8813,0.8113,0.9457,0.65,41,A,B,A,B,3,1,0,0
66,11,0,0,12,0,0,15,681,18.9963,1.5722,0.9799,0.7219,0.8631,0.7642,38,A,B,A,B,4,0,0,0
66,12,0,0,14,0,0,16,683,19.4988,1.5461,0.8113,0.0,0.8631,0.8113,39,A,B,A,B,4,0,0,0
66,13,0,0,11,0,0,13,701,19.0401,1.569,0.9544,0.9183,0.5917,0.7642,33,A,B,A,B,4,0,0,0
66,14,0,0,11,0,0,12,674,19.0164,1.5838,1.0,0.9911,0.8454,0.7642,35,A,B,A,B,4,0,0,0
66,15,0,0,5,0,0,8,704,19.3451,1.5157,0.9183,0.9911,0.0,1.0,24,A,B,A,B,4,0,0,0
66,16,1,2,9,0,0,11,706,19.5621,1.5614,1.0,0.994,0.5917,1.0,34,A,B,A,B,1,1,0,0
66,17,0,0,7,0,0,8,652,18.1779,1.569,0.9183,0.9852,0.8631,0.9544,25,A,B,A,B,4,0,0,0
66,18,0,0,12,0,0,6,678,19.0808,1.5262,0.684,0.0,0.8113,0.994,26,A,neutral,A,B,4,0,0,0
66,19,0,0,9,0,0,3,646,19.3255,1.4618,0.7219,0.9183,0.8631,0.8113,19,A,B,A,neutral,4,0,0,0
66,20,0,0,5,0,0,6,679,18.6342,1.5715,0.8113,0.971,0.9183,0.9183,18,A,B,A,B,4,0,0,0
66,21,0,0,4,0,0,4,665,18.6557,1.4681,0.5436,0.0,0.0,1.0,17,neutral,B,A,B,4,0,0,0
66,22,0,0,9,0,0,10,635,17.26,1.5746,0.8113,0.9911,0.5436,0.65,31,neutral,B,A,B,3,1,0,0
66,23,0,0,8,0,0,9,660,18.1126,1.5653,0.9183,0.65,0.7219,0.9183,23,A,B,A,B,3,1,0,0
66,24,0,0,9,0,0,10,688,19.6644,1.5697,0.65,0.8113,0.7219,0.9852,26,A,B,A,B,4,0,0,0
66,25,1,2,10,0,0,8,678,18.7028,1.5546,0.9183,0.8631,0.5917,0.8113,24,A,B,A,B,3,1,0,0
