seed,window,A_islands,A_nodes_in_isl,A_c_nodes,B_islands,B_nodes_in_isl,B_c_nodes,boundary_links,boundary_weight,concept_entropy,r0_entropy,r1_entropy,r2_entropy,r3_entropy,total_c_nodes,r0_concept,r1_concept,r2_concept,r3_concept,global_k,div_flag,merge_count,split_count
57,1,0,0,969,0,0,851,666,19.0411,1.5829,0.8959,0.9503,0.8979,0.9281,2735,A,B,A,B,0,0,0,0
57,2,0,0,247,0,0,238,705,21.3421,1.5846,0.8602,0.9499,0.9097,0.9145,720,A,B,A,B,0,1,0,0
57,3,0,0,39,0,0,31,699,20.1677,1.5787,0.8631,0.951,0.8404,0.9799,105,A,B,A,B,1,1,0,0
57,4,0,0,14,0,0,11,739,20.0708,1.5762,0.8813,0.7642,0.9457,0.9911,39,A,B,A,B,4,1,0,0
57,5,0,0,7,0,0,10,723,19.5082,1.5514,0.971,0.971,0.7219,0.9911,29,A,B,A,B,4,1,0,0
57,6,0,0,11,0,0,7,695,19.3871,1.5494,0.9852,0.7219,0.7642,0.9183,30,A,B,A,B,3,1,0,0
57,7,0,0,5,0,0,4,722,20.025,1.4675,1.0,0.7219,0.971,0.971,19,A,neutral,A,B,4,1,0,0
57,8,0,0,12,0,0,6,675,20.143,1.5306,0.9183,0.971,0.5917,0.9852,28,A,B,A,B,4,0,0,0
57,9,0,0,12,0,0,10,658,18.4473,1.5656,0.8631,0.7219,0.0,0.994,30,A,B,A,B,4,0,0,0
57,10,0,0,11,0,0,10,667,18.6074,1.5407,0.0,0.8631,0.8631,0.8631,27,A,B,A,B,3,1,0,0
57,11,0,0,13,0,0,11,708,19.5496,1.5779,0.9457,0.994,0.971,0.65,38,A,B,A,B,4,0,0,0
57,12,0,0,11,1,1,11,644,18.5023,1.5327,0.8631,0.9968,1.0,0.9852,41,A,B,A,B,4,0,0,0
57,13,0,0,11,0,0,4,691,18.7644,1.4728,0.8113,0.0,0.8631,0.971,22,A,B,A,B,4,0,0,0
57,14,0,0,9,0,0,9,670,17.6799,1.5613,0.7219,0.9183,0.65,0.8813,24,A,B,A,B,4,0,0,0
57,15,1,2,12,0,0,11,645,17.5915,1.5749,0.7642,0.7219,0.9544,0.8813,32,A,B,A,B,3,1,0,0
57,16,0,0,15,0,0,14,697,19.0296,1.5523,0.684,0.8454,0.8113,0.8113,38,A,B,A,B,4,0,0,0
57,17,0,0,13,0,0,9,634,17.7959,1.5653,0.8813,0.971,0.5917,0.9544,35,A,B,A,B,4,0,0,0
57,18,0,0,20,0,0,14,683,19.2721,1.5632,0.6723,0.8905,0.971,0.9544,48,A,B,A,B,4,0,0,0
57,19,0,0,6,0,0,9,671,18.2042,1.543,0.9183,0.9852,1.0,0.9183,26,A,B,A,B,4,0,0,0
57,20,0,0,9,0,0,14,688,19.1089,1.5403,0.9183,0.9183,0.8631,0.5033,31,A,B,A,B,4,0,0,0
57,21,0,0,8,0,0,15,703,20.3897,1.5387,0.8631,0.9799,1.0,0.5033,34,A,B,A,B,4,0,0,0
57,22,0,0,5,0,0,8,686,19.9611,1.5589,0.9183,0.9183,0.8113,0.5917,20,A,B,A,B,4,0,0,0
57,23,0,0,5,0,0,9,638,17.2173,1.538,0.971,0.9183,0.0,0.8813,23,A,B,A,B,4,0,0,0
57,24,0,0,14,0,0,11,655,18.4298,1.5752,0.9799,0.8631,0.8813,0.5917,36,A,B,A,B,4,0,0,0
57,25,0,0,8,0,0,7,692,18.7593,1.5147,0.9911,0.9852,1.0,0.971,29,A,B,A,B,4,0,0,0
