seed,window,A_islands,A_nodes_in_isl,A_c_nodes,B_islands,B_nodes_in_isl,B_c_nodes,boundary_links,boundary_weight,concept_entropy,r0_entropy,r1_entropy,r2_entropy,r3_entropy,total_c_nodes,r0_concept,r1_concept,r2_concept,r3_concept,global_k,div_flag,merge_count,split_count
54,1,1,2,860,0,0,891,628,17.5819,1.5846,0.9414,0.9247,0.9214,0.9123,2656,A,B,A,B,0,0,0,0
54,2,0,0,223,0,0,241,681,18.3062,1.584,0.9495,0.8841,0.9465,0.83,688,A,B,A,B,3,1,0,0
54,3,0,0,44,1,2,50,626,17.6661,1.5699,0.7335,0.8338,0.9044,0.888,129,A,B,A,B,0,1,0,0
54,4,0,0,15,0,0,16,668,18.4718,1.5436,0.684,0.7219,0.9183,0.7219,40,A,B,A,B,1,1,0,0
54,5,1,1,13,0,0,10,668,18.5245,1.5766,0.971,1.0,0.0,0.971,35,A,B,A,B,4,0,0,0
54,6,0,0,12,0,0,5,679,18.9182,1.4908,1.0,0.8113,0.0,0.9911,29,A,neutral,A,B,4,0,0,0
54,7,0,0,6,0,0,9,696,19.3559,1.5653,0.971,0.971,0.971,0.8113,23,A,B,A,B,4,0,0,0
54,8,0,0,16,0,0,11,690,18.7953,1.5684,0.9367,0.9852,0.9911,0.5436,41,A,B,A,B,4,0,0,0
54,9,0,0,17,0,0,12,635,16.96,1.5365,0.4138,0.9911,0.5917,0.8813,38,A,B,A,B,4,0,0,0
54,10,0,0,9,0,0,12,721,20.1845,1.5632,0.0,0.971,0.9183,0.8113,29,A,B,A,B,4,0,0,0
54,11,0,0,19,0,0,15,651,18.3565,1.5743,0.9183,0.9799,0.7642,0.9183,54,A,B,A,B,4,0,0,0
54,12,1,2,20,0,0,18,661,19.3383,1.571,0.874,0.874,1.0,0.9957,63,A,B,A,B,1,1,0,0
54,13,0,0,21,2,4,15,671,18.7626,1.5702,0.0,0.9612,1.0,0.9887,56,A,B,A,B,4,0,0,0
54,14,0,0,12,0,0,7,680,18.4861,1.5448,0.4138,0.8113,0.7219,0.9183,27,A,B,neutral,B,4,0,0,0
54,15,0,0,6,0,0,7,634,16.7827,1.5052,0.0,0.7219,0.0,0.8113,16,A,B,neutral,B,4,0,0,0
54,16,0,0,7,0,0,9,689,18.7706,1.5755,0.9544,0.9183,1.0,0.8631,25,A,B,A,B,4,0,0,0
54,17,0,0,8,1,2,4,625,18.8782,1.51,0.971,0.9183,0.8631,0.9183,21,A,B,A,B,4,0,0,0
54,18,0,0,10,0,0,10,697,20.8767,1.4834,0.0,0.9852,0.0,0.5917,24,A,B,A,B,4,0,0,0
54,19,1,2,10,0,0,10,705,20.4166,1.5794,0.9544,1.0,0.994,0.5033,32,A,B,A,B,4,0,0,0
54,20,0,0,11,0,0,7,643,17.0039,1.5494,0.9183,1.0,0.9799,0.9544,30,A,B,A,B,4,0,0,0
54,21,0,0,15,0,0,5,687,20.5424,1.4338,1.0,1.0,0.8113,0.7219,37,A,B,A,neutral,4,0,0,0
54,22,1,2,13,0,0,5,675,19.7252,1.4378,1.0,0.9183,0.8113,0.9183,35,A,B,A,B,1,1,0,0
54,23,0,0,16,0,0,7,628,17.4754,1.4995,0.9457,1.0,0.684,0.9183,39,A,B,A,B,3,1,0,0
54,24,0,0,14,0,0,9,674,17.8015,1.5523,0.9544,0.9911,0.469,0.9457,38,A,B,A,B,3,1,0,0
54,25,0,0,14,0,0,11,643,17.0532,1.5487,0.7219,0.9544,0.5917,0.8113,33,A,B,A,B,4,0,0,0
