seed,window,A_islands,A_nodes_in_isl,A_c_nodes,B_islands,B_nodes_in_isl,B_c_nodes,boundary_links,boundary_weight,concept_entropy,r0_entropy,r1_entropy,r2_entropy,r3_entropy,total_c_nodes,r0_concept,r1_concept,r2_concept,r3_concept,global_k,div_flag,merge_count,split_count
51,1,0,0,903,1,1,858,681,19.8416,1.5845,0.9233,0.9248,0.9262,0.9249,2668,A,B,A,B,0,0,0,0
51,2,0,0,251,0,0,232,698,19.2534,1.5839,0.8953,0.9492,0.8874,0.8905,714,A,B,A,B,1,1,0,0
51,3,0,0,32,0,0,21,719,19.6047,1.5632,0.6098,0.9341,0.9024,1.0,78,A,B,A,B,3,1,0,0
51,4,0,0,15,0,0,10,664,18.9598,1.5382,0.8813,0.9457,0.7219,0.7793,44,A,B,A,neutral,4,0,0,0
51,5,0,0,11,0,0,9,647,17.3842,1.5426,0.971,0.9183,0.65,0.8454,36,A,B,A,neutral,4,0,0,0
51,6,0,0,11,0,0,6,655,19.1328,1.543,0.8813,1.0,0.7219,0.9852,26,A,B,A,B,4,0,0,0
51,7,1,2,13,0,0,10,617,18.0949,1.5734,0.9183,0.9457,0.7642,0.8113,33,A,B,A,B,1,1,0,0
51,8,0,0,17,0,0,14,677,18.933,1.5389,0.684,0.65,0.9183,0.7219,40,A,B,A,B,3,1,0,0
51,9,0,0,10,0,0,12,725,21.114,1.5799,0.994,0.971,0.7219,0.8113,34,A,B,A,B,1,1,0,0
51,10,0,0,12,0,0,9,685,18.794,1.571,1.0,0.7219,0.8905,0.65,30,A,B,A,B,1,1,0,0
51,11,0,0,19,0,0,14,674,20.1185,1.5736,0.7219,0.896,1.0,0.8113,49,A,B,A,B,1,1,0,0
51,12,0,0,9,0,0,11,690,19.6637,1.5788,0.8631,0.7642,0.9911,0.9183,31,A,B,A,B,3,1,0,0
51,13,0,0,7,0,0,10,648,17.3445,1.5505,0.0,0.5917,0.971,0.9852,23,A,B,A,B,3,1,0,0
51,14,0,0,5,1,2,11,695,20.0921,1.497,0.0,0.5436,0.8113,1.0,22,A,B,A,B,3,1,0,0
51,15,0,0,12,0,0,5,625,16.1559,1.4615,0.7642,0.9183,1.0,0.9852,32,A,B,A,B,3,1,0,0
51,16,0,0,15,0,0,16,684,18.992,1.5736,0.684,0.9852,0.971,0.8454,51,A,B,A,B,1,1,0,0
51,17,0,0,20,0,0,14,690,18.8358,1.5635,0.9341,0.9957,0.8813,0.9799,55,A,B,A,B,1,1,0,0
51,18,0,0,17,0,0,8,633,17.0218,1.5066,0.8113,1.0,0.994,1.0,43,A,B,A,B,3,1,0,0
51,19,0,0,6,0,0,8,677,18.2914,1.5726,0.7219,0.9852,0.9183,0.0,22,A,B,A,B,4,1,0,0
51,20,0,0,7,0,0,3,693,19.4199,1.5058,0.8113,0.0,1.0,0.0,15,A,neutral,A,B,4,1,0,0
51,21,0,0,8,0,0,8,669,17.2071,1.5822,0.65,0.65,0.971,1.0,23,A,B,A,B,4,1,0,0
51,22,0,0,10,0,0,18,606,16.5699,1.4955,0.8631,0.6194,0.65,0.8813,36,A,B,A,B,4,1,0,0
51,23,0,0,15,0,0,13,663,19.114,1.5735,0.4395,0.8113,0.9544,1.0,39,A,B,A,B,1,1,0,0
51,24,0,0,20,0,0,8,656,18.0176,1.4937,0.6194,0.971,0.971,0.9911,42,A,B,A,B,2,1,0,0
51,25,0,0,8,0,0,6,695,18.7008,1.5546,0.8631,1.0,0.971,1.0,24,A,B,A,B,3,1,0,0
