seed,window,A_islands,A_nodes_in_isl,A_c_nodes,B_islands,B_nodes_in_isl,B_c_nodes,boundary_links,boundary_weight,concept_entropy,r0_entropy,r1_entropy,r2_entropy,r3_entropy,total_c_nodes,r0_concept,r1_concept,r2_concept,r3_concept,global_k,div_flag,merge_count,split_count
56,1,0,0,948,1,1,850,699,19.6971,1.5835,0.9097,0.9193,0.8995,0.9404,2694,A,B,A,B,0,0,0,0
56,2,0,0,293,0,0,229,657,17.9154,1.5776,0.9124,0.9183,0.9099,0.9597,791,A,B,A,B,3,1,0,0
56,3,0,0,59,0,0,46,685,18.7935,1.5775,0.9183,0.885,0.8945,0.9766,159,A,B,A,B,3,1,0,0
56,4,1,2,16,0,0,14,680,19.1794,1.5828,0.9183,0.8113,0.9183,0.9612,45,A,B,A,B,1,1,0,0
56,5,0,0,18,0,0,7,690,18.9337,1.487,0.6194,0.9911,0.8813,0.971,37,A,B,A,B,4,0,0,0
56,6,0,0,10,0,0,13,711,19.6182,1.5734,0.5436,0.971,1.0,0.7642,33,A,B,A,B,4,0,0,0
56,7,0,0,12,0,0,12,630,17.6281,1.5839,0.7642,1.0,0.994,0.684,37,A,B,A,B,3,1,0,0
56,8,0,0,7,0,0,10,716,19.9797,1.4937,0.0,0.0,0.9183,0.971,21,A,B,A,B,4,0,0,0
56,9,0,0,8,0,0,11,630,18.84,1.5727,1.0,0.5436,0.9911,0.9183,29,A,B,A,B,4,0,0,0
56,10,1,1,18,0,0,12,665,18.2861,1.5638,0.971,0.8113,0.7219,0.9852,47,A,B,A,B,4,0,0,0
56,11,0,0,10,0,0,10,670,18.3576,1.5567,1.0,0.8113,0.9544,0.9911,35,A,B,A,B,4,0,0,0
56,12,0,0,6,0,0,5,676,18.1791,1.497,0.9852,1.0,1.0,0.971,22,A,B,A,B,4,0,0,0
56,13,0,0,8,0,0,7,644,19.42,1.5822,0.8113,0.8113,0.8631,0.8113,23,A,B,A,neutral,1,1,0,0
56,14,0,0,12,0,0,12,650,18.5958,1.5484,1.0,0.9183,0.9612,0.971,43,A,B,A,B,1,1,0,0
56,15,0,0,9,1,2,15,670,19.0785,1.5436,0.9852,0.9957,0.8113,0.8113,40,A,B,A,B,1,1,0,0
56,16,0,0,8,0,0,14,653,17.8299,1.5301,0.9544,0.7642,0.971,0.5436,30,A,B,A,B,1,1,0,0
56,17,0,0,10,0,0,9,631,17.707,1.579,0.8113,0.7219,0.9852,0.8631,27,A,B,A,B,4,0,0,0
56,18,1,1,10,0,0,9,674,18.7343,1.5746,0.8113,0.7642,0.8113,0.9183,31,A,B,neutral,B,4,0,0,0
56,19,0,0,12,0,0,10,683,19.8546,1.5799,0.684,1.0,0.971,0.971,34,A,B,A,B,4,0,0,0
56,20,1,2,12,0,0,13,675,19.7036,1.5682,0.7219,0.9183,0.7219,0.8813,34,A,B,A,B,4,1,0,0
56,21,1,2,13,0,0,14,709,20.128,1.5269,0.5033,0.684,0.8631,0.8631,34,A,B,A,B,4,1,0,0
56,22,0,0,9,0,0,12,658,17.5409,1.5726,1.0,0.8366,0.8631,0.9183,33,A,B,A,B,4,1,0,0
56,23,0,0,5,0,0,7,689,20.0409,1.5683,0.971,0.65,0.9183,0.971,19,A,B,A,B,4,1,0,0
56,24,0,0,7,0,0,8,700,18.9261,1.5774,0.0,1.0,0.971,0.971,24,A,B,A,B,4,1,0,0
56,25,0,0,8,0,0,15,668,18.2477,1.5346,0.9183,0.9612,0.9183,0.5436,33,A,B,A,B,4,1,0,0
