seed,window,A_islands,A_nodes_in_isl,A_c_nodes,B_islands,B_nodes_in_isl,B_c_nodes,boundary_links,boundary_weight,concept_entropy,r0_entropy,r1_entropy,r2_entropy,r3_entropy,total_c_nodes,r0_concept,r1_concept,r2_concept,r3_concept,global_k,div_flag,merge_count,split_count
12,1,0,0,910,0,0,847,704,19.2198,1.5842,0.9285,0.9305,0.9202,0.9242,2667,A,B,A,B,0,0,0,0
12,2,0,0,232,0,0,232,684,19.3585,1.5832,0.9202,0.949,0.9406,0.9461,721,A,B,A,B,0,1,0,0
12,3,0,0,33,0,0,25,746,20.8281,1.5504,0.9932,0.976,0.9427,0.9986,101,A,B,A,B,4,1,0,0
12,4,0,0,5,0,0,17,634,16.7917,1.3839,0.971,0.5436,0.0,0.7793,29,A,B,A,B,4,1,0,0
12,5,0,0,7,0,0,18,682,18.1793,1.482,0.8113,0.7219,0.9852,0.971,36,A,B,A,B,4,1,0,0
12,6,0,0,8,0,0,6,648,17.106,1.5546,0.8113,0.971,0.9911,1.0,24,A,B,A,B,4,1,0,0
12,7,0,0,12,0,0,4,667,17.8461,1.4591,0.0,0.8113,0.9183,0.971,24,A,neutral,A,B,4,1,0,0
12,8,0,0,17,1,2,12,657,18.9844,1.5706,0.9852,0.8113,0.8113,0.971,44,A,B,A,B,1,1,0,0
12,9,0,0,13,0,0,26,734,20.7885,1.5156,0.9544,0.4395,0.9968,0.7219,54,A,B,A,B,3,1,0,0
12,10,0,0,8,0,0,11,678,18.0359,1.5647,0.7219,0.65,0.9457,0.9183,31,A,B,A,B,4,0,0,0
12,11,0,0,7,0,0,4,718,18.4989,1.542,1.0,0.9183,0.8113,0.971,18,A,B,A,B,4,0,0,0
12,12,0,0,5,0,0,5,615,16.8028,1.585,1.0,1.0,0.0,0.8113,15,A,B,A,B,4,0,0,0
12,13,0,0,10,0,0,8,659,17.4732,1.5656,0.9183,0.9852,0.7219,0.8631,30,A,B,A,B,4,0,0,0
12,14,0,0,10,0,0,2,696,19.926,1.325,0.9544,0.9183,0.65,0.5917,24,A,B,A,neutral,4,0,0,0
12,15,0,0,6,0,0,8,664,17.8725,1.5546,0.7219,0.8113,0.971,0.9183,24,A,B,A,B,4,0,0,0
12,16,0,0,6,0,0,17,636,17.6837,1.4598,0.8631,0.9799,0.5436,0.7793,40,A,B,neutral,B,4,0,0,0
12,17,1,3,13,0,0,13,673,18.158,1.5746,0.8113,0.9183,0.5436,0.9403,36,A,B,A,B,4,0,0,0
12,18,0,0,10,0,0,10,625,17.0209,1.585,0.9852,0.9183,0.8113,0.9183,30,A,B,A,B,3,1,0,0
12,19,0,0,8,0,0,4,654,17.6116,1.3788,0.8113,0.9183,0.0,0.0,14,A,B,A,B,4,0,0,0
12,20,0,0,10,0,0,4,675,18.37,1.2988,0.0,0.0,0.5436,1.0,16,A,B,A,B,4,0,0,0
12,21,0,0,8,0,0,7,651,18.4402,1.4807,0.0,0.5917,0.8113,0.0,18,A,B,A,B,4,0,0,0
12,22,0,0,11,0,0,10,689,18.8529,1.5601,0.0,0.9457,0.5436,0.971,28,A,B,A,B,3,1,0,0
12,23,0,0,7,0,0,9,650,18.2004,1.5755,0.9852,0.9544,0.8113,0.9183,25,A,B,A,B,4,0,0,0
12,24,0,0,12,0,0,18,681,18.5052,1.5567,0.8631,0.896,0.8813,0.7642,42,A,B,A,B,4,0,0,0
12,25,0,0,15,0,0,10,659,18.4548,1.5613,0.9799,0.9911,0.9183,0.8631,40,A,B,A,B,4,0,0,0
