seed,window,A_islands,A_nodes_in_isl,A_c_nodes,B_islands,B_nodes_in_isl,B_c_nodes,boundary_links,boundary_weight,concept_entropy,r0_entropy,r1_entropy,r2_entropy,r3_entropy,total_c_nodes,r0_concept,r1_concept,r2_concept,r3_concept,global_k,div_flag,merge_count,split_count
62,1,1,2,940,2,4,831,703,20.1132,1.5831,0.9025,0.9442,0.9105,0.921,2664,A,B,A,B,0,0,0,0
62,2,0,0,210,0,0,173,623,16.8468,1.5798,0.9044,0.9658,0.9616,0.8752,588,A,B,A,B,1,1,0,0
62,3,0,0,23,1,1,25,710,18.9991,1.5802,0.9988,0.7642,0.9544,0.9367,76,A,B,A,B,1,1,0,0
62,4,0,0,7,0,0,9,667,19.4697,1.4787,0.971,0.0,0.9183,0.9911,33,A,B,A,B,3,1,0,0
62,5,0,0,13,0,0,9,697,19.5674,1.5165,0.7642,0.0,0.8113,0.8631,28,A,B,A,B,3,1,0,0
62,6,0,0,13,0,0,6,700,19.2515,1.5099,0.8454,0.971,0.65,0.7219,27,A,B,A,B,3,1,0,0
62,7,0,0,5,0,0,6,688,18.4095,1.5656,0.0,0.971,0.9183,0.8113,15,A,B,A,B,3,1,0,0
62,8,0,0,13,0,0,6,666,17.1446,1.4506,0.9183,0.9183,0.684,0.0,24,A,B,A,B,4,1,0,0
62,9,0,0,9,0,0,9,648,18.376,1.5613,0.8631,0.8631,0.9183,0.0,24,A,B,A,B,4,1,0,0
62,10,0,0,9,0,0,11,669,17.7613,1.5722,0.5033,0.9457,1.0,0.9183,28,A,B,A,B,4,1,0,0
62,11,0,0,14,0,0,11,723,20.7595,1.5752,0.8454,0.9183,0.8113,0.9544,36,A,B,A,B,1,1,0,0
62,12,0,0,5,0,0,4,704,19.2189,1.4675,0.9852,0.9183,0.8113,0.971,19,A,B,neutral,B,4,1,0,0
62,13,0,0,7,0,0,8,653,17.4717,1.5294,0.8113,0.0,1.0,0.65,19,A,B,A,B,4,1,0,0
62,14,0,0,7,0,0,13,644,18.2639,1.5303,0.9544,0.9852,0.0,0.684,28,A,B,A,B,4,1,0,0
62,15,0,0,8,0,0,12,644,18.1252,1.5448,0.0,0.8113,0.5917,0.971,27,A,B,A,B,4,1,0,0
62,16,0,0,13,0,0,17,695,19.2945,1.5516,0.5917,0.8631,0.9457,0.5436,40,A,B,A,B,4,0,0,0
62,17,0,0,6,0,0,10,682,18.9475,1.5546,0.971,0.8813,0.8113,0.971,24,A,B,A,B,4,0,0,0
62,18,1,2,21,1,2,17,672,20.4981,1.5376,0.5917,0.9957,0.8113,0.0,49,A,B,A,B,1,1,0,0
62,19,0,0,14,0,0,11,697,19.2729,1.5614,0.971,0.9544,0.7219,0.0,34,A,B,A,B,1,1,0,0
62,20,0,0,16,0,0,12,698,19.175,1.546,0.9911,0.8113,0.0,0.971,37,A,B,A,B,4,0,0,0
62,21,0,0,16,0,0,9,682,18.9292,1.3915,0.0,0.5917,0.8113,0.8113,29,A,B,A,B,4,0,0,0
62,22,0,0,16,0,0,16,648,17.879,1.5726,0.8113,0.65,0.9457,0.8366,44,A,B,A,B,1,1,0,0
62,23,0,0,12,0,0,18,649,18.2282,1.5644,0.8113,0.8813,0.994,0.8366,44,A,B,A,B,1,1,0,0
62,24,0,0,11,0,0,11,691,19.5004,1.5752,0.9612,0.8813,0.971,1.0,36,A,B,A,B,3,1,0,0
62,25,0,0,13,0,0,14,634,18.4005,1.5841,0.9403,0.7219,0.7219,0.994,40,A,B,A,B,3,1,0,0
