seed,window,A_islands,A_nodes_in_isl,A_c_nodes,B_islands,B_nodes_in_isl,B_c_nodes,boundary_links,boundary_weight,concept_entropy,r0_entropy,r1_entropy,r2_entropy,r3_entropy,total_c_nodes,r0_concept,r1_concept,r2_concept,r3_concept,global_k,div_flag,merge_count,split_count
34,1,1,2,850,0,0,871,712,19.592,1.5849,0.9173,0.9236,0.9266,0.9084,2585,A,B,A,B,0,0,0,0
34,2,0,0,176,0,0,184,646,17.8179,1.5834,0.8924,0.905,0.9237,0.8631,524,A,B,A,B,3,1,0,0
34,3,0,0,26,0,0,27,685,18.4844,1.5843,0.8865,0.8113,0.9911,0.9544,81,A,B,A,B,0,1,0,0
34,4,0,0,17,0,0,17,654,18.9738,1.585,1.0,0.9544,0.896,0.7219,51,A,B,A,B,4,0,0,0
34,5,0,0,9,1,2,7,670,19.4854,1.5241,0.9852,0.9852,0.971,1.0,30,A,B,A,B,1,1,0,0
34,6,0,0,13,0,0,9,673,18.3405,1.5682,0.9911,0.971,0.7219,0.8813,34,A,B,A,B,1,1,0,0
34,7,1,3,13,0,0,8,663,18.5267,1.4561,0.9612,0.971,0.9612,0.8113,44,A,B,A,neutral,4,0,0,0
34,8,0,0,17,0,0,11,690,19.7694,1.5627,0.8813,0.9183,0.8631,1.0,42,A,B,A,B,3,1,0,0
34,9,0,0,11,0,0,8,702,18.8787,1.516,0.994,0.8631,0.5917,0.994,36,A,neutral,A,B,4,0,0,0
34,10,0,0,9,0,0,9,689,18.6812,1.5137,0.9544,0.7642,1.0,0.8813,35,A,neutral,A,B,4,0,0,0
34,11,0,0,5,0,0,6,597,15.4301,1.2105,0.7219,0.9544,0.9911,0.7793,35,neutral,B,A,neutral,4,0,0,0
34,12,0,0,6,0,0,3,663,18.7621,1.4591,0.0,0.9183,0.9911,0.8113,18,A,B,A,neutral,4,0,0,0
34,13,0,0,6,1,1,6,672,18.6329,1.5567,0.7219,0.65,0.8631,0.9183,21,neutral,B,A,B,4,0,0,0
34,14,0,0,18,0,0,15,691,18.9829,1.4605,0.7793,0.8631,0.0,0.4395,39,A,B,A,B,4,0,0,0
34,15,0,0,16,0,0,6,646,18.8273,1.4691,0.6194,0.9183,0.65,0.9183,31,A,B,A,B,4,0,0,0
34,16,0,0,20,0,0,14,670,18.0303,1.5697,0.7793,0.971,0.9774,0.9183,52,A,B,A,B,4,0,0,0
34,17,0,0,15,0,0,12,605,17.8511,1.5533,0.8113,0.9612,0.9403,0.9799,47,A,B,A,B,4,0,0,0
34,18,0,0,7,0,0,5,684,18.1851,1.5452,0.9183,0.9183,0.9544,0.8113,21,A,B,A,B,4,0,0,0
34,19,0,0,14,0,0,10,662,18.3263,1.5657,0.8631,0.9852,0.8905,0.5917,34,A,B,A,B,4,0,0,0
34,20,1,2,10,0,0,16,622,18.0954,1.5466,0.8631,0.9799,0.65,0.684,36,A,B,A,B,4,0,0,0
34,21,0,0,10,0,0,18,659,19.4465,1.5395,0.9612,0.8113,0.0,0.8905,40,A,B,A,B,4,0,0,0
34,22,0,0,9,0,0,18,630,17.3323,1.5205,0.9457,0.6962,0.9183,0.9544,38,A,B,A,B,3,1,0,0
34,23,0,0,5,0,0,10,673,17.8726,1.531,0.971,0.8631,1.0,0.8631,23,A,B,A,B,4,0,0,0
34,24,0,0,14,1,3,16,650,17.501,1.5803,0.9799,0.9183,0.8113,0.8631,47,A,B,A,B,4,0,0,0
34,25,0,0,11,0,0,17,609,17.732,1.5579,0.9457,0.9457,0.9183,0.65,40,A,B,A,B,4,0,0,0
