seed,window,A_islands,A_nodes_in_isl,A_c_nodes,B_islands,B_nodes_in_isl,B_c_nodes,boundary_links,boundary_weight,concept_entropy,r0_entropy,r1_entropy,r2_entropy,r3_entropy,total_c_nodes,r0_concept,r1_concept,r2_concept,r3_concept,global_k,div_flag,merge_count,split_count
53,1,0,0,906,0,0,808,663,17.814,1.583,0.9145,0.9193,0.9381,0.9432,2613,A,B,A,B,0,0,0,0
53,2,0,0,232,0,0,196,700,19.3273,1.5802,0.8832,0.9363,0.9484,0.9745,663,A,B,A,B,0,1,0,0
53,3,0,0,38,0,0,28,745,20.5828,1.5631,0.65,0.9799,0.971,0.9991,109,A,B,A,B,4,1,0,0
53,4,0,0,14,0,0,14,689,18.9963,1.5571,0.5033,0.8454,0.8113,0.9183,37,A,B,A,B,4,1,0,0
53,5,0,0,9,0,0,14,667,18.8108,1.5512,0.8813,0.8813,1.0,0.5436,32,A,B,A,B,4,1,0,0
53,6,0,0,12,0,0,5,657,18.4933,1.4899,0.7642,0.971,0.8631,0.9183,24,A,B,A,B,0,1,0,0
53,7,0,0,9,0,0,7,683,18.3044,1.5378,0.9852,0.8631,0.9544,0.8631,29,A,neutral,A,B,4,1,0,0
53,8,0,0,10,0,0,8,687,18.922,1.5566,0.9852,0.9852,0.8813,0.8631,31,A,B,A,B,4,1,0,0
53,9,0,0,4,0,0,8,678,18.0824,1.4949,1.0,0.9544,0.971,0.0,22,A,B,A,B,4,1,0,0
53,10,0,0,10,1,3,13,686,18.2924,1.5734,0.65,0.9799,0.9544,0.5917,33,A,B,A,B,4,1,0,0
53,11,0,0,12,0,0,7,668,19.3616,1.5502,0.5917,1.0,0.971,0.7219,28,A,B,A,B,1,1,0,0
53,12,0,0,3,0,0,8,697,20.1361,1.4772,1.0,0.5917,1.0,0.9183,16,A,B,A,B,1,1,0,0
53,13,0,0,6,0,0,5,671,18.9388,1.519,0.9183,0.971,0.7219,0.971,21,A,B,A,B,3,1,0,0
53,14,0,0,7,0,0,8,697,18.8509,1.569,0.9183,0.9544,0.9544,1.0,25,A,B,A,B,4,1,0,0
53,15,0,0,5,0,0,6,695,19.7761,1.5395,1.0,0.9183,0.971,0.9183,20,A,B,A,B,4,1,0,0
53,16,0,0,7,0,0,10,693,18.9941,1.5505,0.7219,0.9544,0.8113,0.65,23,A,B,A,B,3,1,0,0
53,17,0,0,12,0,0,7,673,18.974,1.5166,0.7642,0.7219,0.65,0.971,25,A,B,A,B,4,1,0,0
53,18,0,0,7,0,0,9,622,16.7455,1.5774,0.65,0.5917,0.971,1.0,24,A,B,A,B,4,0,0,0
53,19,0,0,10,0,0,8,636,17.7235,1.5774,1.0,0.8113,0.9183,0.9183,28,A,B,A,B,4,0,0,0
53,20,0,0,6,0,0,7,659,18.4112,1.5644,0.9852,0.9544,0.8113,0.9183,22,A,B,A,B,4,0,0,0
53,21,0,0,7,0,0,16,692,18.6871,1.4866,0.994,0.8631,0.9183,0.9957,41,A,B,A,B,4,0,0,0
53,22,0,0,5,0,0,15,661,18.193,1.425,0.9183,0.9641,0.7219,0.9911,38,A,B,neutral,B,4,0,0,0
53,23,0,0,5,0,0,14,667,17.4578,1.4461,0.971,0.9799,0.7642,0.7642,35,A,B,neutral,B,4,0,0,0
53,24,0,0,15,0,0,22,667,18.8545,1.561,0.8905,0.9799,0.971,0.9612,60,A,B,A,B,4,0,0,0
53,25,0,0,15,0,0,18,687,18.5164,1.5794,0.8454,0.9819,0.0,0.9457,48,A,B,A,B,4,0,0,0
