seed,window,A_islands,A_nodes_in_isl,A_c_nodes,B_islands,B_nodes_in_isl,B_c_nodes,boundary_links,boundary_weight,concept_entropy,r0_entropy,r1_entropy,r2_entropy,r3_entropy,total_c_nodes,r0_concept,r1_concept,r2_concept,r3_concept,global_k,div_flag,merge_count,split_count
91,1,0,0,906,0,0,836,667,18.6599,1.5842,0.9193,0.9204,0.909,0.9151,2604,A,B,A,B,0,0,0,0
91,2,0,0,251,0,0,193,653,17.562,1.576,0.9413,0.9807,0.9233,0.8782,684,A,B,A,B,0,1,0,0
91,3,0,0,34,0,0,37,677,18.9113,1.5765,0.9834,0.995,0.9024,0.9183,115,A,B,A,B,3,1,0,0
91,4,0,0,16,0,0,12,667,18.6382,1.5726,0.8905,0.9852,0.9799,0.8113,44,A,B,A,B,4,0,0,0
91,5,1,1,10,0,0,8,688,19.2342,1.5346,1.0,0.7219,0.9911,0.7642,33,A,neutral,A,B,4,0,0,0
91,6,0,0,9,0,0,14,705,19.7374,1.5614,1.0,0.5033,0.8113,0.994,34,A,B,A,B,4,0,0,0
91,7,0,0,13,0,0,17,619,17.1594,1.5728,0.7642,0.5436,0.971,0.9544,43,A,B,A,B,4,0,0,0
91,8,0,0,10,0,0,19,612,17.4242,1.4593,0.5436,0.8813,0.0,0.7219,36,A,B,A,B,4,0,0,0
91,9,0,0,13,0,0,15,706,20.0572,1.5656,0.9183,0.65,0.8631,0.8631,38,A,B,A,B,4,0,0,0
91,10,0,0,6,0,0,4,669,18.5823,1.4607,1.0,0.9852,0.9852,0.9183,21,A,B,A,B,4,0,0,0
91,11,0,0,12,0,0,7,633,17.5124,1.5514,0.65,1.0,0.8813,0.971,29,A,B,A,B,4,0,0,0
91,12,0,0,8,0,0,8,671,18.0994,1.5766,0.8113,0.65,0.9799,0.8113,26,neutral,B,A,B,4,0,0,0
91,13,0,0,15,0,0,12,692,19.2532,1.5774,0.9774,0.9183,0.65,0.469,42,A,B,A,B,4,0,0,0
91,14,1,1,13,1,2,8,652,17.9622,1.512,0.9887,0.8631,0.7219,0.994,39,A,neutral,A,B,1,1,0,0
91,15,0,0,11,0,0,10,634,17.3999,1.5835,0.8631,0.9544,0.8113,0.9544,31,A,B,A,B,4,0,0,0
91,16,0,0,10,0,0,4,636,16.6909,1.4834,0.9183,0.971,0.9852,0.9183,24,A,B,A,B,4,0,0,0
91,17,0,0,6,0,0,6,649,17.8286,1.571,0.9911,0.0,1.0,0.9183,20,A,B,A,B,4,0,0,0
91,18,0,0,9,0,0,6,673,18.3293,1.5644,0.65,0.9852,0.9183,0.9183,22,A,B,A,B,4,0,0,0
91,19,0,0,4,0,0,5,635,17.2066,1.5462,0.7219,1.0,0.0,0.9183,16,A,B,neutral,B,4,0,0,0
91,20,0,0,9,0,0,12,654,18.6512,1.5682,0.9544,0.9544,1.0,0.8813,34,A,B,A,B,4,0,0,0
91,21,0,0,14,0,0,12,650,18.2406,1.5621,0.7219,0.8813,0.5917,0.9544,35,A,B,A,B,4,0,0,0
91,22,1,2,15,0,0,18,672,19.7245,1.5568,0.469,0.9612,0.5917,0.8631,44,A,B,A,B,4,0,0,0
91,23,0,0,7,0,0,21,681,18.1719,1.4492,0.971,0.994,0.9852,0.3228,40,A,B,A,B,4,0,0,0
91,24,0,0,12,0,0,13,689,19.0182,1.5557,0.5436,0.9183,0.8631,0.8113,33,A,B,A,B,4,0,0,0
91,25,0,0,11,0,0,7,672,18.9022,1.5343,0.7219,0.8113,0.971,0.7219,24,A,B,A,B,4,0,0,0
