window,alive_nodes,alive_links,n_clusters,n_encapsulated,n_candidates,mean_cluster_size,max_cluster_size,mean_density_ratio,max_density_ratio,encap_events_total,dissolve_events_total,mean_inner_entropy,max_inner_entropy,total_inner_triangles,motif_recurrence_count,pressure_events,nodes_shielded,hardened_links_count,mean_hardening,k_star,entropy,entropy_delta,milestone,physics_seconds
22,4875,2925,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0.0,3,1.956,-0.0014,1,185.8
23,4869,2973,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0.0,3,1.9761,0.0201,1,182.3
24,4863,2978,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0.0,3,1.9502,-0.0258,1,183.7
25,4856,3016,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0.0,3,1.9924,0.0422,1,179.9
26,4851,2979,1,0,1,3.0,3,0.5,0.5,0,0,0,0,0,0,34,0,0,0.0,3,1.9794,-0.013,1,172.6
27,4851,2951,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0.0,3,1.9201,-0.0593,1,181.4
28,4846,2907,1,0,1,4.0,4,0.56,0.56,0,0,0,0,0,0,23,0,0,0.0,3,1.9269,0.0068,1,179.7
29,4838,2931,1,0,1,4.0,4,1.5,1.5,0,0,0,0,0,0,23,0,0,0.0,3,1.9428,0.0159,1,180.0
30,4829,2938,2,0,2,3.0,3,0.33,0.44,0,0,0,0,0,0,21,0,0,0.0,3,1.972,0.0291,2,185.3
31,4826,3005,4,0,4,3.8,4,0.45,0.67,0,0,0,0,0,0,24,0,0,0.0,3,1.9926,0.0206,2,177.3
32,4822,2940,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0.0,3,1.9764,-0.0162,2,176.6
33,4818,2983,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0.0,3,1.977,0.0006,1,183.2
34,4807,2937,2,0,2,4.0,5,0.44,0.89,0,0,0,0,0,0,33,0,0,0.0,3,1.9727,-0.0043,1,173.6
35,4799,2985,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0.0,3,1.953,-0.0197,1,182.3
36,4796,2965,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0.0,3,1.9716,0.0186,1,181.2
37,4794,2930,1,0,1,5.0,5,0.8,0.8,0,0,0,0,0,0,17,0,0,0.0,1,1.9737,0.0022,1,183.5
38,4788,2871,1,0,1,4.0,4,0.33,0.33,0,0,0,0,0,0,19,0,0,0.0,1,1.9294,-0.0444,1,167.7
39,4787,2985,1,0,1,3.0,3,0.33,0.33,0,0,0,0,0,0,28,0,0,0.0,3,1.9764,0.047,2,181.6
40,4780,2950,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0.0,3,1.8973,-0.0791,2,181.3
41,4778,2959,4,0,4,5.0,5,0.68,1.25,0,0,0,0,0,0,16,0,0,0.0,3,1.9839,0.0866,1,180.8
42,4777,2963,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0.0,3,1.9824,-0.0014,1,185.7
43,4775,2994,1,0,1,5.0,5,0.8,0.8,0,0,0,0,0,0,29,0,0,0.0,3,1.9649,-0.0175,1,178.8
44,4772,2931,1,0,1,5.0,5,0.32,0.32,0,0,0,0,0,0,16,0,0,0.0,3,1.9622,-0.0027,1,177.0
45,4766,2864,1,0,1,5.0,5,1.2,1.2,0,0,0,0,0,0,25,0,0,0.0,3,1.9728,0.0105,2,175.9
46,4760,2928,2,0,2,4.0,4,1.2,1.5,0,0,0,0,0,0,23,0,0,0.0,3,1.9636,-0.0092,2,181.0
47,4754,2957,1,0,1,5.0,5,0.4,0.4,0,0,0,0,0,0,20,0,0,0.0,3,1.9518,-0.0118,2,180.5
48,4753,2903,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0.0,3,1.8978,-0.0539,2,171.5
49,4745,2779,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0.0,3,1.987,0.0891,1,183.5
50,4738,2930,2,0,2,5.0,5,0.24,0.25,0,0,0,0,0,0,26,0,0,0.0,3,1.9322,-0.0547,1,183.2
