window,alive_nodes,alive_links,n_clusters,n_encapsulated,n_candidates,mean_cluster_size,max_cluster_size,mean_density_ratio,max_density_ratio,encap_events_total,dissolve_events_total,mean_inner_entropy,max_inner_entropy,total_inner_triangles,motif_recurrence_count,pressure_events,nodes_shielded,hardened_links_count,mean_hardening,k_star,entropy,entropy_delta,milestone,physics_seconds
27,4881,2973,1,0,1,5.0,5,0.53,0.53,0,0,0,0,0,0,27,0,0,0.0,1,1.9749,0.0325,1,177.0
28,4875,2982,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0.0,3,1.9067,-0.0682,1,174.2
29,4873,3003,1,0,1,3.0,3,0.67,0.67,0,0,0,0,0,0,26,0,0,0.0,3,1.9439,0.0371,1,181.9
30,4870,3097,1,0,1,5.0,5,0.24,0.24,0,0,0,0,0,0,20,0,0,0.0,3,1.9439,0.0,1,182.8
31,4867,2973,3,0,3,3.7,4,0.7,1.0,0,0,0,0,0,0,19,0,0,0.0,1,1.9569,0.0131,2,178.4
32,4864,3005,2,0,2,4.0,5,0.2,0.4,0,0,0,0,0,0,21,0,0,0.0,1,1.9227,-0.0343,2,186.0
33,4860,2963,2,0,2,4.5,5,0.67,1.12,0,0,0,0,0,0,14,0,0,0.0,1,1.9526,0.03,2,179.2
34,4851,2912,1,0,1,5.0,5,0.9,0.9,0,0,0,0,0,0,26,0,0,0.0,1,1.9713,0.0187,2,180.0
35,4843,2988,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0.0,1,1.8851,-0.0862,2,182.8
36,4832,2989,1,0,1,5.0,5,0.64,0.64,0,0,0,0,0,0,25,0,0,0.0,3,1.9167,0.0316,1,181.1
37,4826,3034,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0.0,3,1.6825,-0.2342,1,182.4
38,4819,2959,1,0,1,3.0,3,0.0,0.0,0,0,0,0,0,0,30,0,0,0.0,3,1.9057,0.2232,1,182.8
39,4814,3008,2,0,2,5.0,5,0.68,0.96,0,0,0,0,0,0,24,0,0,0.0,3,1.966,0.0603,1,179.1
40,4812,2951,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0.0,3,1.9713,0.0053,2,181.9
41,4807,2968,1,0,1,5.0,5,0.58,0.58,0,0,0,0,0,0,16,0,0,0.0,3,1.9275,-0.0439,1,183.8
42,4802,2953,1,0,1,5.0,5,0.55,0.55,0,0,0,0,0,0,24,0,0,0.0,3,1.9568,0.0294,1,187.3
43,4795,2896,1,0,1,4.0,4,1.12,1.12,0,0,0,0,0,0,18,0,0,0.0,3,1.9841,0.0273,2,182.0
44,4789,2828,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0.0,3,1.987,0.0028,2,185.2
45,4784,2863,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0.0,3,1.9803,-0.0066,1,180.2
46,4781,2996,1,0,1,5.0,5,0.27,0.27,0,0,0,0,0,0,31,0,0,0.0,3,1.9797,-0.0006,1,179.4
47,4777,2920,4,0,4,4.8,5,1.06,2.0,0,0,0,0,0,0,13,0,0,0.0,1,1.9553,-0.0244,1,183.5
48,4775,2938,3,0,3,4.3,5,0.6,0.8,0,0,0,0,0,0,17,0,0,0.0,3,1.9981,0.0428,2,183.3
49,4772,2937,2,0,2,5.0,5,0.53,1.07,0,0,0,0,0,0,18,0,0,0.0,3,1.9628,-0.0353,2,174.4
50,4766,2871,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0.0,3,1.8342,-0.1286,2,176.9
