seed,window,rate,n_C,r_000,r_001,r_010,r_011,r_100,r_101,r_110,r_111,bd_0,bd_1,sz_0,sz_1,f_0,f_1,intr_0,intr_1,intr_2p,cp_full_types,cp_full_entropy
789,1,0.005,115,93,13,0,9,0,0,0,0,107,8,111,4,63,52,98,9,8,16,2.6597
789,2,0.005,86,67,10,0,6,0,0,0,3,80,6,86,0,44,42,75,6,5,16,2.6264
789,3,0.005,50,32,12,0,4,0,0,0,2,46,4,50,0,29,21,47,2,1,11,2.6204
789,4,0.005,21,14,3,0,0,0,0,0,4,17,4,21,0,13,8,16,0,5,8,2.5061
789,5,0.005,25,16,4,0,5,0,0,0,0,21,4,25,0,9,16,22,1,2,9,2.5805
789,6,0.005,21,12,4,0,5,0,0,0,0,18,3,19,2,11,10,17,3,1,12,3.2369
789,7,0.005,9,7,0,0,2,0,0,0,0,7,2,9,0,4,5,9,0,0,4,1.7527
789,8,0.005,7,7,0,0,0,0,0,0,0,7,0,7,0,2,5,5,1,1,4,1.6645
789,9,0.005,14,9,3,0,2,0,0,0,0,12,2,14,0,6,8,10,2,2,8,2.8424
789,10,0.005,17,12,1,0,1,0,0,0,3,14,3,17,0,5,12,12,2,3,8,2.604
789,11,0.005,22,21,1,0,0,0,0,0,0,22,0,22,0,6,16,15,4,3,7,2.2065
789,12,0.005,15,8,2,0,1,0,0,0,4,11,4,15,0,9,6,15,0,0,7,2.5493
789,13,0.005,22,17,1,0,0,0,0,0,4,18,4,22,0,12,10,20,1,1,7,2.1536
789,14,0.005,24,16,7,0,1,0,0,0,0,23,1,24,0,15,9,20,3,1,9,2.5198
789,15,0.005,12,11,1,0,0,0,0,0,0,12,0,12,0,8,4,12,0,0,3,1.1887
789,16,0.005,23,20,1,0,1,0,0,0,1,22,1,21,2,16,7,20,1,2,7,2.0614
789,17,0.005,22,21,0,0,1,0,0,0,0,21,1,22,0,11,11,16,3,3,6,2.1147
789,18,0.005,22,15,4,0,2,0,0,0,1,19,3,21,1,8,14,20,1,1,9,2.5829
789,19,0.005,10,9,1,0,0,0,0,0,0,10,0,10,0,3,7,9,1,0,4,1.6855
789,20,0.005,15,8,4,0,3,0,0,0,0,12,3,15,0,9,6,15,0,0,6,2.3656
789,21,0.005,19,19,0,0,0,0,0,0,0,19,0,19,0,7,12,17,0,2,3,1.2674
789,22,0.005,7,5,0,0,2,0,0,0,0,5,2,7,0,1,6,7,0,0,3,1.1488
789,23,0.005,14,5,4,0,2,0,0,0,3,11,3,14,0,2,12,10,4,0,9,3.0391
789,24,0.005,10,8,0,0,0,0,0,0,2,9,1,10,0,1,9,10,0,0,3,0.9219
789,25,0.005,14,10,0,0,0,0,0,0,4,12,2,14,0,9,5,11,2,1,7,2.5216
