seed,from,to,familiarity
3,2,112,1.2584
3,2,110,15.7849
3,2,102,2.3332
3,2,115,43.0505
3,2,117,2.3062
3,2,118,13.5683
3,2,68,4.3887
3,2,122,9.7261
3,10,45,4.7553
3,10,68,46.2499
3,10,96,39.2287
3,10,102,14.4878
3,10,39,2.7145
3,10,17,20.1785
3,10,90,31.8101
3,10,53,15.075
3,10,110,23.6775
3,10,101,3.3543
3,10,112,5.6418
3,10,114,54.9358
3,10,115,13.1449
3,10,116,1.7048
3,10,118,31.884
3,10,120,5.6306
3,10,119,19.4596
3,10,121,4.8
3,17,102,10.3824
3,17,96,10.5662
3,17,68,17.6522
3,17,2,6.8797
3,17,90,9.0863
3,17,63,2.2884
3,17,101,23.7416
3,17,53,15.6744
3,17,39,2.9023
3,17,10,25.7341
3,17,25,63.1521
3,17,110,20.1452
3,17,112,43.8352
3,17,114,14.7561
3,17,116,1.5043
3,17,115,11.7411
3,17,117,7.4588
3,17,118,32.4383
3,17,119,46.4559
3,17,122,6.7213
3,17,121,9.8536
3,25,96,1.4806
3,25,63,13.7444
3,25,102,9.6043
3,25,53,2.6606
3,25,39,16.2829
3,25,17,35.8739
3,25,112,6.2858
3,25,114,5.6363
3,25,115,1.0882
3,25,117,5.0827
3,25,118,3.9845
3,25,119,7.2892
3,39,68,3.1103
3,39,101,4.7442
3,39,102,6.4546
3,39,25,16.8318
3,39,45,14.7865
3,39,10,2.7145
3,39,63,24.4091
3,39,110,12.425
3,39,114,3.3143
3,39,115,33.9389
3,39,117,32.9239
3,39,118,3.2675
3,39,119,35.7639
3,39,120,10.5919
3,45,10,1.9017
3,45,115,1.3609
3,45,110,1.4421
3,45,114,1.8746
3,45,63,1.6603
3,45,101,10.256
3,45,121,31.2234
3,53,90,17.1574
3,53,25,5.278
3,53,96,30.9913
3,53,2,22.851
3,53,10,27.423
3,53,63,21.5061
3,53,102,3.1545
3,53,101,12.2299
3,53,17,15.6744
3,53,68,22.3692
3,53,39,6.1496
3,53,110,25.359
3,53,112,29.0923
3,53,114,5.0695
3,53,116,1.8887
3,53,115,44.7114
3,53,117,18.8125
3,53,118,11.0954
3,53,119,26.6996
3,53,120,14.3286
3,53,121,33.6915
3,63,10,5.4124
3,63,45,7.708
3,63,101,11.2199
3,63,39,30.9034
3,63,2,3.9201
3,63,53,21.5061
3,63,17,2.2884
3,63,96,3.6105
3,63,102,7.1306
3,63,68,24.3278
3,63,90,4.57
3,63,25,13.7476
3,63,110,20.6784
3,63,112,10.8514
3,63,114,8.8319
3,63,115,23.1143
3,63,116,1.0923
3,63,117,47.5179
3,63,118,39.3213
3,63,119,34.0947
3,63,122,11.5913
3,63,121,6.9749
3,68,96,4.1893
3,68,39,3.1103
3,68,2,7.3185
3,68,10,46.2499
3,68,63,15.5398
3,68,53,7.5012
3,68,102,2.1265
3,68,17,15.6168
3,68,90,26.8538
3,68,110,7.9554
3,68,25,1.9249
3,68,112,7.9104
3,68,114,11.6555
3,68,115,2.8072
3,68,117,14.1836
3,68,119,14.7674
3,68,121,29.998
3,90,17,6.2177
3,90,96,3.1639
3,90,2,5.1199
3,90,53,7.2592
3,90,101,22.4278
3,90,10,31.8101
3,90,63,4.5009
3,90,68,26.8538
3,90,110,4.4503
3,90,112,3.3181
3,90,114,2.2422
3,90,115,23.629
3,90,117,8.4771
3,90,118,4.4054
3,90,120,3.0232
3,90,119,6.688
3,96,39,1.4725
3,96,68,5.395
3,96,10,39.8213
3,96,17,10.5662
3,96,53,24.33
3,96,101,4.8472
