seed,from,to,familiarity
16,13,47,3.542
16,13,6,25.9282
16,13,28,14.5045
16,13,46,17.0607
16,13,48,37.3703
16,13,111,27.5075
16,13,112,5.0572
16,13,115,25.0284
16,13,114,37.5283
16,13,116,1.7846
16,13,118,7.1984
16,13,119,9.7111
16,13,122,4.8884
16,13,121,7.6802
16,13,120,10.7911
16,13,124,34.3258
16,13,128,1.4799
16,13,129,1.5626
16,13,130,18.5905
16,26,47,6.3097
16,26,27,2.4645
16,26,28,1.1375
16,26,48,3.4184
16,26,46,35.1575
16,26,112,21.8376
16,26,115,1.5461
16,26,111,15.0839
16,26,114,6.4697
16,26,119,19.7994
16,26,116,12.4641
16,26,118,11.4177
16,26,121,1.8533
16,26,124,40.3658
16,26,126,4.0498
16,26,128,2.7585
16,26,129,3.5653
16,26,130,8.4445
16,27,26,1.8626
16,27,47,3.8545
16,27,115,7.8218
16,27,111,4.0062
16,27,116,2.5095
16,27,121,2.8885
16,27,112,15.0669
16,27,114,1.6741
16,27,28,2.1226
16,27,122,29.0024
16,27,124,1.8473
16,27,126,35.2173
16,27,119,26.8288
16,27,46,16.1595
16,28,6,8.0034
16,28,48,7.7088
16,28,47,6.3322
16,28,26,1.1375
16,28,13,14.5045
16,28,46,4.4757
16,28,111,5.7803
16,28,112,10.5377
16,28,115,1.7309
16,28,114,9.4789
16,28,116,25.9901
16,28,118,22.6499
16,28,119,24.1083
16,28,120,1.7223
16,28,124,31.6859
16,28,27,2.2533
16,28,121,16.64
16,28,128,3.7144
16,28,129,3.6228
16,46,6,23.7206
16,46,48,2.588
16,46,13,17.0607
16,46,47,10.9789
16,46,26,35.1575
16,46,28,4.4757
16,46,111,8.3753
16,46,112,16.9376
16,46,114,10.4651
16,46,115,8.5342
16,46,119,3.861
16,46,116,2.1282
16,46,27,16.6545
16,46,122,26.5652
16,46,118,4.4841
16,46,120,33.185
16,46,124,2.0582
16,46,126,2.7595
16,46,128,6.8388
16,47,26,6.3097
16,47,13,3.542
16,47,6,7.1891
16,47,28,6.3322
16,47,46,10.9789
16,47,27,5.9303
16,47,48,9.1616
16,47,112,4.0643
16,47,111,3.1144
16,47,115,4.0341
16,47,118,6.9529
16,47,116,5.9673
16,47,119,15.4416
16,47,121,13.1705
16,47,122,11.1912
16,47,126,1.3692
16,47,124,7.2502
16,47,120,3.3082
16,47,128,1.4594
16,48,27,10.3754
16,48,28,12.9076
16,48,46,7.8861
16,48,13,39.9204
16,48,26,6.7404
16,48,6,14.3598
16,48,47,11.9535
16,48,111,36.283
16,48,112,20.602
16,48,115,5.0197
16,48,114,51.1962
16,48,116,37.2164
16,48,119,38.0576
16,48,118,1.966
16,48,122,17.6343
16,48,121,34.2465
16,48,124,26.3382
16,48,120,5.0149
16,48,126,30.5948
16,48,128,24.5199
16,48,129,20.336
16,48,130,1.6787
16,111,48,36.283
16,111,28,7.1514
16,111,47,7.8642
16,111,13,27.7336
16,111,46,8.9722
16,111,26,15.8736
16,111,6,14.1911
16,111,112,15.8363
16,111,115,28.886
16,111,114,6.6388
16,111,27,7.147
16,111,116,42.795
16,111,118,31.2686
16,111,119,5.823
16,111,120,15.2085
16,111,122,61.7307
16,111,121,32.0567
16,111,124,19.4743
16,111,126,18.0228
16,111,129,32.3501
16,112,6,25.1787
16,112,27,16.2342
16,112,111,15.8363
16,112,28,15.1901
16,112,47,17.8471
16,112,26,22.2498
16,112,48,20.602
16,112,46,27.5995
16,112,115,11.3476
16,112,13,10.5517
16,112,114,34.6521
16,112,116,16.2361
16,112,119,33.9765
16,112,118,1.7375
16,112,120,23.5466
16,112,122,36.0062
16,112,121,23.0794
16,112,123,1.8696
16,112,124,13.7208
16,112,126,36.3302
16,112,129,20.9891
16,112,130,12.1843
16,114,115,15.2291
16,114,6,1.016
16,114,47,1.9417
16,114,111,8.5837
16,114,28,9.8625
16,114,112,35.9369
16,114,46,10.5069
16,114,13,37.5781
16,114,27,1.799
16,114,118,1.4115
16,114,26,6.5713
16,114,48,40.789
16,114,119,499.9917
16,114,120,35.8379
16,114,122,11.658
16,114,121,32.1085
16,114,123,1.6279
16,114,124,53.0705
16,114,126,7.267
16,114,128,1.3589
16,114,130,15.9638
16,115,114,15.6054
