seed,from,to,familiarity
17,15,79,1.6938
17,15,65,4.4848
17,15,78,1.7819
17,15,20,9.8869
17,15,25,27.8297
17,15,16,9.9434
17,15,24,5.9776
17,15,40,4.1328
17,15,82,29.0695
17,15,86,13.2353
17,15,89,42.1
17,15,87,17.382
17,15,88,34.1692
17,15,90,10.6679
17,15,95,12.0876
17,15,97,496.6479
17,15,98,5.8225
17,15,100,1.2259
17,15,96,31.2331
17,16,65,24.6621
17,16,78,18.9667
17,16,40,55.084
17,16,20,27.163
17,16,24,19.7783
17,16,25,18.876
17,16,15,11.0341
17,16,79,11.6565
17,16,82,9.9485
17,16,86,19.802
17,16,90,15.8246
17,16,88,32.9098
17,16,87,4.635
17,16,89,16.3872
17,16,95,28.6506
17,16,98,59.1709
17,16,97,4.1994
17,16,96,7.6007
17,16,100,42.5164
17,16,101,8.0631
17,16,102,11.4889
17,20,24,32.7171
17,20,79,9.3863
17,20,65,41.3548
17,20,16,27.163
17,20,40,6.8586
17,20,78,33.2731
17,20,15,8.3842
17,20,25,27.9112
17,20,82,24.5363
17,20,90,53.8019
17,20,88,41.3699
17,20,87,37.0925
17,20,86,6.7756
17,20,89,9.0464
17,20,95,25.801
17,20,96,49.4151
17,20,98,42.336
17,20,97,51.6956
17,20,99,1.1181
17,20,100,60.2392
17,20,101,37.8822
17,20,102,20.1146
17,24,25,30.4707
17,24,20,13.9179
17,24,65,49.7977
17,24,78,18.0435
17,24,16,8.8461
17,24,15,5.9776
17,24,79,21.2911
17,24,82,13.6649
17,24,86,5.1584
17,24,88,3.0292
17,24,90,11.3398
17,24,89,1.2453
17,24,87,15.0978
17,24,95,48.0723
17,24,97,41.9026
17,24,96,14.913
17,24,98,15.1286
17,24,102,2.8832
17,25,15,30.6422
17,25,24,33.1498
17,25,65,32.0904
17,25,40,2.6139
17,25,78,10.1568
17,25,16,18.876
17,25,20,27.9112
17,25,79,26.8031
17,25,82,9.2168
17,25,87,27.7329
17,25,88,16.4438
17,25,89,21.661
17,25,86,49.7891
17,25,90,26.3625
17,25,95,39.3125
17,25,97,37.3826
17,25,96,24.9962
17,25,98,34.0263
17,25,100,19.9401
17,25,99,1.0776
17,25,101,4.8516
17,40,79,19.796
17,40,16,38.8769
17,40,15,1.79
17,40,25,2.3647
17,40,20,6.7023
17,40,82,1.4994
17,40,86,1.2814
17,40,87,29.741
17,40,89,47.4657
17,40,90,16.0795
17,40,88,12.804
17,40,95,9.8508
17,40,97,18.6358
17,40,96,43.459
17,40,98,24.2775
17,40,100,16.2797
17,40,101,20.6809
17,40,102,16.1374
17,65,15,4.1684
17,65,16,23.5828
17,65,79,33.3917
17,65,24,49.7977
17,65,20,29.8111
17,65,25,28.1828
17,65,78,5.0847
17,65,82,6.0268
17,65,86,20.7746
17,65,89,37.9283
17,65,88,15.6315
17,65,87,10.1174
17,65,90,15.7042
17,65,95,15.7498
17,65,96,3.0651
17,65,97,25.0088
17,65,98,3.6525
17,65,102,16.4578
17,65,101,7.8578
17,65,100,34.8391
17,78,16,18.9667
17,78,24,19.3817
17,78,65,11.8262
17,78,20,33.2731
17,78,15,2.0982
17,78,25,10.1568
17,78,79,3.9289
17,78,82,17.9174
17,78,87,5.6232
17,78,89,8.8067
17,78,88,22.7837
17,78,90,11.1876
17,78,86,27.5605
17,78,95,9.1946
17,78,96,20.3078
17,78,98,17.9411
17,78,97,26.9045
17,78,100,45.0772
17,78,101,5.9454
17,78,102,39.2026
17,79,15,1.6938
17,79,40,19.7444
17,79,65,33.3917
17,79,20,7.564
17,79,16,10.991
17,79,78,3.0049
17,79,24,21.2911
17,79,25,25.6256
17,79,82,12.1651
17,79,86,13.0345
17,79,88,16.7031
17,79,87,6.1719
17,79,89,11.6057
17,79,95,6.3981
17,79,97,11.9218
17,79,99,1.4409
17,79,98,31.2896
17,79,100,19.6831
17,79,101,13.1055
17,79,96,5.9771
17,82,78,17.9174
17,82,15,29.471
17,82,24,17.3396
17,82,65,30.0905
17,82,16,9.9485
17,82,20,24.5363
17,82,79,13.0389
17,82,40,3.5068
17,82,25,9.2168
17,82,86,9.2431
17,82,89,29.4174
17,82,90,21.5262
17,82,88,29.2055
17,82,87,13.0772
17,82,96,14.3876
17,82,97,8.1872
17,82,95,3.472
17,82,99,1.045
17,82,98,5.9557
17,82,100,24.9137
17,82,101,10.745
17,82,102,9.0771
17,86,16,19.802
17,86,24,14.9971
17,86,40,4.5156
17,86,79,20.7996
17,86,82,9.2431
17,86,65,20.7959
17,86,15,3.2159
17,86,88,24.4375
17,86,25,49.7891
17,86,78,27.5605
17,86,89,12.0753
17,86,90,17.4835
17,86,20,6.7756
17,86,87,12.0818
17,86,95,43.7836
17,86,97,19.3428
17,86,98,40.0414
17,86,96,3.5372
17,86,100,49.2316
17,86,101,14.9533
17,87,78,5.6232
17,87,90,3.928
17,87,40,30.0911
17,87,25,27.7329
17,87,79,18.2044
17,87,15,21.7662
17,87,20,37.0925
17,87,16,4.635
17,87,88,31.8004
17,87,89,37.2065
17,87,65,15.3011
17,87,86,12.0818
17,87,82,13.0772
17,87,24,21.1109
17,87,95,19.6593
17,87,97,7.0828
17,87,96,2.0646
17,87,98,31.4267
17,87,99,2.2324
17,87,100,36.3483
17,87,102,20.8299
17,88,20,41.3699
17,88,25,16.4438
17,88,15,35.8272
17,88,89,16.4451
17,88,78,22.7837
17,88,82,29.2055
17,88,40,16.0273
17,88,86,24.4375
17,88,24,6.356
17,88,79,18.5088
17,88,16,32.9098
17,88,87,31.8004
17,88,90,13.6697
17,88,65,16.9848
17,88,95,41.832
17,88,97,14.9691
17,88,96,58.1364
17,88,98,54.2504
17,88,99,2.3099
17,88,100,38.9239
17,89,40,57.5208
17,89,82,29.4174
17,89,88,16.4451
17,89,15,39.8573
17,89,78,8.8067
17,89,25,21.661
17,89,90,29.6534
17,89,65,39.4087
17,89,79,18.4428
17,89,86,12.0753
17,89,87,37.2065
17,89,16,16.3872
17,89,24,8.9802
17,89,20,9.0464
17,89,95,17.5338
17,89,97,59.1926
17,89,96,13.4101
17,89,99,1.3527
17,89,98,29.0802
17,89,100,21.3833
17,89,101,23.7606
17,89,102,20.7918
17,90,87,3.928
17,90,20,53.8019
17,90,82,21.5262
17,90,40,22.2167
17,90,16,15.8246
17,90,89,29.6534
17,90,78,11.1876
17,90,15,2.5112
17,90,86,17.4835
17,90,65,17.7638
17,90,88,13.6697
17,90,25,26.3625
17,90,79,9.1739
17,90,24,17.8522
17,90,95,38.5042
17,90,96,16.5611
17,90,97,17.5429
17,90,98,50.9759
17,90,100,30.2636
17,90,101,2.2758
17,90,102,10.6101
17,95,65,34.715
17,95,15,14.7679
17,95,88,41.832
17,95,90,38.5042
17,95,86,43.7836
17,95,87,19.6593
17,95,91,1.5468
17,95,25,39.3125
17,95,20,25.801
17,95,24,51.8744
17,95,16,28.6506
17,95,89,17.5338
17,95,40,13.5808
17,95,78,9.1946
17,95,79,18.3215
17,95,96,12.4958
17,95,82,3.472
17,95,97,52.2705
17,95,98,40.0463
17,95,100,30.0086
17,95,102,18.2236
17,96,82,14.3876
17,96,90,16.5611
17,96,95,12.4958
17,96,65,13.8378
17,96,88,58.1364
17,96,25,24.9962
