seed,from,to,familiarity
13,1,52,1.9075
13,1,30,500.0
13,1,57,1.0031
13,1,6,3.311
13,1,63,11.4018
13,1,72,5.8005
13,1,42,40.5486
13,1,8,3.8998
13,1,78,7.0935
13,1,43,4.552
13,1,80,22.283
13,1,79,6.9032
13,1,82,67.2694
13,1,83,34.1098
13,1,85,30.7251
13,1,87,3.6353
13,1,86,9.4099
13,1,91,4.9053
13,1,93,37.3388
13,1,92,4.3929
13,1,94,26.5513
13,1,95,3.388
13,1,96,30.0971
13,6,43,12.4767
13,6,63,10.5583
13,6,79,2.6851
13,6,78,1.4556
13,6,83,3.8873
13,6,87,39.1568
13,6,42,20.2213
13,8,42,34.4586
13,8,63,17.4102
13,8,57,23.3194
13,8,52,37.4018
13,8,6,14.5988
13,8,72,1.7856
13,8,50,1.0086
13,8,43,10.1014
13,8,1,2.8475
13,8,30,25.2585
13,8,79,52.5934
13,8,80,28.6282
13,8,82,52.0811
13,8,83,7.8712
13,8,85,13.3577
13,8,87,2.5357
13,8,86,28.9888
13,8,92,7.7689
13,8,91,22.3509
13,8,93,19.5576
13,8,94,11.5327
13,8,95,5.6247
13,8,96,11.3232
13,8,97,13.8714
13,30,42,35.4793
13,30,6,6.4697
13,30,57,5.5405
13,30,63,29.3224
13,30,72,20.9875
13,30,1,17.9854
13,30,78,30.883
13,30,43,8.8446
13,30,8,25.2585
13,30,52,73.0121
13,30,79,19.1923
13,30,80,28.7943
13,30,82,13.1302
13,30,83,22.8982
13,30,85,6.8599
13,30,87,17.8287
13,30,86,31.1253
13,30,92,20.151
13,30,91,13.7408
13,30,93,47.0758
13,30,94,64.9609
13,30,96,22.4741
13,30,97,24.708
13,42,8,34.4586
13,42,30,35.4793
13,42,52,39.004
13,42,6,43.1906
13,42,63,16.4554
13,42,1,40.4797
13,42,72,5.6202
13,42,43,9.9324
13,42,57,7.4528
13,42,78,19.9746
13,42,79,2.633
13,42,80,13.7972
13,42,82,61.5222
13,42,83,12.9789
13,42,85,36.2555
13,42,86,26.259
13,42,87,16.1008
13,42,92,12.5219
13,42,91,5.09
13,42,94,4.7685
13,42,93,15.6907
13,42,95,6.2986
13,42,97,4.8183
13,42,96,5.2806
13,43,52,17.3618
13,43,72,24.8507
13,43,6,12.5403
13,43,8,10.1014
13,43,63,35.2933
13,43,42,9.9324
13,43,30,8.8446
13,43,57,21.1152
13,43,78,18.9161
13,43,1,2.0797
13,43,79,8.7634
13,43,80,5.8173
13,43,82,34.1151
13,43,85,16.2267
13,43,83,6.2751
13,43,86,13.1042
13,43,87,8.9427
13,43,92,21.5619
13,43,91,12.1564
13,43,93,6.9198
13,43,95,12.1219
13,43,94,13.4662
13,43,97,7.9061
13,43,96,26.7242
13,52,1,1.2893
13,52,42,39.004
13,52,72,9.3838
13,52,8,37.4018
13,52,43,17.3618
13,52,6,14.41
13,52,57,58.9132
13,52,63,19.3039
13,52,30,73.0121
13,52,78,10.4419
13,52,79,13.2964
13,52,80,35.4273
13,52,82,9.1754
13,52,83,11.9671
13,52,85,1.5198
13,52,86,38.5173
13,52,87,15.4219
13,52,92,1.5266
13,52,91,39.1169
13,52,93,6.1575
13,52,94,18.6447
13,52,97,11.805
13,52,96,3.494
13,52,95,4.2371
13,57,8,22.2767
13,57,72,2.3638
13,57,52,21.8017
13,57,63,9.1145
13,57,43,20.3846
13,57,42,1.0726
13,57,80,10.5064
13,57,79,1.1751
13,57,82,7.695
13,57,83,18.7985
13,57,86,1.2839
13,57,85,18.898
13,57,87,17.0128
13,57,92,20.6772
13,57,93,13.2861
13,57,94,27.3259
13,57,95,2.3286
13,57,97,42.3593
13,63,8,17.4103
13,63,1,10.4482
13,63,42,16.4554
13,63,72,9.266
13,63,30,29.3225
13,63,57,9.8307
13,63,43,35.2933
13,63,52,19.3043
13,63,78,69.5729
13,63,6,16.5074
13,63,79,5.1059
13,63,80,34.6474
13,63,82,26.6585
13,63,83,13.6093
13,63,85,70.0608
13,63,87,26.3539
13,63,86,24.7489
13,63,92,32.5914
13,63,91,30.89
13,63,94,27.8687
13,63,93,24.9416
13,63,95,6.1872
13,63,97,31.4496
13,63,96,13.0628
13,72,57,2.3638
13,72,63,3.5323
13,72,43,24.6322
13,72,42,1.2426
13,72,78,10.9412
13,72,30,15.9182
13,72,1,2.1477
13,72,80,18.412
13,72,82,4.2246
13,72,83,6.692
13,72,85,1.9073
13,72,86,44.9046
13,72,91,20.8713
13,72,94,4.1521
13,72,93,14.7253
13,72,95,1.249
13,72,92,3.4893
13,72,96,10.1888
13,72,97,4.9582
13,78,30,30.883
13,78,72,31.5779
13,78,1,6.5974
13,78,57,2.2278
13,78,42,19.9746
13,78,63,69.5729
13,78,52,10.4419
13,78,43,18.9161
13,78,6,2.4173
13,78,79,1.5738
13,78,80,16.1947
13,78,82,44.6644
13,78,83,19.1764
13,78,85,11.5481
13,78,87,22.5471
13,78,92,14.4947
13,78,93,1.6774
13,78,95,13.1875
13,78,96,36.084
13,78,91,15.6101
13,78,97,20.7289
13,79,30,19.1923
13,79,6,4.1967
13,79,43,8.7634
13,79,8,52.5934
13,79,52,13.2964
13,79,72,5.7907
13,79,42,2.633
13,79,78,1.5738
13,79,63,5.1058
13,79,80,20.9506
13,79,1,6.7618
13,79,57,4.2399
13,79,82,23.1935
13,79,83,9.3445
13,79,85,12.7004
13,79,87,10.5206
13,79,86,19.6521
13,79,92,5.0368
13,79,94,3.0235
13,79,93,7.8391
13,79,91,4.6523
13,79,95,6.6044
13,79,97,19.9496
13,80,52,35.4273
13,80,79,20.9506
13,80,6,2.3017
13,80,30,28.7943
13,80,42,13.7972
13,80,72,19.2829
13,80,8,28.6282
13,80,63,34.6474
13,80,57,15.6076
13,80,1,21.6747
13,80,43,5.8173
13,80,82,24.1984
13,80,78,16.1947
13,80,83,38.5939
13,80,85,64.3309
13,80,86,11.1397
13,80,87,3.8747
13,80,91,7.5744
13,80,92,11.3443
13,80,93,52.8142
13,80,94,16.9671
13,80,97,62.5553
13,80,96,46.0234
13,82,6,21.3793
13,82,8,52.0811
13,82,80,24.1984
13,82,63,26.6579
13,82,30,13.1302
13,82,43,34.1151
13,82,52,9.1754
13,82,72,5.6352
13,82,42,61.5221
13,82,79,23.1935
13,82,1,67.2685
13,82,78,44.6644
13,82,57,20.7901
13,82,83,64.0544
13,82,85,40.7923
13,82,86,27.3869
13,82,87,32.5064
13,82,91,12.5382
13,82,92,3.3004
13,82,93,3.8198
13,82,94,32.284
13,82,95,2.1041
13,82,96,21.5861
13,82,97,42.0591
13,83,57,18.7985
13,83,1,11.2624
13,83,72,6.692
13,83,63,15.0295
13,83,52,6.8466
13,83,80,34.7534
13,83,8,7.9963
13,83,82,59.464
