seed,from,to,familiarity
14,0,6,500.0
14,0,36,28.3669
14,0,29,8.6664
14,0,14,27.6424
14,0,84,34.3288
14,0,24,13.9112
14,0,37,36.4983
14,0,7,4.906
14,0,22,15.5334
14,0,86,11.331
14,0,23,7.6691
14,0,89,31.9388
14,0,94,10.7044
14,0,96,7.6738
14,0,97,12.0605
14,0,98,57.4426
14,0,99,18.7397
14,0,101,24.2967
14,0,102,18.9528
14,0,103,8.9715
14,0,105,15.8669
14,0,106,35.6287
14,0,108,1.8436
14,0,110,13.3244
14,0,107,17.052
14,0,111,8.3416
14,6,14,10.995
14,6,36,17.2049
14,6,89,15.45
14,6,7,2.9614
14,6,23,20.167
14,6,84,10.0714
14,6,37,5.5405
14,6,0,4.0636
14,6,86,1.6631
14,6,29,2.2335
14,6,22,11.4335
14,6,94,1.5863
14,6,96,21.7065
14,6,97,5.2506
14,6,99,8.7673
14,6,102,11.8129
14,6,101,10.5252
14,6,105,1.4425
14,6,108,1.5531
14,6,106,9.0582
14,6,110,4.079
14,6,107,4.9049
14,6,111,3.1255
14,6,98,49.5859
14,7,6,1.7964
14,7,37,3.5522
14,7,36,1.3093
14,7,29,40.6106
14,7,96,9.9558
14,7,89,4.8507
14,7,101,9.1771
14,7,102,36.9915
14,7,106,1.7373
14,7,103,1.5
14,7,108,2.4208
14,7,111,24.789
14,7,86,25.4328
14,7,98,3.0494
14,14,6,4.8894
14,14,84,1.6992
14,14,29,2.3538
14,14,22,7.603
14,14,89,17.1095
14,14,23,1.3245
14,14,24,1.5146
14,14,96,1.0751
14,14,97,31.0376
14,14,102,3.174
14,14,101,1.1111
14,14,94,14.8349
14,14,0,3.0763
14,14,98,3.0932
14,14,105,7.9861
14,14,107,2.7691
14,14,86,1.3203
14,14,110,4.4102
14,14,111,36.0198
14,14,106,20.6302
14,22,84,17.1449
14,22,89,24.5687
14,22,36,7.0696
14,22,37,2.4889
14,22,29,1.3982
14,22,14,7.7014
14,22,6,11.4397
14,22,23,4.685
14,22,86,3.8526
14,22,24,12.3685
14,22,94,19.8639
14,22,98,2.652
14,22,97,12.8036
14,22,99,39.3477
14,22,96,1.1333
14,22,101,9.6332
14,22,103,3.0275
14,22,102,4.3815
14,22,105,29.3318
14,22,106,23.1686
14,22,107,48.8986
14,22,110,21.4367
14,22,111,15.5555
14,22,108,1.0319
14,23,86,5.6249
14,23,37,9.6973
14,23,89,22.4645
14,23,6,20.167
14,23,22,4.6843
14,23,14,3.3111
14,23,0,2.5457
14,23,84,40.8402
14,23,29,4.821
14,23,36,11.9366
14,23,94,2.8146
14,23,96,1.6463
14,23,99,2.3028
14,23,98,18.8677
14,23,97,8.5387
14,23,102,46.3035
14,23,103,9.1968
14,23,105,10.5753
14,23,101,35.7052
14,23,106,18.3663
14,23,108,1.8293
14,23,111,9.7701
14,23,110,4.3233
14,23,107,1.2835
14,24,86,2.0361
14,24,37,5.022
14,24,84,21.4511
14,24,36,38.8091
14,24,0,13.7847
14,24,7,5.3789
14,24,89,39.4433
14,24,29,4.8191
14,24,22,14.9345
14,24,6,10.7781
14,24,23,8.0184
14,24,14,17.094
14,24,94,15.4437
14,24,96,8.2035
14,24,97,29.6987
14,24,99,43.1447
14,24,101,14.9707
14,24,98,5.4921
14,24,102,49.1383
14,24,105,24.4535
14,24,106,36.0951
14,24,107,6.0229
14,24,108,1.836
14,24,110,21.0359
14,24,111,7.7879
14,24,112,11.8166
14,29,86,5.8375
