seed,from,to,familiarity
10,0,1,17.492
10,0,23,3.7095
10,0,70,6.9698
10,0,54,28.8655
10,0,83,22.2782
10,0,15,14.2108
10,0,40,22.238
10,0,52,47.3904
10,0,85,5.541
10,0,84,34.1349
10,0,90,6.0685
10,0,93,7.2355
10,0,95,21.5318
10,0,98,7.2952
10,0,100,1.4329
10,0,101,9.0168
10,1,0,8.3412
10,1,52,29.6929
10,1,54,16.5028
10,1,15,11.1583
10,1,83,16.3431
10,1,40,13.4525
10,1,85,8.6768
10,1,84,20.6357
10,1,93,3.0419
10,1,90,3.8327
10,1,98,7.4962
10,1,95,7.6968
10,1,99,1.8084
10,1,100,2.0172
10,15,83,1.5274
10,15,70,11.1631
10,15,0,14.2108
10,15,54,14.4298
10,15,1,13.3409
10,15,52,19.5939
10,15,40,9.8747
10,15,23,1.299
10,15,84,16.1244
10,15,85,20.7294
10,15,90,17.7264
10,15,93,12.9003
10,15,95,18.4981
10,15,98,15.2932
10,15,100,5.5374
10,15,101,8.2728
10,23,54,12.1685
10,23,84,25.1523
10,23,85,4.068
10,23,98,8.5925
10,23,52,11.538
10,23,70,8.2065
10,23,90,1.2524
10,40,23,2.1765
10,40,1,16.0906
10,40,70,17.5443
10,40,0,22.238
10,40,52,73.8856
10,40,84,26.4671
10,40,15,9.8747
10,40,54,22.2641
10,40,83,29.4021
10,40,85,16.1512
10,40,90,18.5176
10,40,93,30.4725
10,40,95,15.8419
10,40,98,23.1197
10,40,100,1.489
10,40,99,1.0942
10,40,101,14.1641
10,52,23,13.8658
10,52,70,14.6452
10,52,54,26.0228
10,52,1,30.3728
10,52,83,11.4771
10,52,40,73.8856
10,52,15,19.5939
10,52,84,5.2413
10,52,0,47.3904
10,52,85,48.9885
10,52,90,18.6647
10,52,93,9.6749
10,52,95,5.0657
10,52,98,9.4494
10,52,100,4.9557
10,52,101,11.5666
10,54,0,28.8655
10,54,83,1.0284
10,54,52,26.0228
10,54,1,17.6936
10,54,70,14.2179
10,54,15,14.4298
10,54,23,13.2204
10,54,84,28.4912
10,54,40,22.2641
10,54,85,12.9241
10,54,90,16.2426
10,54,93,12.361
10,54,95,51.8693
10,54,98,28.9434
10,54,101,11.9553
10,70,83,27.6177
10,70,0,6.9698
10,70,52,14.6452
10,70,23,19.5399
10,70,15,11.1631
10,70,54,14.2179
10,70,40,17.5443
10,70,1,4.1025
10,70,85,11.0251
10,70,84,11.9796
10,70,90,11.0636
10,70,93,11.5158
10,70,95,5.0523
10,70,98,35.7912
10,70,101,11.7702
10,83,0,14.1214
10,83,70,23.1873
10,83,1,16.3431
10,83,52,5.7793
10,83,84,2.0673
10,83,40,29.3709
10,83,85,5.7392
10,83,93,4.2955
10,83,95,11.0516
10,83,98,1.4356
10,83,100,2.2581
10,83,101,6.4387
10,84,40,26.4671
10,84,52,5.2413
10,84,54,28.4912
10,84,1,37.2498
10,84,83,4.598
10,84,85,7.3065
10,84,15,16.1244
10,84,23,30.1515
10,84,70,11.9796
10,84,0,34.1349
10,84,90,11.3023
10,84,93,14.7217
10,84,95,28.5578
10,84,98,6.1263
10,84,100,1.7069
10,84,101,14.573
10,85,84,7.3065
10,85,1,8.9493
10,85,70,11.0251
10,85,52,48.9885
10,85,54,12.9241
10,85,0,5.541
10,85,83,9.3234
10,85,15,20.7294
10,85,40,16.1512
10,85,23,33.3735
10,85,90,11.1243
10,85,93,5.966
10,85,95,25.5002
10,85,98,5.0161
10,85,101,16.8499
10,93,85,5.966
10,93,0,7.2355
10,93,84,14.7217
10,93,70,11.5158
10,93,90,36.7564
10,93,40,30.4725
10,93,15,12.9003
10,93,83,4.3296
10,93,52,9.6749
10,93,1,17.7035
10,93,54,12.361
10,93,95,14.7127
10,93,98,3.4429
10,93,100,2.8979
10,93,101,3.7801
10,95,52,5.0657
10,95,0,21.5318
10,95,83,18.8417
10,95,1,9.5356
10,95,84,28.5578
10,95,54,51.8693
10,95,15,18.4981
10,95,90,31.1346
10,95,85,25.5002
10,95,70,5.0523
10,95,93,14.7127
10,95,40,15.8419
10,95,98,19.5159
10,95,23,5.653
10,95,100,2.3701
10,95,101,2.5191
10,98,95,9.4085
10,98,15,1.0592
10,98,70,24.6584
10,98,54,21.5209
10,98,1,1.0869
10,98,84,5.8121
10,98,23,8.5925
10,98,83,1.4349
10,98,90,1.0176
10,98,40,22.3249
10,101,85,16.8499
10,101,15,2.479
10,101,52,7.8668
10,101,99,1.3487
10,101,70,11.0507
10,101,100,1.4122
10,101,84,14.573
10,101,90,4.7899
10,101,0,8.3264
10,101,23,1.0237
10,101,40,2.1837
10,101,83,6.4387
