window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral
105,4893,3026,2,5,3,1.9727,2,14.7,4,3000,4.5,0.9932,3046.8,26,1.0,66,4,2,1230,0.001244,0.0314,66.482,104,52.4,0.0163,0.006,1,0,0,0,0.068063,0.015625,41,0.7704,4.4315,0.4133,14,5,47
106,4891,3099,1,4,3,1.9774,2,14.5,3125,0,4.56,1.0244,3054.6,4,1.0,64,1,3,1213,0.001069,0.0332,10.6667,105,53.4,0.0172,0.0067,0,0,0,0,0.053708,0.015625,41,0.7091,4.4801,0.4135,12,5,47
107,4890,3081,1,5,3,1.9977,2,14.6,3098,0,4.56,1.0155,3059.6,9,1.0,64,5,5,1204,0.001314,0.0425,26.3158,106,51.1,0.0178,0.0082,1,0,0,0,0.056657,0.015625,37,0.7242,4.4942,0.413,14,4,46
108,4889,3056,1,5,1,1.9629,2,14.6,9,3042,4.51,0.9989,3059.2,14,1.0,64,1,1,1224,0.001139,0.036,40.2299,107,52.0,0.0175,0.0072,1,0,0,0,0.052632,0.015625,38,0.7031,4.5469,0.413,14,4,46
109,4886,3045,1,3,3,1.9462,2,14.6,7,3033,4.5,0.9958,3057.9,12,1.0,63,4,5,1224,0.001075,0.0293,22.5882,108,51.7,0.0159,0.006,0,1,0,0,0.056,0.015625,40,0.721,4.5762,0.4128,13,4,46
110,4886,2993,1,4,3,1.8916,2,14.6,11,2982,4.56,0.9808,3051.7,11,1.0,62,2,3,1227,0.001157,0.0478,28.9017,109,53.3,0.018,0.008,0,1,0,0,0.075843,0.015625,40,0.794,4.6127,0.4122,14,4,44
111,4883,3013,0,0,3,1.8565,2,14.7,0,3013,4.43,0.9885,3048.0,0,1.0,60,0,2,1191,0.000946,0.0344,0.0,110,55.9,0.0191,0.0068,0,0,0,0,0.071633,0.015625,38,0.7819,4.6843,0.4125,13,4,43
112,4883,3022,1,4,1,1.9437,1,14.6,7,3015,4.51,0.9923,3045.5,7,1.0,60,4,4,1208,0.001072,0.0395,16.4835,111,56.5,0.0172,0.0069,0,0,0,0,0.057895,0.015625,38,0.7301,4.7422,0.4122,12,4,44
113,4878,3073,0,0,3,1.9853,1,14.7,3083,0,4.5,1.0117,3049.3,2,1.0,59,2,3,1192,0.000937,0.0341,0.0,112,58.4,0.0179,0.0069,0,0,0,0,0.053977,0.015625,38,0.7105,4.7877,0.4119,12,4,43
114,4874,3099,3,5,3,1.9941,1,14.5,3118,0,4.59,1.0245,3057.2,14,1.0,61,3,1,1212,0.001174,0.0344,35.3535,113,57.3,0.0175,0.0068,2,0,0,0,0.068796,0.015625,39,0.7729,4.8368,0.4114,13,3,45
115,4871,3085,3,5,3,1.957,1,14.7,3079,0,4.56,1.0118,3061.0,18,1.0,65,5,1,1246,0.001212,0.0304,47.1204,114,54.7,0.0169,0.0065,1,0,0,0,0.070886,0.015625,40,0.7796,4.8925,0.4112,15,5,45
116,4868,3061,1,5,3,1.9656,2,14.5,3044,0,4.52,1.0003,3061.1,18,1.0,68,6,3,1277,0.001112,0.0279,44.1176,115,53.2,0.0155,0.0056,1,0,0,0,0.072093,0.015625,40,0.7833,4.9251,0.4109,18,5,45
117,4863,3071,1,5,3,1.9767,2,14.6,3060,0,4.57,1.0053,3062.8,19,1.0,65,1,4,1279,0.001155,0.0305,50.0,116,56.4,0.0166,0.0064,1,0,0,0,0.058524,0.015625,40,0.733,4.9836,0.4104,15,5,45
118,4858,3045,1,3,3,1.9666,2,14.6,4,3031,4.53,0.9947,3061.1,14,1.0,63,1,3,1246,0.000989,0.0303,37.037,117,58.8,0.016,0.0069,0,0,0,0,0.068182,0.015625,39,0.7708,5.0518,0.4107,14,4,45
119,4851,2939,0,0,3,1.9679,2,14.6,0,2934,4.43,0.9638,3049.5,5,1.0,59,0,4,1224,0.000967,0.0299,15.4799,118,63.5,0.0165,0.0066,0,0,0,0,0.068657,0.015625,38,0.7724,5.1204,0.4107,11,4,44
120,4848,3045,1,3,3,1.9585,1,14.6,4,3041,4.53,0.9987,3049.0,4,1.0,59,3,3,1212,0.000901,0.0474,11.6618,119,64.4,0.0173,0.0072,0,0,0,0,0.050139,0.015625,39,0.6884,5.1622,0.411,11,4,44
121,4844,3067,1,5,1,1.9424,1,14.4,3078,0,4.51,1.0101,3052.3,5,1.0,60,1,0,1210,0.001035,0.0369,13.6986,120,64.3,0.017,0.0067,1,0,0,0,0.065963,0.015625,38,0.7631,5.1939,0.411,11,4,45
122,4842,2965,1,5,1,1.8486,2,14.5,2,2953,4.48,0.9741,3044.0,12,1.0,61,3,2,1219,0.001047,0.0368,35.4839,121,64.0,0.0173,0.0073,1,1,0,0,0.067485,0.015625,38,0.7685,5.2522,0.4111,10,4,47
123,4834,3057,0,0,0,1.858,2,14.4,3067,0,4.52,1.0089,3046.8,7,1.0,63,3,1,1222,0.000951,0.0391,20.0573,122,62.9,0.0174,0.0077,0,0,0,0,0.061453,0.015625,37,0.7457,5.2773,0.4113,10,4,49
124,4829,3054,2,3,3,1.8294,1,14.5,3057,0,4.65,1.0054,3048.5,8,1.0,67,7,3,1249,0.000901,0.0345,21.978,123,58.3,0.0156,0.0066,0,0,0,0,0.071618,0.015625,40,0.7818,5.3145,0.4118,10,4,53
125,4827,3075,2,4,3,1.8482,1,14.4,3071,0,4.61,1.0114,3052.2,16,1.0,70,6,3,1289,0.001064,0.0326,38.9294,124,56.7,0.0147,0.0062,0,0,0,0,0.060465,0.015625,40,0.7416,5.3633,0.412,10,5,55
126,4824,3029,3,5,3,1.7883,2,14.4,13,3006,4.48,0.9931,3050.0,23,1.0,71,3,2,1330,0.001145,0.0329,56.2347,125,56.8,0.0146,0.0067,3,0,0,0,0.053991,0.015625,41,0.7106,5.4126,0.4122,10,5,56
127,4824,2975,0,0,3,1.76,2,14.4,12,2958,4.48,0.9777,3042.9,17,1.0,70,0,1,1318,0.001012,0.0278,45.3333,126,58.6,0.0152,0.0058,0,0,0,0,0.068182,0.015625,41,0.7708,5.4782,0.4127,10,5,55
128,4822,2939,0,0,3,1.7817,1,14.3,5,2929,4.38,0.969,3033.0,10,1.0,62,0,8,1278,0.001011,0.0411,29.0698,127,63.5,0.0167,0.0076,0,1,0,0,0.065753,0.015625,40,0.7624,5.5303,0.4127,9,4,49
129,4822,2911,1,5,1,1.8481,1,14.5,4,2898,4.45,0.9635,3021.3,13,1.0,64,5,3,1274,0.000946,0.0325,33.8028,128,62.4,0.0158,0.007,1,0,0,0,0.067751,0.015625,40,0.7694,5.5791,0.4128,9,4,51
130,4820,2998,0,0,3,1.8674,1,14.3,0,2993,4.5,0.993,3019.1,5,1.0,63,0,1,1255,0.000982,0.0318,15.1057,129,64.2,0.0176,0.0069,0,1,0,0,0.060694,0.015625,40,0.7426,5.6398,0.4126,9,4,50
131,4819,2968,2,5,3,1.8375,1,14.3,4,2954,4.52,0.9847,3014.3,14,1.0,64,2,1,1272,0.001121,0.0339,37.4332,130,64.1,0.0165,0.0068,1,0,0,0,0.059896,0.015625,42,0.7391,5.6866,0.4121,11,4,49
132,4818,3044,2,5,3,1.9218,1,14.3,3047,0,4.55,1.0143,3018.8,15,1.0,64,2,2,1295,0.001177,0.0381,39.5778,131,64.9,0.0161,0.0075,2,0,0,0,0.060914,0.015625,42,0.7435,5.7374,0.4117,11,4,49
133,4817,3002,3,5,3,1.9943,2,14.4,8,2989,4.47,0.995,3017.2,13,1.0,65,3,2,1305,0.001139,0.0316,34.7594,132,63.6,0.0164,0.0064,2,0,0,0,0.055263,0.015625,41,0.7173,5.79,0.4115,11,4,50
134,4816,2975,2,5,1,1.972,2,14.3,4,2966,4.45,0.9873,3013.2,9,1.0,64,2,3,1327,0.001069,0.0339,24.3243,133,63.8,0.0156,0.006,1,3,0,0,0.065104,0.015625,41,0.76,5.8239,0.4115,11,4,49
135,4816,3026,0,0,3,1.9368,2,14.3,3026,0,4.5,1.008,3015.7,14,1.0,66,5,3,1317,0.001052,0.033,34.398,134,62.9,0.0162,0.0059,0,0,0,0,0.063679,0.015625,41,0.7546,5.8758,0.4113,11,4,51
136,4816,3023,0,0,3,1.9428,1,14.4,3018,0,4.43,1.0049,3017.3,14,1.0,64,0,2,1312,0.001082,0.0334,32.1782,135,65.5,0.0163,0.0071,0,1,0,0,0.059666,0.015625,40,0.7381,5.9092,0.411,11,3,50
137,4816,2914,1,3,3,1.8237,1,14.3,4,2905,4.46,0.9689,3007.4,9,1.0,67,4,1,1305,0.000927,0.0329,23.8727,136,63.5,0.0152,0.0066,0,0,0,0,0.073418,0.015625,40,0.7872,5.937,0.4107,11,4,52
138,4815,3018,1,3,3,1.8664,1,14.3,3011,0,4.6,1.0044,3008.8,11,1.0,70,5,2,1324,0.000961,0.0289,27.3973,137,61.8,0.0153,0.0066,0,0,0,0,0.05,0.015625,42,0.6875,5.987,0.4099,13,4,53
139,4814,3018,3,4,3,1.9438,2,14.3,3004,0,4.55,1.0046,3010.3,20,1.0,75,9,4,1372,0.000911,0.0293,49.6084,138,58.6,0.0142,0.0055,0,0,0,0,0.05379,0.015625,44,0.7095,6.0311,0.4095,13,5,57
140,4814,3002,0,0,3,1.9717,2,14.4,0,2987,4.51,0.9975,3009.5,15,1.0,70,0,5,1355,0.000936,0.029,38.7812,139,63.6,0.0155,0.0056,0,0,0,0,0.058047,0.015625,44,0.7308,6.0812,0.4091,12,5,53
141,4813,2995,0,0,3,1.992,1,14.4,4,2988,4.55,0.9956,3008.1,7,1.0,68,4,6,1358,0.000854,0.027,8.8798,140,66.5,0.0154,0.0058,0,0,0,0,0.066176,0.015625,43,0.7639,6.113,0.4088,12,3,53
142,4813,2977,0,0,3,1.9542,1,14.3,0,2977,4.51,0.9906,3005.1,0,1.0,64,0,4,1305,0.000814,0.0349,0.0,141,70.2,0.0161,0.0055,0,2,0,0,0.0563,0.015625,41,0.7225,6.1479,0.4085,12,3,49
143,4813,3055,2,4,1,1.9796,1,14.3,3060,0,4.64,1.0201,3011.5,12,1.0,70,9,3,1327,0.000823,0.0336,32.345,142,65.1,0.0162,0.0071,0,0,0,0,0.067183,0.015625,44,0.7674,6.2022,0.4083,13,4,53
144,4813,3074,1,5,3,1.9747,1,14.2,3103,0,4.6,1.0304,3021.2,10,1.0,65,1,6,1273,0.001008,0.0362,26.8097,143,66.9,0.0163,0.0068,1,3,0,0,0.059432,0.015625,42,0.7371,6.2409,0.4078,12,3,50
145,4813,2923,1,3,3,1.9445,2,14.3,4,2914,4.48,0.9705,3011.8,9,1.0,65,3,3,1268,0.0009,0.0353,25.5682,144,67.7,0.0164,0.0065,0,0,0,0,0.067935,0.015625,43,0.77,6.2926,0.4075,15,3,47
146,4810,3012,1,4,1,1.9026,2,14.3,3002,0,4.42,1.0001,3011.8,10,1.0,65,3,3,1262,0.000834,0.0396,22.5352,145,68.6,0.0158,0.0067,0,0,0,0,0.073879,0.015625,42,0.7885,6.3163,0.4073,16,3,46
147,4807,2906,0,0,1,1.9497,2,14.4,4,2902,4.43,0.9681,3001.8,4,1.0,63,0,2,1245,0.00074,0.0391,10.8992,146,71.6,0.0167,0.007,0,0,0,0,0.067708,0.015625,42,0.7692,6.3762,0.4073,15,3,45
148,4806,3027,1,4,1,1.919,1,14.3,3051,0,4.59,1.016,3006.8,4,1.0,62,1,2,1240,0.000853,0.0307,12.9032,147,73.6,0.0169,0.0066,0,0,0,0,0.082822,0.015625,41,0.8113,6.4191,0.4071,14,2,46
149,4806,2953,1,5,1,1.9086,1,14.4,0,2949,4.52,0.9838,3001.7,4,1.0,61,1,2,1220,0.000857,0.0347,11.7647,148,75.4,0.0173,0.0074,1,1,0,0,0.066474,0.015625,39,0.7649,6.4538,0.4068,13,2,46
150,4805,3056,0,0,3,1.8299,2,14.3,3082,0,4.56,1.0241,3009.4,0,1.0,61,0,0,1220,0.000875,0.0369,0.0,149,76.4,0.0172,0.0073,0,0,0,0,0.0625,0.015625,39,0.75,6.4822,0.4066,13,2,46
151,4805,3005,0,0,3,1.8244,1,14.3,0,3005,4.52,0.9987,3008.9,0,1.0,60,0,1,1220,0.000739,0.0356,0.0,150,78.7,0.0172,0.0074,0,0,0,0,0.060274,0.015625,39,0.7408,6.5261,0.4064,13,2,45
152,4805,3041,1,4,1,1.8838,1,14.4,3051,0,4.56,1.0144,3013.5,6,1.0,63,4,1,1233,0.000759,0.0385,17.1429,151,75.9,0.0167,0.0073,0,0,0,0,0.065934,0.015625,40,0.763,6.5618,0.4065,13,3,47
153,4805,2942,0,0,1,1.9049,1,14.3,3,2939,4.41,0.9785,3006.7,3,1.0,61,0,2,1233,0.000843,0.0354,8.547,152,79.1,0.0163,0.0068,0,0,0,0,0.076294,0.015625,40,0.7952,6.5918,0.4066,13,2,46
154,4805,3009,2,5,1,1.8402,1,14.3,2996,0,4.54,1.0007,3006.9,13,1.0,64,4,1,1235,0.00086,0.0479,36.4146,153,75.3,0.018,0.0082,1,1,0,0,0.053191,0.015625,39,0.7062,6.6237,0.4064,15,2,47
155,4805,3033,1,5,3,1.9322,1,14.2,3037,0,4.53,1.0123,3010.8,11,1.0,65,4,3,1267,0.000885,0.0319,25.641,154,75.1,0.0158,0.0068,1,0,0,0,0.071253,0.015625,41,0.7807,6.663,0.406,15,3,47
156,4804,2925,3,5,1,1.8746,2,14.4,3,2908,4.41,0.9741,3002.7,17,1.0,66,5,4,1285,0.000843,0.0364,45.9459,155,74.7,0.0161,0.007,1,0,0,0,0.062338,0.015625,43,0.7493,6.7019,0.4057,15,3,48
157,4804,3026,1,4,3,1.846,2,14.3,3017,0,4.47,1.0091,3005.6,16,1.0,67,6,5,1311,0.001011,0.0294,33.4129,156,74.5,0.015,0.0057,0,0,0,0,0.058824,0.015625,43,0.7344,6.7336,0.4052,15,4,48
158,4803,3017,0,0,3,1.9261,2,14.3,3019,0,4.54,1.0065,3007.6,8,1.0,65,0,2,1273,0.000862,0.0304,19.3705,157,76.0,0.0161,0.0054,0,0,0,0,0.053864,0.015625,41,0.7099,6.7875,0.4051,15,3,47
159,4803,2935,2,3,3,1.9587,1,14.2,8,2917,4.44,0.9781,3000.7,18,1.0,69,8,4,1307,0.000824,0.0307,43.5897,158,72.4,0.0152,0.0059,0,0,0,0,0.056604,0.015625,43,0.724,6.8205,0.405,15,5,49
160,4803,2983,1,5,3,1.9918,1,14.2,7,2966,4.48,0.9947,2999.0,17,1.0,67,1,3,1309,0.000937,0.0384,42.7807,159,75.6,0.0161,0.0066,1,0,0,0,0.061381,0.015625,42,0.7454,6.864,0.4046,15,5,47
161,4802,3016,0,0,3,1.9797,2,14.3,3028,0,4.5,1.0112,3002.5,8,1.0,66,0,1,1302,0.000745,0.0342,15.1899,160,77.7,0.0165,0.006,0,0,0,0,0.06357,0.015625,42,0.7542,6.9202,0.4045,15,4,47
162,4800,3012,1,3,3,1.9592,1,14.2,3005,0,4.59,1.0029,3003.4,7,1.0,66,3,3,1298,0.000724,0.0339,16.2162,161,78.5,0.0161,0.0065,0,0,0,0,0.067708,0.015625,42,0.7692,6.9697,0.4043,16,3,47
163,4798,3023,1,3,1,1.9174,1,14.3,3031,0,4.48,1.0101,3006.6,6,1.0,67,5,4,1308,0.000784,0.0357,11.8483,162,78.3,0.0154,0.0066,0,0,0,0,0.071429,0.015625,45,0.7812,6.9831,0.404,16,3,48
164,4796,2966,1,5,1,1.8438,2,14.2,5,2956,4.52,0.9878,3002.8,10,1.0,65,2,4,1313,0.000872,0.0354,19.7531,163,81.0,0.0155,0.0071,1,0,0,0,0.042453,0.015625,45,0.6319,7.0185,0.4032,14,3,48
165,4795,3056,1,3,1,1.9604,2,14.3,3077,0,4.59,1.0244,3010.5,7,1.0,65,2,2,1308,0.000803,0.0356,13.3333,164,82.0,0.0163,0.0064,0,0,0,0,0.053435,0.015625,43,0.7076,7.0566,0.403,14,3,48
166,4793,2994,0,0,3,1.9785,2,14.2,4,2990,4.49,0.995,3008.9,4,1.0,66,4,3,1308,0.000765,0.0326,10.5541,165,81.7,0.0159,0.0057,0,0,0,0,0.057644,0.015625,43,0.7289,7.1067,0.4029,14,3,49
167,4790,3017,3,5,3,1.9611,1,14.3,2999,0,4.6,1.0033,3010.0,21,1.0,71,8,3,1353,0.000824,0.0312,52.2388,166,76.1,0.0153,0.0062,1,1,0,0,0.064748,0.015625,44,0.7587,7.1472,0.4023,13,4,54
168,4789,2961,2,5,3,1.9954,1,14.1,17,2939,4.53,0.9853,3005.3,22,1.0,74,4,1,1394,0.000854,0.0274,50.6024,167,74.0,0.0146,0.0056,1,0,0,0,0.047945,0.015625,45,0.6741,7.1839,0.4015,14,4,56
169,4784,3014,1,3,1,1.9866,2,14.2,3017,0,4.5,1.0083,3007.9,16,1.0,71,1,4,1398,0.000835,0.0325,36.6133,168,78.0,0.0138,0.0051,0,0,0,0,0.060738,0.015625,45,0.7427,7.2186,0.4009,13,3,55
170,4781,2979,1,5,3,1.9817,2,14.1,5,2969,4.44,0.9913,3005.2,10,1.0,68,1,4,1373,0.000915,0.0276,26.178,169,82.3,0.0142,0.0061,1,0,0,0,0.050251,0.015625,44,0.6891,7.2562,0.4003,13,3,52
171,4776,2955,0,0,3,1.96,2,14.1,0,2955,4.47,0.9849,3000.4,0,1.0,66,0,2,1348,0.000857,0.0376,0.0,170,85.7,0.0161,0.0069,0,0,0,0,0.065163,0.015625,43,0.7602,7.3214,0.4001,13,3,50
172,4775,3002,1,5,3,1.9766,1,14.2,2999,0,4.54,1.0011,3000.8,5,1.0,65,1,2,1345,0.000724,0.0332,13.4409,171,87.6,0.0157,0.0063,1,1,0,0,0.071429,0.015625,41,0.7812,7.3801,0.4004,13,3,49
173,4775,2907,3,5,3,1.9853,1,14.0,6,2886,4.47,0.9716,2991.8,21,1.0,66,4,3,1333,0.001123,0.0374,54.6448,172,84.8,0.016,0.0074,3,2,0,0,0.074866,0.015625,42,0.7913,7.455,0.4004,14,3,49
174,4773,2958,3,5,1,1.9841,2,14.2,13,2941,4.48,0.9898,2988.6,17,1.0,69,3,0,1365,0.000992,0.027,39.5349,173,82.1,0.0151,0.0054,1,0,0,0,0.051685,0.015625,43,0.6977,7.5066,0.4,15,3,51
175,4772,3011,1,3,1,1.969,2,14.1,3016,0,4.56,1.0095,2991.6,4,1.0,69,0,0,1365,0.000899,0.0271,9.3897,174,83.1,0.0147,0.0059,0,0,0,0,0.067873,0.015625,43,0.7698,7.5745,0.3998,15,3,51
176,4771,2997,1,5,3,1.9424,2,14.1,2980,0,4.52,1.0019,2992.2,18,1.0,74,10,5,1416,0.000877,0.0355,39.8126,175,78.4,0.0146,0.0057,1,0,0,0,0.062084,0.015625,46,0.7483,7.6366,0.3995,17,3,54
177,4771,3004,1,5,3,1.9,2,14.0,2991,0,4.58,1.0075,2994.6,26,1.0,75,4,3,1446,0.00094,0.0289,58.4112,176,78.3,0.0137,0.0047,1,0,0,0,0.048889,0.015625,46,0.6804,7.6833,0.399,17,4,54
178,4771,3045,1,4,3,1.8825,2,14.1,3077,0,4.59,1.0296,3003.9,16,1.0,74,1,2,1440,0.000974,0.0284,37.296,177,80.3,0.0143,0.0058,0,0,0,0,0.052516,0.015625,46,0.7025,7.7358,0.3983,17,4,53
179,4768,3022,1,4,3,1.9258,2,14.1,3025,0,4.45,1.0084,3006.6,7,1.0,72,1,3,1438,0.00084,0.0311,16.129,178,83.3,0.0141,0.0057,0,1,0,0,0.053333,0.015625,46,0.707,7.7824,0.3981,16,3,53
180,4767,2883,1,3,3,1.9564,2,14.0,6,2877,4.46,0.9627,2994.8,6,1.0,73,1,0,1421,0.000838,0.0266,16.6667,179,83.1,0.0149,0.0057,0,0,0,0,0.050532,0.015625,45,0.6908,7.8144,0.3978,16,3,54
181,4767,3011,0,0,3,1.9328,2,14.1,3012,0,4.55,1.0067,2996.9,5,1.0,74,5,4,1427,0.000732,0.0275,8.8889,180,82.2,0.0137,0.005,0,1,0,0,0.061311,0.015625,46,0.7452,7.8524,0.3975,16,4,54
182,4763,2928,2,5,1,1.9733,1,14.1,5,2913,4.47,0.9791,2990.4,15,1.0,73,3,4,1426,0.000742,0.0249,33.2542,181,84.2,0.0148,0.0054,2,0,0,0,0.063348,0.015625,45,0.7533,7.8886,0.3974,16,4,53
183,4762,2995,3,5,3,1.981,1,14.2,2970,0,4.59,1.0017,2990.9,26,1.0,79,11,5,1461,0.000736,0.0267,54.1126,182,78.7,0.0137,0.0052,1,0,0,0,0.061728,0.015625,45,0.7469,7.9277,0.3973,17,6,56
184,4759,2973,0,0,3,1.9372,2,14.1,9,2949,4.6,0.9946,2989.2,24,1.0,79,4,4,1464,0.000883,0.0339,56.7376,183,79.6,0.0135,0.0064,0,0,0,0,0.083521,0.015625,46,0.8129,7.9593,0.3972,17,4,58
185,4757,2984,0,0,3,1.9662,1,14.2,9,2965,4.51,0.9984,2988.7,19,1.0,78,0,1,1455,0.000712,0.0273,45.2381,184,81.5,0.0135,0.0052,0,1,0,0,0.068337,0.015625,46,0.7714,7.9935,0.3972,17,4,57
186,4754,3014,0,0,3,1.9108,1,14.1,3024,0,4.5,1.0107,2992.1,0,1.0,71,0,7,1436,0.00069,0.0288,0.0,185,90.2,0.0144,0.0058,0,1,0,0,0.064748,0.015625,46,0.7587,8.0318,0.3971,16,3,52
187,4754,2916,0,0,3,1.8834,1,14.1,0,2916,4.44,0.9769,2984.8,0,1.0,70,0,1,1366,0.000595,0.0312,0.0,186,91.5,0.0155,0.0062,0,1,0,0,0.05949,0.015625,44,0.7374,8.0913,0.397,16,3,51
188,4753,2983,1,4,1,1.9476,1,14.0,5,2978,4.54,0.9994,2984.7,5,1.0,68,2,4,1359,0.000681,0.0343,11.7994,187,93.1,0.0147,0.0066,0,1,0,0,0.06,0.015625,45,0.7396,8.1142,0.3967,16,3,49
189,4751,2824,1,5,3,1.9003,1,14.1,4,2820,4.3,0.951,2969.4,4,1.0,66,1,3,1327,0.000652,0.0348,11.8694,188,93.9,0.0163,0.0064,1,2,0,0,0.06087,0.015625,42,0.7433,8.1693,0.3966,15,3,48
190,4750,3026,0,0,3,1.858,2,14.1,3050,0,4.67,1.0257,2977.4,4,1.0,66,0,0,1319,0.000707,0.0291,10.1523,189,94.9,0.0165,0.0064,0,0,0,0,0.060533,0.015625,42,0.7419,8.1959,0.3963,15,3,48
191,4747,2952,1,4,3,1.7739,1,14.0,8,2944,4.54,0.9923,2975.0,8,1.0,67,1,0,1332,0.00077,0.0366,21.7391,190,94.5,0.0152,0.0062,0,0,0,0,0.065445,0.015625,43,0.7612,8.2142,0.3958,15,3,49
192,4747,3017,1,4,3,1.8447,1,14.1,3037,0,4.55,1.0218,2981.9,10,1.0,65,3,5,1342,0.00073,0.0298,20.9974,191,95.2,0.0158,0.0063,0,2,0,0,0.057072,0.015625,43,0.7262,8.2589,0.3955,14,3,48
193,4746,2963,1,3,3,1.8889,2,13.9,9,2949,4.51,0.9943,2980.1,14,1.0,70,9,4,1332,0.000805,0.0412,33.7349,192,89.3,0.0148,0.0071,0,0,0,0,0.059497,0.015625,42,0.7374,8.2864,0.3949,15,4,51
194,4746,2981,0,0,3,1.8299,2,13.9,2976,0,4.57,1.0009,2980.3,7,1.0,68,0,2,1312,0.000687,0.0298,18.4211,193,92.9,0.0156,0.0063,0,0,0,0,0.054591,0.015625,41,0.7138,8.3236,0.3946,15,4,49
195,4746,2998,3,4,3,1.86,1,13.9,2995,0,4.56,1.0093,2983.3,16,1.0,70,4,2,1351,0.000701,0.0348,33.8983,194,91.2,0.0153,0.0064,0,0,0,0,0.062645,0.015625,43,0.7506,8.3561,0.3943,15,4,51
196,4745,2887,0,0,3,1.8762,1,14.0,6,2881,4.46,0.9707,2974.1,6,1.0,68,0,2,1325,0.000674,0.0308,16.0858,195,94.8,0.0153,0.0063,0,0,0,0,0.069409,0.015625,43,0.7749,8.3818,0.3939,14,4,50
197,4744,2914,0,0,3,1.8458,1,13.8,6,2908,4.33,0.9817,2968.4,6,1.0,67,0,1,1309,0.000641,0.0294,17.9104,196,97.2,0.0154,0.0067,0,0,0,0,0.058824,0.015625,42,0.7344,8.4112,0.3934,14,4,49
198,4743,3020,0,0,3,1.8609,1,13.8,3043,0,4.55,1.0233,2975.7,2,1.0,66,0,1,1309,0.00057,0.0311,5.0251,197,99.7,0.0156,0.0062,0,0,0,0,0.066986,0.015625,42,0.7667,8.4423,0.3933,14,3,49
199,4743,2945,1,5,3,1.825,1,13.3,0,2940,4.46,0.9907,2972.7,5,1.0,64,1,3,1290,0.000573,0.0299,12.987,198,100.5,0.0163,0.0066,1,0,0,0,0.064677,0.015625,41,0.7584,8.4821,0.3934,14,2,48
200,4743,2919,0,0,3,1.9855,1,12.9,0,2914,4.46,0.9836,2967.6,5,1.0,63,0,1,1259,0.000681,0.0317,13.7363,199,100.2,0.0175,0.0069,0,1,0,0,0.060686,0.015625,40,0.7425,8.5269,0.3934,14,2,47
