window,alive_nodes,alive_links,n_clusters,max_size,k_star,entropy,milestone,physics_seconds,stressed,calcified,mean_omega,stress_intensity,link_ema,total_rplus,budget,v_labels,v_born,v_died,v_torque_n,v_mean_torque,v_top_share,v_label_rplus_rate,v_oldest_age,v_mean_age,v_mean_share_5node,v_share_std,v_births_5node,v_deaths_5node,macro_nodes_active,compressed_links_removed,occ_max,occ_mean,occ_nonzero,vacancy_mean,history_max,history_gini,lw_n_oasis,lw_n_penalty,lw_n_neutral
17,5000,3138,1,4,3,1.9385,2,15.0,7,3131,4.58,0.9783,3207.5,7,1.0,98,1,9,1039,0.001673,0.0315,20.7101,16,14.2,0.0103,0.0053,0,0,0,0,0.048711,0.015625,49,0.6792,0.6977,0.3084,37,19,42
18,5000,3220,2,4,3,1.9295,2,15.1,3217,0,4.64,1.0068,3210.1,15,1.0,98,8,8,1043,0.00175,0.0342,44.2478,17,14.2,0.0182,0.0058,0,0,0,0,0.048433,0.015625,51,0.6774,0.7461,0.3113,38,16,44
19,5000,3032,2,5,3,1.9681,2,15.0,6,3016,4.48,0.9498,3192.2,16,1.0,95,2,5,1064,0.001683,0.0363,50.3145,18,15.2,0.0211,0.006,1,0,0,0,0.057402,0.015625,49,0.7278,0.8035,0.3147,36,15,44
20,5000,3205,0,0,3,1.9819,2,15.1,3219,0,4.57,1.0084,3195.1,3,1.0,89,0,6,983,0.001928,0.0327,10.2041,19,16.0,0.0223,0.0067,0,0,0,0,0.071895,0.015625,47,0.7827,0.8591,0.3195,34,12,43
21,5000,3235,0,0,3,1.9123,1,15.1,3266,0,4.55,1.0209,3202.1,3,1.0,79,0,10,907,0.001916,0.0306,10.3448,20,17.3,0.0198,0.0067,0,0,0,0,0.057823,0.015625,46,0.7298,0.9169,0.3237,29,11,39
22,5000,3155,0,0,3,1.9665,1,15.1,0,3155,4.47,0.9867,3197.6,0,1.0,76,0,3,860,0.001948,0.0407,0.0,21,18.2,0.0259,0.0078,0,0,0,0,0.077778,0.015625,44,0.7991,0.9947,0.3303,26,11,39
23,5000,3141,1,4,3,1.9768,1,15.1,6,3135,4.54,0.9839,3192.2,6,1.0,75,3,4,873,0.0019,0.0345,19.5312,22,18.8,0.0243,0.008,0,0,0,0,0.084291,0.015625,44,0.8146,1.079,0.3371,26,11,38
24,5000,3132,0,0,3,1.985,1,15.1,1,3131,4.53,0.9829,3186.5,1,1.0,70,1,6,817,0.002054,0.0528,0.0,23,19.6,0.0233,0.0095,0,0,0,0,0.083019,0.015625,41,0.8118,1.1318,0.3413,24,11,35
25,5000,3106,0,0,3,1.9955,1,15.1,0,3106,4.49,0.9771,3178.8,0,1.0,65,0,5,776,0.002044,0.0568,0.0,24,20.7,0.0277,0.0097,0,0,0,0,0.078603,0.015625,38,0.8012,1.1886,0.3477,22,10,33
26,5000,3194,0,0,3,1.9936,1,15.1,3203,0,4.59,1.0069,3181.1,0,1.0,62,0,3,750,0.001921,0.0426,0.0,25,21.5,0.0213,0.0083,0,0,0,0,0.080851,0.015625,38,0.8067,1.2524,0.355,21,9,32
27,5000,3058,2,5,3,1.9628,1,15.1,0,3048,4.48,0.9648,3169.4,10,1.0,59,2,5,740,0.00236,0.0516,47.8469,26,21.5,0.0317,0.0112,2,0,0,0,0.079812,0.015625,39,0.8042,1.3134,0.3596,19,8,32
28,4997,3166,1,5,3,1.9086,1,15.1,4,3147,4.56,0.999,3169.1,19,1.0,61,5,3,761,0.002665,0.0746,73.0769,27,21.3,0.0365,0.0126,1,0,0,0,0.089552,0.015625,40,0.8255,1.403,0.3651,19,9,33
29,4996,3202,1,5,3,1.9314,2,15.1,3203,0,4.57,1.0148,3174.0,18,1.0,59,1,3,753,0.002541,0.0496,75.9494,28,21.6,0.0289,0.011,1,0,0,0,0.086777,0.015625,39,0.8199,1.4319,0.3701,19,8,32
30,4995,3098,1,5,3,1.9649,2,15.0,3,3082,4.47,0.9783,3166.8,16,1.0,58,1,2,759,0.002688,0.0565,71.1111,29,22.0,0.0332,0.0118,1,0,0,0,0.095652,0.015625,38,0.8366,1.4754,0.3739,19,8,31
31,4995,3147,0,0,3,1.9316,2,15.0,0,3147,4.52,0.9943,3164.9,0,1.0,54,0,4,730,0.002615,0.0507,0.0,30,23.1,0.0281,0.0119,0,0,0,0,0.101382,0.015625,35,0.8459,1.5768,0.3802,17,7,30
32,4995,3180,2,5,3,1.9315,1,15.1,3166,0,4.56,1.0052,3166.6,17,1.0,60,12,6,777,0.002299,0.0418,66.4062,31,19.7,0.0257,0.0089,1,0,0,0,0.098859,0.015625,35,0.8419,1.6262,0.3853,18,8,34
33,4995,3058,0,0,3,1.9345,1,15.0,0,3043,4.43,0.9689,3156.3,15,1.0,56,0,4,761,0.002814,0.0556,67.2646,32,20.9,0.0313,0.0125,0,0,0,0,0.098291,0.015625,33,0.841,1.6989,0.3918,17,7,32
34,4994,3209,1,3,1,1.9943,1,15.1,3231,0,4.57,1.0248,3164.5,12,1.0,55,2,3,766,0.002425,0.0568,49.7738,33,21.7,0.0291,0.0112,0,0,0,0,0.104803,0.015625,34,0.8509,1.7644,0.3964,17,7,31
35,4991,3137,0,0,1,1.9966,1,15.0,0,3137,4.54,0.9921,3161.9,0,1.0,51,0,4,733,0.002468,0.0482,0.0,34,23.0,0.0311,0.0116,0,0,0,0,0.087719,0.015625,33,0.8219,1.8258,0.4013,16,7,28
36,4988,3196,4,4,2,1.9439,1,15.1,3198,0,4.59,1.0146,3166.8,15,1.0,55,8,4,769,0.002523,0.0472,66.0793,35,20.3,0.0243,0.0091,0,0,0,0,0.094421,0.015625,35,0.8345,1.8644,0.4047,14,7,34
37,4986,3067,2,5,3,1.8458,1,15.0,5,3052,4.48,0.9714,3157.3,15,1.0,50,2,7,789,0.00289,0.0595,61.4754,36,22.4,0.0281,0.0129,2,0,0,0,0.119048,0.015625,34,0.8688,1.9077,0.4069,14,3,33
38,4984,3178,0,0,3,1.8191,2,15.0,3191,0,4.59,1.0097,3160.5,0,1.0,49,0,1,760,0.00287,0.063,0.0,37,23.7,0.0285,0.0115,0,0,0,0,0.109244,0.015625,32,0.857,1.9463,0.4089,14,3,32
39,4982,3115,0,0,3,1.8391,1,14.9,0,3115,4.54,0.987,3156.2,0,1.0,47,0,2,760,0.002624,0.0502,0.0,38,25.6,0.0328,0.0114,0,0,0,0,0.096525,0.015625,32,0.8381,1.995,0.4122,14,3,30
40,4980,3082,2,5,3,1.9544,1,14.9,4,3073,4.48,0.9787,3149.1,9,1.0,48,2,1,759,0.002696,0.0524,36.7347,39,25.2,0.0296,0.0137,1,0,0,0,0.084677,0.015625,32,0.8155,2.0434,0.4127,14,3,31
41,4979,3154,1,5,3,1.9264,1,15.0,3150,0,4.53,1.0026,3149.9,8,1.0,50,4,2,781,0.002731,0.0474,34.7826,40,23.7,0.0321,0.0118,1,0,0,0,0.094828,0.015625,33,0.8352,2.0994,0.4147,15,3,32
42,4979,3042,0,0,3,1.8631,2,15.0,2,3040,4.42,0.9689,3139.7,2,1.0,48,2,4,778,0.002421,0.0516,4.8544,41,24.1,0.0282,0.0102,0,0,0,0,0.079812,0.015625,33,0.8042,2.1651,0.418,13,3,32
43,4977,3130,2,5,1,1.8187,1,15.0,0,3120,4.58,0.9972,3138.7,10,1.0,46,2,4,794,0.002734,0.0445,41.3223,42,24.7,0.0281,0.0111,2,0,0,0,0.101215,0.015625,33,0.8456,2.2205,0.4192,12,3,31
44,4971,3159,0,0,1,1.8322,1,14.9,3173,0,4.56,1.0104,3142.2,2,1.0,45,2,3,779,0.002606,0.0468,8.7719,43,25.2,0.031,0.0117,0,0,0,0,0.085106,0.015625,32,0.8164,2.2801,0.4197,11,3,31
45,4971,3086,1,4,1,1.9111,1,15.0,0,3081,4.44,0.9838,3136.8,5,1.0,44,3,4,768,0.002472,0.039,22.3214,44,24.6,0.0286,0.0095,0,0,0,0,0.08658,0.015625,33,0.8195,2.3494,0.4219,10,3,31
46,4971,3086,0,0,1,1.9094,1,15.0,0,3081,4.48,0.9853,3132.0,5,1.0,41,0,3,744,0.002451,0.0556,22.0264,45,25.2,0.0278,0.0113,0,0,0,0,0.098291,0.015625,31,0.841,2.4135,0.4244,9,3,29
47,4971,3140,2,5,0,1.9027,1,14.9,3133,0,4.61,1.0029,3133.0,9,1.0,42,2,1,757,0.00299,0.0556,36.1446,46,24.6,0.0253,0.0105,1,0,0,0,0.107143,0.015625,29,0.8542,2.4651,0.4266,10,3,29
48,4970,3153,1,5,3,1.9701,1,14.8,3163,0,4.51,1.0116,3136.8,10,1.0,42,1,1,772,0.002517,0.0435,44.2478,47,24.5,0.0263,0.0105,1,0,0,0,0.078261,0.015625,30,0.8003,2.5042,0.4285,10,3,29
49,4970,3133,1,5,3,1.9958,2,14.9,0,3123,4.56,0.9989,3136.4,10,1.0,41,1,2,778,0.002853,0.0533,42.1941,48,25.7,0.0295,0.0114,1,0,0,0,0.077869,0.015625,30,0.7993,2.5452,0.4306,10,3,28
50,4970,3047,0,0,3,1.9406,2,14.9,0,3047,4.48,0.9741,3127.9,0,1.0,39,0,2,754,0.002882,0.0574,0.0,49,25.9,0.0295,0.0123,0,0,0,0,0.122951,0.015625,28,0.8729,2.5575,0.4333,8,3,28
51,4968,3154,1,4,3,1.9547,1,15.0,3157,0,4.55,1.0099,3131.1,5,1.0,39,2,2,782,0.00239,0.0502,18.6047,50,26.6,0.028,0.0111,0,0,0,0,0.082192,0.015625,30,0.8099,2.6305,0.4356,8,3,28
52,4966,3121,0,0,3,1.9855,1,15.0,0,3121,4.48,0.9971,3130.2,0,1.0,38,0,1,743,0.002361,0.0619,0.0,51,26.9,0.0272,0.0111,0,0,0,0,0.070796,0.015625,28,0.7793,2.7013,0.4387,8,3,27
53,4966,3131,0,0,3,1.805,1,14.9,3128,0,4.52,1.0002,3130.3,3,1.0,38,3,3,737,0.002294,0.0463,9.5694,52,27.5,0.0271,0.0096,0,1,0,0,0.092593,0.015625,30,0.8313,2.7662,0.4408,9,3,26
54,4965,3055,1,4,1,1.8829,1,14.9,4,3051,4.42,0.9782,3123.1,4,1.0,38,1,1,745,0.002406,0.0613,19.2308,53,28.4,0.0316,0.0142,0,0,0,0,0.09434,0.015625,30,0.8344,2.8086,0.4424,9,3,26
55,4964,3129,1,4,1,1.805,1,14.9,3131,0,4.46,1.0032,3124.1,3,1.0,38,1,1,746,0.002184,0.0478,14.7783,54,29.4,0.0266,0.0109,0,0,0,0,0.110048,0.015625,30,0.858,2.866,0.4453,8,3,27
56,4962,3151,1,3,1,1.8062,2,15.0,3155,0,4.57,1.0098,3127.4,3,1.0,39,1,0,752,0.002292,0.0571,14.4928,55,29.6,0.0255,0.0124,0,0,0,0,0.1,0.015625,30,0.8438,2.9279,0.4473,9,3,27
57,4962,3137,1,3,1,1.8366,2,14.9,3137,0,4.55,1.0037,3128.6,3,1.0,38,0,1,752,0.002103,0.049,14.9254,56,31.3,0.0326,0.0124,0,0,0,0,0.083333,0.015625,30,0.8125,2.9917,0.4491,9,3,26
58,4961,3084,0,0,3,1.8474,2,14.9,6,3078,4.51,0.9871,3124.3,6,1.0,36,3,5,726,0.002135,0.0773,28.7356,57,32.0,0.0279,0.0147,0,2,0,0,0.077348,0.015625,29,0.798,3.0524,0.4497,9,2,25
59,4960,3055,0,0,3,1.815,1,14.9,5,3050,4.5,0.9799,3117.7,5,1.0,35,2,3,711,0.00201,0.0542,15.2284,58,33.9,0.0301,0.0135,0,0,0,0,0.083744,0.015625,28,0.8134,3.1165,0.4525,9,2,24
60,4959,3101,1,3,3,1.8148,1,14.9,4,3092,4.57,0.9951,3116.1,9,1.0,37,5,3,709,0.002234,0.0614,36.5297,59,31.5,0.0288,0.0136,0,0,0,0,0.087719,0.015625,28,0.8219,3.1954,0.4535,12,1,24
61,4958,3048,0,0,3,1.8674,1,14.9,3,3040,4.47,0.9802,3109.6,8,1.0,37,0,0,700,0.002074,0.0431,35.5556,60,32.5,0.0278,0.01,0,0,0,0,0.077586,0.015625,27,0.7986,3.2256,0.4547,12,1,24
62,4958,3097,0,0,3,1.9387,1,14.9,3,3090,4.49,0.9963,3108.4,7,1.0,36,0,1,700,0.001737,0.0472,34.1463,61,34.3,0.027,0.0094,0,0,0,0,0.089623,0.015625,27,0.8257,3.2728,0.4563,11,1,24
63,4958,3021,1,3,3,1.944,1,14.9,5,3016,4.41,0.9745,3100.1,5,1.0,37,3,2,725,0.001949,0.0598,27.6243,62,34.2,0.0257,0.0118,0,0,0,0,0.086957,0.015625,27,0.8203,3.3162,0.4581,10,1,26
64,4958,3109,0,0,3,1.8727,1,14.8,3112,0,4.56,1.0043,3101.5,3,1.0,36,0,1,703,0.002053,0.0588,13.8889,63,36.1,0.0299,0.0124,0,0,0,0,0.085973,0.015625,25,0.8183,3.3524,0.4602,9,1,26
65,4958,3045,0,0,3,1.861,1,14.8,4,3041,4.49,0.9835,3096.1,4,1.0,35,1,2,703,0.001806,0.0547,20.202,64,37.9,0.0304,0.0111,0,0,0,0,0.104478,0.015625,25,0.8504,3.4221,0.4632,8,1,26
66,4958,3141,2,4,3,1.9749,1,14.9,3150,0,4.61,1.0189,3102.3,11,1.0,38,5,2,716,0.002177,0.0558,52.381,65,35.2,0.0309,0.0132,0,1,0,0,0.083721,0.015625,25,0.8134,3.4826,0.4653,9,1,28
67,4957,3082,1,5,3,1.8221,1,14.9,3,3075,4.54,0.9941,3100.4,7,1.0,35,1,4,689,0.00234,0.049,35.7143,66,36.9,0.0309,0.0119,1,1,0,0,0.083333,0.015625,24,0.8125,3.5414,0.4666,9,1,25
68,4957,3033,0,0,3,1.7179,2,14.8,4,3029,4.41,0.9803,3094.0,4,1.0,35,1,1,682,0.002297,0.0654,14.4231,67,37.9,0.0316,0.0122,0,0,0,0,0.088785,0.015625,23,0.824,3.5995,0.4683,9,1,25
69,4957,3059,2,5,3,1.9261,1,14.8,10,3044,4.47,0.9898,3090.6,15,1.0,38,8,5,744,0.002254,0.0544,61.1354,68,35.7,0.0286,0.0109,1,0,0,0,0.129707,0.015625,26,0.8795,3.7292,0.4703,9,2,27
70,4956,3095,0,0,3,1.9525,1,14.9,3090,0,4.51,1.0013,3091.0,5,1.0,37,0,1,709,0.001931,0.0625,19.6078,69,37.6,0.0286,0.0119,0,0,0,0,0.120192,0.015625,24,0.87,3.8494,0.4724,9,2,26
71,4955,3091,0,0,3,1.9562,1,14.8,3090,0,4.4,1.0006,3091.2,3,1.0,36,3,4,718,0.001958,0.0526,14.7059,70,39.4,0.0287,0.0106,0,0,0,0,0.114833,0.015625,23,0.8639,3.9642,0.4752,9,2,25
72,4954,3122,0,0,3,1.97,1,14.9,3139,0,4.67,1.014,3095.8,0,1.0,35,0,1,689,0.001938,0.0567,0.0,71,41.5,0.0306,0.0102,0,0,0,0,0.103093,0.015625,22,0.8484,4.0621,0.4783,9,2,24
73,4954,3105,3,4,3,2.0,1,14.8,3104,0,4.55,1.0047,3097.3,8,1.0,38,3,0,743,0.002078,0.0616,38.4615,72,39.2,0.0295,0.0117,0,0,0,0,0.094787,0.015625,25,0.8352,4.1569,0.4798,10,2,26
74,4952,3131,0,0,3,1.9837,1,14.8,3142,0,4.56,1.0142,3102.0,4,1.0,38,0,0,743,0.00203,0.044,16.4609,73,40.2,0.0267,0.0079,0,0,0,0,0.112,0.015625,25,0.8605,4.2689,0.4805,10,2,26
75,4952,3137,1,5,3,1.9367,1,14.8,3145,0,4.51,1.0152,3106.9,9,1.0,37,1,2,764,0.001919,0.0721,45.2261,74,42.1,0.0288,0.0134,1,0,0,0,0.125,0.015625,26,0.875,4.3939,0.482,9,1,27
76,4950,3129,1,4,3,1.9241,1,14.8,3137,0,4.6,1.0111,3110.5,8,1.0,37,1,1,749,0.002213,0.0593,34.632,75,43.0,0.0301,0.0109,0,0,0,0,0.114407,0.015625,26,0.8634,4.5083,0.4825,9,1,27
77,4950,3038,0,0,3,1.9535,2,14.8,1,3037,4.42,0.9789,3103.6,1,1.0,37,1,1,740,0.001651,0.0529,0.0,76,44.0,0.0304,0.0101,0,0,0,0,0.115385,0.015625,26,0.8646,4.6237,0.4845,9,1,27
78,4949,3094,0,0,3,1.9491,1,14.8,2,3092,4.52,0.9972,3102.7,2,1.0,37,2,2,733,0.001887,0.0563,9.434,77,42.9,0.0287,0.0102,0,0,0,0,0.13615,0.015625,25,0.8852,4.7599,0.4855,8,1,28
79,4948,3055,2,4,3,1.93,1,14.9,3,3047,4.44,0.9861,3098.2,8,1.0,39,4,2,768,0.001957,0.0447,33.6134,78,41.7,0.0267,0.0096,0,0,0,0,0.093496,0.015625,26,0.8329,4.8534,0.4865,8,2,29
80,4946,3157,0,0,3,1.9261,1,14.8,3194,0,4.6,1.0279,3107.3,0,1.0,38,0,1,758,0.001921,0.0482,0.0,79,43.8,0.0282,0.0095,0,0,0,0,0.100877,0.015625,25,0.8451,4.9542,0.4879,8,1,29
81,4944,3116,0,0,3,1.9251,1,14.8,3123,0,4.7,1.0046,3108.8,0,1.0,37,0,1,753,0.001763,0.0556,0.0,80,45.6,0.0253,0.0123,0,1,0,0,0.106061,0.015625,24,0.8527,5.0249,0.4889,8,1,28
82,4943,3121,2,5,3,1.987,1,14.9,3112,0,4.49,1.0041,3110.1,11,1.0,39,4,2,783,0.001908,0.0529,40.5405,81,44.3,0.0299,0.011,1,0,0,0,0.0837,0.015625,26,0.8133,5.1086,0.4893,9,2,28
83,4943,3008,0,0,3,1.944,1,14.8,4,2999,4.42,0.9702,3100.4,9,1.0,39,0,0,771,0.001844,0.0522,40.3587,82,45.3,0.0281,0.0115,0,0,0,0,0.095652,0.015625,25,0.8366,5.1956,0.4899,9,2,28
84,4943,3047,1,5,3,1.9952,1,14.9,9,3033,4.47,0.9844,3095.3,14,1.0,40,1,0,790,0.001816,0.0492,58.0913,83,45.1,0.0283,0.0102,1,0,0,0,0.086066,0.015625,25,0.8185,5.2817,0.4911,10,2,28
85,4942,3116,1,3,3,1.9332,1,14.9,3127,0,4.63,1.0104,3098.7,4,1.0,40,1,1,786,0.002003,0.0502,18.5185,84,45.4,0.024,0.0101,0,0,0,0,0.123288,0.015625,25,0.8733,5.3502,0.4923,11,2,27
86,4942,3031,2,5,3,1.8522,2,14.9,9,3017,4.51,0.9802,3092.3,14,1.0,42,4,2,844,0.001921,0.0586,48.583,85,44.1,0.0259,0.012,1,0,0,0,0.148438,0.015625,27,0.8947,5.4986,0.4935,11,2,29
87,4941,3071,1,5,1,1.9152,2,14.8,5,3061,4.54,0.9938,3090.3,10,1.0,43,1,0,855,0.001912,0.0476,40.3226,86,44.1,0.0254,0.0106,1,0,0,0,0.111111,0.015625,27,0.8594,5.6097,0.4948,11,2,30
88,4940,3155,0,0,3,1.9016,2,14.9,3204,0,4.58,1.0375,3102.5,15,1.0,45,5,3,875,0.002097,0.0698,60.241,87,43.0,0.0238,0.0112,0,0,0,0,0.093023,0.015625,29,0.832,5.695,0.4954,11,2,32
89,4940,3056,1,5,1,1.956,1,14.8,5,3041,4.43,0.9864,3098.1,15,1.0,45,1,1,877,0.001878,0.0423,60.241,88,44.0,0.0244,0.0093,1,0,0,0,0.069231,0.015625,30,0.7743,5.7642,0.4959,11,2,32
90,4940,3103,2,8,1,1.9555,1,14.8,3092,0,4.49,1.002,3098.7,13,1.0,46,2,1,915,0.002231,0.0796,47.2727,89,43.9,0.023,0.0133,0,0,0,0,0.114187,0.015625,30,0.8632,5.8161,0.4967,11,2,33
91,4940,3109,1,5,1,1.9525,2,14.9,3106,0,4.54,1.005,3100.4,10,1.0,48,6,4,934,0.001933,0.0487,38.4615,90,42.9,0.0217,0.0082,1,1,0,0,0.089888,0.015625,31,0.8262,5.8798,0.4968,10,2,36
92,4939,3150,1,5,3,1.9827,2,14.9,3171,0,4.57,1.0264,3109.0,20,1.0,52,6,2,958,0.001839,0.0385,66.4452,91,40.5,0.0215,0.0077,1,0,0,0,0.086538,0.015625,32,0.8194,5.9439,0.497,11,2,39
93,4938,3078,0,0,3,1.9827,2,14.9,5,3068,4.43,0.991,3106.1,10,1.0,48,0,4,957,0.0018,0.0586,36.4964,92,44.5,0.0227,0.0094,0,0,0,0,0.075862,0.015625,32,0.794,6.0025,0.4972,11,2,35
94,4936,3028,1,5,3,1.9251,1,14.8,7,3021,4.46,0.9772,3098.6,7,1.0,47,3,4,955,0.001771,0.0478,26.8199,93,46.3,0.0201,0.0086,1,0,0,0,0.084559,0.015625,30,0.8152,6.0613,0.4978,11,2,34
95,4935,3118,0,0,1,1.9518,1,14.9,3135,0,4.59,1.0126,3102.8,7,1.0,45,2,4,937,0.001716,0.0512,20.1613,94,47.3,0.0239,0.0102,0,0,0,0,0.074803,0.015625,29,0.7911,6.1361,0.4984,11,2,32
96,4933,3107,2,5,3,1.9658,1,14.8,3102,0,4.59,1.0042,3104.1,15,1.0,47,2,0,951,0.001893,0.043,54.5455,95,46.3,0.0232,0.0097,2,0,0,0,0.09319,0.015625,28,0.8323,6.2114,0.4993,11,2,34
97,4930,3113,1,5,3,1.977,1,14.8,3109,0,4.55,1.0043,3105.5,10,1.0,47,1,1,970,0.001785,0.0514,35.7143,96,47.0,0.0244,0.0094,1,1,0,0,0.089041,0.015625,28,0.8245,6.2799,0.5002,10,2,35
98,4926,3036,2,5,3,1.9108,2,14.7,4,3027,4.55,0.9797,3098.9,9,1.0,48,2,1,973,0.001794,0.0421,29.9003,97,46.9,0.0231,0.01,1,0,0,0,0.116505,0.015625,30,0.8659,6.3608,0.5003,9,3,36
99,4924,3095,1,5,3,1.9281,2,14.7,7,3083,4.5,0.9989,3098.5,12,1.0,50,4,2,1006,0.001756,0.0468,41.6667,98,46.0,0.0206,0.0096,1,0,0,0,0.083612,0.015625,31,0.8131,6.4009,0.5003,9,3,38
100,4922,3146,1,4,3,1.9166,2,14.9,3156,0,4.6,1.0226,3105.9,20,1.0,53,5,2,1030,0.001566,0.0328,61.7284,99,44.3,0.0187,0.0084,0,0,0,0,0.074627,0.015625,32,0.7906,6.4726,0.5005,9,4,40
101,4919,3070,0,0,3,1.8732,2,14.7,12,3053,4.51,0.9895,3102.5,17,1.0,55,4,2,1049,0.001635,0.0412,61.1511,100,43.7,0.0192,0.0081,0,0,0,0,0.103093,0.015625,34,0.8484,6.5276,0.5003,9,4,42
102,4917,3034,1,3,1,1.9053,1,14.7,12,3022,4.52,0.98,3096.0,12,1.0,56,3,2,1069,0.00148,0.0421,44.1176,101,43.8,0.0194,0.008,0,0,0,0,0.101754,0.015625,35,0.8464,6.5591,0.4999,11,4,41
103,4915,3038,1,5,1,1.9357,1,14.7,11,3022,4.44,0.983,3090.5,16,1.0,55,4,5,1093,0.001481,0.043,35.6809,102,45.3,0.0197,0.0076,1,0,0,0,0.080229,0.015625,36,0.8052,6.6308,0.4997,10,4,41
104,4911,3120,0,0,0,1.9223,2,14.7,3134,0,4.65,1.0139,3095.0,4,1.0,51,0,4,1029,0.001348,0.039,13.5135,103,49.5,0.0209,0.0076,0,1,0,0,0.087662,0.015625,34,0.8218,6.6892,0.4999,9,3,39
