cid,window,prev_social,prev_stability,prev_spread,prev_familiarity,current_social,current_stability,current_spread,current_familiarity,delta_social,delta_stability,delta_spread,delta_familiarity,tags,n_tags,state
0,21,0.4211,0.6728,0.8728,7.9677,0.4545,0.6646,0.8275,7.4542,0.0335,-0.0082,-0.0453,-0.5136,,0,hosted
1,21,0.8421,0.652,0.8704,10.6025,0.8636,0.6962,0.879,20.3095,0.0215,0.0443,0.0086,9.707,gain_familiarity,1,hosted
27,21,0.8421,0.6593,0.8826,13.2748,0.9545,0.5845,0.8759,20.488,0.1124,-0.0747,-0.0067,7.2132,gain_social|gain_familiarity,2,hosted
28,21,0.7368,0.6532,0.8842,10.5364,0.8182,0.6185,0.8724,12.6239,0.0813,-0.0347,-0.0118,2.0875,gain_familiarity,1,hosted
29,21,0.8947,0.6727,0.9,15.0002,0.8636,0.6784,0.8468,16.8882,-0.0311,0.0057,-0.0532,1.888,,0,hosted
55,21,0.0,0.7476,0.8295,0.0,0.0455,0.6444,0.788,28.024,0.0455,-0.1032,-0.0415,28.024,loss_stability|gain_familiarity,2,hosted
68,21,1.0,0.6392,0.8941,13.0432,1.0,0.6508,0.8667,15.9294,0.0,0.0116,-0.0274,2.8863,gain_familiarity,1,hosted
69,21,0.9474,0.6813,0.8837,12.129,1.0,0.6903,0.8596,16.5772,0.0526,0.009,-0.0241,4.4482,gain_familiarity,1,hosted
72,21,0.6316,0.6601,0.8843,14.1138,0.8182,0.6428,0.876,15.4444,0.1866,-0.0173,-0.0083,1.3306,gain_social,1,hosted
73,21,0.1053,0.7357,0.8368,11.7908,0.1818,0.5802,0.7393,9.242,0.0766,-0.1555,-0.0975,-2.5489,loss_stability|loss_familiarity,2,hosted
79,21,0.1053,0.6861,0.8522,19.0806,0.1818,0.7078,0.7343,9.3448,0.0766,0.0218,-0.1179,-9.7358,loss_spread|loss_familiarity,2,hosted
80,21,0.0,0.6454,0.8593,0.0,0.0455,0.7013,0.797,12.3282,0.0455,0.0559,-0.0623,12.3282,gain_familiarity,1,hosted
84,21,0.4211,0.6992,0.8755,10.2141,0.6818,0.6521,0.8222,10.9682,0.2608,-0.0471,-0.0533,0.7542,gain_social,1,hosted
85,21,0.3158,0.6518,0.8646,64.7419,0.2727,0.6655,0.822,32.5251,-0.0431,0.0137,-0.0426,-32.2168,loss_familiarity,1,hosted
88,21,0.1053,0.637,0.8415,35.3457,0.1364,0.6879,0.7841,12.2902,0.0311,0.0509,-0.0575,-23.0556,loss_familiarity,1,hosted
90,21,0.1579,0.6946,0.8115,218.0964,0.1818,0.6723,0.7733,64.6761,0.0239,-0.0222,-0.0382,-153.4203,loss_familiarity,1,hosted
91,21,0.2632,0.7385,0.8464,73.712,0.2727,0.6543,0.7658,75.8971,0.0096,-0.0842,-0.0806,2.1851,gain_familiarity,1,hosted
92,21,0.1579,0.6891,0.8147,119.3648,0.1818,0.6305,0.806,34.3934,0.0239,-0.0587,-0.0087,-84.9713,loss_familiarity,1,hosted
93,21,0.1579,0.6607,0.8308,21.8747,0.1818,0.6808,0.7881,10.3111,0.0239,0.0202,-0.0426,-11.5636,loss_familiarity,1,hosted
97,21,0.1053,0.6986,0.8035,29.9559,0.0909,0.6543,0.7578,19.3721,-0.0144,-0.0443,-0.0457,-10.5839,loss_familiarity,1,hosted
0,22,0.4545,0.6646,0.8275,7.4542,0.48,0.6632,0.8076,5.0122,0.0255,-0.0014,-0.0198,-2.442,loss_familiarity,1,hosted
1,22,0.8636,0.6962,0.879,20.3095,0.92,0.6854,0.8574,19.1997,0.0564,-0.0109,-0.0216,-1.1098,,0,hosted
27,22,0.9545,0.5845,0.8759,20.488,0.88,0.6679,0.8445,17.882,-0.0745,0.0833,-0.0314,-2.606,loss_familiarity,1,hosted
28,22,0.8182,0.6185,0.8724,12.6239,0.92,0.6335,0.846,10.9263,0.1018,0.015,-0.0264,-1.6975,gain_social,1,hosted
29,22,0.8636,0.6784,0.8468,16.8882,0.8,0.6502,0.8486,12.9214,-0.0636,-0.0282,0.0018,-3.9668,loss_familiarity,1,hosted
55,22,0.0455,0.6444,0.788,28.024,0.04,0.7044,0.7405,10.2991,-0.0055,0.06,-0.0475,-17.7249,loss_familiarity,1,hosted
68,22,1.0,0.6508,0.8667,15.9294,0.96,0.7043,0.8589,17.8987,-0.04,0.0535,-0.0078,1.9692,,0,hosted
69,22,1.0,0.6903,0.8596,16.5772,1.0,0.6671,0.8784,21.0446,0.0,-0.0231,0.0188,4.4673,gain_familiarity,1,hosted
72,22,0.8182,0.6428,0.876,15.4444,0.8,0.6105,0.847,16.9416,-0.0182,-0.0323,-0.029,1.4972,,0,hosted
73,22,0.1818,0.5802,0.7393,9.242,0.24,0.6691,0.8058,7.6226,0.0582,0.089,0.0666,-1.6193,,0,hosted
80,22,0.0455,0.7013,0.797,12.3282,0.16,0.6134,0.7578,20.7085,0.1145,-0.0879,-0.0391,8.3803,gain_social|gain_familiarity,2,hosted
84,22,0.6818,0.6521,0.8222,10.9682,0.72,0.6913,0.8467,8.4693,0.0382,0.0392,0.0245,-2.499,loss_familiarity,1,hosted
85,22,0.2727,0.6655,0.822,32.5251,0.36,0.6283,0.8369,16.37,0.0873,-0.0372,0.0149,-16.1551,loss_familiarity,1,hosted
88,22,0.1364,0.6879,0.7841,12.2902,0.24,0.6782,0.7998,20.8869,0.1036,-0.0098,0.0157,8.5967,gain_social|gain_familiarity,2,hosted
92,22,0.1818,0.6305,0.806,34.3934,0.24,0.5863,0.7834,14.2767,0.0582,-0.0442,-0.0226,-20.1167,loss_familiarity,1,hosted
0,23,0.48,0.6632,0.8076,5.0122,0.56,0.6882,0.8236,8.5276,0.08,0.025,0.016,3.5154,gain_familiarity,1,hosted
1,23,0.92,0.6854,0.8574,19.1997,0.92,0.6884,0.8498,12.0065,0.0,0.0031,-0.0076,-7.1932,loss_familiarity,1,hosted
27,23,0.88,0.6679,0.8445,17.882,0.96,0.5948,0.8592,7.7515,0.08,-0.0731,0.0147,-10.1305,loss_familiarity,1,hosted
28,23,0.92,0.6335,0.846,10.9263,0.92,0.6079,0.8459,8.0602,0.0,-0.0256,-0.0001,-2.8661,loss_familiarity,1,hosted
