cid,window,prev_social,prev_stability,prev_spread,prev_familiarity,current_social,current_stability,current_spread,current_familiarity,delta_social,delta_stability,delta_spread,delta_familiarity,tags,n_tags,state
14,21,0.4444,0.6601,0.8586,24.6316,0.4615,0.6828,0.8099,13.567,0.0171,0.0227,-0.0487,-11.0646,loss_familiarity,1,hosted
20,21,0.7778,0.6538,0.8515,18.2469,0.9231,0.6691,0.8328,17.5905,0.1453,0.0152,-0.0186,-0.6565,gain_social,1,hosted
24,21,0.0,0.6645,0.839,0.0,0.0769,0.6271,0.7554,17.6972,0.0769,-0.0374,-0.0836,17.6972,gain_familiarity,1,hosted
30,21,0.1111,0.6004,0.7976,6.4843,0.0769,0.6759,0.6867,2.3831,-0.0342,0.0755,-0.111,-4.1013,loss_spread|loss_familiarity,2,hosted
34,21,0.2222,0.7047,0.8726,31.8445,0.3077,0.6863,0.7857,16.8852,0.0855,-0.0184,-0.0869,-14.9593,loss_familiarity,1,hosted
35,21,0.2222,0.7049,0.817,9.1662,0.2308,0.7047,0.7969,10.196,0.0085,-0.0003,-0.0201,1.0298,,0,hosted
43,21,0.0,0.7032,0.848,0.0,0.0769,0.6607,0.7516,12.9168,0.0769,-0.0425,-0.0964,12.9168,gain_familiarity,1,hosted
52,21,0.4444,0.6495,0.8353,20.6622,0.3846,0.6213,0.8216,11.1332,-0.0598,-0.0283,-0.0137,-9.529,loss_familiarity,1,hosted
58,21,1.0,0.688,0.8799,10.5387,0.9231,0.6929,0.8539,14.8954,-0.0769,0.0049,-0.0259,4.3567,gain_familiarity,1,hosted
59,21,1.0,0.6475,0.8649,10.0931,1.0,0.6848,0.8701,13.5331,0.0,0.0373,0.0052,3.44,gain_familiarity,1,hosted
68,21,0.7778,0.6477,0.8859,18.0849,1.0,0.6604,0.8615,15.4462,0.2222,0.0127,-0.0245,-2.6388,gain_social|loss_familiarity,2,hosted
69,21,0.8889,0.5931,0.8609,12.7705,0.7692,0.6472,0.8406,13.0872,-0.1197,0.0541,-0.0203,0.3167,loss_social,1,hosted
71,21,0.2222,0.6916,0.8274,173.3551,0.1538,0.6488,0.8015,63.71,-0.0684,-0.0428,-0.026,-109.6452,loss_familiarity,1,hosted
76,21,1.0,0.6609,0.8875,18.8714,0.9231,0.6359,0.8239,10.8323,-0.0769,-0.0249,-0.0637,-8.0391,loss_familiarity,1,hosted
77,21,0.1111,0.6362,0.8222,316.2444,0.0769,0.6626,0.8345,116.2234,-0.0342,0.0264,0.0124,-200.021,loss_familiarity,1,hosted
14,22,0.4615,0.6828,0.8099,13.567,0.4375,0.6615,0.8011,10.7731,-0.024,-0.0213,-0.0088,-2.794,loss_familiarity,1,hosted
20,22,0.9231,0.6691,0.8328,17.5905,0.875,0.661,0.8391,9.8248,-0.0481,-0.0081,0.0063,-7.7656,loss_familiarity,1,hosted
24,22,0.0769,0.6271,0.7554,17.6972,0.125,0.733,0.8104,9.8931,0.0481,0.1059,0.0549,-7.8041,gain_stability|loss_familiarity,2,hosted
30,22,0.0769,0.6759,0.6867,2.3831,0.0625,0.6482,0.744,0.8758,-0.0144,-0.0277,0.0573,-1.5073,,0,hosted
43,22,0.0769,0.6607,0.7516,12.9168,0.0625,0.6611,0.7719,4.7471,-0.0144,0.0004,0.0203,-8.1697,loss_familiarity,1,hosted
52,22,0.3846,0.6213,0.8216,11.1332,0.3125,0.6646,0.779,6.0377,-0.0721,0.0434,-0.0425,-5.0955,loss_familiarity,1,hosted
58,22,0.9231,0.6929,0.8539,14.8954,0.8125,0.6323,0.8638,11.123,-0.1106,-0.0607,0.0099,-3.7724,loss_social|loss_familiarity,2,hosted
