cid,window,prev_social,prev_stability,prev_spread,prev_familiarity,current_social,current_stability,current_spread,current_familiarity,delta_social,delta_stability,delta_spread,delta_familiarity,tags,n_tags,state
74,21,0.4091,0.708,0.8445,14.157,0.4783,0.6377,0.8455,20.674,0.0692,-0.0703,0.0009,6.5169,gain_familiarity,1,hosted
75,21,0.6364,0.6445,0.8764,7.2133,0.7391,0.683,0.8172,11.0522,0.1028,0.0385,-0.0591,3.8389,gain_social|gain_familiarity,2,hosted
79,21,0.0909,0.7087,0.8486,15.3247,0.1304,0.6545,0.7851,4.7693,0.0395,-0.0542,-0.0636,-10.5555,loss_familiarity,1,hosted
81,21,0.0909,0.6951,0.8123,2.2817,0.2609,0.7217,0.775,13.4415,0.17,0.0265,-0.0373,11.1598,gain_social|gain_familiarity,2,hosted
84,21,1.0,0.6376,0.8648,15.3746,1.0,0.6754,0.8476,12.9291,0.0,0.0379,-0.0172,-2.4455,loss_familiarity,1,hosted
85,21,0.8182,0.6749,0.883,18.9583,0.913,0.6528,0.8432,11.4901,0.0949,-0.0221,-0.0398,-7.4682,loss_familiarity,1,hosted
86,21,0.7727,0.705,0.8858,19.2366,0.8261,0.6205,0.8519,19.4198,0.0534,-0.0845,-0.0339,0.1832,,0,hosted
87,21,0.1364,0.7008,0.8424,24.4072,0.2609,0.6434,0.8155,13.5643,0.1245,-0.0574,-0.0269,-10.8429,gain_social|loss_familiarity,2,hosted
89,21,0.7727,0.5989,0.8895,15.9683,0.7826,0.6385,0.8368,14.6158,0.0099,0.0395,-0.0527,-1.3525,,0,hosted
91,21,0.2273,0.6697,0.8158,89.7708,0.3043,0.6829,0.7598,28.3377,0.0771,0.0132,-0.056,-61.4331,loss_familiarity,1,hosted
0,22,0.8696,0.6344,0.8587,37.7487,0.8696,0.6042,0.8542,36.9894,0.0,-0.0301,-0.0045,-0.7592,,0,hosted
6,22,0.7391,0.645,0.8348,15.1317,0.7826,0.6269,0.8383,12.941,0.0435,-0.0181,0.0035,-2.1907,loss_familiarity,1,hosted
7,22,0.5652,0.7088,0.8106,12.4644,0.6087,0.6892,0.794,8.5849,0.0435,-0.0196,-0.0167,-3.8794,loss_familiarity,1,hosted
14,22,0.6087,0.6222,0.8204,10.7059,0.6957,0.6878,0.7961,7.9123,0.087,0.0656,-0.0243,-2.7936,loss_familiarity,1,hosted
22,22,0.913,0.6412,0.844,17.0617,0.913,0.7063,0.8528,20.7386,0.0,0.0651,0.0088,3.6769,gain_familiarity,1,hosted
23,22,0.7826,0.6808,0.8403,8.7325,0.8696,0.6689,0.8426,11.2802,0.087,-0.0119,0.0022,2.5477,gain_familiarity,1,hosted
24,22,0.8261,0.6989,0.8729,14.2764,0.8696,0.6923,0.8534,18.1083,0.0435,-0.0066,-0.0195,3.8319,gain_familiarity,1,hosted
29,22,0.7391,0.6974,0.8342,14.9711,0.7391,0.6574,0.8541,14.0586,0.0,-0.04,0.0199,-0.9125,,0,hosted
36,22,0.7391,0.6879,0.8507,17.3722,0.8261,0.6969,0.8711,17.1027,0.087,0.009,0.0204,-0.2695,,0,hosted
37,22,0.913,0.6363,0.8652,19.2015,0.9565,0.6523,0.8511,17.9062,0.0435,0.016,-0.0141,-1.2953,,0,hosted
72,22,0.8261,0.6693,0.8335,22.8761,0.9565,0.6721,0.8589,17.7289,0.1304,0.0028,0.0255,-5.1472,gain_social|loss_familiarity,2,hosted
74,22,0.4783,0.6377,0.8455,20.674,0.5217,0.6603,0.7747,10.2316,0.0435,0.0227,-0.0708,-10.4424,loss_familiarity,1,hosted
75,22,0.7391,0.683,0.8172,11.0522,0.7826,0.6255,0.8252,11.0705,0.0435,-0.0576,0.008,0.0183,,0,hosted
79,22,0.1304,0.6545,0.7851,4.7693,0.1304,0.6655,0.7602,7.5619,0.0,0.011,-0.0248,2.7927,gain_familiarity,1,hosted
81,22,0.2609,0.7217,0.775,13.4415,0.3478,0.7528,0.7985,6.2527,0.087,0.0311,0.0235,-7.1888,loss_familiarity,1,hosted
84,22,1.0,0.6754,0.8476,12.9291,1.0,0.6896,0.8646,14.3837,0.0,0.0142,0.017,1.4546,,0,hosted
85,22,0.913,0.6528,0.8432,11.4901,0.9565,0.6956,0.8401,11.2982,0.0435,0.0428,-0.0031,-0.1919,,0,hosted
86,22,0.8261,0.6205,0.8519,19.4198,0.8696,0.6689,0.8603,20.4236,0.0435,0.0485,0.0084,1.0037,,0,hosted
87,22,0.2609,0.6434,0.8155,13.5643,0.2609,0.7015,0.7686,11.8556,0.0,0.0581,-0.0469,-1.7087,,0,hosted
89,22,0.7826,0.6385,0.8368,14.6158,0.8696,0.6075,0.8733,17.7296,0.087,-0.0309,0.0365,3.1138,gain_familiarity,1,hosted
91,22,0.3043,0.6829,0.7598,28.3377,0.3043,0.6537,0.7454,16.9149,0.0,-0.0291,-0.0144,-11.4229,loss_familiarity,1,hosted
0,23,0.8696,0.6042,0.8542,36.9894,0.913,0.6367,0.8483,35.2479,0.0435,0.0324,-0.006,-1.7415,,0,hosted
6,23,0.7826,0.6269,0.8383,12.941,0.8261,0.6454,0.8174,11.8895,0.0435,0.0185,-0.0209,-1.0516,,0,hosted
7,23,0.6087,0.6892,0.794,8.5849,0.6957,0.6429,0.8496,10.4413,0.087,-0.0463,0.0556,1.8564,,0,hosted
14,23,0.6957,0.6878,0.7961,7.9123,0.6957,0.6703,0.8055,5.8172,0.0,-0.0176,0.0094,-2.0951,loss_familiarity,1,hosted
22,23,0.913,0.7063,0.8528,20.7386,0.913,0.6326,0.8431,16.9408,0.0,-0.0737,-0.0098,-3.7979,loss_familiarity,1,hosted
23,23,0.8696,0.6689,0.8426,11.2802,0.913,0.5798,0.7923,8.1346,0.0435,-0.0891,-0.0502,-3.1456,loss_familiarity,1,hosted
24,23,0.8696,0.6923,0.8534,18.1083,0.913,0.6682,0.8615,16.3246,0.0435,-0.0242,0.0081,-1.7837,,0,hosted
29,23,0.7391,0.6574,0.8541,14.0586,0.8696,0.7107,0.8436,14.8667,0.1304,0.0534,-0.0105,0.808,gain_social,1,hosted
36,23,0.8261,0.6969,0.8711,17.1027,0.8261,0.5956,0.8486,14.002,0.0,-0.1013,-0.0225,-3.1007,loss_stability|loss_familiarity,2,hosted
37,23,0.9565,0.6523,0.8511,17.9062,0.9565,0.7109,0.8556,15.5241,0.0,0.0586,0.0045,-2.3821,loss_familiarity,1,hosted
72,23,0.9565,0.6721,0.8589,17.7289,1.0,0.6805,0.8351,14.3678,0.0435,0.0084,-0.0238,-3.3611,loss_familiarity,1,hosted
74,23,0.5217,0.6603,0.7747,10.2316,0.5652,0.6909,0.7946,5.4681,0.0435,0.0306,0.0199,-4.7635,loss_familiarity,1,hosted
75,23,0.7826,0.6255,0.8252,11.0705,0.8696,0.6456,0.8131,8.2534,0.087,0.0202,-0.012,-2.817,loss_familiarity,1,hosted
79,23,0.1304,0.6655,0.7602,7.5619,0.1739,0.6088,0.7893,6.8086,0.0435,-0.0567,0.0291,-0.7533,,0,hosted
81,23,0.3478,0.7528,0.7985,6.2527,0.3478,0.692,0.7439,2.2979,0.0,-0.0607,-0.0545,-3.9548,loss_familiarity,1,hosted
84,23,1.0,0.6896,0.8646,14.3837,1.0,0.6475,0.8608,12.2592,0.0,-0.0421,-0.0038,-2.1244,loss_familiarity,1,hosted
85,23,0.9565,0.6956,0.8401,11.2982,0.9565,0.6371,0.834,7.3447,0.0,-0.0586,-0.006,-3.9535,loss_familiarity,1,hosted
86,23,0.8696,0.6689,0.8603,20.4236,0.913,0.6999,0.8525,21.5894,0.0435,0.031,-0.0078,1.1658,,0,hosted
87,23,0.2609,0.7015,0.7686,11.8556,0.3913,0.6819,0.8241,6.0253,0.1304,-0.0196,0.0555,-5.8303,gain_social|loss_familiarity,2,hosted
89,23,0.8696,0.6075,0.8733,17.7296,0.8696,0.6036,0.8372,16.2534,0.0,-0.004,-0.0361,-1.4762,,0,hosted
91,23,0.3043,0.6537,0.7454,16.9149,0.3043,0.675,0.8216,6.2164,0.0,0.0212,0.0762,-10.6985,loss_familiarity,1,hosted
0,24,0.913,0.6367,0.8483,35.2479,0.9167,0.6588,0.8439,30.3684,0.0036,0.0221,-0.0043,-4.8795,loss_familiarity,1,hosted
6,24,0.8261,0.6454,0.8174,11.8895,0.875,0.6029,0.8406,9.439,0.0489,-0.0425,0.0231,-2.4505,loss_familiarity,1,hosted
7,24,0.6957,0.6429,0.8496,10.4413,0.7083,0.6323,0.8232,11.4225,0.0127,-0.0105,-0.0264,0.9811,,0,hosted
14,24,0.6957,0.6703,0.8055,5.8172,0.6667,0.6376,0.835,5.8089,-0.029,-0.0327,0.0296,-0.0083,,0,hosted
22,24,0.913,0.6326,0.8431,16.9408,0.875,0.6856,0.8505,13.4648,-0.038,0.053,0.0075,-3.4759,loss_familiarity,1,hosted
23,24,0.913,0.5798,0.7923,8.1346,0.875,0.649,0.8699,8.1667,-0.038,0.0692,0.0776,0.0321,,0,hosted
24,24,0.913,0.6682,0.8615,16.3246,0.9167,0.6278,0.8329,16.8005,0.0036,-0.0404,-0.0286,0.4759,,0,hosted
29,24,0.8696,0.7107,0.8436,14.8667,0.875,0.7118,0.805,12.909,0.0054,0.0011,-0.0385,-1.9577,,0,hosted
36,24,0.8261,0.5956,0.8486,14.002,0.9167,0.5973,0.8707,12.808,0.0906,0.0017,0.0221,-1.194,,0,hosted
37,24,0.9565,0.7109,0.8556,15.5241,0.9583,0.621,0.8673,16.8088,0.0018,-0.09,0.0116,1.2847,,0,hosted
72,24,1.0,0.6805,0.8351,14.3678,1.0,0.6278,0.8771,15.3153,0.0,-0.0527,0.042,0.9475,,0,hosted
74,24,0.5652,0.6909,0.7946,5.4681,0.5833,0.6734,0.7086,4.9976,0.0181,-0.0175,-0.0859,-0.4706,,0,hosted
75,24,0.8696,0.6456,0.8131,8.2534,0.875,0.6743,0.8477,7.0012,0.0054,0.0287,0.0346,-1.2522,,0,hosted
81,24,0.3478,0.692,0.7439,2.2979,0.375,0.6906,0.7994,3.7648,0.0272,-0.0014,0.0554,1.4668,,0,hosted
84,24,1.0,0.6475,0.8608,12.2592,1.0,0.6921,0.8492,9.8528,0.0,0.0446,-0.0116,-2.4065,loss_familiarity,1,hosted
85,24,0.9565,0.6371,0.834,7.3447,0.9167,0.6683,0.8523,7.8584,-0.0399,0.0312,0.0182,0.5137,,0,hosted
86,24,0.913,0.6999,0.8525,21.5894,0.9167,0.6827,0.8694,18.0403,0.0036,-0.0172,0.0169,-3.5491,loss_familiarity,1,hosted
87,24,0.3913,0.6819,0.8241,6.0253,0.4583,0.6434,0.7295,8.4331,0.067,-0.0385,-0.0946,2.4078,gain_familiarity,1,hosted
89,24,0.8696,0.6036,0.8372,16.2534,0.9167,0.6742,0.853,18.8905,0.0471,0.0706,0.0158,2.6371,gain_familiarity,1,hosted
91,24,0.3043,0.675,0.8216,6.2164,0.2917,0.6313,0.7621,2.2846,-0.0127,-0.0436,-0.0595,-3.9318,loss_familiarity,1,hosted
0,25,0.9167,0.6588,0.8439,30.3684,0.9167,0.6926,0.8744,32.3055,0.0,0.0338,0.0305,1.9371,,0,hosted
6,25,0.875,0.6029,0.8406,9.439,0.875,0.6879,0.8603,12.7588,0.0,0.085,0.0198,3.3199,gain_familiarity,1,hosted
7,25,0.7083,0.6323,0.8232,11.4225,0.7917,0.656,0.7826,7.6693,0.0833,0.0237,-0.0406,-3.7532,loss_familiarity,1,hosted
14,25,0.6667,0.6376,0.835,5.8089,0.6667,0.6714,0.7936,11.2493,0.0,0.0338,-0.0414,5.4404,gain_familiarity,1,hosted
22,25,0.875,0.6856,0.8505,13.4648,0.875,0.6983,0.8568,18.3057,0.0,0.0126,0.0063,4.8408,gain_familiarity,1,hosted
23,25,0.875,0.649,0.8699,8.1667,0.875,0.6563,0.8362,10.9781,0.0,0.0073,-0.0337,2.8114,gain_familiarity,1,hosted
24,25,0.9167,0.6278,0.8329,16.8005,0.9167,0.6564,0.8423,13.4737,0.0,0.0286,0.0094,-3.3267,loss_familiarity,1,hosted
29,25,0.875,0.7118,0.805,12.909,0.875,0.6457,0.8426,11.0123,0.0,-0.0662,0.0376,-1.8967,,0,hosted
36,25,0.9167,0.5973,0.8707,12.808,0.9167,0.6229,0.8461,13.5597,0.0,0.0257,-0.0246,0.7517,,0,hosted
37,25,0.9583,0.621,0.8673,16.8088,0.9583,0.6582,0.8426,15.367,0.0,0.0372,-0.0247,-1.4418,,0,hosted
72,25,1.0,0.6278,0.8771,15.3153,1.0,0.6525,0.8499,16.2698,0.0,0.0247,-0.0272,0.9546,,0,hosted
74,25,0.5833,0.6734,0.7086,4.9976,0.5833,0.6251,0.7267,4.7445,0.0,-0.0483,0.0181,-0.2531,,0,hosted
75,25,0.875,0.6743,0.8477,7.0012,0.875,0.613,0.7852,6.5036,0.0,-0.0613,-0.0625,-0.4976,,0,hosted
81,25,0.375,0.6906,0.7994,3.7648,0.4583,0.6586,0.7098,3.4265,0.0833,-0.032,-0.0896,-0.3383,,0,hosted
84,25,1.0,0.6921,0.8492,9.8528,1.0,0.6902,0.8425,13.0587,0.0,-0.002,-0.0068,3.2059,gain_familiarity,1,hosted
85,25,0.9167,0.6683,0.8523,7.8584,0.9583,0.6445,0.8271,10.5237,0.0417,-0.0238,-0.0251,2.6653,gain_familiarity,1,hosted
86,25,0.9167,0.6827,0.8694,18.0403,0.9167,0.6989,0.8448,17.5076,0.0,0.0163,-0.0246,-0.5327,,0,hosted
89,25,0.9167,0.6742,0.853,18.8905,0.9167,0.7462,0.8461,13.949,0.0,0.072,-0.007,-4.9415,loss_familiarity,1,hosted
94,25,0.4583,0.7025,0.8649,21.1173,0.5417,0.6025,0.7737,12.6502,0.0833,-0.1,-0.0912,-8.4671,loss_stability|loss_familiarity,2,hosted
0,26,0.9167,0.6926,0.8744,32.3055,0.9167,0.6826,0.8503,34.4084,0.0,-0.01,-0.0242,2.1029,gain_familiarity,1,hosted
6,26,0.875,0.6879,0.8603,12.7588,0.875,0.6448,0.8274,11.8886,0.0,-0.0431,-0.0329,-0.8703,,0,hosted
7,26,0.7917,0.656,0.7826,7.6693,0.75,0.6081,0.8081,3.9647,-0.0417,-0.0479,0.0255,-3.7046,loss_familiarity,1,hosted
14,26,0.6667,0.6714,0.7936,11.2493,0.6667,0.617,0.8449,10.7137,0.0,-0.0544,0.0513,-0.5356,,0,hosted
22,26,0.875,0.6983,0.8568,18.3057,0.8333,0.6576,0.8711,14.5856,-0.0417,-0.0407,0.0143,-3.7201,loss_familiarity,1,hosted
23,26,0.875,0.6563,0.8362,10.9781,0.875,0.7367,0.8679,8.7651,0.0,0.0804,0.0317,-2.213,loss_familiarity,1,hosted
24,26,0.9167,0.6564,0.8423,13.4737,0.9583,0.6736,0.8777,17.6763,0.0417,0.0172,0.0354,4.2026,gain_familiarity,1,hosted
29,26,0.875,0.6457,0.8426,11.0123,0.8333,0.6809,0.8462,7.6501,-0.0417,0.0352,0.0036,-3.3622,loss_familiarity,1,hosted
36,26,0.9167,0.6229,0.8461,13.5597,0.9167,0.6228,0.8299,14.1541,0.0,-0.0002,-0.0162,0.5944,,0,hosted
37,26,0.9583,0.6582,0.8426,15.367,0.9583,0.647,0.8357,12.987,0.0,-0.0112,-0.0069,-2.38,loss_familiarity,1,hosted
72,26,1.0,0.6525,0.8499,16.2698,0.9583,0.6536,0.8721,14.2747,-0.0417,0.001,0.0222,-1.9952,,0,hosted
75,26,0.875,0.613,0.7852,6.5036,0.875,0.6743,0.8236,5.3355,0.0,0.0613,0.0384,-1.1681,,0,hosted
81,26,0.4583,0.6586,0.7098,3.4265,0.4583,0.7101,0.8043,4.2209,0.0,0.0515,0.0945,0.7943,,0,hosted
84,26,1.0,0.6902,0.8425,13.0587,1.0,0.6661,0.8741,13.8257,0.0,-0.0241,0.0317,0.7671,,0,hosted
85,26,0.9583,0.6445,0.8271,10.5237,0.9167,0.6917,0.8301,7.6349,-0.0417,0.0472,0.0029,-2.8888,loss_familiarity,1,hosted
86,26,0.9167,0.6989,0.8448,17.5076,0.9167,0.6987,0.8682,17.6562,0.0,-0.0002,0.0234,0.1486,,0,hosted
89,26,0.9167,0.7462,0.8461,13.949,0.9167,0.676,0.8655,14.1939,0.0,-0.0702,0.0195,0.2449,,0,hosted
94,26,0.5417,0.6025,0.7737,12.6502,0.6667,0.6009,0.8426,10.622,0.125,-0.0016,0.0689,-2.0282,gain_social|loss_familiarity,2,hosted
0,27,0.9167,0.6826,0.8503,34.4084,0.913,0.6283,0.8648,38.9417,-0.0036,-0.0542,0.0146,4.5333,gain_familiarity,1,hosted
6,27,0.875,0.6448,0.8274,11.8886,0.913,0.673,0.8576,11.2943,0.038,0.0282,0.0301,-0.5943,,0,hosted
7,27,0.75,0.6081,0.8081,3.9647,0.7826,0.6598,0.7921,2.2792,0.0326,0.0517,-0.0161,-1.6855,,0,hosted
14,27,0.6667,0.617,0.8449,10.7137,0.6522,0.6903,0.7909,7.2508,-0.0145,0.0733,-0.054,-3.4629,loss_familiarity,1,hosted
22,27,0.8333,0.6576,0.8711,14.5856,0.8696,0.6206,0.8394,14.8899,0.0362,-0.037,-0.0316,0.3043,,0,hosted
23,27,0.875,0.7367,0.8679,8.7651,0.913,0.681,0.8278,8.4788,0.038,-0.0557,-0.0401,-0.2863,,0,hosted
24,27,0.9583,0.6736,0.8777,17.6763,0.9565,0.6585,0.8563,16.1468,-0.0018,-0.0151,-0.0214,-1.5295,,0,hosted
29,27,0.8333,0.6809,0.8462,7.6501,0.8261,0.7005,0.8545,12.7834,-0.0072,0.0196,0.0083,5.1333,gain_familiarity,1,hosted
36,27,0.9167,0.6228,0.8299,14.1541,0.9565,0.6613,0.8801,15.8489,0.0399,0.0385,0.0502,1.6948,,0,hosted
37,27,0.9583,0.647,0.8357,12.987,1.0,0.6902,0.8499,13.5056,0.0417,0.0431,0.0142,0.5186,,0,hosted
72,27,0.9583,0.6536,0.8721,14.2747,0.9565,0.6929,0.8692,12.911,-0.0018,0.0394,-0.0029,-1.3637,,0,hosted
75,27,0.875,0.6743,0.8236,5.3355,0.8261,0.6963,0.8231,7.4778,-0.0489,0.022,-0.0005,2.1423,gain_familiarity,1,hosted
81,27,0.4583,0.7101,0.8043,4.2209,0.4348,0.6839,0.7558,1.7057,-0.0236,-0.0263,-0.0485,-2.5151,loss_familiarity,1,hosted
84,27,1.0,0.6661,0.8741,13.8257,0.913,0.657,0.8544,15.0671,-0.087,-0.0091,-0.0198,1.2414,,0,hosted
85,27,0.9167,0.6917,0.8301,7.6349,0.913,0.6411,0.8365,8.609,-0.0036,-0.0506,0.0065,0.9741,,0,hosted
86,27,0.9167,0.6987,0.8682,17.6562,0.9565,0.7114,0.857,14.9832,0.0399,0.0126,-0.0112,-2.673,loss_familiarity,1,hosted
89,27,0.9167,0.676,0.8655,14.1939,0.913,0.6954,0.8595,16.1748,-0.0036,0.0195,-0.006,1.9809,,0,hosted
94,27,0.6667,0.6009,0.8426,10.622,0.6957,0.6265,0.8567,13.4021,0.029,0.0256,0.0142,2.7801,gain_familiarity,1,hosted
0,28,0.913,0.6283,0.8648,38.9417,0.9545,0.6846,0.839,38.8997,0.0415,0.0562,-0.0258,-0.0421,,0,hosted
6,28,0.913,0.673,0.8576,11.2943,0.9545,0.7071,0.8032,8.7869,0.0415,0.0342,-0.0543,-2.5074,loss_familiarity,1,hosted
7,28,0.7826,0.6598,0.7921,2.2792,0.7727,0.6201,0.8389,3.6866,-0.0099,-0.0397,0.0469,1.4074,,0,hosted
14,28,0.6522,0.6903,0.7909,7.2508,0.6818,0.6795,0.815,5.567,0.0296,-0.0108,0.0242,-1.6837,,0,hosted
22,28,0.8696,0.6206,0.8394,14.8899,0.9091,0.6474,0.8638,13.6982,0.0395,0.0269,0.0243,-1.1917,,0,hosted
23,28,0.913,0.681,0.8278,8.4788,0.9091,0.6871,0.8233,9.6214,-0.004,0.0061,-0.0045,1.1426,,0,hosted
24,28,0.9565,0.6585,0.8563,16.1468,0.9545,0.6559,0.8715,16.4485,-0.002,-0.0027,0.0152,0.3016,,0,hosted
29,28,0.8261,0.7005,0.8545,12.7834,0.8182,0.6742,0.8152,9.3184,-0.0079,-0.0262,-0.0393,-3.465,loss_familiarity,1,hosted
36,28,0.9565,0.6613,0.8801,15.8489,0.9545,0.6668,0.8563,15.9696,-0.002,0.0054,-0.0238,0.1207,,0,hosted
37,28,1.0,0.6902,0.8499,13.5056,1.0,0.6625,0.8719,11.6265,0.0,-0.0277,0.022,-1.8791,,0,hosted
81,28,0.4348,0.6839,0.7558,1.7057,0.4545,0.6524,0.7655,1.6716,0.0198,-0.0315,0.0097,-0.0342,,0,hosted
84,28,0.913,0.657,0.8544,15.0671,0.9545,0.6907,0.8573,17.6577,0.0415,0.0336,0.003,2.5905,gain_familiarity,1,hosted
86,28,0.9565,0.7114,0.857,14.9832,0.9545,0.7014,0.8603,16.8667,-0.002,-0.01,0.0033,1.8835,,0,hosted
89,28,0.913,0.6954,0.8595,16.1748,0.9091,0.6315,0.8741,15.8902,-0.004,-0.064,0.0146,-0.2847,,0,hosted
94,28,0.6957,0.6265,0.8567,13.4021,0.7727,0.6526,0.8369,9.8794,0.0771,0.0261,-0.0198,-3.5227,loss_familiarity,1,hosted
0,29,0.9545,0.6846,0.839,38.8997,1.0,0.6609,0.8294,30.2449,0.0455,-0.0237,-0.0096,-8.6547,loss_familiarity,1,hosted
6,29,0.9545,0.7071,0.8032,8.7869,0.8261,0.6234,0.8341,7.2276,-0.1285,-0.0837,0.0308,-1.5593,loss_social,1,hosted
7,29,0.7727,0.6201,0.8389,3.6866,0.7826,0.6419,0.8297,4.7058,0.0099,0.0218,-0.0093,1.0192,,0,hosted
14,29,0.6818,0.6795,0.815,5.567,0.6087,0.641,0.838,8.3337,-0.0731,-0.0384,0.0229,2.7666,gain_familiarity,1,hosted
22,29,0.9091,0.6474,0.8638,13.6982,0.913,0.6628,0.8695,17.9147,0.004,0.0154,0.0057,4.2166,gain_familiarity,1,hosted
23,29,0.9091,0.6871,0.8233,9.6214,0.8696,0.6577,0.838,12.2768,-0.0395,-0.0294,0.0147,2.6555,gain_familiarity,1,hosted
24,29,0.9545,0.6559,0.8715,16.4485,1.0,0.6999,0.8619,15.062,0.0455,0.0441,-0.0097,-1.3865,,0,hosted
29,29,0.8182,0.6742,0.8152,9.3184,0.8696,0.7121,0.8533,8.205,0.0514,0.0378,0.0381,-1.1134,,0,hosted
36,29,0.9545,0.6668,0.8563,15.9696,0.8261,0.6638,0.8391,18.1287,-0.1285,-0.003,-0.0172,2.1592,loss_social|gain_familiarity,2,hosted
37,29,1.0,0.6625,0.8719,11.6265,0.9565,0.6631,0.8522,14.0869,-0.0435,0.0007,-0.0197,2.4603,gain_familiarity,1,hosted
81,29,0.4545,0.6524,0.7655,1.6716,0.3913,0.6462,0.7625,5.0148,-0.0632,-0.0061,-0.003,3.3432,gain_familiarity,1,hosted
84,29,0.9545,0.6907,0.8573,17.6577,0.8696,0.6081,0.8467,16.8984,-0.085,-0.0826,-0.0106,-0.7592,,0,hosted
86,29,0.9545,0.7014,0.8603,16.8667,0.9565,0.6505,0.8465,12.125,0.002,-0.0509,-0.0138,-4.7417,loss_familiarity,1,hosted
89,29,0.9091,0.6315,0.8741,15.8902,0.9565,0.6227,0.8499,17.1129,0.0474,-0.0088,-0.0242,1.2227,,0,hosted
94,29,0.7727,0.6526,0.8369,9.8794,0.7826,0.6328,0.8433,12.1137,0.0099,-0.0198,0.0064,2.2343,gain_familiarity,1,hosted
0,30,1.0,0.6609,0.8294,30.2449,0.9167,0.7538,0.8738,21.7076,-0.0833,0.0929,0.0444,-8.5374,loss_familiarity,1,hosted
7,30,0.7826,0.6419,0.8297,4.7058,0.75,0.6768,0.7775,3.0657,-0.0326,0.0348,-0.0522,-1.6401,,0,hosted
14,30,0.6087,0.641,0.838,8.3337,0.625,0.6088,0.8015,8.0732,0.0163,-0.0322,-0.0364,-0.2605,,0,hosted
22,30,0.913,0.6628,0.8695,17.9147,0.9583,0.6879,0.8691,21.3031,0.0453,0.0251,-0.0004,3.3883,gain_familiarity,1,hosted
23,30,0.8696,0.6577,0.838,12.2768,0.8333,0.7021,0.8509,10.0591,-0.0362,0.0444,0.0129,-2.2178,loss_familiarity,1,hosted
24,30,1.0,0.6999,0.8619,15.062,1.0,0.662,0.8616,10.2029,0.0,-0.0379,-0.0003,-4.8591,loss_familiarity,1,hosted
29,30,0.8696,0.7121,0.8533,8.205,0.875,0.6729,0.8413,6.7686,0.0054,-0.0392,-0.0121,-1.4364,,0,hosted
36,30,0.8261,0.6638,0.8391,18.1287,0.8333,0.6543,0.8668,17.3352,0.0072,-0.0094,0.0277,-0.7936,,0,hosted
37,30,0.9565,0.6631,0.8522,14.0869,0.9167,0.6801,0.8556,14.4412,-0.0399,0.0169,0.0034,0.3544,,0,hosted
81,30,0.3913,0.6462,0.7625,5.0148,0.375,0.6782,0.7732,3.1287,-0.0163,0.0319,0.0107,-1.8861,,0,hosted
84,30,0.8696,0.6081,0.8467,16.8984,0.875,0.7171,0.8495,16.0358,0.0054,0.109,0.0028,-0.8626,gain_stability,1,hosted
86,30,0.9565,0.6505,0.8465,12.125,0.875,0.6948,0.8624,16.1154,-0.0815,0.0443,0.016,3.9904,gain_familiarity,1,hosted
89,30,0.9565,0.6227,0.8499,17.1129,0.8333,0.6091,0.8504,15.0853,-0.1232,-0.0136,0.0006,-2.0276,loss_social|loss_familiarity,2,hosted
94,30,0.7826,0.6328,0.8433,12.1137,0.75,0.697,0.8333,8.6983,-0.0326,0.0641,-0.0101,-3.4155,loss_familiarity,1,hosted
95,30,0.5652,0.6236,0.8896,13.3624,0.6667,0.6494,0.845,15.8469,0.1014,0.0258,-0.0446,2.4844,gain_social|gain_familiarity,2,hosted
