cid,window,prev_social,prev_stability,prev_spread,prev_familiarity,current_social,current_stability,current_spread,current_familiarity,delta_social,delta_stability,delta_spread,delta_familiarity,tags,n_tags,state
9,21,0.6316,0.6509,0.8678,17.9401,0.95,0.714,0.8655,11.5601,0.3184,0.0631,-0.0023,-6.3799,gain_social|loss_familiarity,2,hosted
29,21,0.5789,0.6317,0.8473,21.5605,0.6,0.6259,0.8093,12.7434,0.0211,-0.0058,-0.0379,-8.8171,loss_familiarity,1,hosted
31,21,0.6842,0.6686,0.8865,24.1834,0.9,0.6887,0.8601,26.3741,0.2158,0.0201,-0.0264,2.1906,gain_social|gain_familiarity,2,hosted
32,21,0.8421,0.6661,0.856,11.2551,1.0,0.6812,0.8747,17.6142,0.1579,0.0151,0.0187,6.3591,gain_social|gain_familiarity,2,hosted
33,21,0.6316,0.6487,0.8576,19.7412,0.9,0.7109,0.8678,19.6688,0.2684,0.0622,0.0102,-0.0724,gain_social,1,hosted
34,21,0.1579,0.6324,0.8533,11.3852,0.25,0.7098,0.8087,9.6106,0.0921,0.0774,-0.0446,-1.7747,,0,hosted
40,21,0.9474,0.6722,0.8847,21.6273,1.0,0.6863,0.8579,23.4145,0.0526,0.0141,-0.0268,1.7873,,0,hosted
49,21,0.0526,0.6743,0.8725,3.4391,0.1,0.6283,0.7644,16.0327,0.0474,-0.046,-0.1081,12.5936,loss_spread|gain_familiarity,2,hosted
52,21,0.1053,0.7388,0.8409,17.3307,0.1,0.6519,0.7968,6.3692,-0.0053,-0.0868,-0.0441,-10.9615,loss_familiarity,1,hosted
56,21,0.2105,0.6031,0.8245,20.0162,0.35,0.5967,0.7981,7.4725,0.1395,-0.0065,-0.0264,-12.5437,gain_social|loss_familiarity,2,hosted
63,21,1.0,0.7282,0.8852,21.4359,1.0,0.7038,0.8531,18.9137,0.0,-0.0245,-0.0321,-2.5222,loss_familiarity,1,hosted
70,21,0.8421,0.7215,0.8893,15.1415,0.9,0.7186,0.8455,16.0929,0.0579,-0.003,-0.0439,0.9515,,0,hosted
71,21,0.8421,0.6458,0.8784,24.2765,1.0,0.6721,0.8708,22.8708,0.1579,0.0262,-0.0076,-1.4057,gain_social,1,hosted
72,21,0.8947,0.5935,0.8804,17.4244,1.0,0.6272,0.8595,20.9288,0.1053,0.0337,-0.0208,3.5045,gain_social|gain_familiarity,2,hosted
73,21,0.9474,0.7078,0.8874,21.2657,0.95,0.6742,0.8588,15.9378,0.0026,-0.0336,-0.0286,-5.3279,loss_familiarity,1,hosted
74,21,1.0,0.6824,0.8709,23.7968,1.0,0.7009,0.8654,19.8097,0.0,0.0185,-0.0055,-3.9871,loss_familiarity,1,hosted
76,21,0.8421,0.6925,0.8847,20.9983,1.0,0.648,0.8498,17.3081,0.1579,-0.0445,-0.0349,-3.6902,gain_social|loss_familiarity,2,hosted
80,21,0.4737,0.6315,0.8702,12.8558,0.65,0.6703,0.8413,8.6296,0.1763,0.0388,-0.0289,-4.2262,gain_social|loss_familiarity,2,hosted
9,22,0.95,0.714,0.8655,11.5601,0.9048,0.6953,0.8241,11.1498,-0.0452,-0.0186,-0.0414,-0.4103,,0,hosted
29,22,0.6,0.6259,0.8093,12.7434,0.7143,0.6811,0.8362,13.2237,0.1143,0.0552,0.0268,0.4803,gain_social,1,hosted
31,22,0.9,0.6887,0.8601,26.3741,0.9048,0.6163,0.8134,18.1068,0.0048,-0.0724,-0.0467,-8.2673,loss_familiarity,1,hosted
32,22,1.0,0.6812,0.8747,17.6142,1.0,0.6767,0.8548,20.5139,0.0,-0.0046,-0.0199,2.8997,gain_familiarity,1,hosted
33,22,0.9,0.7109,0.8678,19.6688,0.8571,0.6221,0.8199,15.8535,-0.0429,-0.0888,-0.0479,-3.8154,loss_familiarity,1,hosted
34,22,0.25,0.7098,0.8087,9.6106,0.381,0.7317,0.7671,11.1987,0.131,0.0218,-0.0416,1.5881,gain_social,1,hosted
40,22,1.0,0.6863,0.8579,23.4145,1.0,0.6721,0.8367,22.2998,0.0,-0.0142,-0.0212,-1.1147,,0,hosted
49,22,0.1,0.6283,0.7644,16.0327,0.0952,0.6963,0.824,10.9814,-0.0048,0.068,0.0595,-5.0513,loss_familiarity,1,hosted
56,22,0.35,0.5967,0.7981,7.4725,0.4286,0.6948,0.7826,9.4533,0.0786,0.0982,-0.0154,1.9808,,0,hosted
63,22,1.0,0.7038,0.8531,18.9137,1.0,0.6483,0.8782,17.2753,0.0,-0.0555,0.0251,-1.6385,,0,hosted
70,22,0.9,0.7186,0.8455,16.0929,0.9048,0.6967,0.8433,14.6581,0.0048,-0.0219,-0.0021,-1.4348,,0,hosted
71,22,1.0,0.6721,0.8708,22.8708,0.9524,0.6753,0.8291,17.7655,-0.0476,0.0032,-0.0417,-5.1053,loss_familiarity,1,hosted
72,22,1.0,0.6272,0.8595,20.9288,1.0,0.6799,0.8373,18.2088,0.0,0.0527,-0.0222,-2.72,loss_familiarity,1,hosted
73,22,0.95,0.6742,0.8588,15.9378,0.9048,0.6766,0.8531,18.3501,-0.0452,0.0024,-0.0057,2.4123,gain_familiarity,1,hosted
74,22,1.0,0.7009,0.8654,19.8097,1.0,0.6844,0.8393,13.8798,0.0,-0.0165,-0.0261,-5.9299,loss_familiarity,1,hosted
76,22,1.0,0.648,0.8498,17.3081,0.9524,0.5902,0.839,14.9335,-0.0476,-0.0578,-0.0108,-2.3745,loss_familiarity,1,hosted
80,22,0.65,0.6703,0.8413,8.6296,0.619,0.6635,0.8556,8.9499,-0.031,-0.0067,0.0143,0.3203,,0,hosted
83,22,0.45,0.6529,0.882,14.1303,0.5238,0.6415,0.827,6.7623,0.0738,-0.0114,-0.055,-7.3681,loss_familiarity,1,hosted
84,22,0.5,0.6875,0.8726,10.7965,0.5714,0.6591,0.822,8.5882,0.0714,-0.0285,-0.0506,-2.2082,loss_familiarity,1,hosted
9,23,0.9048,0.6953,0.8241,11.1498,0.9545,0.5965,0.8119,10.9987,0.0498,-0.0989,-0.0122,-0.1512,,0,hosted
29,23,0.7143,0.6811,0.8362,13.2237,0.7273,0.7212,0.8427,16.5676,0.013,0.0401,0.0065,3.3439,gain_familiarity,1,hosted
31,23,0.9048,0.6163,0.8134,18.1068,0.9091,0.691,0.8665,19.7354,0.0043,0.0747,0.0532,1.6286,,0,hosted
32,23,1.0,0.6767,0.8548,20.5139,1.0,0.663,0.8828,24.5902,0.0,-0.0137,0.028,4.0763,gain_familiarity,1,hosted
33,23,0.8571,0.6221,0.8199,15.8535,0.8636,0.6609,0.8807,25.2105,0.0065,0.0388,0.0608,9.3571,gain_familiarity,1,hosted
34,23,0.381,0.7317,0.7671,11.1987,0.4545,0.6515,0.8338,10.0981,0.0736,-0.0802,0.0667,-1.1006,,0,hosted
40,23,1.0,0.6721,0.8367,22.2998,1.0,0.6326,0.8534,17.5586,0.0,-0.0394,0.0167,-4.7412,loss_familiarity,1,hosted
49,23,0.0952,0.6963,0.824,10.9814,0.1364,0.6587,0.7443,8.9591,0.0411,-0.0376,-0.0796,-2.0223,loss_familiarity,1,hosted
56,23,0.4286,0.6948,0.7826,9.4533,0.5,0.6993,0.7863,8.1679,0.0714,0.0044,0.0036,-1.2854,,0,hosted
63,23,1.0,0.6483,0.8782,17.2753,1.0,0.6487,0.8257,10.6903,0.0,0.0004,-0.0525,-6.5849,loss_familiarity,1,hosted
70,23,0.9048,0.6967,0.8433,14.6581,0.9545,0.6637,0.8674,16.5294,0.0498,-0.033,0.024,1.8712,,0,hosted
71,23,0.9524,0.6753,0.8291,17.7655,0.9091,0.6436,0.8694,16.0892,-0.0433,-0.0317,0.0403,-1.6763,,0,hosted
72,23,1.0,0.6799,0.8373,18.2088,0.9545,0.6575,0.8611,17.0195,-0.0455,-0.0224,0.0238,-1.1894,,0,hosted
73,23,0.9048,0.6766,0.8531,18.3501,0.9545,0.6788,0.8752,23.6914,0.0498,0.0022,0.0221,5.3413,gain_familiarity,1,hosted
74,23,1.0,0.6844,0.8393,13.8798,1.0,0.6355,0.8601,18.5662,0.0,-0.0489,0.0209,4.6864,gain_familiarity,1,hosted
76,23,0.9524,0.5902,0.839,14.9335,0.9545,0.6277,0.8752,20.2555,0.0022,0.0375,0.0362,5.322,gain_familiarity,1,hosted
80,23,0.619,0.6635,0.8556,8.9499,0.6818,0.647,0.861,11.5844,0.0628,-0.0165,0.0054,2.6345,gain_familiarity,1,hosted
83,23,0.5238,0.6415,0.827,6.7623,0.7273,0.6681,0.8305,14.2542,0.2035,0.0267,0.0035,7.4919,gain_social|gain_familiarity,2,hosted
84,23,0.5714,0.6591,0.822,8.5882,0.7727,0.7055,0.8557,11.5593,0.2013,0.0464,0.0337,2.9711,gain_social|gain_familiarity,2,hosted
9,24,0.9545,0.5965,0.8119,10.9987,1.0,0.6201,0.8496,10.9725,0.0455,0.0236,0.0377,-0.0262,,0,hosted
29,24,0.7273,0.7212,0.8427,16.5676,0.8696,0.6508,0.8191,16.4057,0.1423,-0.0704,-0.0236,-0.1619,gain_social,1,hosted
31,24,0.9091,0.691,0.8665,19.7354,0.913,0.6541,0.8585,19.8738,0.004,-0.0369,-0.0081,0.1384,,0,hosted
32,24,1.0,0.663,0.8828,24.5902,0.9565,0.6976,0.8438,21.7599,-0.0435,0.0347,-0.039,-2.8303,loss_familiarity,1,hosted
33,24,0.8636,0.6609,0.8807,25.2105,0.8261,0.5678,0.8271,17.3997,-0.0375,-0.0931,-0.0535,-7.8108,loss_familiarity,1,hosted
34,24,0.4545,0.6515,0.8338,10.0981,0.4783,0.6392,0.8256,6.2567,0.0237,-0.0123,-0.0081,-3.8414,loss_familiarity,1,hosted
40,24,1.0,0.6326,0.8534,17.5586,1.0,0.6896,0.8438,20.2765,0.0,0.0569,-0.0096,2.718,gain_familiarity,1,hosted
49,24,0.1364,0.6587,0.7443,8.9591,0.1739,0.639,0.8151,12.515,0.0375,-0.0196,0.0708,3.5559,gain_familiarity,1,hosted
56,24,0.5,0.6993,0.7863,8.1679,0.4783,0.6931,0.7571,9.2199,-0.0217,-0.0062,-0.0292,1.052,,0,hosted
63,24,1.0,0.6487,0.8257,10.6903,1.0,0.7097,0.8553,23.0825,0.0,0.061,0.0296,12.3921,gain_familiarity,1,hosted
70,24,0.9545,0.6637,0.8674,16.5294,0.9565,0.728,0.854,21.6526,0.002,0.0643,-0.0134,5.1232,gain_familiarity,1,hosted
71,24,0.9091,0.6436,0.8694,16.0892,0.8696,0.6483,0.8348,11.8233,-0.0395,0.0047,-0.0346,-4.2659,loss_familiarity,1,hosted
72,24,0.9545,0.6575,0.8611,17.0195,0.9565,0.6568,0.8486,18.9945,0.002,-0.0007,-0.0125,1.9751,,0,hosted
73,24,0.9545,0.6788,0.8752,23.6914,0.9565,0.6379,0.8456,16.674,0.002,-0.0409,-0.0295,-7.0175,loss_familiarity,1,hosted
74,24,1.0,0.6355,0.8601,18.5662,1.0,0.6611,0.8356,17.8527,0.0,0.0257,-0.0245,-0.7135,,0,hosted
