cid,window,prev_social,prev_stability,prev_spread,prev_familiarity,current_social,current_stability,current_spread,current_familiarity,delta_social,delta_stability,delta_spread,delta_familiarity,tags,n_tags,state
0,21,0.6429,0.6625,0.8632,14.5141,0.6875,0.6619,0.8291,14.6607,0.0446,-0.0006,-0.0341,0.1466,,0,hosted
1,21,0.5,0.6924,0.8247,55.0482,0.6875,0.7055,0.8369,49.279,0.1875,0.0131,0.0122,-5.7691,gain_social|loss_familiarity,2,hosted
12,21,1.0,0.6931,0.8865,14.2863,0.9375,0.7092,0.8655,17.6087,-0.0625,0.0161,-0.021,3.3224,gain_familiarity,1,hosted
28,21,0.2857,0.6584,0.8727,14.3582,0.5,0.6532,0.8151,8.1865,0.2143,-0.0053,-0.0576,-6.1717,gain_social|loss_familiarity,2,hosted
29,21,0.7857,0.6722,0.8998,18.2673,0.9375,0.6619,0.8468,14.6877,0.1518,-0.0103,-0.053,-3.5795,gain_social|loss_familiarity,2,hosted
52,21,0.7143,0.6492,0.8761,20.8456,0.9375,0.731,0.8573,14.8767,0.2232,0.0818,-0.0187,-5.9689,gain_social|loss_familiarity,2,hosted
53,21,0.8571,0.6355,0.8851,12.7166,0.9375,0.694,0.867,11.4425,0.0804,0.0585,-0.0181,-1.2741,,0,hosted
64,21,0.0,0.6219,0.8772,0.0,0.25,0.6416,0.8268,16.0059,0.25,0.0197,-0.0505,16.0059,gain_social|gain_familiarity,2,hosted
71,21,0.1429,0.7038,0.8309,3.9531,0.3125,0.6946,0.8451,14.5543,0.1696,-0.0092,0.0142,10.6011,gain_social|gain_familiarity,2,hosted
76,21,0.1429,0.7433,0.8286,16.2877,0.25,0.6439,0.775,12.9391,0.1071,-0.0995,-0.0536,-3.3486,gain_social|loss_familiarity,2,hosted
80,21,0.7143,0.6438,0.8766,11.1285,0.875,0.6489,0.8283,13.1977,0.1607,0.0051,-0.0483,2.0692,gain_social|gain_familiarity,2,hosted
85,21,0.0,0.7035,0.8347,0.0,0.125,0.6527,0.7598,19.0168,0.125,-0.0508,-0.0749,19.0168,gain_social|gain_familiarity,2,hosted
91,21,0.0714,0.6614,0.8253,39.3069,0.1875,0.6673,0.7404,16.6395,0.1161,0.0059,-0.0848,-22.6674,gain_social|loss_familiarity,2,hosted
92,21,0.5,0.6633,0.8546,13.5689,0.6875,0.6414,0.853,6.7308,0.1875,-0.022,-0.0017,-6.8381,gain_social|loss_familiarity,2,hosted
93,21,0.5,0.67,0.8622,8.8543,0.5625,0.6878,0.8443,9.5163,0.0625,0.0178,-0.018,0.662,,0,hosted
94,21,0.8571,0.6592,0.8838,17.2229,1.0,0.6976,0.8691,17.3736,0.1429,0.0384,-0.0147,0.1507,gain_social,1,hosted
0,22,0.6875,0.6619,0.8291,14.6607,0.6471,0.6393,0.8431,12.7885,-0.0404,-0.0226,0.014,-1.8722,,0,hosted
