cid,window,prev_social,prev_stability,prev_spread,prev_familiarity,current_social,current_stability,current_spread,current_familiarity,delta_social,delta_stability,delta_spread,delta_familiarity,tags,n_tags,state
42,22,0.8333,0.626,0.8459,19.3609,0.875,0.6653,0.8766,25.7109,0.0417,0.0393,0.0307,6.35,gain_familiarity,1,hosted
43,22,0.9167,0.6923,0.8861,17.5072,0.9583,0.6218,0.8491,21.4679,0.0417,-0.0704,-0.0371,3.9607,gain_familiarity,1,hosted
46,22,0.7917,0.6012,0.8369,11.0578,0.7917,0.6799,0.801,9.8601,0.0,0.0787,-0.0359,-1.1977,,0,hosted
47,22,1.0,0.6404,0.8597,13.1738,1.0,0.7319,0.8657,18.1068,0.0,0.0915,0.0059,4.933,gain_familiarity,1,hosted
50,22,0.875,0.6797,0.859,15.1082,0.9583,0.6913,0.8594,20.2086,0.0833,0.0116,0.0004,5.1004,gain_familiarity,1,hosted
52,22,0.9583,0.6675,0.8683,16.7188,0.9583,0.6796,0.8456,17.5108,0.0,0.0121,-0.0227,0.792,,0,hosted
57,22,0.9167,0.6521,0.8535,12.8518,0.9167,0.662,0.8335,13.8962,0.0,0.0099,-0.02,1.0444,,0,hosted
62,22,0.0833,0.6976,0.8123,22.1529,0.125,0.6558,0.7578,13.9551,0.0417,-0.0417,-0.0545,-8.1978,loss_familiarity,1,hosted
63,22,0.875,0.654,0.877,22.2062,0.9583,0.6616,0.8539,20.3505,0.0833,0.0076,-0.0231,-1.8558,,0,hosted
66,22,0.6667,0.7041,0.844,18.271,0.7083,0.6905,0.806,11.2258,0.0417,-0.0136,-0.038,-7.0452,loss_familiarity,1,hosted
67,22,0.4583,0.6192,0.809,13.8118,0.625,0.7156,0.8151,8.4856,0.1667,0.0963,0.0062,-5.3262,gain_social|loss_familiarity,2,hosted
72,22,0.75,0.6734,0.8266,15.1039,0.75,0.6564,0.8473,15.4028,0.0,-0.017,0.0207,0.2989,,0,hosted
73,22,0.2083,0.696,0.7861,15.441,0.3333,0.7157,0.783,11.3322,0.125,0.0197,-0.0031,-4.1088,gain_social|loss_familiarity,2,hosted
74,22,0.125,0.7185,0.7685,44.3324,0.1667,0.6587,0.7709,12.8361,0.0417,-0.0597,0.0024,-31.4963,loss_familiarity,1,hosted
78,22,0.6667,0.7171,0.892,25.1932,0.7083,0.6719,0.8559,30.5187,0.0417,-0.0453,-0.0361,5.3255,gain_familiarity,1,hosted
1,23,0.9167,0.6758,0.8644,35.3912,0.9167,0.6949,0.8342,37.0556,0.0,0.0191,-0.0303,1.6644,,0,hosted
6,23,0.7083,0.6181,0.8415,7.7931,0.7917,0.6758,0.829,8.495,0.0833,0.0576,-0.0124,0.7018,,0,hosted
7,23,0.8333,0.6643,0.82,15.575,0.9167,0.6575,0.8417,12.33,0.0833,-0.0068,0.0217,-3.245,loss_familiarity,1,hosted
8,23,0.9583,0.5871,0.8378,15.8346,0.9583,0.6543,0.8563,15.3266,0.0,0.0673,0.0186,-0.508,,0,hosted
30,23,0.875,0.6167,0.88,19.0607,0.9167,0.7058,0.8376,15.9681,0.0417,0.0892,-0.0424,-3.0926,loss_familiarity,1,hosted
42,23,0.875,0.6653,0.8766,25.7109,0.875,0.6434,0.8769,20.3807,0.0,-0.0219,0.0003,-5.3302,loss_familiarity,1,hosted
43,23,0.9583,0.6218,0.8491,21.4679,1.0,0.6797,0.8695,15.7968,0.0417,0.0579,0.0204,-5.6711,loss_familiarity,1,hosted
47,23,1.0,0.7319,0.8657,18.1068,1.0,0.6133,0.8344,12.0223,0.0,-0.1186,-0.0312,-6.0845,loss_stability|loss_familiarity,2,hosted
50,23,0.9583,0.6913,0.8594,20.2086,0.9583,0.6965,0.854,24.0568,0.0,0.0053,-0.0054,3.8482,gain_familiarity,1,hosted
52,23,0.9583,0.6796,0.8456,17.5108,0.9583,0.7012,0.8442,15.4712,0.0,0.0216,-0.0013,-2.0396,loss_familiarity,1,hosted
57,23,0.9167,0.662,0.8335,13.8962,0.9167,0.6726,0.8278,11.8521,0.0,0.0106,-0.0057,-2.0441,loss_familiarity,1,hosted
62,23,0.125,0.6558,0.7578,13.9551,0.125,0.6884,0.7117,5.1287,0.0,0.0325,-0.0461,-8.8264,loss_familiarity,1,hosted
63,23,0.9583,0.6616,0.8539,20.3505,0.9583,0.6892,0.8716,18.0873,0.0,0.0276,0.0177,-2.2632,loss_familiarity,1,hosted
66,23,0.7083,0.6905,0.806,11.2258,0.75,0.6918,0.8585,12.2917,0.0417,0.0014,0.0525,1.0659,,0,hosted
67,23,0.625,0.7156,0.8151,8.4856,0.625,0.6545,0.8022,7.9852,0.0,-0.0611,-0.013,-0.5004,,0,hosted
72,23,0.75,0.6564,0.8473,15.4028,0.8333,0.6912,0.8172,8.6205,0.0833,0.0348,-0.0301,-6.7823,loss_familiarity,1,hosted
73,23,0.3333,0.7157,0.783,11.3322,0.375,0.7212,0.7705,9.0366,0.0417,0.0055,-0.0125,-2.2956,loss_familiarity,1,hosted
74,23,0.1667,0.6587,0.7709,12.8361,0.25,0.667,0.7685,17.9987,0.0833,0.0082,-0.0024,5.1626,gain_familiarity,1,hosted
78,23,0.7083,0.6719,0.8559,30.5187,0.75,0.643,0.838,26.8601,0.0417,-0.0289,-0.018,-3.6586,loss_familiarity,1,hosted
1,24,0.9167,0.6949,0.8342,37.0556,0.9167,0.596,0.8453,37.8295,0.0,-0.0989,0.0112,0.7739,,0,hosted
6,24,0.7917,0.6758,0.829,8.495,0.8333,0.6586,0.7937,10.7982,0.0417,-0.0172,-0.0353,2.3032,gain_familiarity,1,hosted
7,24,0.9167,0.6575,0.8417,12.33,0.9167,0.5849,0.836,7.5277,0.0,-0.0726,-0.0057,-4.8022,loss_familiarity,1,hosted
8,24,0.9583,0.6543,0.8563,15.3266,0.9583,0.705,0.8642,15.216,0.0,0.0506,0.0078,-0.1106,,0,hosted
30,24,0.9167,0.7058,0.8376,15.9681,0.9167,0.6311,0.8747,15.075,0.0,-0.0747,0.0371,-0.8931,,0,hosted
42,24,0.875,0.6434,0.8769,20.3807,0.875,0.6241,0.8591,14.4129,0.0,-0.0192,-0.0177,-5.9677,loss_familiarity,1,hosted
43,24,1.0,0.6797,0.8695,15.7968,1.0,0.671,0.8556,15.7602,0.0,-0.0088,-0.0139,-0.0366,,0,hosted
47,24,1.0,0.6133,0.8344,12.0223,1.0,0.6414,0.8446,13.1924,0.0,0.0281,0.0102,1.1701,,0,hosted
50,24,0.9583,0.6965,0.854,24.0568,0.9583,0.6316,0.8519,19.3562,0.0,-0.0649,-0.0021,-4.7006,loss_familiarity,1,hosted
52,24,0.9583,0.7012,0.8442,15.4712,0.9583,0.7475,0.8705,13.2199,0.0,0.0463,0.0263,-2.2513,loss_familiarity,1,hosted
57,24,0.9167,0.6726,0.8278,11.8521,0.9583,0.6869,0.8745,10.5676,0.0417,0.0143,0.0467,-1.2845,,0,hosted
63,24,0.9583,0.6892,0.8716,18.0873,0.9583,0.7134,0.8567,16.9537,0.0,0.0242,-0.0149,-1.1336,,0,hosted
66,24,0.75,0.6918,0.8585,12.2917,0.7083,0.6873,0.851,11.7183,-0.0417,-0.0046,-0.0076,-0.5734,,0,hosted
67,24,0.625,0.6545,0.8022,7.9852,0.6667,0.6764,0.8371,8.4787,0.0417,0.0219,0.0349,0.4935,,0,hosted
72,24,0.8333,0.6912,0.8172,8.6205,0.8333,0.6968,0.8243,7.334,0.0,0.0056,0.0071,-1.2865,,0,hosted
73,24,0.375,0.7212,0.7705,9.0366,0.4583,0.739,0.7737,11.7554,0.0833,0.0178,0.0032,2.7188,gain_familiarity,1,hosted
74,24,0.25,0.667,0.7685,17.9987,0.3333,0.699,0.7151,14.3879,0.0833,0.032,-0.0533,-3.6108,loss_familiarity,1,hosted
78,24,0.75,0.643,0.838,26.8601,0.7917,0.633,0.8538,25.0379,0.0417,-0.0099,0.0158,-1.8222,,0,hosted
1,25,0.9167,0.596,0.8453,37.8295,0.9167,0.7189,0.8305,33.112,0.0,0.123,-0.0149,-4.7176,gain_stability|loss_familiarity,2,hosted
6,25,0.8333,0.6586,0.7937,10.7982,0.8333,0.6673,0.8316,8.0938,0.0,0.0088,0.0378,-2.7044,loss_familiarity,1,hosted
7,25,0.9167,0.5849,0.836,7.5277,0.9167,0.6858,0.8398,9.0541,0.0,0.101,0.0037,1.5263,gain_stability,1,hosted
8,25,0.9583,0.705,0.8642,15.216,0.9167,0.6693,0.838,17.5153,-0.0417,-0.0357,-0.0261,2.2993,gain_familiarity,1,hosted
30,25,0.9167,0.6311,0.8747,15.075,0.9167,0.695,0.8665,17.0199,0.0,0.0639,-0.0082,1.9449,,0,hosted
42,25,0.875,0.6241,0.8591,14.4129,0.875,0.6901,0.8641,24.1336,0.0,0.066,0.005,9.7206,gain_familiarity,1,hosted
43,25,1.0,0.671,0.8556,15.7602,1.0,0.6153,0.8539,15.2398,0.0,-0.0557,-0.0017,-0.5204,,0,hosted
47,25,1.0,0.6414,0.8446,13.1924,1.0,0.6348,0.8535,15.8718,0.0,-0.0065,0.0088,2.6794,gain_familiarity,1,hosted
50,25,0.9583,0.6316,0.8519,19.3562,0.9583,0.6805,0.8608,23.6988,0.0,0.0489,0.0089,4.3425,gain_familiarity,1,hosted
52,25,0.9583,0.7475,0.8705,13.2199,0.9167,0.6767,0.8559,17.1812,-0.0417,-0.0708,-0.0146,3.9613,gain_familiarity,1,hosted
57,25,0.9583,0.6869,0.8745,10.5676,0.9167,0.6653,0.8478,12.364,-0.0417,-0.0217,-0.0267,1.7964,,0,hosted
63,25,0.9583,0.7134,0.8567,16.9537,0.9583,0.64,0.8505,15.5704,0.0,-0.0733,-0.0062,-1.3833,,0,hosted
66,25,0.7083,0.6873,0.851,11.7183,0.7083,0.6139,0.8385,14.4988,0.0,-0.0734,-0.0125,2.7806,gain_familiarity,1,hosted
67,25,0.6667,0.6764,0.8371,8.4787,0.6667,0.7148,0.8394,4.5274,0.0,0.0384,0.0023,-3.9514,loss_familiarity,1,hosted
72,25,0.8333,0.6968,0.8243,7.334,0.875,0.656,0.8639,9.1046,0.0417,-0.0408,0.0396,1.7707,,0,hosted
73,25,0.4583,0.739,0.7737,11.7554,0.5,0.6759,0.7801,7.7723,0.0417,-0.0632,0.0065,-3.9831,loss_familiarity,1,hosted
74,25,0.3333,0.699,0.7151,14.3879,0.4167,0.6948,0.8088,6.0601,0.0833,-0.0042,0.0937,-8.3278,loss_familiarity,1,hosted
78,25,0.7917,0.633,0.8538,25.0379,0.7917,0.6563,0.8635,24.5969,0.0,0.0233,0.0097,-0.4411,,0,hosted
1,26,0.9167,0.7189,0.8305,33.112,0.88,0.6701,0.8095,33.2885,-0.0367,-0.0488,-0.0209,0.1765,,0,hosted
6,26,0.8333,0.6673,0.8316,8.0938,0.76,0.6173,0.807,3.9292,-0.0733,-0.05,-0.0246,-4.1646,loss_familiarity,1,hosted
7,26,0.9167,0.6858,0.8398,9.0541,0.88,0.6407,0.8183,7.2694,-0.0367,-0.0451,-0.0215,-1.7847,,0,hosted
8,26,0.9167,0.6693,0.838,17.5153,0.84,0.6414,0.8563,17.123,-0.0767,-0.0279,0.0183,-0.3923,,0,hosted
30,26,0.9167,0.695,0.8665,17.0199,0.88,0.6557,0.8309,11.4246,-0.0367,-0.0393,-0.0355,-5.5953,loss_familiarity,1,hosted
42,26,0.875,0.6901,0.8641,24.1336,0.88,0.6817,0.8579,18.0695,0.005,-0.0084,-0.0062,-6.064,loss_familiarity,1,hosted
43,26,1.0,0.6153,0.8539,15.2398,0.96,0.6441,0.855,18.2582,-0.04,0.0288,0.0011,3.0184,gain_familiarity,1,hosted
47,26,1.0,0.6348,0.8535,15.8718,1.0,0.6303,0.8536,11.2433,0.0,-0.0045,0.0002,-4.6285,loss_familiarity,1,hosted
50,26,0.9583,0.6805,0.8608,23.6988,0.96,0.6543,0.8426,14.8466,0.0017,-0.0263,-0.0181,-8.8521,loss_familiarity,1,hosted
52,26,0.9167,0.6767,0.8559,17.1812,0.88,0.7111,0.8596,18.5452,-0.0367,0.0344,0.0037,1.3639,,0,hosted
57,26,0.9167,0.6653,0.8478,12.364,0.88,0.6424,0.8336,12.7854,-0.0367,-0.0229,-0.0141,0.4214,,0,hosted
63,26,0.9583,0.64,0.8505,15.5704,1.0,0.6756,0.8559,16.198,0.0417,0.0356,0.0054,0.6276,,0,hosted
66,26,0.7083,0.6139,0.8385,14.4988,0.68,0.678,0.8275,10.9478,-0.0283,0.0642,-0.011,-3.551,loss_familiarity,1,hosted
67,26,0.6667,0.7148,0.8394,4.5274,0.6,0.7071,0.7744,4.8708,-0.0667,-0.0077,-0.0651,0.3435,,0,hosted
72,26,0.875,0.656,0.8639,9.1046,0.84,0.7207,0.841,10.6031,-0.035,0.0647,-0.0229,1.4985,,0,hosted
73,26,0.5,0.6759,0.7801,7.7723,0.52,0.7154,0.812,3.743,0.02,0.0395,0.0318,-4.0293,loss_familiarity,1,hosted
74,26,0.4167,0.6948,0.8088,6.0601,0.44,0.6561,0.761,5.8116,0.0233,-0.0387,-0.0478,-0.2484,,0,hosted
78,26,0.7917,0.6563,0.8635,24.5969,0.84,0.6183,0.8609,17.5555,0.0483,-0.038,-0.0027,-7.0414,loss_familiarity,1,hosted
1,27,0.88,0.6701,0.8095,33.2885,0.88,0.6505,0.8018,28.379,0.0,-0.0197,-0.0077,-4.9094,loss_familiarity,1,hosted
6,27,0.76,0.6173,0.807,3.9292,0.76,0.6212,0.8301,6.2124,0.0,0.0038,0.0231,2.2832,gain_familiarity,1,hosted
7,27,0.88,0.6407,0.8183,7.2694,0.84,0.6787,0.8616,7.6795,-0.04,0.038,0.0433,0.4101,,0,hosted
8,27,0.84,0.6414,0.8563,17.123,0.88,0.6192,0.8221,13.9465,0.04,-0.0222,-0.0341,-3.1765,loss_familiarity,1,hosted
30,27,0.88,0.6557,0.8309,11.4246,0.8,0.6354,0.8686,10.011,-0.08,-0.0203,0.0377,-1.4136,,0,hosted
42,27,0.88,0.6817,0.8579,18.0695,0.88,0.6522,0.8543,12.4069,0.0,-0.0295,-0.0036,-5.6626,loss_familiarity,1,hosted
43,27,0.96,0.6441,0.855,18.2582,1.0,0.6282,0.8469,12.7011,0.04,-0.0159,-0.0081,-5.5571,loss_familiarity,1,hosted
47,27,1.0,0.6303,0.8536,11.2433,1.0,0.6772,0.8585,11.8146,0.0,0.0469,0.0049,0.5713,,0,hosted
50,27,0.96,0.6543,0.8426,14.8466,1.0,0.6277,0.8522,12.2163,0.04,-0.0265,0.0096,-2.6303,loss_familiarity,1,hosted
52,27,0.88,0.7111,0.8596,18.5452,0.88,0.6562,0.8499,18.0854,0.0,-0.0548,-0.0097,-0.4598,,0,hosted
57,27,0.88,0.6424,0.8336,12.7854,0.88,0.7079,0.8426,10.9889,0.0,0.0655,0.0089,-1.7965,,0,hosted
63,27,1.0,0.6756,0.8559,16.198,0.92,0.6557,0.8527,18.528,-0.08,-0.0199,-0.0032,2.3299,gain_familiarity,1,hosted
66,27,0.68,0.678,0.8275,10.9478,0.76,0.6688,0.8468,14.2107,0.08,-0.0092,0.0193,3.2629,gain_familiarity,1,hosted
67,27,0.6,0.7071,0.7744,4.8708,0.6,0.6734,0.8145,3.7741,0.0,-0.0337,0.0401,-1.0967,,0,hosted
72,27,0.84,0.7207,0.841,10.6031,0.88,0.6637,0.8294,7.6653,0.04,-0.0569,-0.0116,-2.9379,loss_familiarity,1,hosted
73,27,0.52,0.7154,0.812,3.743,0.48,0.6253,0.7662,2.1266,-0.04,-0.0901,-0.0458,-1.6164,,0,hosted
74,27,0.44,0.6561,0.761,5.8116,0.48,0.68,0.7901,5.433,0.04,0.0238,0.0291,-0.3787,,0,hosted
78,27,0.84,0.6183,0.8609,17.5555,0.88,0.6623,0.8661,17.4596,0.04,0.0439,0.0053,-0.0958,,0,hosted
79,27,0.12,0.6809,0.8758,15.7303,0.32,0.7351,0.8414,8.8317,0.2,0.0542,-0.0345,-6.8986,gain_social|loss_familiarity,2,hosted
80,27,0.2,0.5989,0.8949,15.3532,0.48,0.6826,0.8392,12.59,0.28,0.0837,-0.0557,-2.7632,gain_social|loss_familiarity,2,hosted
1,28,0.88,0.6505,0.8018,28.379,0.913,0.6191,0.8534,37.5172,0.033,-0.0314,0.0516,9.1381,gain_familiarity,1,hosted
6,28,0.76,0.6212,0.8301,6.2124,0.8261,0.7414,0.8097,5.4803,0.0661,0.1202,-0.0205,-0.7321,gain_stability,1,hosted
7,28,0.84,0.6787,0.8616,7.6795,0.8696,0.6736,0.8064,6.4823,0.0296,-0.0051,-0.0552,-1.1971,,0,hosted
8,28,0.88,0.6192,0.8221,13.9465,1.0,0.6883,0.8719,13.7778,0.12,0.0691,0.0497,-0.1687,gain_social,1,hosted
30,28,0.8,0.6354,0.8686,10.011,0.913,0.6542,0.8211,11.1529,0.113,0.0188,-0.0475,1.142,gain_social,1,hosted
42,28,0.88,0.6522,0.8543,12.4069,1.0,0.6752,0.8657,19.5813,0.12,0.023,0.0114,7.1744,gain_social|gain_familiarity,2,hosted
43,28,1.0,0.6282,0.8469,12.7011,1.0,0.6218,0.8494,15.2935,0.0,-0.0064,0.0025,2.5924,gain_familiarity,1,hosted
47,28,1.0,0.6772,0.8585,11.8146,0.9565,0.6824,0.8508,15.6648,-0.0435,0.0052,-0.0078,3.8502,gain_familiarity,1,hosted
50,28,1.0,0.6277,0.8522,12.2163,1.0,0.6695,0.8558,10.7517,0.0,0.0418,0.0036,-1.4646,,0,hosted
52,28,0.88,0.6562,0.8499,18.0854,0.913,0.6767,0.8557,16.9504,0.033,0.0205,0.0058,-1.135,,0,hosted
57,28,0.88,0.7079,0.8426,10.9889,0.913,0.6828,0.8391,10.1951,0.033,-0.0251,-0.0035,-0.7938,,0,hosted
63,28,0.92,0.6557,0.8527,18.528,1.0,0.6755,0.8455,17.7362,0.08,0.0199,-0.0072,-0.7918,,0,hosted
66,28,0.76,0.6688,0.8468,14.2107,0.7826,0.667,0.823,15.0199,0.0226,-0.0018,-0.0238,0.8091,,0,hosted
67,28,0.6,0.6734,0.8145,3.7741,0.6522,0.6083,0.8006,7.6183,0.0522,-0.0651,-0.0139,3.8442,gain_familiarity,1,hosted
72,28,0.88,0.6637,0.8294,7.6653,0.913,0.6856,0.8283,8.8261,0.033,0.0219,-0.0011,1.1608,,0,hosted
74,28,0.48,0.68,0.7901,5.433,0.4783,0.6782,0.7795,3.9617,-0.0017,-0.0018,-0.0106,-1.4712,,0,hosted
78,28,0.88,0.6623,0.8661,17.4596,0.9565,0.6261,0.8522,15.5171,0.0765,-0.0361,-0.0139,-1.9425,,0,hosted
79,28,0.32,0.7351,0.8414,8.8317,0.3913,0.7011,0.827,3.9648,0.0713,-0.034,-0.0143,-4.8669,loss_familiarity,1,hosted
80,28,0.48,0.6826,0.8392,12.59,0.6957,0.6375,0.8274,7.9742,0.2157,-0.045,-0.0118,-4.6158,gain_social|loss_familiarity,2,hosted
81,28,0.48,0.6772,0.8857,11.9996,0.8696,0.6843,0.8564,19.0784,0.3896,0.0071,-0.0293,7.0788,gain_social|gain_familiarity,2,hosted
1,29,0.913,0.6191,0.8534,37.5172,0.9091,0.6962,0.8434,42.3726,-0.004,0.0771,-0.01,4.8554,gain_familiarity,1,hosted
6,29,0.8261,0.7414,0.8097,5.4803,0.8182,0.6548,0.7929,4.9542,-0.0079,-0.0866,-0.0167,-0.5262,,0,hosted
7,29,0.8696,0.6736,0.8064,6.4823,0.8182,0.6552,0.8601,9.6739,-0.0514,-0.0184,0.0537,3.1915,gain_familiarity,1,hosted
8,29,1.0,0.6883,0.8719,13.7778,1.0,0.6862,0.8441,15.7926,0.0,-0.0021,-0.0278,2.0148,gain_familiarity,1,hosted
30,29,0.913,0.6542,0.8211,11.1529,0.9545,0.6726,0.8611,14.2672,0.0415,0.0183,0.04,3.1143,gain_familiarity,1,hosted
42,29,1.0,0.6752,0.8657,19.5813,0.9545,0.649,0.8517,19.4388,-0.0455,-0.0263,-0.014,-0.1425,,0,hosted
43,29,1.0,0.6218,0.8494,15.2935,0.9091,0.596,0.8478,19.2312,-0.0909,-0.0257,-0.0016,3.9377,gain_familiarity,1,hosted
47,29,0.9565,0.6824,0.8508,15.6648,0.9545,0.6514,0.8588,19.6522,-0.002,-0.0309,0.008,3.9874,gain_familiarity,1,hosted
50,29,1.0,0.6695,0.8558,10.7517,1.0,0.637,0.8019,8.6866,0.0,-0.0325,-0.0538,-2.0651,loss_familiarity,1,hosted
52,29,0.913,0.6767,0.8557,16.9504,0.9545,0.6968,0.8554,18.8833,0.0415,0.02,-0.0004,1.933,,0,hosted
57,29,0.913,0.6828,0.8391,10.1951,0.9091,0.6317,0.8347,11.3757,-0.004,-0.0511,-0.0043,1.1806,,0,hosted
63,29,1.0,0.6755,0.8455,17.7362,0.9545,0.7048,0.846,16.8642,-0.0455,0.0293,0.0005,-0.8719,,0,hosted
66,29,0.7826,0.667,0.823,15.0199,0.8636,0.5635,0.8216,11.7739,0.081,-0.1035,-0.0014,-3.246,loss_stability|loss_familiarity,2,hosted
67,29,0.6522,0.6083,0.8006,7.6183,0.6364,0.6656,0.8062,9.298,-0.0158,0.0572,0.0055,1.6797,,0,hosted
72,29,0.913,0.6856,0.8283,8.8261,0.9091,0.615,0.8084,10.9643,-0.004,-0.0706,-0.0199,2.1383,gain_familiarity,1,hosted
74,29,0.4783,0.6782,0.7795,3.9617,0.5,0.7037,0.7267,1.456,0.0217,0.0255,-0.0528,-2.5058,loss_familiarity,1,hosted
78,29,0.9565,0.6261,0.8522,15.5171,1.0,0.6797,0.8502,19.8474,0.0435,0.0536,-0.002,4.3303,gain_familiarity,1,hosted
79,29,0.3913,0.7011,0.827,3.9648,0.5,0.6579,0.7927,9.6656,0.1087,-0.0433,-0.0344,5.7008,gain_social|gain_familiarity,2,hosted
80,29,0.6957,0.6375,0.8274,7.9742,0.7727,0.6534,0.835,6.362,0.0771,0.0159,0.0077,-1.6122,,0,hosted
81,29,0.8696,0.6843,0.8564,19.0784,0.9091,0.653,0.8569,17.6314,0.0395,-0.0313,0.0005,-1.447,,0,hosted
1,30,0.9091,0.6962,0.8434,42.3726,0.9048,0.6488,0.8325,38.9203,-0.0043,-0.0474,-0.0109,-3.4523,loss_familiarity,1,hosted
6,30,0.8182,0.6548,0.7929,4.9542,0.7619,0.6408,0.7852,5.9949,-0.0563,-0.0139,-0.0077,1.0407,,0,hosted
7,30,0.8182,0.6552,0.8601,9.6739,0.8571,0.6592,0.8258,10.6244,0.039,0.0041,-0.0343,0.9505,,0,hosted
8,30,1.0,0.6862,0.8441,15.7926,1.0,0.6764,0.8528,16.3437,0.0,-0.0098,0.0087,0.5512,,0,hosted
30,30,0.9545,0.6726,0.8611,14.2672,0.9524,0.6714,0.8842,21.0071,-0.0022,-0.0012,0.0231,6.7399,gain_familiarity,1,hosted
42,30,0.9545,0.649,0.8517,19.4388,0.9524,0.7241,0.848,21.209,-0.0022,0.0751,-0.0037,1.7702,,0,hosted
43,30,0.9091,0.596,0.8478,19.2312,0.9524,0.6506,0.8678,19.4201,0.0433,0.0546,0.02,0.189,,0,hosted
47,30,0.9545,0.6514,0.8588,19.6522,0.9524,0.6845,0.8477,15.7015,-0.0022,0.0331,-0.0111,-3.9507,loss_familiarity,1,hosted
50,30,1.0,0.637,0.8019,8.6866,1.0,0.7073,0.8491,12.8136,0.0,0.0703,0.0472,4.127,gain_familiarity,1,hosted
52,30,0.9545,0.6968,0.8554,18.8833,0.9524,0.6065,0.8749,18.0427,-0.0022,-0.0902,0.0195,-0.8406,,0,hosted
57,30,0.9091,0.6317,0.8347,11.3757,0.9524,0.6092,0.8487,13.0007,0.0433,-0.0225,0.014,1.625,,0,hosted
