seed,window,step,global_k,global_n_C,r0_k,r0_n_C,r0_none,r0_valid,r0_switch,r1_k,r1_n_C,r1_none,r1_valid,r1_switch,r2_k,r2_n_C,r2_none,r2_valid,r2_switch,r3_k,r3_n_C,r3_none,r3_valid,r3_switch,divergence_flag
1001,1,500,0,2622,0,668,0.9985,True,0,0,655,1.0,True,0,0,656,0.997,True,0,0,643,0.9984,True,0,0
1001,2,700,0,621,1,159,0.9937,True,1,0,156,0.9808,True,0,1,149,0.9799,True,1,4,157,1.0,True,1,1
1001,3,900,3,114,3,31,1.0,True,1,3,22,1.0,True,1,3,28,1.0,True,1,4,33,1.0,True,0,1
1001,4,1100,3,42,3,7,0.7143,True,0,3,15,0.6667,True,0,3,10,0.8,True,0,4,10,0.8,True,0,1
1001,5,1300,3,47,3,12,1.0,True,0,3,13,0.9231,True,0,3,14,0.8571,True,0,4,8,0.875,True,0,1
1001,6,1500,3,40,3,13,1.0,True,0,3,5,0.8,True,0,3,13,1.0,True,0,4,9,0.8889,True,0,1
1001,7,1700,3,45,3,15,1.0,True,0,4,7,1.0,True,1,3,12,1.0,True,0,4,11,1.0,True,0,1
1001,8,1900,4,23,3,10,1.0,True,0,4,5,1.0,True,0,3,2,1.0,False,0,4,6,1.0,True,0,1
1001,9,2100,1,30,3,12,1.0,True,0,4,7,0.8571,True,0,3,5,1.0,True,0,4,6,0.8333,True,0,1
1001,10,2300,1,21,3,7,1.0,True,0,4,6,1.0,True,0,3,3,1.0,False,0,4,5,1.0,True,0,1
1001,11,2500,3,34,3,11,0.9091,True,0,4,10,1.0,True,0,3,4,1.0,False,0,4,9,0.8889,True,0,1
1001,12,2700,4,33,3,13,0.9231,True,0,4,7,0.8571,True,0,4,5,0.8,True,1,4,8,1.0,True,0,1
1001,13,2900,4,27,3,11,0.9091,True,0,4,6,0.5,True,0,4,5,0.6,True,0,4,5,0.8,True,0,1
1001,14,3100,4,29,3,6,0.8333,True,0,4,11,0.9091,True,0,4,5,1.0,True,0,4,7,0.7143,True,0,1
1001,15,3300,1,46,3,10,1.0,True,0,4,12,1.0,True,0,1,15,0.8,True,1,4,9,0.8889,True,0,1
1001,16,3500,4,36,4,13,0.9231,True,1,4,5,0.8,True,0,1,11,1.0,True,0,4,7,1.0,True,0,1
1001,17,3700,1,39,4,16,0.875,True,0,4,8,0.875,True,0,1,10,0.9,True,0,4,5,1.0,True,0,1
1001,18,3900,3,47,4,17,0.9412,True,0,4,13,0.9231,True,0,1,10,1.0,True,0,4,7,1.0,True,0,1
1001,19,4100,3,40,4,9,1.0,True,0,4,10,1.0,True,0,0,13,1.0,True,1,4,8,1.0,True,0,1
1001,20,4300,3,32,4,4,1.0,False,0,4,6,0.8333,True,0,0,13,1.0,True,0,4,9,0.8889,True,0,1
1001,21,4500,3,46,4,9,1.0,True,0,4,14,1.0,True,0,0,15,1.0,True,0,4,8,1.0,True,0,1
1001,22,4700,3,48,4,15,1.0,True,0,4,14,1.0,True,0,0,10,1.0,True,0,4,9,1.0,True,0,1
1001,23,4900,4,38,4,10,0.7,True,0,4,11,0.9091,True,0,3,9,0.8889,True,1,4,8,1.0,True,0,1
1001,24,5100,4,40,4,14,0.8571,True,0,4,10,0.9,True,0,4,8,0.75,True,1,4,8,0.875,True,0,0
1001,25,5300,3,47,4,11,1.0,True,0,4,11,0.6364,True,0,4,10,0.8,True,0,4,15,0.8667,True,0,1
