seed,cognitive_id,birth_window,host_lost_window,reaped_window,final_state,ghost_duration,original_phase_sig,last_n_partners,last_familiarity_max,last_attention_size,last_tag_window,prev_social,prev_stability,prev_spread,prev_familiarity,current_social,current_stability,current_spread,current_familiarity,delta_social,delta_stability,delta_spread,delta_familiarity,generated_tags,state_at_window,ttl_bonus,n_pickups_won,n_pickups_lost,effective_ttl,v99_formation_status,v99_trace_len,v99_range_social_min,v99_range_social_max,v99_range_social_mean,v99_range_social_std,v99_range_stability_min,v99_range_stability_max,v99_range_stability_mean,v99_range_stability_std,v99_range_spread_min,v99_range_spread_max,v99_range_spread_mean,v99_range_spread_std,v99_range_familiarity_min,v99_range_familiarity_max,v99_range_familiarity_mean,v99_range_familiarity_std,v99_drift_social_positive,v99_drift_social_negative,v99_drift_social_neutral,v99_drift_stability_positive,v99_drift_stability_negative,v99_drift_stability_neutral,v99_drift_spread_positive,v99_drift_spread_negative,v99_drift_spread_neutral,v99_drift_familiarity_positive,v99_drift_familiarity_negative,v99_drift_familiarity_neutral,v99_lowest_std_axis,v99_dominant_positive_drift_axis,v99_dominant_negative_drift_axis,v10_pulse_count,v10_tag_trigger_last,v10_n_normal,v10_n_major,v10_theta_social_last,v10_theta_stability_last,v10_theta_spread_last,v10_theta_familiarity_last,v10_R_social_last,v10_R_stability_last,v10_R_spread_last,v10_R_familiarity_last,v10_R_max_social,v10_R_max_stability,v10_R_max_spread,v10_R_max_familiarity,v10_R_min_social,v10_R_min_stability,v10_R_min_spread,v10_R_min_familiarity,v11_b_gen,v11_m_c_n_core,v11_m_c_s_avg,v11_m_c_r_core,v11_m_c_phase_sig,v11_n_pulses_eval,v11_n_captured,v11_capture_rate,v11_mean_delta,v11_mean_d_n,v11_mean_d_s,v11_mean_d_r,v11_mean_d_phase,v913_tau,v913_birth_age_r_min,v913_birth_age_r_mean,v913_birth_max_age_r_mean,v913_n_member_edges
0,0,0,31,,ghost,8,-0.6141,16,53.0412,446,31,0.8421,0.6761,0.8179,5.6098,0.8,0.6393,0.8069,5.7707,-0.0421,-0.0368,-0.011,0.1609,,hosted,0,0,0,10,formed,5,0.8,0.9473684210526315,0.8627863777089783,0.0496679346985147,0.6216262193879754,0.6760736524205467,0.6543193193145542,0.020530977482410524,0.7948924018311716,0.818520046083015,0.8090031890699476,0.008689062956519082,5.609830668606497,14.2813920602096,8.281738769544372,3.3205045688924373,0,1,4,0,0,5,0,0,5,1,1,3,spread,familiarity,tie,120,MAD_DT_Normal,72,37,0.007105,0.069427,0.009512,0.604399,0.0,0.184744,-2.082927,1.673027,2.487149,4.499071,2.465637,2.588973,-4.042226,-2.854076,-2.124574,-0.758234,33.104708,5,0.339566,0.804072,-0.614067,117,42,0.358974,0.416691,0.301034,0.311297,0.54741,0.507022,100,,,,
0,2,0,,,hosted,0,0.7683,19,35.4646,1730,39,0.9524,0.6612,0.8152,10.8917,0.95,0.6828,0.8693,16.3029,-0.0024,0.0216,0.0541,5.4112,gain_familiarity,hosted,1,1,4,11,formed,5,0.95,1.0,0.9614285714285714,0.01930774755496506,0.6202087312142507,0.7338462885728047,0.6732928076847623,0.036731586378823254,0.815168443862195,0.8692664476749405,0.8491532714916135,0.0195152847594729,10.891704096593335,22.887739462625156,17.175759934989028,3.8836785238936504,0,0,5,1,0,4,0,0,5,2,2,1,social,familiarity,familiarity,200,MAD_DT_Normal,153,62,0.002381,0.057275,0.007161,1.083438,0.0,-0.115501,0.308533,-1.046037,19.991604,5.155616,2.052232,3.053212,0.0,-5.152975,-3.185675,-1.046037,32.649914,5,0.394247,0.899805,0.768318,197,39,0.19797,0.531061,0.539783,0.366435,0.696288,0.521739,100,,,,
0,7,0,,,hosted,0,-1.1849,6,7.597,151,39,0.2857,0.7657,0.783,6.2183,0.3,0.7411,0.7936,3.4626,0.0143,-0.0245,0.0105,-2.7557,loss_familiarity,hosted,0,0,0,10,formed,5,0.2857142857142857,0.5,0.3314285714285714,0.08446711713768278,0.635224931771643,0.7656573242720138,0.6935831538309228,0.05312639197510171,0.7654951614038953,0.8274394237283275,0.7896976062211613,0.02090745507999281,0.583655795744572,6.687425269046391,3.5819857832805964,2.548894832584308,0,1,4,1,0,4,1,0,4,1,1,3,spread,tie,tie,200,none,128,61,0.005476,0.048013,0.00775,0.751659,0.0,0.004109,0.47634,-0.527538,9.9979,4.407963,2.081427,6.530894,-9.9979,-2.09442,-1.382895,-1.454192,11.171952,2,0.343327,0.99508,-1.184946,197,65,0.329949,0.364223,0.069354,0.31768,0.547622,0.522234,100,,,,
0,9,2,,,hosted,0,-3.0739,18,41.3613,1117,39,0.9048,0.6799,0.815,5.7226,0.9,0.6319,0.8393,11.1518,-0.0048,-0.048,0.0243,5.4292,gain_familiarity,hosted,0,0,0,10,formed,5,0.9,1.0,0.9419047619047619,0.03668830530334898,0.6318757197686974,0.733050325897755,0.6853570415480695,0.03763742682975596,0.8150241819912492,0.8431718917459883,0.8310746038888828,0.010356249015936542,5.722621544630132,11.151844037916607,8.854234252823066,1.9858399860569613,0,0,5,0,0,5,0,0,5,2,3,0,spread,familiarity,familiarity,200,none,145,65,0.007143,0.034651,0.007547,0.719839,0.0,0.149826,0.130077,0.149401,9.741492,8.714075,3.003115,3.922686,-19.991604,-6.614214,-2.684881,-1.367388,34.316202,5,0.287016,0.474555,-3.073906,197,68,0.345178,0.352803,0.382599,0.259764,0.257909,0.51094,100,,,,
0,10,2,,,hosted,0,-0.7231,15,32.5995,517,39,0.7619,0.6732,0.8154,2.647,0.75,0.609,0.8301,6.168,-0.0119,-0.0642,0.0146,3.521,gain_familiarity,hosted,4,4,0,14,formed,5,0.75,0.8095238095238095,0.7861904761904762,0.025215623418807117,0.6089993018715963,0.6914429602718258,0.664848570838261,0.028695645021621367,0.8154410852701038,0.8300703796140898,0.8252130340334801,0.0053023437703817134,2.646993943118287,6.573948241772099,4.494567809464661,1.5925071488650038,0,0,5,0,0,5,0,0,5,1,2,2,spread,familiarity,familiarity,200,both,141,70,0.006786,0.063156,0.01022,0.602842,0.0,0.23632,0.523436,-1.164669,8.886815,7.573563,2.600698,5.166405,-19.991604,-4.705732,-2.958928,-1.164669,25.243286,4,0.473888,0.97984,-0.723104,197,47,0.238579,0.45121,0.179613,0.447481,0.639328,0.538418,100,,,,
0,19,3,,,hosted,0,0.8291,19,47.9934,1676,39,0.9524,0.6172,0.8349,8.5051,0.95,0.6699,0.8804,18.8696,-0.0024,0.0527,0.0456,10.3645,gain_familiarity,hosted,1,1,3,11,formed,5,0.95,1.0,0.9709523809523809,0.023733211036908806,0.6172078674983327,0.7119272580637772,0.6681194088341983,0.030094776749483458,0.8348634508027829,0.8804292131070092,0.8565831208233406,0.01592859628671482,8.505118383317068,18.869568986416432,14.567913024948933,3.6872442462466246,0,0,5,0,0,5,0,0,5,1,3,1,spread,familiarity,familiarity,200,MAD_DT_Normal,159,64,0.007024,0.04507,0.007377,1.08184,0.0,0.272734,0.338893,-1.195415,4.809615,4.328167,2.311095,3.615394,-9.9979,-3.68558,-3.406995,-1.308077,35.367998,5,0.344944,0.218873,0.829122,197,78,0.395939,0.355592,0.511687,0.31667,0.097189,0.496824,100,,,,
0,22,4,,,hosted,0,2.2757,19,38.3148,1632,39,1.0,0.6975,0.8586,13.8002,0.95,0.6311,0.8335,14.0819,-0.05,-0.0664,-0.0252,0.2816,,hosted,1,1,0,11,formed,5,0.95,1.0,0.99,0.020000000000000018,0.6311414415726035,0.7427842741064873,0.6813550357491491,0.03737459682057001,0.833450609373513,0.8715412772372451,0.8564220718963028,0.012494217087075885,13.800217312521635,19.3226861826221,15.784315358234162,2.0061265951458056,0,0,5,0,0,5,0,0,5,1,2,2,spread,familiarity,familiarity,200,MAD_DT_Normal,149,63,0.0,0.029906,0.004386,0.839313,0.0,-0.731557,-0.440587,-1.289557,0.0,4.569976,1.501034,3.568885,0.0,-7.069737,-2.867169,-1.785541,33.827521,5,0.256795,0.686832,2.275723,197,59,0.299492,0.454291,0.5811,0.229,0.48685,0.520215,100,,,,
0,26,4,,,hosted,0,-2.366,18,36.1532,1057,39,0.9048,0.6909,0.8445,13.6331,0.9,0.6412,0.8278,12.5775,-0.0048,-0.0497,-0.0167,-1.0556,,hosted,0,0,0,10,formed,5,0.9,1.0,0.9419047619047619,0.03668830530334898,0.6275389683024168,0.7207880404429501,0.6668146416418992,0.034257152573961835,0.8174963769091579,0.8598708134544004,0.8382267727653027,0.014531151427149875,9.346661291016137,13.633067917751212,11.664534029608436,1.809079416682029,0,0,5,0,0,5,0,0,5,1,1,3,spread,familiarity,familiarity,200,MAD_DT_Normal,152,65,0.007143,0.029732,0.004816,0.972469,0.0,-0.716422,-0.00403,-1.425829,9.741492,2.934546,1.691342,3.38576,-6.99902,-2.832041,-1.578244,-1.752952,33.641408,5,0.331572,0.592089,-2.365994,197,70,0.35533,0.365411,0.303624,0.303034,0.338082,0.516903,100,,,,
0,41,10,,,hosted,0,-2.4158,18,34.6262,2107,39,0.9524,0.6786,0.8571,14.4778,0.9,0.6672,0.8568,13.8366,-0.0524,-0.0114,-0.0002,-0.6412,,hosted,0,0,0,10,formed,5,0.9,1.0,0.9609523809523809,0.03717946913512978,0.6464305107474757,0.6785785382416151,0.6615920848541362,0.012101122228325576,0.8568497612638332,0.8771860301160167,0.8628867133078979,0.007510891103118484,13.836591715767362,19.44986075110905,16.632195088174893,2.329477750230795,0,0,5,0,0,5,0,0,5,1,1,3,spread,familiarity,familiarity,200,MAD_DT_Normal,164,63,0.009524,0.035501,0.007661,0.935037,0.0,-0.046149,-1.115656,0.231417,4.809615,4.591138,3.309024,1.712646,-9.9979,-3.263415,-5.13143,-1.57214,34.166557,5,0.463746,0.328251,-2.415751,197,62,0.314721,0.416505,0.585055,0.436112,0.161587,0.483267,100,,,,
0,42,10,,,hosted,0,-1.429,18,49.141,1734,39,0.8571,0.7183,0.8541,12.3019,0.9,0.5785,0.8567,18.7006,0.0429,-0.1397,0.0026,6.3987,loss_stability|gain_familiarity,hosted,1,1,0,11,formed,5,0.8571428571428571,1.0,0.9323809523809523,0.04915614438310073,0.5785379133553707,0.7182568458426442,0.6561493499540137,0.048015499144763996,0.8381331446859666,0.8779244596394209,0.8569996886556155,0.012677342793029714,11.876525124748516,21.18825244873484,16.124845339717332,3.608940446601773,0,0,5,0,1,4,0,0,5,2,2,1,spread,familiarity,familiarity,200,both,155,63,0.011905,0.028674,0.005694,1.173331,0.0,-0.297027,-0.51275,4.295097,6.205998,3.539434,4.027581,4.295097,-19.995801,-3.366624,-2.337067,-1.640294,32.576722,5,0.426585,0.891128,-1.429013,197,48,0.243655,0.533409,0.544387,0.397414,0.699123,0.492711,100,,,,
