seed,cognitive_id,birth_window,host_lost_window,reaped_window,final_state,ghost_duration,original_phase_sig,last_n_partners,last_familiarity_max,last_attention_size,last_tag_window,prev_social,prev_stability,prev_spread,prev_familiarity,current_social,current_stability,current_spread,current_familiarity,delta_social,delta_stability,delta_spread,delta_familiarity,generated_tags,state_at_window,ttl_bonus,n_pickups_won,n_pickups_lost,effective_ttl,v99_formation_status,v99_trace_len,v99_range_social_min,v99_range_social_max,v99_range_social_mean,v99_range_social_std,v99_range_stability_min,v99_range_stability_max,v99_range_stability_mean,v99_range_stability_std,v99_range_spread_min,v99_range_spread_max,v99_range_spread_mean,v99_range_spread_std,v99_range_familiarity_min,v99_range_familiarity_max,v99_range_familiarity_mean,v99_range_familiarity_std,v99_drift_social_positive,v99_drift_social_negative,v99_drift_social_neutral,v99_drift_stability_positive,v99_drift_stability_negative,v99_drift_stability_neutral,v99_drift_spread_positive,v99_drift_spread_negative,v99_drift_spread_neutral,v99_drift_familiarity_positive,v99_drift_familiarity_negative,v99_drift_familiarity_neutral,v99_lowest_std_axis,v99_dominant_positive_drift_axis,v99_dominant_negative_drift_axis,v10_pulse_count,v10_tag_trigger_last,v10_n_normal,v10_n_major,v10_theta_social_last,v10_theta_stability_last,v10_theta_spread_last,v10_theta_familiarity_last,v10_R_social_last,v10_R_stability_last,v10_R_spread_last,v10_R_familiarity_last,v10_R_max_social,v10_R_max_stability,v10_R_max_spread,v10_R_max_familiarity,v10_R_min_social,v10_R_min_stability,v10_R_min_spread,v10_R_min_familiarity,v11_b_gen,v11_m_c_n_core,v11_m_c_s_avg,v11_m_c_r_core,v11_m_c_phase_sig,v11_n_pulses_eval,v11_n_captured,v11_capture_rate,v11_mean_delta,v11_mean_d_n,v11_mean_d_s,v11_mean_d_r,v11_mean_d_phase,v913_tau,v913_birth_age_r_min,v913_birth_age_r_mean,v913_birth_max_age_r_mean,v913_n_member_edges
10,0,0,,,hosted,0,-1.6589,16,54.0167,2152,39,1.0,0.6776,0.8726,23.0118,1.0,0.6768,0.8554,23.5865,0.0,-0.0007,-0.0172,0.5747,,hosted,3,3,2,13,formed,5,0.9411764705882353,1.0,0.9882352941176471,0.023529411764705885,0.615453283939816,0.7099506984301824,0.6697207060156447,0.03058128525137345,0.854682690339265,0.8726379482903106,0.8618599702449116,0.006607332996365997,13.816799417841395,23.586511394766013,20.265962319780904,3.68655567757056,0,0,5,0,0,5,0,0,5,3,1,1,spread,familiarity,familiarity,200,MAD_DT_Normal,150,69,0.011765,0.07708,0.005993,1.41727,0.0,-0.026978,1.210808,-0.220826,2.571316,4.720283,3.17047,2.076951,-2.950672,-3.442665,-1.714749,-1.499176,34.153103,5,0.374476,0.398745,-1.658911,197,71,0.360406,0.40196,0.539252,0.346662,0.204294,0.517633,100,,,,
10,1,0,,,hosted,0,-0.4606,14,41.7112,1206,39,1.0,0.6437,0.8576,7.6464,0.875,0.6889,0.8403,13.576,-0.125,0.0452,-0.0173,5.9296,loss_social|gain_familiarity,hosted,1,1,2,11,formed,5,0.8235294117647058,1.0,0.9161764705882354,0.07138035940889176,0.6436688762039031,0.6888711878689441,0.6663200196822856,0.017007156153210367,0.7896804232277,0.8575672119413368,0.826747959703966,0.024282753677248102,7.646359710152884,13.575987939866987,9.772478073997988,2.329487352449954,1,2,2,0,0,5,0,0,5,2,1,2,stability,familiarity,social,200,MAD_DT_Normal,147,70,0.018382,0.072933,0.009164,0.979466,0.0,-0.112792,-1.693718,-0.837642,3.533288,4.566336,2.734113,4.932928,-3.638314,-2.76707,-3.850267,-1.145782,26.702386,4,0.311965,0.484742,-0.460611,197,65,0.329949,0.324185,0.301381,0.284659,0.244722,0.465979,100,,,,
10,15,3,,,hosted,0,-2.9783,16,69.638,1750,39,1.0,0.6593,0.844,15.2631,1.0,0.6514,0.8583,21.7771,0.0,-0.0079,0.0143,6.514,gain_familiarity,hosted,3,3,0,13,formed,5,0.8823529411764706,1.0,0.9647058823529411,0.04705882352941178,0.6472993527358671,0.7045890155991171,0.6648068203155327,0.020548952205593787,0.8223938883206192,0.8656248576849501,0.8477396882540535,0.014751511396197603,11.748287970567224,21.777082320832932,16.753989975948983,3.7967755651823754,1,0,4,0,0,5,0,0,5,2,2,1,spread,familiarity,familiarity,200,MAD_DT_Normal,150,60,0.005882,0.053819,0.00646,1.403102,0.0,0.212512,2.090675,1.982748,2.950672,5.382919,2.257914,2.815017,-3.461335,-4.250153,-2.044687,-1.946492,33.467949,5,0.291577,0.759476,-2.97833,197,48,0.243655,0.470773,0.528509,0.263359,0.562889,0.528336,100,,,,
10,23,5,,,hosted,0,-2.5774,12,30.9544,517,39,0.75,0.649,0.7943,3.3847,0.75,0.7558,0.8262,10.4537,0.0,0.1068,0.0319,7.069,gain_stability|gain_familiarity,hosted,0,0,1,10,formed,5,0.75,0.7647058823529411,0.7558823529411764,0.007204381596421087,0.6400433127195949,0.7558124012766341,0.6883396872511688,0.045808722832584546,0.7943188415960694,0.827903563925961,0.8130465110637992,0.013167750483326291,3.3846885022130415,10.453707692966937,7.618970320945673,2.7308496775378774,0,1,4,1,0,4,0,0,5,1,2,2,social,tie,familiarity,200,both,145,67,0.010662,0.049656,0.006706,0.849572,0.0,-0.063534,-1.028842,-1.267542,3.863398,8.767193,2.569733,6.525783,-3.685699,-8.19924,-2.107988,-1.267542,26.052292,4,0.315721,0.800852,-2.577366,197,62,0.314721,0.377227,0.209184,0.286942,0.487557,0.525223,100,,,,
10,27,6,21,31,reaped,10,-1.8905,19,53.3792,1785,21,0.7222,0.617,0.891,24.1684,0.95,0.601,0.8736,17.6409,0.2278,-0.016,-0.0174,-6.5276,gain_social|loss_familiarity,hosted,0,0,0,10,unformed,0,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,0,unformed,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,0,0,unformed,unformed,unformed,unformed,unformed,unformed,100,,,,
10,40,8,,,hosted,0,-1.9594,15,28.4787,1744,39,1.0,0.7169,0.857,14.3932,0.9375,0.6571,0.85,12.7057,-0.0625,-0.0598,-0.007,-1.6875,,hosted,0,0,4,10,formed,5,0.9375,1.0,0.9639705882352942,0.02944850646250116,0.6571304512981356,0.7169155054640587,0.6830054460802538,0.02190896322679303,0.8483736879381182,0.8569723688070365,0.8527779485908928,0.003396297492607301,10.474243265543226,16.126773013670558,13.931321085840489,2.1255124363298576,0,0,5,0,0,5,0,0,5,1,1,3,spread,familiarity,familiarity,200,MAD_DT_Normal,155,57,0.009007,0.019966,0.004571,1.01657,0.0,-0.519712,1.141994,2.130143,2.950672,3.240865,1.468161,3.392448,-6.938005,-4.661653,-2.175943,-1.579368,32.665224,5,0.40277,0.849836,-1.959402,197,38,0.192893,0.511748,0.545095,0.375132,0.652652,0.474115,100,,,,
10,45,9,21,31,reaped,10,-1.0212,15,31.0655,876,21,0.4444,0.7107,0.844,13.3434,0.75,0.6405,0.8603,15.7413,0.3056,-0.0703,0.0163,2.3979,gain_social|gain_familiarity,hosted,0,0,1,10,unformed,0,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,0,unformed,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,0,0,unformed,unformed,unformed,unformed,unformed,unformed,100,,,,
10,51,9,24,35,reaped,11,-1.0546,18,37.7206,913,24,0.7391,0.6843,0.8257,8.7204,0.7826,0.6601,0.8474,8.7855,0.0435,-0.0242,0.0217,0.0651,,hosted,1,1,1,11,unformed,0,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,0,unformed,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,0,0,unformed,unformed,unformed,unformed,unformed,unformed,100,,,,
10,52,9,,,hosted,0,1.2096,14,41.998,710,39,0.9375,0.6695,0.818,18.6571,0.875,0.6321,0.8269,16.5039,-0.0625,-0.0374,0.0089,-2.1532,loss_familiarity,hosted,2,2,1,12,formed,5,0.875,1.0,0.95,0.04677071733467427,0.6320971084811224,0.6695094243290809,0.6456096279107804,0.012817004880812067,0.8037246897833886,0.8543545745453988,0.8302673284180659,0.018820006251881554,16.363495853346286,20.66425616526377,18.52460947115593,1.8437118747165004,0,0,5,0,0,5,0,0,5,2,2,1,stability,familiarity,familiarity,200,MAD_DT_Normal,151,63,0.009007,0.056281,0.012936,1.189459,0.0,0.159578,1.475758,0.506165,6.665911,5.901878,4.082513,1.737987,-9.373407,-5.980701,-3.193513,-1.477787,32.855156,5,0.320143,0.9751,1.209613,197,45,0.228426,0.514017,0.495042,0.292328,0.758472,0.510227,100,,,,
10,53,10,21,31,reaped,10,-2.9822,7,26.9241,454,21,0.2222,0.683,0.8658,27.1094,0.35,0.6653,0.8179,13.6081,0.1278,-0.0177,-0.0478,-13.5013,gain_social|loss_familiarity,hosted,0,0,0,10,unformed,0,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,0,unformed,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,0,0,unformed,unformed,unformed,unformed,unformed,unformed,100,,,,
