seed,cognitive_id,birth_window,host_lost_window,reaped_window,final_state,ghost_duration,original_phase_sig,last_n_partners,last_familiarity_max,last_attention_size,last_tag_window,prev_social,prev_stability,prev_spread,prev_familiarity,current_social,current_stability,current_spread,current_familiarity,delta_social,delta_stability,delta_spread,delta_familiarity,generated_tags,state_at_window,ttl_bonus,n_pickups_won,n_pickups_lost,effective_ttl,v99_formation_status,v99_trace_len,v99_range_social_min,v99_range_social_max,v99_range_social_mean,v99_range_social_std,v99_range_stability_min,v99_range_stability_max,v99_range_stability_mean,v99_range_stability_std,v99_range_spread_min,v99_range_spread_max,v99_range_spread_mean,v99_range_spread_std,v99_range_familiarity_min,v99_range_familiarity_max,v99_range_familiarity_mean,v99_range_familiarity_std,v99_drift_social_positive,v99_drift_social_negative,v99_drift_social_neutral,v99_drift_stability_positive,v99_drift_stability_negative,v99_drift_stability_neutral,v99_drift_spread_positive,v99_drift_spread_negative,v99_drift_spread_neutral,v99_drift_familiarity_positive,v99_drift_familiarity_negative,v99_drift_familiarity_neutral,v99_lowest_std_axis,v99_dominant_positive_drift_axis,v99_dominant_negative_drift_axis,v10_pulse_count,v10_tag_trigger_last,v10_n_normal,v10_n_major,v10_theta_social_last,v10_theta_stability_last,v10_theta_spread_last,v10_theta_familiarity_last,v10_R_social_last,v10_R_stability_last,v10_R_spread_last,v10_R_familiarity_last,v10_R_max_social,v10_R_max_stability,v10_R_max_spread,v10_R_max_familiarity,v10_R_min_social,v10_R_min_stability,v10_R_min_spread,v10_R_min_familiarity,v11_b_gen,v11_m_c_n_core,v11_m_c_s_avg,v11_m_c_r_core,v11_m_c_phase_sig,v11_n_pulses_eval,v11_n_captured,v11_capture_rate,v11_mean_delta,v11_mean_d_n,v11_mean_d_s,v11_mean_d_r,v11_mean_d_phase,v913_tau,v913_birth_age_r_min,v913_birth_age_r_mean,v913_birth_max_age_r_mean,v913_n_member_edges
22,5,1,,,hosted,0,-2.6696,18,31.8948,1246,39,0.9,0.6759,0.8483,12.2099,1.0,0.665,0.8494,11.7162,0.1,-0.0108,0.001,-0.4937,,hosted,1,1,0,11,formed,5,0.8095238095238095,1.0,0.892280701754386,0.06285290564637833,0.6650326279673561,0.7097854800811962,0.6897462451995133,0.016604461283506313,0.8352980797401635,0.8499343977500953,0.8452981174516967,0.005487794847404833,6.687175171043423,12.209939447322098,9.754943730815056,2.2509279799134014,0,0,5,0,0,5,0,0,5,2,2,1,spread,familiarity,familiarity,200,MAD_DT_Normal,154,66,0.019524,0.041905,0.00534,0.904588,2.695626,0.170557,-0.175102,2.865503,3.697595,4.451254,1.528132,3.169184,-3.697595,-2.488792,-2.193637,-1.830099,26.638364,4,0.318729,0.497381,-2.669563,197,52,0.263959,0.35116,0.329477,0.291083,0.275689,0.50839,100,,,,
22,20,5,25,36,reaped,11,-1.4662,11,33.7082,143,25,0.36,0.6045,0.7823,12.8469,0.44,0.6867,0.7276,11.0889,0.08,0.0822,-0.0547,-1.7581,,hosted,1,1,1,11,unformed,0,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,0,unformed,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,0,0,unformed,unformed,unformed,unformed,unformed,unformed,100,,,,
22,22,5,27,37,reaped,10,0.2953,10,18.1523,152,27,0.3462,0.63,0.793,0.6751,0.3571,0.6305,0.775,2.0385,0.011,0.0005,-0.018,1.3634,,hosted,0,0,1,10,unformed,0,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,0,unformed,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,0,0,unformed,unformed,unformed,unformed,unformed,unformed,100,,,,
22,29,5,,,hosted,0,-1.0692,18,26.1453,908,39,0.9,0.6283,0.8564,18.3448,1.0,0.6121,0.8208,9.9746,0.1,-0.0162,-0.0357,-8.3701,loss_familiarity,hosted,0,0,3,10,formed,5,0.8571428571428571,1.0,0.9018045112781955,0.05231613310254184,0.6084655551394109,0.6961828657960045,0.641325440758376,0.03323990522178696,0.8199560057523457,0.8564293863329644,0.8332667321942411,0.013860698860938067,7.258728416229523,18.344768562892668,10.876636272786197,3.980500969170789,0,0,5,0,0,5,0,0,5,2,1,2,spread,familiarity,familiarity,200,MAD_DT_Normal,155,77,0.007857,0.049501,0.007696,1.075575,6.697712,0.233823,0.929696,-0.22148,9.063014,4.447931,2.362249,2.16335,-0.898232,-5.68344,-4.706802,-1.461277,33.271132,5,0.287765,0.851615,-1.069158,197,61,0.309645,0.402021,0.292882,0.260202,0.582737,0.472263,100,,,,
22,30,6,38,,ghost,1,1.7068,18,37.3059,1036,38,0.8571,0.7233,0.8364,19.1815,0.9,0.6444,0.8149,12.4783,0.0429,-0.0788,-0.0214,-6.7033,loss_familiarity,hosted,1,1,1,11,formed,5,0.7727272727272727,0.9473684210526315,0.8573524720893142,0.06224264128867802,0.6078490679639388,0.7232853278587101,0.6737929416446369,0.04239779325273718,0.8149338767960173,0.8589819028187383,0.8338628850992611,0.015418334921538268,7.07468382109824,19.1815432128084,13.785747251964745,3.9985915461917605,1,0,4,0,1,4,0,0,5,2,1,2,spread,familiarity,tie,190,MAD_DT_Normal,159,68,0.01213,0.025219,0.005402,0.855967,0.0,-0.502546,0.52453,-1.594298,3.386867,3.73593,1.770817,2.989726,-4.266857,-4.351194,-3.219506,-2.165145,26.891176,4,0.227703,0.579433,1.7068,187,78,0.417112,0.340764,0.326017,0.198991,0.331713,0.506335,100,,,,
22,31,6,,,hosted,0,-1.6299,18,34.8837,1043,39,0.9,0.6581,0.8299,11.5372,1.0,0.7187,0.8573,11.1955,0.1,0.0606,0.0274,-0.3417,,hosted,2,2,2,12,formed,5,0.8571428571428571,1.0,0.9228571428571428,0.06490180966628886,0.6311126165035287,0.7186582024826317,0.6605598993318655,0.030469275152268938,0.8253949613650762,0.8573081058255156,0.8358065950503374,0.011676383737180825,5.027707630357975,13.010818459873368,9.704149610963144,2.905442052543881,1,1,3,0,0,5,0,0,5,2,0,3,spread,familiarity,social,200,MAD_DT_Normal,153,68,0.014524,0.032311,0.004737,0.928769,3.623564,0.254317,1.131995,-0.347976,4.425339,4.772628,1.341635,2.339372,-3.559069,-4.643332,-2.174079,-2.164298,25.461464,4,0.517519,0.763864,-1.62985,197,59,0.299492,0.455341,0.304864,0.486281,0.499835,0.530382,100,,,,
22,32,6,24,34,reaped,10,1.4167,23,40.3932,1014,24,1.0,0.7051,0.8064,12.8643,0.92,0.6686,0.8276,10.3299,-0.08,-0.0365,0.0212,-2.5343,loss_familiarity,hosted,0,0,0,10,unformed,0,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,0,unformed,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,0,0,unformed,unformed,unformed,unformed,unformed,unformed,100,,,,
22,34,6,28,38,reaped,10,1.913,10,28.8547,164,28,0.3571,0.7208,0.8079,3.5178,0.3448,0.6811,0.7651,3.789,-0.0123,-0.0397,-0.0428,0.2712,,hosted,0,0,0,10,unformed,0,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,0,unformed,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,0,0,unformed,unformed,unformed,unformed,unformed,unformed,100,,,,
22,36,7,,,hosted,0,2.7362,18,80.1365,2070,39,0.95,0.6109,0.8852,19.2941,1.0,0.6276,0.8412,23.5565,0.05,0.0167,-0.044,4.2624,gain_familiarity,hosted,2,2,2,12,formed,5,0.8571428571428571,1.0,0.9223308270676691,0.05643386840035648,0.610910273493955,0.6650011102602738,0.6457737423486372,0.02229243285851384,0.8411653086273781,0.8852094031291373,0.8528149727981542,0.016449753965261812,12.075277929599663,23.55647508575344,16.400060927596485,4.404698581919501,0,0,5,0,0,5,0,0,5,3,0,2,spread,familiarity,none,200,both,157,67,0.012143,0.037229,0.006839,1.22573,4.334008,0.262927,-2.63178,0.87738,5.066153,5.390455,2.329994,4.026138,-6.665778,-3.476332,-2.63178,-1.669664,33.867001,5,0.35823,0.498585,2.7362,197,68,0.345178,0.417931,0.540491,0.330459,0.29067,0.510103,100,,,,
22,43,9,,,hosted,0,-0.8942,18,38.2327,1415,39,0.95,0.6158,0.8276,17.0629,1.0,0.6661,0.8619,18.1885,0.05,0.0503,0.0343,1.1255,,hosted,0,0,3,10,formed,5,0.8571428571428571,1.0,0.9413784461152883,0.046396954996321675,0.6157950468170073,0.69367031667404,0.6702467319385275,0.028915242885353885,0.82764650626739,0.8822266512920202,0.8590568656387394,0.020064923709695218,15.8803044144843,20.71460971125601,18.219224041395083,1.679143623729856,0,0,5,0,0,5,0,0,5,2,2,1,spread,familiarity,familiarity,200,both,161,67,0.007381,0.028405,0.007637,1.1017,0.0,-0.255454,2.327133,2.348216,6.773276,4.765541,2.327133,3.672858,-5.053321,-2.681122,-2.63137,-1.624066,32.993761,5,0.349099,0.843564,-0.894198,197,52,0.263959,0.500223,0.558435,0.321526,0.649726,0.471207,100,,,,
