seed,cognitive_id,birth_window,host_lost_window,reaped_window,final_state,ghost_duration,original_phase_sig,last_n_partners,last_familiarity_max,last_attention_size,last_tag_window,prev_social,prev_stability,prev_spread,prev_familiarity,current_social,current_stability,current_spread,current_familiarity,delta_social,delta_stability,delta_spread,delta_familiarity,generated_tags,state_at_window,ttl_bonus,n_pickups_won,n_pickups_lost,effective_ttl,v99_formation_status,v99_trace_len,v99_range_social_min,v99_range_social_max,v99_range_social_mean,v99_range_social_std,v99_range_stability_min,v99_range_stability_max,v99_range_stability_mean,v99_range_stability_std,v99_range_spread_min,v99_range_spread_max,v99_range_spread_mean,v99_range_spread_std,v99_range_familiarity_min,v99_range_familiarity_max,v99_range_familiarity_mean,v99_range_familiarity_std,v99_drift_social_positive,v99_drift_social_negative,v99_drift_social_neutral,v99_drift_stability_positive,v99_drift_stability_negative,v99_drift_stability_neutral,v99_drift_spread_positive,v99_drift_spread_negative,v99_drift_spread_neutral,v99_drift_familiarity_positive,v99_drift_familiarity_negative,v99_drift_familiarity_neutral,v99_lowest_std_axis,v99_dominant_positive_drift_axis,v99_dominant_negative_drift_axis,v10_pulse_count,v10_tag_trigger_last,v10_n_normal,v10_n_major,v10_theta_social_last,v10_theta_stability_last,v10_theta_spread_last,v10_theta_familiarity_last,v10_R_social_last,v10_R_stability_last,v10_R_spread_last,v10_R_familiarity_last,v10_R_max_social,v10_R_max_stability,v10_R_max_spread,v10_R_max_familiarity,v10_R_min_social,v10_R_min_stability,v10_R_min_spread,v10_R_min_familiarity,v11_b_gen,v11_m_c_n_core,v11_m_c_s_avg,v11_m_c_r_core,v11_m_c_phase_sig,v11_n_pulses_eval,v11_n_captured,v11_capture_rate,v11_mean_delta,v11_mean_d_n,v11_mean_d_s,v11_mean_d_r,v11_mean_d_phase,v913_tau,v913_birth_age_r_min,v913_birth_age_r_mean,v913_birth_max_age_r_mean,v913_n_member_edges
13,1,0,32,,ghost,7,3.0371,19,499.9989,539,32,0.9048,0.6866,0.8203,38.2208,0.95,0.579,0.7994,34.7841,0.0452,-0.1075,-0.0209,-3.4367,loss_stability|loss_familiarity,hosted,0,0,0,10,formed,5,0.9047619047619048,0.95,0.9163316393751175,0.017114416167485158,0.5790495898183068,0.696179060165593,0.6459324054326883,0.04331016636920579,0.799385580777992,0.8534188080360084,0.8297923932518451,0.01878966322162471,34.78410007353552,42.37260104449369,38.36300391063371,2.446698726970047,0,0,5,0,1,4,0,0,5,2,2,1,social,familiarity,familiarity,130,MAD_DT_Normal,93,46,0.002262,0.080555,0.008867,0.767842,0.0,0.048857,0.023115,-1.203794,10.473765,5.163913,3.496356,2.158127,0.0,-4.849091,-5.017103,-1.452461,32.935862,5,0.307542,0.952118,3.037069,127,37,0.291339,0.471477,0.368522,0.279971,0.712274,0.52514,100,,,,
13,6,1,36,,ghost,3,-0.9154,14,25.8837,381,36,0.7619,0.6935,0.8032,5.0067,0.6667,0.5227,0.8347,6.3303,-0.0952,-0.1708,0.0315,1.3236,loss_stability,hosted,1,1,1,11,formed,5,0.6666666666666666,0.8095238095238095,0.7576190476190476,0.05067346893113537,0.5226697241972493,0.6934791512746389,0.6503668551148092,0.06591415521748586,0.7939177445790015,0.8369624907077273,0.8162477388247854,0.01703443035875375,3.999790545515713,6.33029954814515,5.276548371761605,0.8652252668205579,0,0,5,0,1,4,0,0,5,1,0,4,spread,familiarity,stability,170,none,124,53,0.013333,0.058527,0.008878,0.831888,0.0,-0.132263,0.230706,-0.873168,7.01651,3.602865,2.684892,4.467801,-5.194239,-3.280063,-3.796949,-1.250546,25.960434,4,0.373445,0.687078,-0.915448,167,62,0.371257,0.348011,0.187439,0.346335,0.360379,0.497889,100,,,,
13,7,1,,,hosted,0,-3.0857,17,32.0148,999,39,0.75,0.6426,0.8499,10.8641,0.85,0.6414,0.8252,9.23,0.1,-0.0012,-0.0246,-1.6341,,hosted,1,1,0,11,formed,5,0.75,0.8571428571428571,0.8228571428571427,0.04223355856884136,0.6107976263929212,0.6630221237668976,0.6399643438428566,0.016706447968469658,0.804225792531894,0.8498536791373558,0.8308268846940162,0.015522586314186777,9.229999738545985,13.99685950918704,11.135530456779078,1.560363926891784,0,0,5,0,0,5,0,0,5,0,1,4,spread,none,familiarity,200,MAD_DT_Normal,157,51,0.011071,0.057661,0.006769,1.138375,0.0,0.063503,1.435239,1.283074,8.246709,6.115511,2.294346,2.623618,-5.31589,-3.211618,-2.348522,-1.337487,34.104683,5,0.280712,0.525126,-3.085659,197,70,0.35533,0.34062,0.292055,0.25361,0.283446,0.53337,100,,,,
13,8,1,,,hosted,0,-3.0724,17,74.7557,1946,39,0.8,0.684,0.8388,27.4787,0.85,0.7302,0.8749,24.4541,0.05,0.0463,0.036,-3.0246,loss_familiarity,hosted,0,0,1,10,formed,5,0.8,0.9047619047619048,0.8719047619047618,0.041469602013480454,0.6720410318929341,0.7302491826517886,0.6911623604039093,0.020542892233488236,0.838388320092475,0.874855061665745,0.85649565986478,0.015364873315517696,17.403917614371274,27.478736336547207,21.907827798250008,3.664556609709201,0,0,5,0,0,5,0,0,5,2,1,2,spread,familiarity,familiarity,200,none,145,59,0.0075,0.027343,0.004675,1.224688,0.0,0.098735,-0.326501,-0.981714,5.396106,3.159927,4.533824,2.640382,-18.254203,-2.729802,-2.590752,-2.022515,33.477682,5,0.38445,0.550091,-3.072418,197,59,0.299492,0.439745,0.549817,0.35594,0.350508,0.502715,100,,,,
13,30,5,,,hosted,0,0.299,19,49.757,1884,39,1.0,0.6349,0.8288,19.1554,0.95,0.6729,0.8843,19.5708,-0.05,0.0381,0.0555,0.4154,,hosted,0,0,0,10,formed,5,0.95,1.0,0.9709523809523809,0.023733211036908806,0.6191372680673675,0.6948567866548675,0.649297112963983,0.029515149666322918,0.8288456507789549,0.8862192083005312,0.8641168570998692,0.024094261816732642,17.390471942056887,19.57078735433285,18.712816807731436,0.7483725496739493,0,0,5,0,0,5,0,0,5,1,0,4,social,familiarity,none,200,none,161,61,0.007024,0.053156,0.006641,1.135832,0.0,-0.011071,-0.887932,0.076762,6.439761,5.466051,2.346428,4.40292,-9.9979,-3.24686,-2.468103,-1.946927,34.71542,5,0.293996,0.366379,0.298975,197,71,0.360406,0.375929,0.544092,0.265363,0.179598,0.514665,100,,,,
13,42,9,,,hosted,0,0.161,18,74.7557,1823,39,0.9,0.6851,0.8781,22.3394,0.9,0.6952,0.8416,24.8968,0.0,0.0102,-0.0364,2.5574,gain_familiarity,hosted,0,0,0,10,formed,5,0.9,0.9523809523809523,0.9114285714285714,0.02055907918564083,0.5935855250679362,0.6952464533803953,0.6633100118424509,0.036915302122517375,0.8416170342729309,0.8811613746099948,0.8594808650125175,0.01703892280323754,13.361006861920579,24.896811029647708,20.104361716325922,3.8448049486508413,0,0,5,0,0,5,0,0,5,3,1,1,spread,familiarity,familiarity,200,MAD_DT_Normal,158,70,0.009048,0.030001,0.007058,1.596126,0.0,0.170555,0.567666,-1.041554,5.062753,3.740195,1.665779,3.054406,-9.742541,-3.040298,-5.64632,-1.604712,33.78491,5,0.34566,0.541006,0.160967,197,60,0.304569,0.432465,0.56233,0.318804,0.344317,0.504408,100,,,,
13,43,9,,,hosted,0,0.4723,18,30.5984,1753,39,0.9,0.6714,0.8577,12.5417,0.9,0.6467,0.8458,11.7618,0.0,-0.0247,-0.0119,-0.7799,,hosted,0,0,2,10,formed,5,0.9,1.0,0.95,0.04472135954999579,0.6467141446685788,0.6792307574550788,0.6685718368354333,0.011363480621318783,0.8457892175743696,0.8627552129059785,0.8547243386640352,0.005825886346161291,11.761823456774874,16.08307089855891,13.691841845601775,1.4949965116091242,0,0,5,0,0,5,0,0,5,1,0,4,spread,familiarity,none,200,both,155,71,0.0075,0.019047,0.003904,0.910432,0.0,-0.744323,-0.616427,-1.376562,9.04581,4.013264,1.577829,2.05358,-9.998,-5.429607,-1.716546,-1.376562,33.400278,5,0.401149,0.581705,0.472305,197,64,0.324873,0.443411,0.518475,0.37345,0.368547,0.513171,100,,,,
13,46,10,22,33,reaped,11,1.3808,19,35.4783,1014,22,0.7917,0.6012,0.8369,11.0578,0.7917,0.6799,0.801,9.8601,0.0,0.0787,-0.0359,-1.1977,,hosted,1,1,0,11,unformed,0,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,0,unformed,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,0,0,unformed,unformed,unformed,unformed,unformed,unformed,100,,,,
13,47,10,,,hosted,0,2.2373,19,45.3615,2091,39,0.85,0.6401,0.8531,15.0665,0.95,0.6993,0.8549,20.1769,0.1,0.0592,0.0017,5.1104,gain_familiarity,hosted,3,3,0,13,formed,5,0.85,0.9523809523809523,0.9214285714285714,0.03992623584048491,0.6311477989075738,0.6992852300709665,0.6594248560079843,0.02752039873099887,0.8531254266201871,0.8595538996992393,0.856499101479758,0.0024453522266998542,15.066522162989141,22.73025781441431,19.482677505638986,2.5201882612057984,0,0,5,0,0,5,0,0,5,3,2,0,spread,familiarity,familiarity,200,MAD_DT_Normal,154,64,0.014048,0.024317,0.006065,1.20377,3.559069,-0.042893,-1.646859,-1.136146,4.47319,4.725098,2.321942,3.644351,-6.99902,-3.913882,-2.001589,-1.368574,34.828893,5,0.271652,0.39002,2.237348,197,68,0.345178,0.368631,0.526856,0.244035,0.199406,0.504227,100,,,,
13,50,13,,,hosted,0,0.9077,18,23.0289,906,39,0.85,0.6901,0.8406,8.3578,0.9,0.6638,0.7987,4.2992,0.05,-0.0263,-0.0419,-4.0586,loss_familiarity,hosted,3,3,1,13,formed,5,0.85,0.9047619047619048,0.8823809523809525,0.02369496248499951,0.6149748976338608,0.6954661332189214,0.6641452639371179,0.02875014702452554,0.7986615916363585,0.8552373085486539,0.8315350230202455,0.018592431837007355,4.299179640550692,13.730208222089436,9.021118022893527,3.058363808222411,0,0,5,0,0,5,0,0,5,1,2,2,spread,familiarity,familiarity,200,none,148,60,0.009048,0.070745,0.006031,0.650286,0.0,0.087652,-0.351719,-0.767779,6.895553,4.321828,2.70459,2.020328,-10.766912,-3.279489,-3.534949,-1.134342,32.908542,5,0.350548,0.926492,0.907722,197,56,0.284264,0.489137,0.41223,0.322953,0.691466,0.529899,100,,,,
