seed,cognitive_id,birth_window,host_lost_window,reaped_window,final_state,ghost_duration,original_phase_sig,last_n_partners,last_familiarity_max,last_attention_size,last_tag_window,prev_social,prev_stability,prev_spread,prev_familiarity,current_social,current_stability,current_spread,current_familiarity,delta_social,delta_stability,delta_spread,delta_familiarity,generated_tags,state_at_window,ttl_bonus,n_pickups_won,n_pickups_lost,effective_ttl,v99_formation_status,v99_trace_len,v99_range_social_min,v99_range_social_max,v99_range_social_mean,v99_range_social_std,v99_range_stability_min,v99_range_stability_max,v99_range_stability_mean,v99_range_stability_std,v99_range_spread_min,v99_range_spread_max,v99_range_spread_mean,v99_range_spread_std,v99_range_familiarity_min,v99_range_familiarity_max,v99_range_familiarity_mean,v99_range_familiarity_std,v99_drift_social_positive,v99_drift_social_negative,v99_drift_social_neutral,v99_drift_stability_positive,v99_drift_stability_negative,v99_drift_stability_neutral,v99_drift_spread_positive,v99_drift_spread_negative,v99_drift_spread_neutral,v99_drift_familiarity_positive,v99_drift_familiarity_negative,v99_drift_familiarity_neutral,v99_lowest_std_axis,v99_dominant_positive_drift_axis,v99_dominant_negative_drift_axis,v10_pulse_count,v10_tag_trigger_last,v10_n_normal,v10_n_major,v10_theta_social_last,v10_theta_stability_last,v10_theta_spread_last,v10_theta_familiarity_last,v10_R_social_last,v10_R_stability_last,v10_R_spread_last,v10_R_familiarity_last,v10_R_max_social,v10_R_max_stability,v10_R_max_spread,v10_R_max_familiarity,v10_R_min_social,v10_R_min_stability,v10_R_min_spread,v10_R_min_familiarity,v11_b_gen,v11_m_c_n_core,v11_m_c_s_avg,v11_m_c_r_core,v11_m_c_phase_sig,v11_n_pulses_eval,v11_n_captured,v11_capture_rate,v11_mean_delta,v11_mean_d_n,v11_mean_d_s,v11_mean_d_r,v11_mean_d_phase,v913_tau,v913_birth_age_r_min,v913_birth_age_r_mean,v913_birth_max_age_r_mean,v913_n_member_edges
11,4,0,22,32,reaped,10,-2.2413,4,8.1161,155,22,0.1875,0.6795,0.7924,14.8529,0.25,0.7207,0.7874,4.8549,0.0625,0.0412,-0.005,-9.998,loss_familiarity,hosted,0,0,0,10,unformed,0,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,0,unformed,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,0,0,unformed,unformed,unformed,unformed,unformed,unformed,100,,,,
11,8,1,,,hosted,0,1.9684,22,38.9624,1630,39,0.9545,0.6592,0.8543,11.2241,0.9565,0.6733,0.8355,9.553,0.002,0.0142,-0.0188,-1.671,,hosted,1,1,0,11,formed,5,0.9523809523809523,1.0,0.9635987201204592,0.018247730735642044,0.6580115267748106,0.6955123871823455,0.674579682036395,0.014857121366655377,0.8354735871119299,0.8815622166266591,0.8563260053477647,0.015580302847511933,9.553034254161775,19.3676518079592,14.453230784759057,3.5942089132219874,0,0,5,0,0,5,0,0,5,1,2,2,stability,familiarity,familiarity,200,MAD_DT_Normal,146,69,0.004249,0.051002,0.007009,0.733381,0.0,0.168805,-1.78014,0.984333,10.23015,4.874831,1.745369,1.965858,-9.54326,-3.04995,-2.98457,-1.697811,32.547794,5,0.436076,0.84977,1.968383,197,39,0.19797,0.510849,0.509503,0.408453,0.63613,0.489308,100,,,,
11,35,6,,,hosted,0,-0.1054,19,19.7972,1028,39,0.8182,0.6757,0.8508,10.2473,0.8261,0.5929,0.7967,5.6092,0.0079,-0.0828,-0.0541,-4.6381,loss_familiarity,hosted,2,2,0,12,formed,5,0.8095238095238095,0.8636363636363636,0.8334857895727461,0.02022328865994823,0.5929013964583052,0.6926625758438013,0.6657248713463122,0.03682939795360106,0.7966979829064038,0.8508182002653859,0.8261827488725858,0.019554243339121553,5.609178835792364,12.444390075334333,9.655609367121276,2.5716435808599334,0,0,5,0,0,5,0,0,5,1,4,0,spread,familiarity,familiarity,200,MAD_DT_Normal,156,71,0.006225,0.034726,0.00764,0.618452,0.0,-0.274433,-1.011449,-0.982014,6.983005,4.097085,1.730585,0.906372,-5.624111,-2.140113,-5.125185,-1.713162,33.336476,5,0.344208,0.703065,-0.105378,197,58,0.294416,0.392569,0.32871,0.316432,0.454333,0.470802,100,,,,
11,36,7,,,hosted,0,0.9651,22,35.6078,1882,39,0.9545,0.6391,0.8663,17.5991,0.9565,0.6442,0.8601,12.3311,0.002,0.0051,-0.0063,-5.268,loss_familiarity,hosted,2,2,2,12,formed,5,0.9545454545454546,1.0,0.982213438735178,0.021792962453897564,0.6133398192400519,0.7135477505153609,0.6547496804341961,0.03347784365043596,0.8232441197675824,0.8663240409081044,0.8551151258118445,0.01606382601387238,12.331053207687848,22.863365767096095,19.29880608304428,3.979604141621537,0,0,5,0,1,4,0,0,5,2,3,0,spread,familiarity,familiarity,200,MAD_DT_Normal,148,51,0.006719,0.020541,0.008353,1.148716,0.0,0.498603,1.526803,0.799687,6.665689,4.568435,3.989876,2.867007,-6.469625,-2.055569,-2.005283,-1.836367,33.744733,5,0.278302,0.695453,0.965096,197,56,0.284264,0.442382,0.532051,0.250729,0.499997,0.486753,100,,,,
11,47,9,,,hosted,0,2.9722,17,71.02,566,39,0.7727,0.6307,0.8256,4.977,0.7391,0.6848,0.8396,8.2796,-0.0336,0.0541,0.014,3.3026,gain_familiarity,hosted,0,0,0,10,formed,5,0.7391304347826086,0.9,0.7988217579521927,0.055274712033205727,0.6306800912264622,0.6848272570645987,0.6552484918622948,0.021738507873860426,0.7887108483647925,0.859488733871501,0.8252880903148864,0.02391464053410843,4.977049536187198,10.995203111119036,7.417925555314267,2.0872760220796667,0,1,4,0,0,5,0,0,5,2,2,1,stability,familiarity,familiarity,200,none,149,59,0.006225,0.031895,0.006845,0.720856,0.0,0.238739,-0.650377,-0.192415,2.945111,4.911119,2.067298,2.733765,-5.395959,-2.863682,-1.192998,-0.919804,18.856045,3,0.267308,0.828256,2.97224,197,76,0.385787,0.3366,0.150927,0.240724,0.482114,0.472637,100,,,,
11,53,10,22,32,reaped,10,0.7195,8,30.2383,478,22,0.4375,0.6535,0.8121,12.3872,0.5,0.6548,0.8087,10.4047,0.0625,0.0013,-0.0034,-1.9825,,hosted,0,0,1,10,unformed,0,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,0,unformed,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,0,0,unformed,unformed,unformed,unformed,unformed,unformed,100,,,,
11,54,11,,,hosted,0,0.4929,23,75.537,1837,39,1.0,0.6858,0.8526,17.664,1.0,0.6841,0.8508,18.934,0.0,-0.0017,-0.0018,1.27,,hosted,0,0,2,10,formed,5,1.0,1.0,1.0,0.0,0.5957907067545047,0.6858104664583958,0.6617525465045795,0.03380184714541613,0.8400393079902378,0.8840578348782026,0.8559784854434429,0.01478895733001507,14.599488823245022,18.933953938243413,17.289976196592086,1.5528619914328536,0,0,5,0,0,5,0,0,5,1,1,3,social,familiarity,familiarity,200,MAD_DT_Normal,152,58,0.0,0.070201,0.00578,0.894439,0.0,0.152629,1.530897,1.965873,0.0,5.028642,1.655216,2.671346,0.0,-4.99775,-2.472043,-1.554764,33.983638,5,0.270453,0.612268,0.492863,197,71,0.360406,0.406901,0.508618,0.24244,0.398649,0.477899,100,,,,
11,56,12,20,30,reaped,10,-1.0645,5,16.4876,694,,,,,,,,,,,,,,,,0,0,0,10,unformed,0,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,0,unformed,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,0,0,unformed,unformed,unformed,unformed,unformed,unformed,100,,,,
11,58,13,,,hosted,0,2.1402,19,73.7374,1175,39,0.8636,0.6646,0.8558,14.4475,0.8261,0.6889,0.8365,15.0374,-0.0375,0.0243,-0.0193,0.5898,,hosted,1,1,1,11,formed,5,0.7619047619047619,0.8636363636363636,0.8330528891398457,0.03812737236517714,0.6507749580468578,0.6888707643698266,0.6626581907286841,0.014061067698988967,0.8163996027314342,0.8557610276816426,0.842037856534638,0.014494795713702817,6.587399853262712,17.776616420497522,12.491456062802248,4.1994614179468845,0,0,5,0,0,5,0,0,5,1,3,1,stability,familiarity,familiarity,200,MAD_DT_Normal,151,63,0.004051,0.076492,0.006146,0.942493,0.0,0.054615,1.27321,0.200896,0.0,4.584042,1.869218,1.994566,-10.729059,-5.127198,-2.25254,-1.411789,32.47938,5,0.46192,0.873014,2.140171,197,47,0.238579,0.487196,0.399304,0.434156,0.634315,0.48101,100,,,,
11,69,14,,,hosted,0,-3.1054,20,499.9996,1023,39,0.8636,0.6148,0.8188,36.1146,0.8696,0.6323,0.845,35.7604,0.0059,0.0175,0.0262,-0.3541,,hosted,0,0,0,10,formed,5,0.8636363636363636,0.95,0.8903199698851874,0.033541213196469674,0.6147780852875029,0.7061210160789758,0.6487509952674149,0.032114679768071634,0.8187914478116425,0.8535691296726998,0.8403627219622735,0.012009389239077588,35.76043898933411,47.15078548443999,39.467198415211904,4.196795560694068,0,0,5,0,0,5,0,0,5,1,3,1,spread,familiarity,familiarity,200,none,148,61,0.004051,0.032155,0.007295,0.969228,0.0,0.278771,-0.733388,0.123971,10.729059,5.833292,1.785777,2.884414,-19.989353,-5.119537,-3.714331,-1.171411,26.160055,4,0.288908,0.806503,-3.105429,197,58,0.294416,0.399389,0.320564,0.260177,0.547531,0.469285,100,,,,
