seed,cognitive_id,birth_window,host_lost_window,reaped_window,final_state,ghost_duration,original_phase_sig,last_n_partners,last_familiarity_max,last_attention_size,last_tag_window,prev_social,prev_stability,prev_spread,prev_familiarity,current_social,current_stability,current_spread,current_familiarity,delta_social,delta_stability,delta_spread,delta_familiarity,generated_tags,state_at_window,ttl_bonus,n_pickups_won,n_pickups_lost,effective_ttl,v99_formation_status,v99_trace_len,v99_range_social_min,v99_range_social_max,v99_range_social_mean,v99_range_social_std,v99_range_stability_min,v99_range_stability_max,v99_range_stability_mean,v99_range_stability_std,v99_range_spread_min,v99_range_spread_max,v99_range_spread_mean,v99_range_spread_std,v99_range_familiarity_min,v99_range_familiarity_max,v99_range_familiarity_mean,v99_range_familiarity_std,v99_drift_social_positive,v99_drift_social_negative,v99_drift_social_neutral,v99_drift_stability_positive,v99_drift_stability_negative,v99_drift_stability_neutral,v99_drift_spread_positive,v99_drift_spread_negative,v99_drift_spread_neutral,v99_drift_familiarity_positive,v99_drift_familiarity_negative,v99_drift_familiarity_neutral,v99_lowest_std_axis,v99_dominant_positive_drift_axis,v99_dominant_negative_drift_axis,v10_pulse_count,v10_tag_trigger_last,v10_n_normal,v10_n_major,v10_theta_social_last,v10_theta_stability_last,v10_theta_spread_last,v10_theta_familiarity_last,v10_R_social_last,v10_R_stability_last,v10_R_spread_last,v10_R_familiarity_last,v10_R_max_social,v10_R_max_stability,v10_R_max_spread,v10_R_max_familiarity,v10_R_min_social,v10_R_min_stability,v10_R_min_spread,v10_R_min_familiarity,v11_b_gen,v11_m_c_n_core,v11_m_c_s_avg,v11_m_c_r_core,v11_m_c_phase_sig,v11_n_pulses_eval,v11_n_captured,v11_capture_rate,v11_mean_delta,v11_mean_d_n,v11_mean_d_s,v11_mean_d_r,v11_mean_d_phase,v913_tau,v913_birth_age_r_min,v913_birth_age_r_mean,v913_birth_max_age_r_mean,v913_n_member_edges
12,6,2,,,hosted,0,0.7268,12,33.2834,1860,39,0.9231,0.6675,0.8539,16.1934,0.9231,0.6189,0.8725,11.8355,0.0,-0.0485,0.0186,-4.3578,loss_familiarity,hosted,3,3,2,13,formed,5,0.8461538461538461,0.9230769230769231,0.9076923076923077,0.030769230769230792,0.61892815218008,0.6762832615717865,0.646982163304632,0.02152594606288746,0.8355677871140615,0.8753155847935107,0.8598311822049556,0.014338228530840822,11.835545509675732,16.535419298646918,14.834270625754579,1.660763605521653,0,0,5,0,0,5,0,0,5,0,2,3,spread,none,familiarity,200,none,147,69,0.0,0.057459,0.008458,1.240502,0.0,-0.046539,0.361755,-0.87708,0.0,5.953434,2.531893,2.77689,0.0,-5.601953,-3.538426,-1.093201,33.326098,5,0.278849,0.86678,0.7268,197,58,0.294416,0.465486,0.491146,0.250833,0.647599,0.472365,100,,,,
12,7,2,,,hosted,0,3.0054,13,46.0053,1983,39,1.0,0.6045,0.8518,14.2292,1.0,0.6716,0.8548,14.1598,0.0,0.0671,0.003,-0.0694,,hosted,0,0,2,10,formed,5,1.0,1.0,1.0,0.0,0.6045287001257462,0.6735909932301444,0.6532908206818346,0.02648782934972722,0.8518171056901372,0.8780835009045586,0.8652582245915635,0.010340349721926259,10.048724179081576,15.954323472810282,13.562112748015261,1.9436831664680656,0,0,5,0,0,5,0,0,5,1,1,3,social,familiarity,familiarity,200,MAD_DT_Normal,154,70,0.0,0.074676,0.004794,1.117465,0.0,0.113702,-1.381244,0.546556,0.0,5.473696,2.073408,2.987868,0.0,-6.048684,-2.073901,-1.54417,33.122682,5,0.281236,0.966184,3.005432,197,53,0.269036,0.493646,0.527683,0.252925,0.756376,0.4376,100,,,,
12,17,3,,,hosted,0,-2.759,13,44.4891,1683,39,1.0,0.6732,0.8576,17.1895,1.0,0.6595,0.8478,19.7707,0.0,-0.0137,-0.0099,2.5812,gain_familiarity,hosted,1,1,3,11,formed,5,0.9230769230769231,1.0,0.9692307692307693,0.03768445758127964,0.5828043900495836,0.6786808418224839,0.640944437884125,0.03769938349109219,0.8299807691414783,0.8576221140792574,0.8462180842667788,0.010582318455879675,11.519540074392753,19.77070328351338,15.447349802699529,2.8087679274385535,0,0,5,0,1,4,0,0,5,3,1,1,spread,familiarity,tie,200,both,158,62,0.0,0.027782,0.005401,1.20659,0.0,0.254623,2.586781,-0.978355,0.0,4.969146,2.586781,2.867064,0.0,-2.902202,-2.288338,-1.619311,32.717066,5,0.358015,0.946528,-2.759031,197,44,0.22335,0.523608,0.527742,0.330664,0.743895,0.492133,100,,,,
12,22,5,,,hosted,0,-2.0199,10,24.2844,1058,39,0.7692,0.6416,0.8638,9.0675,0.7692,0.6822,0.825,9.5511,0.0,0.0407,-0.0388,0.4836,,hosted,1,1,0,11,formed,5,0.7692307692307693,0.9230769230769231,0.8307692307692308,0.057563959796522166,0.6380619284086918,0.6894898611212236,0.6600250831575081,0.021504190775131708,0.8075608428284355,0.8637770823054168,0.8376579980747902,0.019578831211129123,4.134353401240509,9.551121048425355,7.2138806089231595,1.9555785763943956,0,0,5,0,0,5,0,0,5,2,0,3,spread,familiarity,none,200,none,150,58,0.003846,0.032899,0.010167,1.093145,0.0,0.283983,-0.22504,-0.970966,0.0,3.066803,4.955089,4.722242,-19.994801,-5.433898,-1.765232,-1.299897,33.346918,5,0.267722,0.87658,-2.01989,197,58,0.294416,0.441019,0.404675,0.240653,0.64963,0.469117,100,,,,
12,27,7,,,hosted,0,-2.9106,13,25.1061,965,39,1.0,0.6503,0.8585,8.6616,1.0,0.6056,0.8433,9.4314,0.0,-0.0446,-0.0152,0.7698,,hosted,1,1,1,11,formed,5,0.9230769230769231,1.0,0.9846153846153847,0.03076923076923075,0.6056254932211399,0.6906307299582483,0.6469710432014145,0.027570837106433436,0.8143145838724879,0.8585051041158546,0.8410126776386603,0.015131002042390294,8.661645821254245,13.419855915931956,10.721560164093928,1.9425444362774944,0,0,5,0,0,5,0,0,5,0,2,3,spread,none,familiarity,200,MAD_DT_Normal,153,57,0.0,0.028245,0.011093,0.819737,0.0,-0.177669,0.27905,-1.073182,0.0,4.990309,2.003122,3.14785,0.0,-2.87669,-3.377516,-1.073182,32.730605,5,0.428887,0.81666,-2.910636,197,45,0.228426,0.493308,0.475091,0.400279,0.581434,0.516428,100,,,,
12,28,7,,,hosted,0,1.1909,10,27.3871,462,39,0.7692,0.6882,0.8228,4.8372,0.7692,0.6797,0.8118,6.6943,0.0,-0.0085,-0.011,1.8571,,hosted,2,2,1,12,formed,5,0.6923076923076923,0.8461538461538461,0.7692307692307693,0.04865042554105199,0.6614451107918252,0.6882548285786891,0.6809191260445724,0.010245875669073482,0.7872521974720459,0.8228201967536674,0.8106871722396584,0.01224911999368008,3.398622718221166,6.694310156562301,4.600963170607133,1.1577225703630607,1,1,3,0,0,5,0,0,5,0,1,4,stability,social,tie,200,MAD_DT_Normal,149,59,0.003846,0.036301,0.009466,0.751237,0.0,0.293151,1.42369,0.346163,6.666089,4.12168,1.646291,4.038842,0.0,-5.236213,-1.746757,-1.210785,18.417361,3,0.42366,0.884886,1.190939,197,60,0.304569,0.406031,0.158305,0.395837,0.551042,0.518938,100,,,,
12,33,7,22,32,reaped,10,-2.4509,6,22.711,180,22,0.1304,0.752,0.765,7.8415,0.2609,0.735,0.8211,12.2282,0.1304,-0.017,0.0561,4.3867,gain_social|gain_familiarity,hosted,0,0,0,10,unformed,0,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,0,unformed,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,unformed,0,0,unformed,unformed,unformed,unformed,unformed,unformed,100,,,,
12,58,14,,,hosted,0,2.9146,12,38.886,2000,39,1.0,0.668,0.8705,20.0913,0.9231,0.6367,0.8498,19.6275,-0.0769,-0.0314,-0.0207,-0.4637,,hosted,1,1,0,11,formed,5,0.9230769230769231,1.0,0.9846153846153847,0.03076923076923075,0.6366629339176275,0.7031761627892413,0.6651398853856408,0.021944663044992475,0.8396998845833239,0.8704939029336481,0.8530930520122993,0.010696291923126744,12.421927447096163,20.091250588508103,16.509000726296502,3.0625853179249476,0,0,5,0,0,5,0,0,5,2,0,3,spread,familiarity,none,200,MAD_DT_Normal,155,67,0.003846,0.065451,0.00553,1.151829,0.0,0.132565,-0.083544,1.287581,0.0,5.279785,3.213818,2.48118,-19.994801,-4.231473,-3.541253,-1.443312,34.171387,5,0.277185,0.543485,2.914626,197,49,0.248731,0.408738,0.550525,0.249085,0.337439,0.497903,100,,,,
12,61,15,,,hosted,0,2.0368,12,21.4089,1658,39,0.9231,0.6544,0.8491,19.0876,0.9231,0.6656,0.8524,10.9741,0.0,0.0112,0.0034,-8.1134,loss_familiarity,hosted,1,1,0,11,formed,5,0.9230769230769231,1.0,0.9384615384615385,0.03076923076923075,0.6543944169670722,0.7369372245316791,0.688510267086597,0.03135545329293965,0.8150622900634168,0.8610600965856292,0.8454303900540767,0.01578377850826046,10.79483696928541,19.31040236798334,14.881102626017096,3.733309869531679,0,0,5,1,0,4,0,0,5,2,2,1,spread,familiarity,familiarity,200,MAD_DT_Normal,145,66,0.0,0.046809,0.007971,1.304548,0.0,-0.413021,1.331606,-0.268429,0.0,5.08392,2.377324,2.770959,0.0,-5.597025,-2.437243,-1.466404,33.193421,5,0.357923,0.747695,2.036805,197,48,0.243655,0.501745,0.578562,0.329525,0.561934,0.536959,100,,,,
12,67,17,,,hosted,0,-2.5979,12,44.4531,1813,39,1.0,0.6441,0.8432,15.9213,0.9231,0.6569,0.8381,20.8981,-0.0769,0.0128,-0.0052,4.9768,gain_familiarity,hosted,2,2,2,12,formed,5,0.9230769230769231,1.0,0.9692307692307693,0.03768445758127964,0.6174461618931044,0.6801478647881543,0.6554615425812884,0.023358952401939862,0.7967617544928804,0.8747795769097845,0.8443330529848213,0.02767382375023355,13.054397290344014,20.898081838532807,16.85122674362192,2.5291035564557522,0,0,5,0,0,5,0,0,5,3,1,1,stability,familiarity,familiarity,200,MAD_DT_Normal,154,73,0.003846,0.057854,0.005758,1.733441,0.0,0.196866,-1.019453,0.311067,0.0,4.479506,1.621894,3.387186,-19.994801,-3.88111,-3.275033,-1.33103,33.85372,5,0.280781,0.650429,-2.597937,197,68,0.345178,0.427612,0.514815,0.252839,0.441437,0.501358,100,,,,
